sample_id	total	cellular_anatomical_entity	pericentriolar_material	cellular_bud_neck_septin_structure	phagophore_assembly_site	chromatin	lateral_element	transverse_filament	spindle_pole	mating_projection_base	fibrillar_center	photoreceptor_outer_segment	immunological_synapse	phagocytic_cup	photoreceptor_inner_segment	extracellular_region	extracellular_space	cellular_bud_scar	intracellular_anatomical_structure	nuclear_lamina	nucleoplasm	replication_fork	cytoplasm	microtubule_organizing_center	intermediate_layer_of_spindle_pole_body	inner_plaque_of_spindle_pole_body	central_plaque_of_spindle_pole_body	outer_plaque_of_spindle_pole_body	half_bridge_of_spindle_pole_body	cytosol	axoneme	cellular_bud	nucleoid	bacterial_type_flagellum_filament_cap	bacterial_type_flagellum_hook	bacterial_type_flagellum_basal_body	bacterial_type_flagellum_basal_body__distal_rod	bacterial_type_flagellum_basal_body__distal_rod__L_ring	bacterial_type_flagellum_basal_body__distal_rod__P_ring	bacterial_type_flagellum_basal_body__MS_ring	cell_plate	phragmoplast	plastid_stroma	preprophase_band	cell_surface	plastoglobule	stromule	endomembrane_system	membrane	lateral_plasma_membrane	nuclear_matrix	nuclear_body	host_cellular_component	extrinsic_component_of_membrane	kinetoplast	sarcomere	Z_disc	cell_junction	mitochondrial_crista	external_encapsulating_structure	site_of_polarized_growth	cell_septum	actin_cap	smooth_muscle_dense_body	midbody	bacterial_type_flagellum_basal_body__rod	nucleolar_chromatin	rDNA_protrusion	intrinsic_component_of_membrane	cell_leading_edge	cell_trailing_edge	leading_edge_membrane	cell_trailing_edge_membrane	M_band	A_band	I_band	membrane_enclosed_lumen	envelope	thylakoid_lumen	organelle_subcompartment	eisosome	cell_division_site	cleavage_apparatus_septin_structure	medial_membrane_band	actin_filament_bundle	filopodium_tip	cellular_bud_membrane	gas_vesicle_shell	nuclear_periphery	centriolar_satellite	microtubule_organizing_center_attachment_site	glycogen_granule	periplasmic_space	actomyosin	yolk_granule	intracellular_immature_spore	cell_projection	costamere	starch_grain	acrosomal_matrix	cell_septum_edging	perikaryon	myelin_sheath	Schmidt_Lanterman_incisure	organelle	exosporium	filiform_apparatus	other_organism_part	organelle_membrane_contact_site	dendrite_terminus	cell_body	neuron_projection_terminus	endoplasmic_reticulum_quality_control_compartment	fusome	intercellular_bridge	apical_part_of_cell	basal_part_of_cell	perinuclear_region_of_cytoplasm	presynaptic_active_zone	spindle_midzone	striated_muscle_dense_body	cell_pole	endocytic_patch	phagophore	spongiome	actin_wave	prospore_membrane_spindle_pole_body_attachment_site	respirasome	macropinocytic_cup_cytoskeleton	mucus_layer	investment_cone	contractile_ring	endoplasmic_reticulum_exit_site	medial_cortical_node	cellular_birth_scar	cell_periphery	ascus_epiplasm	cleavage_furrow_leading_edge	cortical_dynamic_polarity_patch	site_of_DNA_damage	mitochondrial_inner_boundary_membrane	perinuclear_endoplasmic_reticulum	DNA_replication_termination_region	phagocytic_cup_lip	phagocytic_cup_base	sperm_midpiece	sperm_mitochondrial_sheath	sperm_principal_piece	cytoophidium	tubular_endosome	dense_body	ciliary_base	lateral_part_of_cell	side_of_membrane	chromosomal_region	presynapse	postsynapse	cluster_of_actin_based_cell_projections	actin_body	supramolecular_complex	synaptonemal_structure	mitotic_actomyosin_contractile_ring__proximal_layer	mitotic_actomyosin_contractile_ring__intermediate_layer	mitotic_actomyosin_contractile_ring__distal_actin_filament_layer	microtubule_end	actin_fusion_focus	Remaining
0159_AB10_26039_20180723_ST	7205893.99999999	72474	0	0	2	0	0	0	0	0	0	0	0	0	0	38878.75	9501.33333333333	0	686	0	9.66666666666667	41.25	1253015.88333333	291	0	0	0	0	0	9557.03333333333	0	0	1049.29166666667	250.666666666667	338.166666666667	740.5	4	1.5	1.5	63.9166666666667	0	0	10.6666666666667	0	3257.25	0	8.5	5.91666666666667	1354263.93333333	0	0	0	570.5	142.9	0	0	0	1.16666666666667	0	2030	0	0	0	0	0	122.5	0	0	3874712.35	0	0	0	0	0	0	0	82.2	268.5	0	2	0	5644.5	0	0	0	0	0	0	0	0	0	0	33853.6666666667	0	0	0	14586.625	0	0	0	0	0	0	0	106531.183333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2533	0	0	0	0	0	157.833333333333	0	0	0	0	0	0	420191.016666667
0159_AB10_26040_20180417_ST	2185214	13925	0	0	0	0	0	0	0	0	0	0	0	0	0	11375.8333333333	2633	0	42.6666666666667	0	0	108	292534.833333333	186	0	0	0	0	0	4857.75	0	0	435.5	2.33333333333333	3.33333333333333	3.83333333333333	0	0	0	0.333333333333333	0	0	0	0	1389.91666666667	0	0	0	518056.833333333	0	0	0	649.5	1.5	0	0	0	0	0	509.75	0	0	0	0	0	1	0	0	1186455.5	0	0	0	0	0	0	0	4.5	38.5	0	0	0	1135.5	0	0	0	0	0	0	0	0	0	0	10703	0	0	0	3927.58333333333	0	0	0	0	0	0	0	29328.3333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	512.5	0	0	0	0	0	1.66666666666667	0	0	0	0	0	0	106389.5
0159_AB10_26047_20180425_ST	2597604	13371	0	0	3	0.533333333333333	0	0	0	0	0	0	0	0	0	12027.9333333333	2398.16666666667	0	92.5	0	3.5	26.5	392050.45	247	0	0	0	0	0	4651.55	0	0	518.5	432.833333333333	592.333333333333	1390.5	2	1.5	7.5	95.5	0	0	2	0	951.266666666667	0	1	3.08333333333333	505303.216666666	0	0	0	1661.91666666667	56	0	0	0	0.583333333333333	0	615.333333333333	0	4.5	0	0	0	200	0	0	1464488.81666666	0	0	0	0	0	0	0	34.8666666666667	57.5	0	0	0	1257.5	0	0	0	0	0	0	0	0	0	0	14471.9333333333	0	0	0	5274.16666666666	0	0	0	0	0	0	0	39508.5	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	444.666666666667	0.833333333333333	0	0	0.25	0	180.75	0	0	0	0	0	0	135151.933333333
0159_AB10_26050_20180504_ST	712014	3636	0	0	0	0	0	0	0	0	0	0	0	0	0	3895.25	228	0	11	0	0	2.5	115563.666666667	62.5	0	0	0	0	0	1022	0	0	146.25	37.1666666666667	59.6666666666667	161.666666666667	0	0	0	6	0	0	0	0	231.916666666667	0	0	1.25	131421.916666667	0	0	0	139	18.5	0	0	0	0.666666666666666	0	420.25	0	0	0	0	0	23	0	0	401956.75	0	0	0	0	0	0	0	15.3333333333333	8	0	0	0	383.5	0	0	0	0	0	0	0	0	0	0	3691.33333333334	0	0	0	1419.41666666667	0	0	0	0	0	0	0	10666.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	139	0	0	0	0	0	19.3333333333333	0	0	0	0	0	0	36624.1666666667
0159_AB10_26064_20180516_ST	1049055	3928	0	0	0	0	0	0	0	0	0	0	0	0	0	5338.96666666667	821.166666666667	0	33	0	4.91666666666667	4.5	200448.616666667	82	0	0	0	0	0	1341.81666666667	0	0	359.375	56.5	114.333333333333	278.333333333333	3	0	0.5	24.6666666666667	0	0	4	0	347.05	0	1	2.91666666666667	175020.5	0	0	0	268.5	33.7	0	0	3.5	0.75	0	175.916666666667	0	0	0	0	0	59	0	0	575864.383333334	0	0	0	0	3	0.5	0	26.45	18.5	0	0	0	553.083333333333	0	0	0	0	0	0	0	0	0	0	5364.21666666667	0	0	0	2289.16666666667	0	0	0	0	0	0	0	19019.1833333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	187.333333333333	1	0	0	0	0	84.125	0	0	0	0	0	0	56881.0333333333
0159_AB10_26067_20180712_ST	588939	2829	0	0	0	0	0	0	0	0	0	0	0	0	0	3694.25	432.5	0	18.5	0	0	15	108451.866666667	35	0	0	0	0	0	961.45	0	0	278.125	88	138	228.833333333333	0	0	0	15.3333333333333	0	0	1	0	279.25	0	0	0.7	99621.4333333333	0.2	0	0	444.833333333333	34.9	0	0	0	1	0	112.916666666667	0	0	0	0	0	30	0	0	327023.616666667	0	0	0	0	0	0	0	14.45	11.5	0	0.333333333333333	0	277.333333333333	0	0	0	0	0	0	0	0	0	0	3118.33333333333	0	0	3	910.916666666667	0	0	0	0	0	0	0	9815.04166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	89.5	0	0	0	0	0	7	0	0	0	0	0	0	29950.7166666667
0159_AB10_26069_20180516_ST	1749567	8876	0	0	4.35	8.05952380952381	0	0	1.14285714285714	0	0	0	0	0	1	11114.25	1023	0	85.3928571428571	0	29.9166666666667	7.41666666666667	350498.814285714	101.469047619048	0	0	0	0	0	2947.65	0	0	465.375	331.666666666667	772.833333333333	1036.16666666667	2	0	0	84	0	0	2.5	0	537.488095238095	0	0	7.75	271650.947619047	0	0	13.0833333333333	494.809523809524	97.2	0	0	0	16.0833333333333	0	242.333333333333	2.6258658008658	0	0	0	1.83333333333333	218	0	0	959594.950000001	0	0	0	0	0	0	0	156.2	12.5	0	6.31666666666667	0	977.333333333333	0	0	0.363636363636364	1	0	0	8.53333333333333	0	0	0	7362.58333333334	0	0.333333333333333	1	1979.80952380952	0	0	0	0	0	0	0	32766.7571428571	0	0	0	0	0	0	0	6.5	0	0	0	0	5.6469696969697	0	0.428571428571429	0	0.723484848484849	0.666666666666667	0.25	0	0	0	11.3333333333333	0	0	0	0.363636363636364	0	0	0	0	0	0.25	0.25	0	0	0	0.25	0	0	0	0	0	7.5	0	0	0	0	247.666666666667	3.75	0	0	0	0	158.691017316017	0.25	0.363636363636364	0.363636363636364	0.363636363636364	0	0	95578.5504329003
0159_AB10_26071_20180518_ST	8791971	43599	0	0	16	0	0	0	0	0	0	0	0	0	0	49840.7833333333	5281.83333333333	0	802.5	0	4.25	56	1529786.78809524	688.5	0	0	0	0	0	14196.0166666667	0	0	1853.375	1347	2397	3726.66666666667	9	0	0.5	291.833333333333	0	0	8.58333333333333	0	4741.9380952381	0	6	8.75	1672893.87142857	0	0	0	1990.64285714286	244.25	0	0	0.5	5.16666666666667	0	1546.33333333333	0	2	0	0	0	602.5	0	0	4767201.45	0	0	0	0	0.5	0	0	131.05	55	0	0.5	0	5335.83333333333	0	0	0	0	0	0	0	0	0	0	51228.8333333333	0	0	3	13995.1666666667	0	0	0	0	0	0	0	144799.042857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1.5	0	1837.5	0	0	0	0	0	271.291666666667	0	0	0	0	0	0	471148.75
0159_AB10_26076_20180705_ST	437241	2381	0	0	0	0	0	0	0	0	0	0	0	0	0	2932.2	262.5	0	14.5	0	0.5	3.5	65106.65	38.5	0	0	0	0	0	651.666666666667	0	0	80.75	14	29.5	61.3333333333333	0	0	0.5	5.66666666666667	0	0	0	0	195.033333333333	0	0	0.75	88520.1833333333	0	0	0	93	13.7	0	0	0	0	0	82.1666666666667	0	0	0	0	0	11	0	0	245684.033333334	0	0	0	0	0	0	0	6.23333333333333	11.5	0	0	0	199	0	0	0	0	0	0	0	0	0	0	2759.03333333333	0	0	0	980.166666666667	0	0	0	0	0	0	0	6005.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	40.3333333333333	0	0	0	0	0	0	20969.8
0159_AB10_26080_20180706_ST	1054698	8230	0	0	0	0	0	0	0	0	0	0	0	0	0	6772.9	916.333333333333	0	22.5	0	0	3.5	185826	83.5	0	0	0	0	0	1787.4	0	0	282.125	69.1666666666667	125.833333333333	262.166666666667	4	8	6.5	18.5	0	0	3.25	0	615.566666666667	0	0	0.25	201200.233333333	0	0	0	319.5	98.6666666666666	0	0	0	0.25	0	347.583333333333	0	8	0	0	0	42	0	0	559640.216666667	0	0	0	0	0	0	0	49.6666666666667	201	0	0.25	0	832.666666666667	0	0	0	0	0	0	0	0	0	0	5261.23333333333	0	0	0	3125.20833333334	0	0	0	0	0	0	0	16903.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.1666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.5	0	0	0	0	385	2.83333333333333	0	0	0	0	21	0	0	0	0	0	0	61201.6333333333
0159_AB10_26084_2018069_ST	527773	2678	0	0	0	0	0	0	0	0	0	0	0	0	0	3233.25	203.5	0	36.8333333333333	0	0.5	0	95438.3333333333	24.1111111111111	0	0	0	0	0	833.277777777778	0	0	141.75	86	116	293.333333333333	0	0	1	17.3333333333333	0	0	0.333333333333333	0	192.583333333333	0	0	1.25	93558.9166666667	0	0	0	154	2	0	0	0	0.25	0	96.5833333333333	0	0	0	0	0	50	0	0	290548.25	0	0	0	0	0	0	0	3.33333333333333	5.5	0	0	0	249	0	0	0	0	0	0	0	0	0	0	3539.66666666667	0	0	0	584.027777777778	0	0	0	0	0	0	0	8073.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	71	0	0	0.0555555555555555	0	0	3.375	0	0	0	0	0	0	27534.2777777778
0159_AB10_26088_20180508_ST	5164708	24070.5	0	0	0	1.75	0	0	0	0	0	0	0	0	0.5	26219.9261904762	5213	0	125.5	0	10.8333333333333	137.75	1055807.66904762	178.444444444444	0	0	0	0	0	7232.26111111111	0	0	1891.25	674.5	1368.16666666667	2481.58333333333	45	2	1	161.5	0	0	37.8333333333334	0	1678.76904761905	0	2	29.5	811710.583333333	0	0	0	2037.23809523809	207.1	0	0	0	3.76666666666667	0	693.083333333333	0	0	0	0	0	442	0	0	2812031.54285714	0	0	0	0	0	0	0	83.2666666666667	102	0.5	5.5	0	3062.75	0	0	0	0	0	0	0	0	0	0	23291.0333333333	0	0	2	5532.18611111111	0	0	0	0	0	0	0	95178.0547619047	0	0	0.666666666666667	0	0	0	0	0	0	0	0.5	0	0.5	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5	0	0	0	0	996.2	0	0	0.0555555555555555	0	0	29.9583333333334	0	0	0	0	0	0	281919.277777778
0159_AB10_26093_20180517_ST	681	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	151.5	0	0	0	0	0	0	2	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	105.166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	362.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	0	0	0	0	0	0	0	13.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.8333333333333
0159_AB10_26098_20180626_ST	1169901	6862	0	0	0	0	0	0	0	0	0	0	0	0	0	7336.66666666667	603.833333333333	0	457	0	0.5	24.75	170345.316666667	129.5	0	0	0	0	0	2287.56666666667	0	0	144.5	20.8333333333333	39.3333333333333	77.8333333333333	0	0	0	6.66666666666667	0	0	0.916666666666667	0	329	0	0	1.65	257041.788095238	0.4	0	0	316.5	17.4	0	0	0	0	0	245.5	0	0	0	0	0	11	0	0	640328.959523809	0	0	0	0	0	0	0	13.9	21.5	0	0	0	591.5	0	0	0	0	0	0	0	0	0	0	5938.33333333333	0	0	0	2044.91666666667	0	0	0	0	0	0	0	16193.5095238096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857142857143	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5	0	0	2	0	279	0	0	0	0	0	17.3333333333333	0	0	0	0	0	0	58166.2833333333
0159_AB10_26103_20180911_ST	4947186	24289.5	0	0	1	1	0	0	0	0	0	0	0	0	0	29444.8666666667	2090.08333333333	0	78.5	0	0	28.5	904941.316666667	225	0	0	0	0	0	6971.01666666667	0	0	1496	1050.5	1642.5	2758.41666666667	4	1.5	0	208	0	0	10.3333333333333	0	1846.86666666667	0	1	5.58333333333333	884874.133333333	0	0	1	1049.16666666667	52.7	0	0	0	4.41666666666667	0	664.5	0	0	0	0	0	515.5	0	0	2717189.11666667	0	0	0	0	0	0	0	50.9	25.5	0	2.66666666666667	0	2356.83333333333	0	0	0	0	0	0	0	0	0	0	24244.8666666667	0	0	9	8171.41666666667	0	0	0	0	0	0	0	81398.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	1.5	0	609	0	0	0	0	0	51.3333333333333	0	0	0	0	0	0	248815.066666667
0159_AB10_26109_20180907_ST	3171634	18347.5	0	0	0	0	0	0	0	0	0	0	0	0	0	18851.2666666666	3110	0	145	0	3.66666666666667	81	495271.142857143	189.833333333333	0	0	0	0	0	5306.38333333333	0	0	981.875	114.666666666667	216.333333333333	454.833333333333	2	0	1	35.1666666666667	0	0	4	0	897.742857142857	0	0	2.8	617952.692857142	0.8	0	0	1518.61904761905	80.7	0	0	0	2.83333333333334	0	592.666666666667	0.333333333333333	0	0	0	0	101	0	0	1785564.81666666	0	0	0	0	0	0	0	47	113	0	0	0	1584	0	0	0	0	0	0	0	0	0	0	18198.3333333333	0	0	0	4406.58333333333	0	0	0	0	0	0	0	45911.1857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0	0	0	0	545.5	0	0.166666666666667	0	0	0	49.625	0	0	0	0	0	0	150937.266666667
0159_AB10_26116_20180922_ST	3744567	38601	0	0	1	1	0	0	0	0	0	0	0	0	0	19363.45	4168	0	122.5	0	1	35.5	625811.75	173.5	0	0	0	0	0	4484.51666666667	0	0	601.875	137.666666666667	243.166666666667	550.416666666667	5	4	11	40.1666666666667	0	0	5.08333333333333	0	3065.28333333333	0	7	2.08333333333333	775101.033333334	0	0	0	1033.83333333333	94	0	0	0	1.16666666666667	0	1183	0	11	0	0	0	104	0	0	1968497.93333334	0	0	0	0	0	0	0	65.5	1283	0	0	0	3131.5	0	0	0	0	0	0	0	0	0	0	12822.5333333333	0	0	0	11863	0	0	0	0	0	0	0	56729.175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1482.16666666667	2.5	0	0	0	0	139.25	0	0	0	0	0	0	213543.95
0159_AB10_26118_20180813_ST	1361964	6781.5	0	0	0	0.25	0	0	0	0	0	0	0	0	0.5	7766.25	670.166666666667	0	59	0	0	12	294046.616666667	56	0	0	0	0	0	1825.31666666667	0	0	528.75	238.833333333333	525	1011.91666666667	24	8	18.5	81.8333333333333	0	0	10.3333333333333	0	450.583333333333	0	0.333333333333333	1.6	200730.277777778	0.6	0	0	709.5	48.2	0	0	0.611111111111111	3.24999999999999	0	373.75	0	0	0	0	0	225	0	0	737580.016666666	0	0	0	0	0.5	0	0	20.2	9	0	0.333333333333333	0	776.333333333333	0	0	0.0555555555555555	0	0	0	0	0	0	0	5887.33333333333	0.0555555555555555	0	2	1737.625	0.111111111111111	0	0	0	0	0	0	25513.0583333333	0	0	0	0	0	0	0	0	0	0	0	0	1.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	1	0	201.111111111111	0	0	0	0	0	107.333333333333	0	0	0	0	0	0	73916.5611111111
0159_AB10_26129_20181002_ST	7518034	64653.5	0	0	1	8.5	0	0	0.5	0	0	0	0	0	0	60166.9833333334	8270.75	0	70.2333333333333	0	3.75	48.25	1443946.15	236.666666666667	0	0	0	0	0	9116.71666666667	0	0.333333333333333	2327.125	294.833333333333	563.333333333333	969.916666666667	21	11.5	16	73.3333333333333	0	0	11.5	0	3084.4	0	3.33333333333333	15	1336457.28333333	0	0	4	2714	281.35	0	0	2	10.5	0	1992.41666666667	1.4	19	0	0	0	163	0	0	3982182.6	0	0	0	0	1.5	0.5	0	109.9	1896	0	2.41666666666667	0	6586.5	0	0	0	0	0	0	0.4	0	0	0	28357.15	0	0	2	17776.8333333334	0	0	0	0	0	0	0	123715.15	0	0	0	0.733333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0.166666666666666	1	0	0	0	0	18.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0.583333333333333	0	0	0	0	0	0	0	0	12.5	0	0	2	0	2373.16666666666	4	0	0	0	0	130.541666666667	0	0	0	0	0	0	419299.966666667
0159_AB10_26131_20180920_ST	2167176	11219	0	0	1	0	0	0	0	0	0	0	0	0	0	14924.5	1743.33333333333	0	8.5	0	0.5	20.5	388209.583333333	189.666666666667	0	0	0	0	0	3507.56666666667	0	0	735.625	219.666666666667	359	561.416666666667	15	5	7	47.0833333333333	0	0	5.5	0	714.833333333333	0	0.666666666666667	3.16666666666667	389014.666666667	0	0	0	490.333333333333	59.5	0	0	0	0.5	0	768.083333333334	0	3	0	0	0	89	0	0	1189868.58333333	0	0	0	0	0	0	0	43.1	21	0	0.333333333333333	0	1152	0	0	0	0	0	0	0	0	0	0	11302.1666666667	0	0	0	4147	0	0	0	0	0	0	0	37533.4416666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6.5	0	0	3	0	434.333333333333	4	0	0	0	0	43.75	0	0	0	0	0	0	109686.6
0159_AB10_26133_20180725_ST	2331598	10482	0	0	1	0.666666666666667	0	0	0	0	0	0	0	0	0	10970	1702.33333333333	0	66.3333333333333	0	0	48.5	418449.345238095	168.5	0	0	0	0	0	3338.58333333333	0	0	678.5	156.833333333333	370.666666666667	656.333333333333	0	0	0.5	48.8333333333333	0	0	2	0	849.428571428572	0	1	8.91666666666667	394775.428571429	0	0	0	392.857142857143	75.5	0	0	1	0.25	0	390.666666666666	0	0	0	0	0	116.5	0	0	1309692.08333334	0	0	0	0	1	0	0	33.1666666666666	69.5	0	0.333333333333333	0	1161.83333333333	0	0	0	0	0	0	0	0	0	0	12795.8333333333	0	0	1	2992.58333333333	0	0	0	0	0	0	0	39493.8571428572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	337.5	0	0	0	0	0	66.8333333333333	0	0	0	0	0	0	121190.666666667
0159_AB10_26135_20180925_ST	1967092	7763.5	0	0	0	1	0	0	0.616666666666667	0	0	0	0	0	0	12002.0833333333	1141	0.333333333333333	368.666666666667	0	1	11.45	368833.90952381	227.533333333333	0	0.166666666666667	0	1.16666666666667	0	3288.14166666667	0	1	915.625	1392.66666666667	2370	1789.41666666667	113	54.5	88	168.666666666667	0	0	3	0	725.809523809524	0	4	5.41666666666667	301617.25952381	0	0	1	486.285714285714	123.2	0	0	0.5	3	0	460.583333333333	0.333333333333333	1.5	0	0	0	366.5	0	0	1111782.95	0	0	0	0	0.5	0	0	45.5333333333333	12	0	2.5	0.25	1013.66666666667	0	0	0	0	0	0	0	0	0	0	9230.83333333333	0	0	0	4652.70833333333	0	1.5	0	0	0	0	0	36608.7273809523	0	0	0	0.45	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0.5	0	0	0	0	1.5	0	0	0	0	0	0	0	1	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0.5	0	0	0	0	354.5	0.666666666666667	0	0	0	0	131.366666666667	0	0	0	0	0	0	98917.9333333333
0159_AB10_26137_20180827_ST	1458302	6763	0	0	1	0	0	0	0	0	0	0	0	0	0	8951.66666666667	848.5	0	44.1666666666667	0	3.7	14.25	263455.333333333	84.5	0	0	0	0	0	2300.23333333333	0	0	431.5	265	446.5	794.166666666667	4	0	0	58	0	0	5	0	461.5	0	0.5	3	247669.533333333	0	0	0	440.333333333333	33	0	0	0	0.25	0	215.5	0.333333333333333	0	0	0	0	148.5	0	0	817126.583333333	0	0	0	0	0	0	0	5.66666666666667	15	0	0.833333333333333	0	705.5	0	0	0	0	0	0	0	0	0	0	6900.41666666667	0	0	0	2081.83333333333	0	0	0	0	0	0	0	26229.1416666666	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	214	0	0	0	0	0	92.625	0	0	0	0	0	0	71485.9333333333
0159_AB10_26147_20181010_ST	1827001	9093	0	0	0	0	0	0	0.75	0	0	0	0	0	0	12202.5333333333	1559.16666666667	0	29.25	0	6.03333333333333	6.5	321338.65952381	139.25	0	0	0	0	0	2969.51666666667	0	0	581.875	247.833333333333	562	1020.83333333333	1	0.5	0	91.3333333333333	0	0	7.66666666666667	0	904.926190476191	0	2	6.83333333333333	330841.226190477	0	0	0	392.285714285714	46.2	0	0	0.5	0.75	0	360.916666666667	0	0	0	0	0	220	0	0	1003039.7	0	0	0	0	0.5	0	0	34.55	16.5	0	0.25	0	1043.5	0	0	0	0	0	0	0	0	0	0	9939.86666666667	0	0	0	3717.58333333333	0	0	0	0	0	0	0	30564.1107142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0.5	0	348.5	0	0	0	0	0	67	0	0	0	0	0	0	95593.1
0159_AB10_26151_20180725_ST	1072273	5648.5	0	0	1	0	0	0	0	0	0	0	0	0	0	6357.125	793.833333333333	0	84	0	0.333333333333333	20.25	194626.666666667	94.5	0	0	0	0	0	1511.93333333333	0	0	361.625	134.833333333333	284.166666666667	523.666666666667	1	0	0	41.8333333333333	0	0	3	0	374	0	0	1.28333333333333	188401.166666667	0.2	0	0	256.5	19.5	0	0	0.5	0.666666666666666	0	262	0.5	0	0	0	0	106.5	0	0	591245.908333333	0	0	0	0	0.5	0	0	14.5	4.5	0	0	0	575.5	0	0	0	0	0	0	0	0	0	0	4815.25	0	0	0	1822.08333333333	0	0	0	0	0	0	0	17652.5916666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0	0	0	0	188	0	0	0	0	0	48.1666666666667	0	0	0	0	0	0	55992.3166666666
