sample_id	total	GO:0032991	GO:0000133	GO:0000408	GO:0000417	GO:0000444	GO:0000808	GO:0000930	GO:0000939	GO:0000940	GO:0000974	GO:0001534	GO:0002144	GO:0002199	GO:0005577	GO:0005581	GO:0005663	GO:0005667	GO:0005833	GO:0005835	GO:0005838	GO:0005839	GO:0005850	GO:0005851	GO:0005852	GO:0005853	GO:0005854	GO:0005861	GO:0005875	GO:0005885	GO:0008091	GO:0008290	GO:0008537	GO:0008540	GO:0008541	GO:0009330	GO:0009368	GO:0010598	GO:0015627	GO:0016272	GO:0016281	GO:0016459	GO:0017101	GO:0017102	GO:0018444	GO:0019008	GO:0019773	GO:0019774	GO:0022623	GO:0030015	GO:0030076	GO:0030256	GO:0030257	GO:0030314	GO:0030877	GO:0030991	GO:0030992	GO:0031074	GO:0031082	GO:0031105	GO:0031209	GO:0031250	GO:0031251	GO:0031262	GO:0031389	GO:0031390	GO:0031422	GO:0031511	GO:0031518	GO:0031521	GO:0031522	GO:0031680	GO:0031941	GO:0032993	GO:0033061	GO:0033104	GO:0033186	GO:0033551	GO:0033596	GO:0034044	GO:0034270	GO:0034464	GO:0034518	GO:0034973	GO:0035649	GO:0035658	GO:0035859	GO:0036038	GO:0036125	GO:0036286	GO:0036452	GO:0042555	GO:0043235	GO:0043291	GO:0043293	GO:0043684	GO:0044697	GO:0044815	GO:0045239	GO:0045293	GO:0045298	GO:0046798	GO:0055087	GO:0061574	GO:0061576	GO:0061700	GO:0061702	GO:0061957	GO:0062092	GO:0070069	GO:0070864	GO:0071203	GO:0071521	GO:0071563	GO:0072379	GO:0089713	GO:0090443	GO:0090665	GO:0097078	GO:0097255	GO:0097344	GO:0097361	GO:0097373	GO:0097452	GO:0098046	GO:0098636	GO:0098796	GO:0098798	GO:0099023	GO:0099078	GO:0101031	GO:0106333	GO:0110078	GO:0110131	GO:0110142	GO:0110157	GO:0120114	GO:0120155	GO:0120171	GO:0120216	GO:0140224	GO:0140513	GO:0140534	GO:0140535	GO:0150005	GO:1902494	GO:1903269	GO:1904090	GO:1905742	GO:1990062	GO:1990112	GO:1990130	GO:1990131	GO:1990143	GO:1990221	GO:1990229	GO:1990252	GO:1990298	GO:1990315	GO:1990351	GO:1990356	GO:1990391	GO:1990393	GO:1990423	GO:1990526	GO:1990527	GO:1990528	GO:1990533	GO:1990615	GO:1990745	GO:1990811	GO:1990861	GO:1990871	GO:1990904	GO:1990964	Remaining
0159_AB18_100772_20190909_ST	3320089	87.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	42	0	731.5	0	368	0	103	0	0	2.33333333333333	0	0	0	22	12	0	0	0	0.5	0	0	0	0	121.5	0	0	11	0	0	0	553	0	0	1	0	0.75	0.5	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	8701.5	0	4328	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0.25	2.66666666666667	0	0	0	0	830.5	139.291666666667	0	0	0	0	0	0	0	0	0	0	379.125	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2.66666666666667	21799.6	4.16666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	4.91666666666667	1.16666666666667	17869.0833333333	0	68153.9166666667	0	0	0	0	0	0	0	0	0	0.5	0	0	0	8007.26666666667	0	6879.25	0	0	0	0	0	0	0	0	0	0	0	26004.4166666667	0	3154856.13333333
0159_AB18_100782_20190724_ST	2706793	79.5	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	618	0	164	0	8	0	0	1.33333333333333	0	0	0	42	3	0	0	0	0	0	0	0	0	228.916666666667	0	0	13	0	0	0	531.5	0	0	0	0	0.5	0	56	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7009.63333333333	0	1587.5	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0.5	1	0.2	0	0	7.5	0	538.3	93.375	0	0	0	0	0	0	0	0	0	0	358.541666666667	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	14216.8083333333	2.08333333333333	1	0	0	0	0	0	0	0	0	0	0	0	0	5.67777777777778	2	12402.4833333333	0	58410.0111111111	0	0	0	0	0	0	0	0	0	0.5	0	0	0	5629.55833333333	0	4870	0	0	0	0	0	0	0	0	0	0	0	16806.0444444444	0	2583049.53333333
0159_AB18_100802_20190911_ST	3153874	124.666666666667	0	0	0	0	0	1	0	0	0	0	0	0	1	176	0	443	0	303	0	33	0	0	8.66666666666667	0	0	0	16.5833333333333	58	0	0	1	0	0	0	0	0	269.583333333333	0	0	8	0	0	0	639	0	0	1	0	14.5833333333333	0.5	156	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	9914.51666666667	0	2919.5	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0.5	24	0	0	5	0	892.85	281.333333333333	0	0	0	0	0	0	0	0	0	0	375.166666666666	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	24	21208.0833333334	8.41666666666667	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	6.25	2.3	19086	0	61612.6666666667	0	0	0	0	0	0	0	0	0	1	0	0	0	8101.41666666668	0	7202.75	0	0	0	0	0	0	0	0	0	0	0	28198.2166666667	0	2991725.78333334
0159_AB18_100826_20190405_ST	4562048	128	0	0.5	0	0	0.5	0.333333333333333	0	0	0	0	0	0	14	127.5	0	318	0	988.5	0	115	0	0	1.66666666666667	0	0	0	33.25	180.333333333333	0	0	7	1.5	0	0	0	0	307.75	0	0	209	0	0	0	1273.33333333333	0	0	0	0	5.75	85.5	205.833333333333	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0	0	0	14357.4166666667	0	2969	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0.75	5.66666666666667	0	0	4	0	1480.83333333333	584.583333333333	0	0	0	0	0	0	0	0	0	0	397.375	0	0	0	0	0	0	0	0.125	0	0	0	0	0	0.166666666666667	0	5.66666666666667	35734.9166666666	17.4166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	14.0277777777778	0.4	33113.4444444445	0	84391.4861111111	1.5	0	0	0	4	0	0	0	0.5	0	0	0	0	12783.375	0	12249.8333333334	0	0	0	0	0	0	0	0	0	0	0	52765.65	0	4307143.61666666
0159_AB18_100835_20190130_ST	9595404.00000001	159	0	0	0	0	0	0	0	0	0	0	0	0	29	128.5	0	2594.5	0	1582.5	0	179	0	0	4	0	0	0	61.8333333333333	25	0	0	0	8.33333333333333	0	0	0	0	690.166666666667	0	0	218	0	0	0	1749	0	0	0	0	5.75	0	394	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0.5	0	0	0	0	0	29369.3666666667	0	16619	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	5.5	0	0	0.25	0	0	0	68	0	2271.7	663.416666666667	0	0	0	0	0	0	0	0	0	0	1377.75	0	0	0	0	0.2	0	0	0	0	0	0	10	0	0	0	0	58246.95	19.1666666666667	1.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	26.0833333333333	0.416666666666667	55796.8333333333	0	195941.208333333	0	0	0	0	0	0	0	0	0	0	0	0	0	23152.1583333333	0	20386.25	0	0	0	0	0	0	0	0	0	0	0	76795.5833333333	0	9106810.08333334
0159_AB18_100901_20190301_ST	3222286	140	0	0	0	0	0	0	0	0	0	0	0	0	1	241	0	822	0	968	0	1.5	0	0	0	0	0	0	15.6666666666667	6	0	0	0	0	0	0	0	0	59.0833333333333	0	0	106.5	0	0	0	1455	0	0	0	0	0.5	0	90	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0.5	0	0	10327.8333333333	0	163	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1.5	0	0	0	12.5	0	715.166666666667	156.833333333333	0	0	0	0	0	0	0	0	0	0	281.916666666667	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	25602.1833333334	19.5833333333333	0.5	0	0	0	0	0	0	0	0	0	0	0	0	5.33333333333333	0	21072.9166666667	0	71901.7	0	0	0	0	0	0	0	0	0	0	0	0	0	9166.35000000002	0	7029.66666666667	0	0	0	0	0	0	0	0	0	0	0	28353.15	0	3043564.61666667
0159_AB18_100983_20190227_ST	7522512	244.75	0	38.3333333333333	0	0	1.5	4.5	0	0	0.833333333333333	0	0	0	0	106	125.1	940.2	0	864	0.5	413	0.8	0	15.3333333333333	0	2.66666666666667	0	10.75	24.5	0	1.5	12	1	0	0.666666666666667	0	0	1101.83333333333	27.5	0	107.5	0.5	0	0	1801.5	20.6666666666667	19.5	23	1.83333333333333	22.25	332.666666666667	625	0	0	0	0	0	0	0	0	3	6	2	1.6	1.6	0	1.5	0	0	0	0	0	24668.3666666667	0	96	0	0	0	0	0	0	1	0	0	2	0	0	6	0	1	87.25	48.3333333333333	0	0	1.5	0	3111.53333333333	1261.625	0	0	4	0	0	0	0	0	0	0	752.333333333333	0	4	0	0	0	0	0	0	0	1.5	0	14	0	0	0	48.3333333333333	60710.075	29.25	16.1666666666667	0	0	0	0	0	0	0	5.16666666666667	0	0	0	0	85.0666666666667	4.83333333333333	53176.4833333333	0	136963.1	0.2	0	0	0	0.5	0	0	0	0.25	0	0	0	0	23388.9083333333	0	21793.7083333334	0	2	0	0	0	0	0	0.5	0	0	0	88864.3333333334	0	7100455.3
0159_AB18_101080_20190909_ST	1827461	39	0	0	0	0	0.5	0	0	0	0	0	0	0	0	38	0	251.333333333333	0	252	0	19	0	0	1	0	0	0	10.3333333333333	8	0	0	0	1	0	0	0	0	177.916666666667	1	0	37	0	0	0	261	0	0	0	0	8.5	186	120.833333333333	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	5870.25	0	389	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	508.25	196.75	0	0	0	0	0	0	0	0	0	0	235.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	11860.3333333333	5.875	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.766666666666667	11511	0	36810.5666666667	0.5	0	0	0	0	0	0	0	0	0	0	0	0	4688.33333333333	0	4297.66666666667	0	0	0	0	0	0	0	0	0	0	0	16788.8833333333	0	1732869.03333333
0159_AB18_101695_20191018_ST	979133.000000001	31.5	0	0	0	0	0	0	0	0	0	0	0	0	1	68.5	0	83.5	0	83	0	20	0	0	0	0	0	0	3	45	0	0	2	0	0	0	0	0	191.833333333333	0	0	1	0	0	0	107	0	0	0	0	4	6.5	57.1666666666667	0	0	0	0	0	0	0	0	0	1	0	0	0	0.25	0	0	0	0	0	0	3137.85	0	239	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	1	0	0	0.25	0.2	0	0	0	0	299.6	155.916666666667	0	0	29	1	0	0	0	0	0	0	139.375	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	6676.20833333333	5.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333333333333	0	6653.33333333333	0	18960.7916666667	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	2817.95833333333	0	2447.08333333333	0	0	0	0	0	0	0	0	0	0	0	9798.43333333333	0	927058.083333334
0159_AB18_101736_20191009_ST	312605	10.5	0	0	0	0	0	0	0	0	0	0	0	0	0	10.5	0	72.5	0	35	0	7.5	0	0	0	0	0	0	0.333333333333333	9	0	0	0	2.5	0	0	0	0	32.5	0	0	5	0	0	0	61	0	0	0	0	0	1	13.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1218	0	53	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.2	0	0	1.5	0	104.25	63.0833333333333	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2091.91666666667	1.33333333333333	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.2	2157.83333333333	0	6078.41666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	884.583333333333	0	744.083333333333	0	0	0	0	0	0	0	0	0	0	0	2835.66666666667	0	296070.266666666
0159_AB18_102734_20190123_ST	7544313	92	0	0	0	0	1	0	0	0	0	0	0	0	0	119	0	1181	0	1406	0	29	0	0	18.3333333333333	0	0	0	13.75	85	0	0	1	1	0	0	0	0	214.833333333333	0	0	23	0	0	0	2920.33333333333	0	0	0	0	0	2.5	77.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23533.0833333333	0	2375.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.25	0.333333333333333	0	0	0	0	2765.5	330.916666666667	0	0	0	0	0	0	0	0	0	0	1024.25	0	0	0	0	2	0	0	0	0	0	0	1.5	0	0	0	0.333333333333333	53917.6666666666	5.54166666666667	0	0	1	0	0	0	0	0	0	0	0	0	0	20.75	4.2	42858	0	149932.708333333	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	21558.9166666666	0	18807.5833333334	0	0	0	0	0	0	0	0	0	0	0	72055.9833333333	0	7148930.9
0159_AB18_102750_20191024_ST	1119710	18	0	0	0	0	0	0	0	0	0	0	0	0	1	77	0	172	0	282.5	0	9	0	0	0	0	0	0	15.6666666666667	66	0	0	0	0	0	0	0	0	101.25	0	0	6	0	0	0	226	0	0	0	0	1.25	0.5	58.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3347.01666666667	0	583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.35	169.5	0	0	0	0	0	0	0	0	0	0	120.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7526.83333333333	0.75	1	0	0	0	0	0	0	0	0	0.5	0	0	0	0.333333333333333	0	6904.25	0	22195.5833333333	0	0	0	0	0	0	0	0	0	0	0	0	0	2933.83333333333	0	2469.33333333333	0	0	0	0	0	0	0	0	0	0	0	9540.11666666666	0	1062645.6
0159_AB18_102958_20200826_ST	6621302	369	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	729.5	0	1037	0	175.5	0	0.5	8.33333333333333	0	0	0	16.5	91.5	0	0	0	0	0.333333333333333	0	0	0	965.583333333333	3.5	0	156	0	0	0	1718.5	0	0	0	0.333333333333333	9.5	3.33333333333333	200	0	0	0	0	0	0	0	0	0	4	1	0	0	2.33333333333333	4.5	0	0	0	0	0	19899.6333333333	0	128	0	0	0	0	2	0	0	0	0	0	0	0	21	0	0	0.5	3.06666666666667	1	0	3	0	1949.3	549.583333333333	0	0	0	0.5	0	0	0	0	0	0	789.541666666667	0	0	0	0	0	0	0	0	0	0	0	6	0	0	22.5	1.66666666666667	47109.3333333333	29.1944444444444	3.16666666666667	0	1	0	0	0	0	0	0	0	0	0	0	29.7083333333333	2.16666666666667	40297.5	0	138262.344444444	0.2	0	0	0	0	0	0	0	1	1.5	0	0	0	19006.3333333333	0	14832.8333333334	0	0	0	0	0	0	0	0	0	0	0	57718.6277777778	0	6274825.05
0159_AB18_103302_2019060_ST	4144576.00000001	64.5	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	664.25	0	515	0	19.5	0	0	5.33333333333333	0	0	0	107.75	206	0	0	9	0	0	0	0	0	376.666666666667	0.5	0	66	0	0	0	890	0.5	0	0	0	4.5	24.5	159.5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	12351.7	0	989.5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0.75	1.2	0	0	3	0	1255.95	263.833333333333	0	0	0	0	0	0	0	0	0	0	495.25	0	0	0	0	0.25	0	0	0	0	0	0	4	0	0	0	1	28408.4523809524	8.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	9.41666666666667	1	26201.4166666667	0	80915.4166666666	0	0	0	0	0	0	0	0	0	0	0	0	0	10679.8333333333	0	9989.66666666665	0	0	0	0	0	0	0	0	0	0	0	38673.7095238095	0	3930930.82142858
0159_AB18_103908_20190628_ST	3253813	152	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	720.3	0	131	0	38.5	0	0	0	0	0	0	17	12	0	0	0	0.5	0	0	0	0	308.5	0	0	0	0	0	0	509	0	0.5	0	0	0.5	3	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10913.8333333333	0	1491	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0.25	2.5	0	0	0	0	0.333333333333333	552.75	365.5	0	0	0	0	0	0	0	0	0	0	509.666666666667	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	18794.9583333334	11	1.5	0	0.25	0	0	0	0	0	0	0	0	0	0	6.55	0.75	19045.0833333334	0	68438.1166666667	0.2	0	0	0	0.5	0	0	0	0	1	0	0	0	7751.62500000002	0	6487.25	0	0	0	0	0	0	0	0	0	0	0	23573.25	0	3093897.33333334
0159_AB18_105120_20191018_ST	1599829	42.5	0	0	0	0	0	0.333333333333334	0	0	0	0	0	0	4	113.5	0	222.5	0	233	0	37.5	0	0	1	0	0	0	8.83333333333333	2.5	0	0	0	0	0	0	0	0	282.916666666667	0	0	105	0	0	0	414	0	0	3.5	0	3	16	109	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	4792.75	0	709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0	2	0	472.5	119.583333333333	0	0	14	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0.333333333333333	11314.4583333333	7.20833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66666666666667	0.25	10718.125	0	30169.4583333333	0.333333333333333	0	0	0	0.25	0	0	0	0	0	0	0	0	4417.16666666667	0	3840.16666666667	0	0	0	0	0	0	0	0	0	0	0	16199.3333333333	0	1515322
0159_AB18_105395_20190806_ST	2589034	2107.83333333333	0	0	0	0	0	0	0	0	0	0	0	0	1	28.25	0	986.5	0	217	0	140	0	0	0.333333333333333	0	0	0	23.9166666666667	3	0	0	3	0	0	0	1	0	1910.66666666667	0	0	28	0	0	0	791.333333333333	0	0	0	0	0	3.5	331.25	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	7680.1	0	126	0	0	0	0	0	0.2	0	0	0	0	0	0	794	0	0	0	0.333333333333333	0	0	1	0	570.6	764.416666666667	0	0	5	0	0	0	0	0	0	0	554.333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	22152	30.5	0	0	10	0	0	0	0	0	0	0	0	0	0	14.5166666666667	1.16666666666667	15609	0	56635.5666666666	18.6	0	0	0	0	0	0	0	0	60	0	0	0	9895.66666666668	0	5383.16666666667	0	0	0	0	0	0	0	0	0	0	0	18655.1166666667	0	2443487.8
0159_AB18_106054_20190207_ST	6452384.99999999	258.5	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	1122.3	0	768	0	36	0	0	2.33333333333333	0	0	0	29.6666666666667	65	0	0	2	4	0	0	0	0	498.666666666667	1	0	47	0	0	0	937	0	0	0	0	1.25	3.5	320	0	0	0	0	0	0	0	0	0	11	0	0	0	0.25	2	0	0	0	0	0	19130.9333333333	0	2402.5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.25	54.3333333333333	0	0	0	0	1799.85	672.833333333333	0	0	0	0	0	0	0	0	0	0	1000.125	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	53.3333333333333	40124.9166666667	34.2083333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	17.3944444444444	0.2	38796.65	0	128822.711111111	0	0	0	0	0	0	0	0	0	0	0	0	0	16087.9166666667	0	15105.3333333334	0	0	0	0	0	0	0	0	0	0	0	55650.861111111	0	6128290.18333333
0159_AB18_106508_20190812_ST	5212044	2115.5	0	0	0	0	0	0	0	0	0	0	0	0	0	41.5	0	1066	0	843	0	216	0	0	3.66666666666667	0	0	0	17.0416666666667	101	0	0	2	0	0	1.33333333333333	0	0	1341.66666666667	0	0	16	0	0	0	1129	0	0	0	0	2	7.5	411.5	0	0	0	0	0	0	0	0	6	0	0	0	0.333333333333333	0	1	0	0	0.5	0	0	16928.0833333333	0	3945	0	0	0	0	0	0.2	0	0	0	0	0	0	661	0	0.25	0	0	0	0	54	0	1028	997.5	0	0	104	0	0	0	0	0	0	0	898.166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42682.5	27.5	0	0	7	0	0	0	0	0	0	0	0	0	0	27.1833333333333	0.6	31482.375	0	110944.9	18.6	0	0	0	0.5	0	0	0	0	41.5	0	0	0	19045.75	0	11146.0833333334	0	0	0	0	0	0	0	0	0	0	0	40438.55	0	4924242.21666667
0159_AB18_106720_20190226_ST	5298117	163	0	12	0	0	0	7	0	0	0	0	0	0	13	341	19	997.5	0	575	0	99	0	0	2.16666666666667	0	0	0	70.25	104	0	0	3	1	0	0	1	0	659.916666666667	6.5	0	96	0	0	0	875	6	4.5	6.5	0	70.25	248.166666666667	344.666666666667	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	16548.1666666667	0	676	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0.25	39.75	16	0	0	9.5	0	1486.25	422	0	0	0	0	0	0	0	0	0	0	550.491666666666	0	0	0	0	0.2	0	0	0.180555555555555	0	0.333333333333333	0	7	0	0	0	16	36697.4972222222	14.3666666666667	1.66666666666667	0	1	0	0	0	0	0	0.666666666666667	0	0	0	0	20.2777777777778	1.25	35150.4444444444	0	100026.752777778	0.4	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	14156.95	0	13170.4166666666	0	0	0	0	0	0	0	0	0	0	0	53385.95	0	5020985.48888889
0159_AB18_26227_20190319_ST	5157019	1529	0	0	0	0	0	0	0	0	0	0	0	0	0	73.5	0	1078.1	0	820	0	100.5	0	0	0	0	0	0	11.5	48	0	0	0	0	0	0	0	0	987.333333333333	0	0	20	0	0	0	1015.5	0	0	0	0	2	0	645.75	0	0	0	0	0	0	0	0	0	16.3333333333333	0	0	0	0	0	0	0	0	0	0	16253.6666666667	0	2914.5	0	0	0	0	0	0	0	0	0	0	0	0	637	0	0	0.5	8	0	0	0	0	1142.25	1109.16666666667	0	0	0	0	0	0	0	0	0	0	936.166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	37964.75	53.25	0	0	2	0	0	0	0	0	1.16666666666667	0	0	0	0	16.2944444444444	0	32818.8333333333	0	110134.344444444	12.2	0	0	0	0	0	0	0	0	35.5	0	0	0	16130.25	0	11577.5	0	0	0	0	0	0	0	0	0	0	0	41670.8944444444	0	4877245.25
0159_AB18_26327_20190627_ST	5026805.99999999	197.120634920635	0	7.66666666666667	0	1	10.5	15	0.142857142857143	0	22.5833333333333	0	0	0	0	152.5	25.4	1089.44444444444	0	1144	44.5	220	9.35	13.25	130.25	1	7	0	32.1011904761905	188.65	0	19.5	20	15.6666666666667	4.5	0	0.5	0	625.666666666667	17	7	136.189393939394	22.2	1	10.8333333333333	1018.33333333333	46.6666666666667	2.58333333333333	1	101.25	7.25	9	180	0	0	0	0	1	0	0	3	0	22.6666666666667	40.5	2.4	12.4	1	0	0.4	0	0	0	0.5	20718.2583333333	0	110	0	0.1	0	0	0	1	2	0.666666666666667	0	8	0.5	0	4.5	0	9.66666666666667	77.6666666666667	0.833333333333333	0.4	0	0	0	1577.81666666667	415.666666666667	1.5	0	0	6	0	0	0	0	0	0	697	0	89	0	0	2.5	0	1	0	0.25	26.2	0	21	0.166666666666667	0	1	0.333333333333333	32623.6839285714	44.5708333333333	200.391666666667	0	73	0	0	0	0	0	40.4015873015873	0	0	0	0	919.27178932179	30.2083333333333	37845.1742965368	0	100636.949368687	0	1.13333333333333	0.333333333333333	0	5.975	3	4.33333333333333	4.33333333333333	0.666666666666667	0.5	0	1	0	13263.3916666667	0	14132.5	0	0	0	0	0	0	0	17	0	0	0	58302.4087301588	0	4739241.28261183
0159_AB18_26332_20190211_ST	4623604	193.111111111111	0	2.5	0	0	1.5	16	0	0	0	0	0	0	0	139	1.33333333333333	673.5	0	721	0	51.3333333333333	0	0	7.33333333333333	0	0	0	21.6666666666667	53	0	0	1	5.5	0	0.333333333333333	0	0	557.833333333333	1.5	0	165	0	0	0	1159.33333333333	0.5	0.5	2	0	78.25	1	500.666666666667	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	13079.8	0	1269.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.5	0.2	0	0	12.3333333333333	0	1335.925	450.75	0	0	0	0	0	0	0	0	0	0	409.166666666667	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	33834.3333333334	14.9166666666667	1.5	0	0	0	0	0	0	0	1.33333333333333	0	0	0	0	13.8333333333333	1.53333333333333	29798.75	0	88559.9166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	13000.0833333334	0	11155.4583333334	0	0	0	0	0	0	0	0	0	0	0	45895.0166666667	0	4380404.45555555
0159_AB18_26337_20190206_ST	2905612	54.5	0	3.5	0	0	0	0	0	0	0	0	0	0	6	44.25	29	315	0	496	0	79	0	0	3.33333333333333	0	0	0	13.8333333333333	12	0	0	2	0.5	0	0.333333333333333	0	0	349.833333333333	3.5	0	21	0	0	0	740	1.5	2	8.5	0	8.75	14.3333333333333	113	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	9754.5	0	197	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	5	0	0	22.5	1.66666666666667	0	0	3.5	0	1041.35	285.333333333333	0	0	0	0	0	0	0	0	0	0	347.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66666666666667	21390.875	10.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	6.16666666666667	2.76666666666667	18234.9166666667	0	56262.975	0	0	0	0	1	0	0	0	0	0	0	0	0	8319.54166666667	0	7501.66666666667	0	1	0	0	0	0	0	0	0	0	0	29012.6666666667	0	2750879.86666667
0159_AB18_26347_20190211_ST	11981344	280	0	18.5	0	0	0	6	0	0	0	0	0	0	16	198	34	1208.26666666667	0	1267.5	0	164.5	0	0	18.1666666666667	0	0	0	11.75	158.5	0	0	7	0.5	0	0	0	0	1542	15	0	147	0	0	0	3946.66666666667	9	12	14.5	0	27.75	34	1203.5	0	0	0	0	0	0	0	0	3	29	0	0	0	0	0	0	0	0	0	0	38307.65	0	3069	0	0	0	1	0.333333333333333	0	0.5	0	0	0	0	0	1	0	0.25	33.25	87.6666666666667	0	0	88.5	0	4141.25	1014.875	0	0	55	1	0	0	0	0	0	0	1339.375	0	0	0	0	3.2	0	0	0	0	1	0	7	0	0	0	87.6666666666667	87104.6833333334	48.625	1.33333333333333	0	2	0	0	0	0	0	1.5	0	0	0	0	47.6	4.28333333333333	77152.3095238097	0	226314.751190476	0	0	0	0	2	0	0	0	0.666666666666667	0	0	0	0	33153.7666666667	0	31544.3333333334	0	0	0	0	0	0	0	0	0	0	0	123116.083333333	0	11344238.447619
