sample_id	total	GO:0044423	GO:0019013	GO:0019028	GO:0019033	GO:0036338	GO:0046727	GO:0046729	GO:0055036	GO:0098015	GO:0098021	GO:0098024	GO:0098025	GO:0098026	GO:0098027	Remaining
0159_AP39_21085_20180602_ST	7741084	300	0	207	0	0	0	0	0	0	0	10.5	0	0	23	7740543.5
0159_AP39_21086_20180503_ST	14100539	419	0	882.5	0	0	0	0	0	0	0	548	2	0	108	14098579.5
0159_AP39_21087_20180228_ST	10108130	268	0	413	0	0.5	0	0	0	598.5	0	644	3	1.5	246	10105955.5
0159_AP39_21088_20180323_ST	7609902	285	0	151.5	0	0	0	0	0	0	0	142	0	0.5	32	7609291
0159_AP39_21090_20180504_ST	18989837	665	0	287	0	0	0	0	0	2	0	44.5	0	0	181	18988657.5
0159_AP39_21093_20180310_ST	8408191.99999999	829	10.5	440.5	0	0	0	0	0	41	6	1086	16	1	187	8405574.99999999
0159_AP39_21094_20171202_ST	362374	61	0	48.5	0	0.5	0	0	0	0	0	14	0	0	4	362246
0159_AP39_21099_20171122_ST	945091	117	0	64	0	0	0	0	0	0	0	37	0	0	6	944867
0159_AP39_21101_20171111_ST	5774734.99999999	247	0	5936	0	0	0	0	0	24	0	279	0	0	52	5768196.99999999
0159_AP39_21102_20180117_ST	556304	35	0	18	0	0	0	0	0	0	0	17	0	0	5	556229
0159_AP39_21103_20171121_ST	249153	48	0	5	0	0	0	0	0	0	0	62	0	0	6	249032
0159_AP39_21104_20180817_ST	2804528	472	5	25	0	0	0	0	0	12	0	53	0	0	186	2803775
0159_AP39_21105_20171117_ST	266831	44	0.5	45	0	1	0	0	0	206.5	0	158.5	0	0	12	266363.5
0159_AP39_21106_20171115_ST	399417	31	0	3	0	0	0	0	0	0	0	1	0	0	8	399374
0159_AP39_21108_20171121_ST	47890622.0000001	4021	0	12587.3333333333	25.8333333333333	15.45	0	0	5.7	206	0	17700.5	5	9	408	47855638.1833334
0159_AP39_21109_20181018_ST	9565190	822	2	156	0	2	0	0	0	0	0	183	0	0	228	9563797
0159_AP39_21110_20190111_ST	125942242	22951	433	3873.5	0	12	0	0	0	1206	0	9093.5	14	25.5	6468	125898165.5
0159_AP39_21111_20190126_ST	15468048	393	0	249	0	0	0	0	0	0	0	15570	0	0	52	15451784
0159_AP39_21113_20190110_ST	7309450.99999999	344.166666666667	0	181	0	1.5	0	0	0	0	0	11	0	0	168	7308745.33333333
0159_AP39_21119_20181218_ST	21439714.9999999	588	0	1018.5	0	0	0	0	0	1.5	0	7050	0	0.5	139	21430917.4999999
0159_AP39_21123_20171120_ST	5184101	529	0	280	0	0.5	0	0	0	20	0	157	0	2.5	92	5183020
0159_AP39_21124_20171116_ST	4235028	107	0	5730	0	0.5	0	0	0	0	0	20	0	0	21	4229149.5
0159_AP39_21127_20180218_ST	1757714	82.5	0	67	0	0	1	0	0	0	0	180	0	0	40	1757343.5
0159_AP39_21128_20180209_ST	666519	46	0	6	0	0	0	0	0	1	0	233	0	0	0	666233
0159_AP39_21129_20180205_ST	42174717	4479.5	0	1013	0	2	0	0	0	0.5	0	1097	1	22.5	1924	42166177.5
0159_AP39_21131_20180213_ST	1452528	310	0	83	0	0	0	0	0	0	0	452	0	0	12	1451671
0159_AP39_21133_20180203_ST	1618190	148	0	52	0	0	0	0	0	0	0	5	0	0	25	1617960
0159_AP39_21134_20180212_ST	4057009	223	0	112.5	0	0	0	0	0	1	0	101	0	0	34	4056537.5
0159_AP39_21135_20180110_ST	520008	26	0	6	0	0	0	0	0	3	0	14	0	0	9	519950
0159_AP39_21136_20171209_ST	477310	32	0	21.5	0	0	0	0	0	0	0	154	0	0	4	477098.5
0159_AP39_21137_20180210_ST	1715742	78	0	108	0	0	0	0	0	0.5	0	231	0	0	17	1715307.5
0159_AP39_21138_20180113_ST	662040	48	0	10	0	0	0	0	0	1	0	1096	0	0	2	660883
0159_AP39_21140_20180130_ST	4878414.99999999	263	0	613.5	0	0	0	0	0	0	0	117	0	0	135	4877286.49999999
0159_AP39_21141_20180213_ST	12851119	1861.33333333333	3	3066	0	2.5	0	0	0	5	0	147	0	0	226	12845808.1666667
0159_AP39_21142_20180131_ST	167836	4	0	1	0	0	0	0	0	0	0	3	0	0	0	167828
0159_AP39_21144_20180121_ST	1592847	143	0.5	45	0	1	0	0	0	4	0	7074	0	0	56	1585523.5
0159_AP39_21146_20171214_ST	245597	17	0	1	0	0	0	0	0	0	0	2	0	0	10	245567
0159_AP39_21147_20180112_ST	2022199	194	0	94	0	0	0	0	0	0	0	68	0	0	13	2021830
0159_AP39_21150_20180111_ST	15561	0	0	2	0	0	0	0	0	0	0	0	0	0	0	15559
0159_AP39_21151_20180131_ST	414051	5	0	12.5	0	0	0	0	0	0	0	0	0	0	1	414032.5
0159_AP39_21154_20171212_ST	120975	7	0	0	0	0	0	0	0	1	0	51	0	0	1	120915
0159_AP39_21156_20180210_ST	1800547	117	0	43	0	0	0	0	0	0	0	7	0	0	26	1800354
0159_AP39_21157_20171211_ST	2829	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2828
0159_AP39_21159_20171202_ST	201388	9	0	5	0	0	0	0	0	0	0	7	0	0	3	201364
0159_AP39_21164_20171206_ST	3411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3411
0159_AP39_21167_20171214_ST	1368652	815	0	18	0	0	0	0	0	9	0	102	0	0	723	1366985
0159_AP39_21169_20180220_ST	38144	2	0	0	0	0	0	0	0	0	0	0	0	0	0	38142
0159_AP39_21170_20180412_ST	43925	3	0	4	0	0	0	0	0	0	0	0	0	0	0	43918
0159_AP39_21172_20180201_ST	210684	1	0	1	0	0	0	0	0	0	0	7	0	0	1	210674
0159_AP39_21174_20171212_ST	4819973	350	0	408.5	0	0.5	0	0	0	0	0	119	0	0	11	4819084
0159_AP39_21175_20180310_ST	30717	1	0	0	0	0	0	0	0	1	0	3	0	0	2	30710
0159_AP39_21177_20180111_ST	7074	5	0.5	0	0	0	0	0	0	2	0	2	0	0	5	7059.5
0159_AP39_21181_20180215_ST	184543	15	0	4	0	0	0	0	0	2	0	1	0	0	1	184520
0159_AP39_21182_20171209_ST	107169	3	0	2	0	0	0	0	0	0	0	0	0	0	2	107162
0159_AP39_21185_20180121_ST	21856	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21855
0159_AP39_21186_20180211_ST	51082.9999999999	5	0	8	0	0	0	0	0	0	0	0	0	0	0	51069.9999999999
0159_AP39_21191_20180122_ST	82173.9999999999	3	0	0	0	0	0	0	0	0	0	435	0	0	0	81735.9999999999
0159_AP39_21192_20171215_ST	334341	43	0	522.5	0	0	0	0	0	0	0	9	0	0	6	333760.5
0159_AP39_21196_20171219_ST	21540	2	0	0	0	0	0	0	0	0	0	0	0	0	0	21538
0159_AP39_21197_20180825_ST	65860.9999999999	1	0	1	0	0	0	0	0	0	0	1	0	0	2	65855.9999999999
0159_AP39_21198_20180807_ST	743952.999999999	13	0	8	0	0	0	0	0	0	0	0	0	0	10	743921.999999999
0159_AP39_21199_20180410_ST	124678	3	0	0	0	0	0	0	0	0	0	0	0	0	1	124674
0159_AP39_21200_20180318_ST	28891	0	0	0	0	0	0	0	0	0	0	3	0	0	0	28888
0159_AP39_21202_20180226_ST	507178	116	0	21	0	0	0	0	0	14	0	6	0	0	11	507010
0159_AP39_21206_20180411_ST	67269	4	0	0	0	0	0	0	0	0	0	1	0	0	1	67263
0159_AP39_21207_20180418_ST	27680	0	0	0	0	0	0	0	0	0	0	138	0	0	0	27542
0159_AP39_21210_20180228_ST	1407694	163	0	22	0	0	0	0	0	0	0	5	0	0	5	1407499
0159_AP39_21211_20171227_ST	474703	52	0	32	0	0	0	0	0	0	0	1	0	0	1	474617
0159_AP39_21213_20180420_ST_E21	5955046	528	0	286	0	0	0	0	0	0	0	1564	0	0	80	5952588
0159_AP39_21215_20180801_ST_E21	13363042	490	0	254.5	0	0	0	0	0	349	0	259	1	0.5	156	13361532
0159_AP39_21216_20180227_ST_E21	13409268	1125.5	0	126	0	1	0	0	0	10	0	2874	1	0.5	107	13405023
0159_AP39_21218_20180614_ST_E21	9501117	641.5	4	196.5	0	0.5	0	0	0	165.5	0	693	2	0.5	94	9499319.5
0159_AP39_21219_20180306_ST_E21	4403303.99999999	190	0	32	0	1	0	0	0	0	0	146	0	0	27	4402907.99999999
0159_AP39_21220_20180215_ST_E21	15437595	561	0	582.5	0	1.5	0	0	0	0	0	241	2	0	96	15436111
0159_AP39_21221_20180301_ST_E21	5279448	1664	0	88	0	0	0	0	0	694.5	0	132	0	0.5	92	5276777
0159_AP39_21222_20180322_ST_E21	5457020	445	0.333333333333333	182.5	0	0.5	0	0	0	0	0	159	2	0.5	25	5456205.16666667
0159_AP39_21224_20180730_ST_E21	12360301	669	0	258	0	2	0	0	0	0	0	1542	0	2	31	12357797
0159_AP39_21225_20170910_ST_E21	9804572.00000001	798	0	371.5	0	1	0	0	0	0	0	998	0	0	66	9802337.50000001
0159_AP39_21231_20180727_ST_E21	13979772	796.333333333333	0	252.5	0	0.5	0	0	0	9.5	0	173	4	0.5	324	13978211.6666667
0159_AP39_21232_20180924_ST	22770.9999999999	78	0	2	0	0	0	0	0	0	0	1	1	0	0	22688.9999999999
0159_AP39_21246_20181017_ST_E21	11184043	2240	44.5	338	0	0	0	0	0	5	0	1444	1	0.5	3050	11176920
0159_AP39_21248_20181016_ST_E21	8883539.00000001	332	0	181.5	0	0	0	0	0	226.5	0	139	0	0.5	93	8882566.50000001
0159_AP39_21260_20180615_ST_E21	4772091	721	0	54	0	0	0	0	0	0.5	0	1056	1	0	26	4770232.5
0159_AP39_21261_20180629_ST_E21	5502934	294.666666666667	0	185	0	0	0	0	0	0	0	653	2	0	48	5501751.33333334
0159_AP39_21262_20120515_ST_E21	10388713	887.333333333333	4.5	160	0	0	0	0	0	10	0	312	6	8	58	10387267.1666667
0159_AP39_21264_20180816_ST_E21	8453217.99999999	761	0	47	0	1	0	0	0	0	0	541	0	0	171	8451696.99999999
0159_AP39_21276_20190316_ST	25136	0	0	2	0	0	0	0	0	0	0	0	0	0	1	25133
0159_AP39_21277_20180817_ST_E21	9515983.00000001	670.666666666667	0	520	0	1	0	0	0	1	0	158	1	1	115	9514515.33333334
0159_AP39_21278_20180823_ST_E21	12416027	3535.33333333333	3	5680	0	0	0	0	0	12	0	982	1	2.5	232	12405579.1666667
0159_AP39_21282_20180907_ST_E21	17068619	1697.33333333333	4	155.75	0	0	0	0	0	12	0	7679	7	1.5	741	17058321.4166667
0159_AP39_21284_20190102_ST_E21	13368780	567	0	590	0	0	0	0	0	0	0	354	0	0.5	30	13367238.5
0159_AP39_21287_20181015_ST_E21	9144746	547.666666666667	1	108	0	0	0	0	0	7	0	506	0	0	36	9143540.33333333
0159_AP39_21289_20190125_ST_E21	17461506	1313	0	654	0	0	0	0	0	18	17	180	76.5	1	129	17459117.5
0159_AP39_21290_20181113_ST_E21	6785392.99999999	1653	0	342.5	0	0.5	0	0	0	0	0	1973	24	0	264	6781135.99999999
0159_AP39_21294_20181026_ST_E21	15994897	1207.5	0.833333333333333	187	0	1	0	0	0	111	0	3385	0	0	110	15989894.6666667
0159_AP39_21295_20180811_ST_E21	23076370.9999999	1861	6	504.5	0	2.5	0	0	0	13	0	575	7	4.5	355	23073042.4999999
0159_AP39_21298_20181004_ST_E21	58351570	5050.5	1.5	944	0	1	0	0	0	13	0	9162	7	2.5	294	58336094.5
0159_AP39_21301_20180706_ST_E21	41945891	3688.5	0	760.5	0	0	0	0	0	0	0	5688	2	1	121	41935630
0159_AP39_21302_20181004_ST_E21	11572410	2576.5	1.5	218	0	1.5	0	0	0	12	0	455	1	1.5	229	11568914
0159_AP39_21303_20180522_ST_E21	8846139	764	3.5	250.5	0	0	0	0	0	21	0	369	0	3	175	8844553
0159_AP39_21307_20180730_ST_E21	8059772	151	0	171	0	0	0	0	0	0	0	191	18	5	27	8059209
0159_AP39_21308_20180925_ST_E21	9234245	751	0	465	0	0	0	0	0	0	0	204	13	2.5	48	9232761.5
0159_AP39_21310_20180719_ST_E21	13052885	877	0	148.5	0	2	0	0	0	0	0	220	0	0	66	13051571.5
0159_AP39_21311_20180613_ST_E21	15275564	895	0	218	0	0	0	0	0	0	0	6363.5	0	0	142	15267945.5
0159_AP39_21314_20180719_ST_E21	18760936	1514	0	548	0	0.5	0	0	0	14.5	0	295	1	0.5	289	18758273.5
0159_AP39_21316_20180604_ST_E21	12150255	912	0	1576.5	0	0	0	0	0	0	0	920	1	0.5	1276	12145569
0159_AP39_21317_20180801_ST_E21	12246643	996.5	0	139	0	3	0	0	0	8	0	140	6	4	109	12245237.5
0159_AP39_21318_20180613_ST_E21	8204043.99999999	324	0	515	0	0	0	0	0	0	0	3047	0	0	85	8200072.99999999
0159_AP39_21321_20180731_ST_E21	11052140	1365.66666666667	3.5	81.5	0	0	0	0	0	16	0	8666	5	0	777	11041225.3333333
0159_AP39_21323_20180726_ST_E21	8849165.00000001	1043	0	176.5	0	0.5	0	0	0	66.5	0	540.5	0	0.5	26	8847311.50000001
0159_AP39_21325_20180920_ST_E21	13458241	890	0	844.5	0	0	0	0	0	1.5	0	312	0	2	74	13456117
0159_AP39_21330_20190102_ST_E21	17843070	1558.66666666667	0.333333333333333	532	0	1	0	0	0	22	0	454.5	2	4.5	300	17840195
0159_AP39_21331_20190102_ST_E21	12914761	1085.33333333333	1	645.75	0	0	0	0	0	8.5	0	176	0	0	372	12912472.4166667
0159_AP39_21333_20181113_ST_E21	11333137	1072.5	0	182	0	0	0	0	0	9.5	0	17467	2	6	148	11314250
0159_AP39_21334_20181120_ST_E21	7441756	1372.5	0	345	0	0	0	0	0	3.5	0	600	3	1	1261	7438170
0159_AP39_21336_20181130_ST_E21	7397807.99999999	653	0	137.5	0	0	0	0	0	0	0	70	2	0	63	7396882.49999999
0159_AP39_21337_20181107_ST_E21	9510221	471	0.333333333333333	165.5	0	0	2	0	0	0	0	2292	0	0	122	9507168.16666667
0159_AP39_21339_20181113_ST_E21	7480122.00000001	750	0.5	202	0	0	0	0	0	3.5	0	2989	2	0.5	151	7476023.50000001
0159_AP39_21341_20181113_ST_E21	4089455.00000001	1216	0	81	0	0	0	0	0	500	0	87	0	0	87	4087484.00000001
0159_AP39_21346_20180823_ST_E21	4073934	360.5	0	380	0	0	0	0	0	0	0	28	1	0	58	4073106.5
0159_AP39_21350_20180306_ST_E21	11179343	687	0	201	0	0	0	0	0	0	0	1912	13	2.5	106	11176421.5
0159_AP39_21351_20180313_ST_E21	8166283.99999999	3907.5	2.5	275.5	0	0	0	0	0	4	0	1042	3	0.5	250	8160798.99999999
0159_AP39_21352_20180307_ST_E21	8488573.99999999	607.333333333333	0	44	0	0	0	0	0	17.5	0	67	9	4.5	75	8487749.66666666
0159_AP39_21355_20180223_ST_E21	7107524.99999999	3408	0	75	0	1	0	0	0	28	0	1166	0	0	382	7102464.99999999
0159_AP39_21356_20180515_ST_E21	1403239	92.5	0	119.5	0	0	0	0	0	19	37	290	173	0	35	1402473
0159_AP39_21358_20180320_ST_E21	2238863	583	0	113	1	0.166666666666667	0	0	0.166666666666667	8.5	0	775	0	0	158	2237224.16666667
0159_AP39_21359_20180323_ST_E21	5671904	652	0	159.5	0	0	0	0	0	1	0	451	1	0	77	5670562.5
0159_AP39_21361_20180308_ST_E21	6195301.00000001	223	0.5	33.5	0	0	0	0	0	1.5	0	19	1	0	15	6195007.50000001
0159_AP39_21362_20180306_ST_E21	7782667	409	0	245.5	0	0	0	0	0	9.5	0	94	8	3.5	22	7781875.5
0159_AP39_21363_20180308_ST_E21	4135068	330	0	47	0	0	0	0	0	4.5	0	5895	4	2	11	4128774.5
0159_AP39_21364_20180504_ST_E21	6015921	162.5	0	50.5	0.333333333333333	0.25	0	0	0	0	0	132	0	0	30	6015545.41666667
0159_AP39_21365_20180226_ST_E21	8090997.00000001	165.5	0	34	0	0	0	0	0	3.5	0	5590	4	0	21	8085179.00000001
0159_AP39_21366_20180409_ST_E21	3278685	201	0	5	0	0	0	0	0	3	0	39	2	0.5	10	3278424.5
0159_AP39_21367_20180508_ST_E21	4731499	539	0	67.5	0	0.5	0	0	0	1	0	218	3	0	46	4730624
0159_AP39_21368_20180504_ST_E21	14879083	745.333333333333	0	270	0	1	0	0	0	0	0	12436	1	2	19	14865608.6666667
0159_AP39_21369_20180329_ST_E21	7244742	257	0	295	0	0	0	0	0	0	0	12	0	1	12	7244165
0159_AP39_21371_20180409_ST_E21	14791542	1081	0	344	0	1.5	0	0	0	0	0	276	1	0	90	14789748.5
0159_AP39_21372_20180327_ST_E21	6161143	597	0	194.5	0	0	1	0	0	3	0	160	1	1.5	346	6159839
0159_AP39_21375_20181004_ST_E21	4540222	573	0	97.5	0	0	0	0	0	0	0	273	0	0	66	4539212.5
0159_AP39_21377_20180525_ST_E21	9313986	570	0.5	76	0	0	0	0	0	64.5	0	10166.5	0	0	84	9303024.5
0159_AP39_21379_20180515_ST_E21	3957561	445.5	0	613	0	0	0	0	0	3	0	625	0	0	32	3955842.5
0159_AP39_21380_20180330_ST_E21	3070016	163	0	121.5	0	0	0	0	0	4	0	1366	0	0	19	3068342.5
0159_AP39_21382_20180515_ST_E21	10235893	587.5	0	429	0	1.5	0	0	0	0	0	988.5	0	0	46	10233840.5
0159_AP39_21383_20180515_ST_E21	4976151	621.666666666667	0.5	52	0	0	0	0	0	7.5	0	1717	0	0	29	4973723.33333333
0159_AP39_21384_20180520_ST_E21	11677393	785	0	521	0	0	0	0	0	42	69	3929.5	376.5	4	151	11671515
0159_AP39_21385_20180417_ST_E21	4060093.00000001	252.333333333333	0.5	139.5	0	0.5	0	0	0	1	0	426	1	2	59	4059211.16666667
0159_AP39_21386_20180320_ST_E21	3708937.99999999	157	0	113.5	0	0	0	0	0	1	0	26	0	0	20	3708620.49999999
0159_AP39_21387_20180503_ST_E21	9052778.00000001	725.333333333333	0	77	0	0	2	0	0	20	0	4419	0	0.5	144	9047390.16666668
0159_AP39_21388_20180307_ST_E21	3576470	372.5	0	513	0	0	0	0	0	94	198	1377	862	0.5	250	3572803
0159_AP39_21389_20180425_ST_E21	2734296	200	0	13	0	0	0	0	0	1	0	14	0	0	18	2734050
0159_AP39_21392_20180504_ST_E21	5866533	183	0	72	0	0	0	0	0	9.5	0	2542	0	0	82	5863644.5
0159_AP39_21393_20180418_ST_E21	11847469	1027.5	0.5	316	0	0.5	0	0	0	1.5	0	94	3	0	57	11845969
0159_AP39_21395_20180504_ST_E21	8129271	779	0	319	0	0	0	0	0	10.5	0	363	0	1	119	8127679.5
0159_AP39_21401_20180607_ST_E21	3742350.00000001	168	0	59.5	0	0	0	0	0	0	0	917	0	0	49	3741156.50000001
0159_AP39_21402_20180611_ST_E21	1703926	81	0	47	0	0	0	0	0	0	0	140	0	0	17	1703641
0159_AP39_21403_20180907_ST_E21	1434601	151	0	216	0	0	0	0	0	1.5	0	6	0	0	9	1434217.5
0159_AP39_21406_20180531_ST_E21	2810909	610	0	52	0	0	0	0	0	2	0	68	0	0	39	2810138
0159_AP39_21407_20180911_ST_E21	11743062	1598.5	21	990	0	0	0	0	0	768	0	1542.5	1.5	0	12	11738128.5
0159_AP39_21408_20180806_ST_E21	7942573	1298	24.5	129	0	0	6	0	0	154.5	0	913.5	0	1	1776	7938270.5
0159_AP39_21413_20180813_ST_E21	5424876	552	0	605.5	0	0	0	0	0	34.5	0	390	0	0.5	482	5422811.5
0159_AP39_21414_20180831_ST_E21	2495711.00000001	210	0	50	0	0	0	0	0	0	0	624	0	0	39	2494788.00000001
0159_AP39_21418_20180831_ST	9449	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9446
0159_AP39_21420_20180801_ST	9814.99999999999	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9812.99999999999
0159_AP39_21421_20180706_ST	2610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2610
0159_AP39_21422_20180823_ST	13384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13384
0159_AP39_21423_20181004_ST	76423	3	0	0	0	0	0	0	0	0	0	0	0	0	0	76420
0159_AP39_21424_20180712_ST	651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651
0159_AP39_21425_20180925_ST	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	553
0159_AP39_21426_20180801_ST	2052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2052
0159_AP39_21427_20180920_ST	2093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2093
0159_AP39_21430_20180723_ST	14901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14901
0159_AP39_21434_20180620_ST	5174.00000000001	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5172.00000000001
0159_AP39_21435_20180531_ST	12281	1	0	0	0	0	0	0	0	0	0	0	0	0	1	12279
0159_AP39_21436_20180613_ST	945.999999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945.999999999999
0159_AP39_21437_20180911_ST	25557	1	0	1	0	0	0	0	0	0	0	0	0	0	1	25554
0159_AP39_21438_20180807_ST	42189	1	0	0	0	0	0	0	0	0	0	12	0	0	0	42176
0159_AP39_21439_20181003_ST	12398	2	0	14	0	0	0	0	0	0	0	9	0	0	0	12373
0159_AP39_21440_20180706_ST	4431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4431
0159_AP39_21443_20180927_ST	3118	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3117
0159_AP39_21444_20180730_ST	3781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3781
0159_AP39_21446_20180706_ST	219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219
0159_AP39_21447_20180809_ST_E21	2810185	368	0	85.25	0	0.5	0	0	0	11	0	390	4	0	63	2809263.25
0159_AP39_21448_20180809_ST	7303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7303
0159_AP39_21450_20180907_ST	204642	25	0	4	0	0	0	0	0	0	0	7	0	0	3	204603
0159_AP39_21551_20180917_ST	98438	10	0	0	0	0	0	0	0	0	0	2	0	0	2	98424
0159_AP39_21552_20180925_ST	41854	3	0	0	0	0	0	0	0	0	0	13	0	0	0	41838
0159_AP39_21554_20181009_ST	4325517	129	0	127	0	0	0	0	0	0	0	39	0	0	71	4325151
0159_AP39_21555_20181108_ST	30839	8	0	0	0	0	0	0	0	0	0	3	0	0	2	30826
0159_AP39_21557_20181015_ST	408887	74	0	5	0	0	0	0	0	0	0	1	0	0	4	408803
0159_AP39_21600_20181107_ST	146896	47	0	10	0	0	0	0	0	0	0	2	0	0	0	146837
0159_AP39_21661_20181102_ST	7565	2	0	2	0	0	0	0	0	0	0	1	0	0	0	7560
0159_AP39_21662_20180927_ST	6214	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6213
0159_AP39_21685_20190116_ST	6714617	1235.5	0	144	0	0	0	0	0	11	0	11	0	0	33	6713182.5
0159_AP39_21699_20180811_ST	1646577	172	0.666666666666667	19.5	0.5	2.16666666666667	0	0	0.166666666666667	1	0	99.5	0	0	64	1646217.5
0159_AP39_21705_20181119_ST	63090	2	0	0	0	0	0	0	0	0	0	0	0	0	1	63087
0159_AP39_21706_20190125_ST	42551	5	0	0	0	0	0	0	0	0	0	0	0	0	3	42543
0159_AP39_21711_20181107_ST	8702	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8700
0159_AQ11_10038_20171110_ST	269973	17	0	3.33333333333333	0	0	0	0	0	0	0	0	0	0	0	269952.666666667
0159_AQ11_10065_20180315_ST	8422571	1601	0	24234.5	0	0.5	0	0	0	8	0	204	0	0	24	8396499
0159_AQ11_10068_20180330_ST	4766225	623	0	111	0	1	0	0	0	1	0	19	1	0	27	4765442
0159_AQ11_10121_20180922_ST	4517885	618	0	109	0	0.5	0	0	0	0	0	47	0	1	19	4517090.5
0159_AQ11_10126_20181116_ST	14334084	1685	0	560	0	2.5	0	0	0	0	0	307	0	0.5	118	14331411
0159_AQ11_10127_20181014_ST	4416637	428	0	68	0	5.5	0	0	0	1	0	46	2	0	49	4416037.5
0159_AQ11_10129_20181025_ST	2407964	322	0	439	0	0	0	0	0	1	0	55	1.5	0	48	2407097.5
0159_AQ11_10132_20181031_ST	2199214.00000001	217	0	1375	0	0	0	0	0	0	0	103	0	0	13	2197506.00000001
0159_AQ11_10133_20181210_ST	3025892	551	0	56	0	0	0	0	0	0	0	23	1	0	18	3025243
0159_AQ11_10134_20190208_ST	3776326	443	0	255	0	1.5	0	0	0	2	0	270	0	0	80	3775274.5
0159_AQ11_10135_20190122_ST	10679061	1032	0	45469	0	1	0	0	0	0	0	57	1	0	138	10632363
0159_AQ11_10150_20181221_ST	14250223	969	0	406.5	0	18	0	0	0	0.5	0	1965	0.5	0	75	14246788.5
0159_AQ22_10401_20171013_ST	1586735	15	0	0	0	0	0	0	0	0	0	2	0	0	1	1586717
0159_AQ22_10402_20180123_ST	864732	37	0	3	0	0	0	0	0	13.5	0	7	0	0	26	864645.5
0159_AQ22_10403_20170906_ST	3252325.00000001	201.5	0.5	486.5	0	0	0	0	0	26.5	0	981	2	0	895	3249732.00000001
0159_AQ22_10404_20190511_ST	309159	4	0	2	0	0	0	0	0	0	0	0	0	0	0	309153
0159_AQ22_10405_20190522_ST	235811	14	0	0	0	0	0	0	0	0	0	1	0	0	0	235796
0159_AQ22_10408_20190725_ST	262588	7	0	0	0	0	0	0	0	0	0	0	0	0	0	262581
0159_AQ22_10409_20190506_ST	699518	48	0	0	0	0	0	0	0	0	0	0	0	0	0	699470
0159_AQ22_10413_20190523_ST	731578.000000001	11	0	5	0	0	0	0	0	2	0	0	0	0	3	731557.000000001
0159_AQ22_10415_20190605_ST	1983946	76	0	19	0	0.5	0	0	0	0	0	164.5	0	0	10	1983676
0159_AQ22_10417_20190329_ST	1945801	318	0	63	0	0	0	0	0	64.5	0	136	0	0	250	1944969.5
0159_AQ22_10420_20190823_ST	1904200	178	0	41.5	0	0	0	0	0	0	0	8	0	0	7	1903965.5
0159_AQ22_10421_20190914_ST	119953	7	0	1	0	0	0	0	0	0	0	0	0	0	0	119945
0159_AQ22_10422_20191101_ST	636578	36	0	10	0	0	0	0	0	7.5	0	8	0	0	12	636504.5
0159_AQ22_10423_20190826_ST	249922	4	0	0	0	0	0	0	0	0	0	0	0	0	1	249917
0159_AQ22_10426_20190802_ST	78858	1	0	0	0	0	0	0	0	0	0	3	0	0	0	78854
0159_AQ22_10427_20190802_ST	132298	7	0	0	0	0	0	0	0	0	0	0	0	0	0	132291
0159_AQ22_10428_20190912_ST	188041	10	0	0	0	0	0	0	0	0	0	0	0	0	0	188031
0159_AQ22_10429_20190622_ST	141998	397	0	1	0	0	0	0	0	0	0	0	0	0	0	141600
0159_AQ22_10430_20191121_ST	401696	20	0	2	0	0	0	0	0	0	0	0	0	0	0	401674
0159_AQ22_10431_20190930_ST	62022.9999999999	0	0	1	0	0	0	0	0	0	0	0	0	0	0	62021.9999999999
0159_AQ22_10432_20191013_ST	107885	8	0	2	0	0	0	0	0	1	0	1	0	0	0	107873
0159_AQ22_10434_20191008_ST	113512	2	0	2	0	0	0	0	0	1	0	0	0	0	0	113507
0159_AQ22_10435_20191009_ST	1150998	20	0	10.5	0	0	0	0	0	0.5	0	0	1	0	0	1150966
0159_AQ22_10436_20191029_ST	121831	4	0	0	0	0	0	0	0	0	0	0	0	0	1	121826
0159_AQ22_10437_20191001_ST	225819	1	0	1	0	0	0	0	0	0	0	2	0	0	0	225815
0159_AQ22_10439_20190928_ST	50892	2	0	0	0	0	0	0	0	0	0	0	0	0	0	50890
0159_AQ22_10441_20191101_ST	82773	4	0	3	0	0	0	0	0	0	0	0	0	0	5	82761
0159_AQ22_10442_20191101_ST	782325	5	0	0	0	0	0	0	0	0	0	470	0	0	0	781850
