RXN66-23	EC-1.1.1.170	ENZRXN66-4140	PWY66-3
RXN-9059			PWY-5775
3.4.22.7-RXN	EC-3.4.22.7		
RXN-10435	EC-6.3	ENZRXN-16444	
RXN-6544	EC-1.14.11	ENZRXN-9929	PWY-5036
GALLATE-1-BETA-GLUCOSYLTRANSFERASE-RXN	EC-2.4.1.136	ENZRXN-13848;ENZRXN-13847	PWY-5475
--MENTHOL-MONOOXYGENASE-RXN	EC-1.14.13.46		
RXN-13469			PWY-6495
RXN66-24	EC-1.1.1.270	ENZRXN66-4141	PWY66-3
RXN-9060			PWY-5775
3.4.22.8-RXN	EC-3.4.22.8		
RXN-10436	EC-6.3		
1-METHYLADENOSINE-NUCLEOSIDASE-RXN	EC-3.2.2.13		
RXN-6545	EC-1.14.11	ENZRXN-12066;ENZRXN-9928	PWY-5047
RXN-1347			PWY-5410
GALLATE-DECARBOXYLASE-RXN	EC-4.1.1.59	ENZRXN-324	P3-PWY
RXN66-241	EC-2.1.1.28	ENZRXN66-3963	PWY-6342;PWY66-301
RXN-9061			PWY-6425;PWY-5775
3.4.23.1-RXN	EC-3.4.23.1		
1-PHOSPHATIDYLINOSITOL-3-KINASE-RXN	EC-2.7.1.137	ENZRXN-17012	PWY-6352
RXN-13470	EC-2.4.1	ENZRXN-21427;ENZRXN-21424;ENZRXN-21413;ENZRXN-20492	PWY-7058;PWY-7186
RXN-10437	EC-6.3		
RXN-6546	EC-1.14.11	ENZRXN-9927	
GALLATE-DIOXYGENASE-RXN	EC-1.13.11.57	ENZRXN-18371;ENZRXN-16936;ENZRXN-11007	GALLATE-DEGRADATION-II-PWY
RXN66-25	EC-5.3.3.5	ENZRXN66-4142	PWY66-3
1-PHOSPHATIDYLINOSITOL-KINASE-RXN	EC-2.7.1.67	ENZRXN66-3376;ENZRXN66-3375;ENZRXN66-3377;ENZRXN66-2516	PWY-6352;PWY-6351
RXN-9062			PWY-5775
RXN-13471	EC-2.4.1.126	ENZRXN-20493	PWY-7058
3.4.23.12-RXN	EC-3.4.23.12		
RXN-10438	EC-6.3		
RXN-6547	EC-1.14.11	ENZRXN-9933	
GALPMUT-RXN	EC-5.4.99.9	GALPMUT-ENZRXN;ENZRXN-17283	PWY-6397;OANTIGEN-PWY
1.1.1.117-RXN	EC-1.1.1.117		
RXN-13472	EC-2.4.1	ENZRXN-20494	PWY-7058
RXN66-26	EC-1.14.21.6	ENZRXN66-4143	PWY66-4
RXN-9063			PWY-5775
3.4.23.15-RXN	EC-3.4.23.15	ENZRXN-13817	
RXN-10439	EC-6.3		PWY-6220
RXN-6549	EC-1.14.11	ENZRXN-12067	PWY-5047
GAMMA-GLUTAMYLCYCLOTRANSFERASE-RXN	EC-2.3.2.4	ENZRXN-10163;ENZRXN-10162	PWY-4041
1.1.1.126-RXN	EC-1.1.1.126		
RXN-13473	EC-2.1.1	ENZRXN-20507;ENZRXN-20500	PWY-7058;PWY-7186
RXN66-27	EC-1.3.1.21	ENZRXN66-4144;ENZRXN-18640	PWY66-4
RXN-9064			PWY-5775
3.4.23.16-RXN	EC-3.4.23.16		
RXN-10441		ENZRXN-16389	PWY-6668
1.1.1.127-RXN	EC-1.1.1.127	ENZRXN-17825	PWY-6507
RXN-6550	EC-1.14.11	ENZRXN-21509;ENZRXN-21494;ENZRXN-11963;ENZRXN-832;ENZRXN-632;ENZRXN-597;ENZRXN-575;ENZRXN-9934	PWY-102
RXN-13474	EC-2.1.1	ENZRXN-20508;ENZRXN-20501	PWY-7058
GAMMA-GLUTAMYLHISTAMINE-SYNTHASE-RXN	EC-6.3.2.18	ENZRXN-16129	PWY-6181
RXN66-28	EC-1.3.1.72	ENZRXN66-4145;ENZRXN-18641	PWY66-4
RXN-9065		ENZRXN-14644	PWY-5776
3.4.23.17-RXN	EC-3.4.23.17		
1.1.1.13-RXN	EC-1.1.1.13		
RXN-13475	EC-2.1.1	ENZRXN-20509	PWY-7058
RXN-10442	EC-1.14.12.13	ENZRXN-16392	
RXN-6561			PWY-4002
GANGLIOSIDE-GALACTOSYLTRANSFERASE-RXN	EC-2.4.1.62		
RXN66-281		ENZRXN66-3981;ENZRXN-14318;ENZRXN-14312;ENZRXN-5681;ENZRXN-5643	PWY-5670;RXN-13162
1.1.1.134-RXN	EC-1.1.1.134		
RXN-9066			PWY-5776
RXN-13476	EC-1.3.1.100	ENZRXN-20490	PWY-7059
3.4.23.18-RXN	EC-3.4.23.18		
RXN-10443	EC-1.14.12.13	ENZRXN-16391	
RXN-6562		ENZRXN-9944	PWY-4002
GAPDHSYNEC-RXN	EC-1.2.1.59	ENZRXN-143	
1.1.1.136-RXN	EC-1.1.1.136	ENZRXN-20713	PWY-7090
RXN-13477			PWY-7059
RXN66-3	EC-1.2.1.3	ENZRXN66-5928;ENZRXN-17545;ENZRXN66-3863	PWY66-162;PWY66-161;PWY66-21
RXN-9067			
3.4.23.19-RXN	EC-3.4.23.19		
RXN-10444	EC-1.14.12.13	ENZRXN-16393	
RXN-6581			PWY1G-170
GAPOXNPHOSPHN-RXN	EC-1.2.1.12	GAPDH-A-ENZRXN;ENZRXN66-2375;ENZRXN66-1758;ENZRXN-19556;ENZRXN-14011;ENZRXN-13946;ENZRXN-13909;ENZRXN-13718;ENZRXN-13707;ENZRXN-13447;ENZRXN-9326;ENZRXN-9321;ENZRXN-2867;ENZRXN-2721	PWY-6901;GLYCOLYSIS;PWY66-400;PWY66-399;ANAGLYCOLYSIS-PWY;GLUCONEO-PWY;PWY-7003;SUCSYN-PWY;P185-PWY;PWY-5484;P124-PWY;P122-PWY;PWY-1042
1.1.1.141-RXN	EC-1.1.1.141		
RXN-13478	EC-1.5.1.44	ENZRXN-20489	PWY-7059
RXN66-303		ENZRXN66-4001	RXN3O-130;PWY66-4;PWY66-341
RXN-9068	EC-2.4.1.10	ENZRXN8J2-709	
3.4.23.2-RXN	EC-3.4.23.2		
RXN-10445	EC-3.7.1.20	ENZRXN-20385;ENZRXN-16400	PWY-7044;PWY-6223
1.1.1.145-RXN	EC-1.1.1.145	ENZRXN66-239;ENZRXN66-237	
RXN-6601	EC-2.3.2.2	ENZRXN66-4339;ENZRXN-10243;ENZRXN-10241;ENZRXN-9961	PWY-4041
RXN-13479			PWY-7059
GART-RXN	EC-2.1.2.2	GART-ENZRXN;ENZRXN-784	PWY-6121;PWY-6613
RXN66-304		ENZRXN66-4002	RXN3O-130;PWY66-4;PWY66-341
RXN-9069	EC-1.1.1	ENZRXN-14652;ENZRXN-14061	PWY-5782
3.4.23.20-RXN	EC-3.4.23.20		
1.1.1.147-RXN	EC-1.1.1.147		
RXN-1348			
RXN-10446	EC-1.14.13.172	ENZRXN-16394	PWY-6623;PWY-6224
RXN-661	EC-1.14.13	ENZRXN-622	PWY-741
GARTRANSFORMYL2-RXN	EC-2.1.2	GARTRANSFORMYL2-ENZRXN;ENZRXN-16095	PWY-6277;PWY-6122
RXN66-305		ENZRXN66-4003	RXN3O-130;PWY66-4;PWY66-341
1.1.1.149-RXN	EC-1.1.1.149		
RXN-9070	EC-1	ENZRXN-14647	PWY-5780
RXN-13482	EC-2.1.3.3	ENZRXN-20498	
3.4.23.21-RXN	EC-3.4.23.21		
RXN-10447		ENZRXN-16402	
RXN-662	EC-1.1.1	ENZRXN-623	PWY-741
GCVMULTI-RXN		GCVMULTI-ENZRXN;ENZRXN-13816;ENZRXN-1065A;ENZRXN-1065	1CMET2-PWY;PWY-181;PWY-2201;PWY-3841;GLYCINE-SYN2-PWY
1.1.1.150-RXN	EC-1.1.1.150		
RXN-13483	EC-1.14.13	ENZRXN-20511;ENZRXN-20510	PWY-6495
RXN66-306	EC-1.3.1.70	ENZRXN66-4004;ENZRXN3O-149	PWY66-4;PWY66-341;PWY-6074
RXN-9071	EC-1	ENZRXN-14648	PWY-5780
3.4.23.22-RXN	EC-3.4.23.22		
RXN-10448			PWY-6228
RXN-6622	EC-3.4.13.18	ENZRXN0-7547;ENZRXN0-7629;ENZRXN0-7631;ENZRXN0-7628;ENZRXN-10122;ENZRXN-10102	PWY-4041
GDP-4-DEHYDRO-D-RHAMNOSE-REDUCTASE-RXN	EC-1.1.1.281;EC-1.1.1.187	ENZRXN-13693;ENZRXN-13691	GDPRHAMSYN-PWY
1.1.1.151-RXN	EC-1.1.1.151		
RXN-13484	EC-5.4.3.10	ENZRXN-20515;ENZRXN-20514	PWY-7064
RXN66-310		ENZRXN-15542;ENZRXN66-4021	RXN-13712;PWY66-4;PWY66-341;PWY-6074
RXN-9072	EC-1	ENZRXN-14649	PWY-5780
3.4.23.23-RXN	EC-3.4.23.23		
RXN-10449	EC-6.3		PWY-6233
1.1.1.152-RXN	EC-1.1.1.152		
RXN-663	EC-1.2.1.29	ENZRXN-624	PWY-741
RXN-13485	EC-6.2.1		PWY-7064
GDP-6-DEOXY-D-TALOSE-4-DEHYDROGENASE-RXN	EC-1.1.1.135	ENZRXN-14460	PWY-5738
RXN66-311		ENZRXN-15543;ENZRXN66-4022	RXN-13712;PWY66-4;PWY66-341;PWY-6074
RXN-9073	EC-1	ENZRXN-14650	PWY-5780
3.4.23.24-RXN	EC-3.4.23.24		
1.1.1.166-RXN	EC-1.1.1.166		
RXN-13486	EC-1.14.13	ENZRXN-20518	PWY-7065
RXN-10450	EC-1.14.13		PWY-6297;PWY-6235
RXN-664	EC-1.13.11	ENZRXN-643	PWY-5163
GDP-GLUCOSIDASE-RXN	EC-3.2.1.42	ENZRXN0-5641	
RXN66-312		ENZRXN-15544;ENZRXN66-4023	RXN-13712;PWY66-4;PWY66-341;PWY-6074
1.1.1.168-RXN	EC-1.1.1.214;EC-1.1.1.168	DEHYDROPANTLACRED-ENZRXN;ENZRXN-9682	PWY-3961
RXN-9074	EC-2.4.1		PWY-5784
RXN-13487	EC-1.14.13	ENZRXN-20520	PWY-7065
3.4.23.25-RXN	EC-3.4.23.25		
RXN-10451	EC-2.8.2	ENZRXN-16420	PWY-6235
RXN-6641	EC-3.4.19.9	ENZRXN-19409;ENZRXN-10249;ENZRXN-10248;ENZRXN-10247	PWY-6842;PWY-4061
GDP-MANNOSE-6-DEHYDROGENASE-RXN	EC-1.1.1.132	ENZRXN-15643;ENZRXN-15586	PWY-6082;PWY-6073
1.1.1.170-RXN	EC-1.1.1.170	ENZRXN66-6057	
RXN-13488	EC-1.14.13	ENZRXN-20517	PWY-7065
RXN66-313	EC-1.1.1.170	ENZRXN66-4041;ENZRXN-14559;ENZRXN-13238;ENZRXN-13237	PWY66-4;PWY66-341;PWY-6074
RXN-9075	EC-2.4.1		PWY-5784
3.4.23.26-RXN	EC-3.4.23.26		
RXN-10452	EC-1.14.13		
RXN-6642	EC-3.4.11.2	ENZRXN-10246;ENZRXN-10181	PWY-6842;PWY-4061
GDPKIN-RXN	EC-2.7.4.6	GDPKIN-ENZRXN;ENZRXN3O-1355;ENZRXNQT-17006;ENZRXN66-2248	PWY-7221;PPGPPMET-PWY
1.1.1.176-RXN	EC-1.1.1.176	ENZRXN-17908	PWY-6518
RXN-13489	EC-1.14.13	ENZRXN-20525	PWY-7066
RXN66-314	EC-1.1.1.270	ENZRXN-14560;ENZRXN66-4061	PWY-6074;PWY66-4;PWY66-341
RXN-9076	EC-2.4.1		PWY-5784
3.4.23.27-RXN	EC-3.4.21.103		
RXN-10453	EC-2.8.2	ENZRXN-16421	
1.1.1.177-RXN	EC-1.1.1.177		
RXN-665	EC-1.3.1.58	ENZRXN-644	PWY-5163
RXN-1349			PWY-5410
GDPMANDEHYDRA-RXN	EC-4.2.1.47	GDPMANDEHYDRA-ENZRXN;ENZRXN-14464;ENZRXN-14459;ENZRXN-13692;ENZRXN-13687;ENZRXN-33	PWY-66;PWY-5740;PWY-5739;PWY-5738;GDPRHAMSYN-PWY
RXN66-315		ENZRXN-15567;ENZRXN66-4062	RXN-13709;PWY66-4;PWY66-341;PWY-6074
RXN-9077	EC-3.5.1		PWY-5784
3.4.23.28-RXN	EC-3.4.23.28		
1.1.1.178-RXN	EC-1.1.1.178	ENZRXN-12238;ENZRXN-7421	ILEUDEG-PWY;PWY-5109
RXN-13491	EC-1.14	ENZRXN-20527	PWY-7066
RXN-10454			
RXN-666	EC-1.13.11	ENZRXN-645	PWY-5163
GDPMANMANHYDRO-RXN	EC-3.2.1	GDPMANMANHYDRO-ENZRXN	
RXN66-316		ENZRXN-15568;ENZRXN66-4063	RXN-13709;PWY66-4;PWY66-341;PWY-6074
1.1.1.181-RXN	EC-1.1.1.181	ENZRXN-15513	PWY-6061
RXN-13492		ENZRXN-20526	RXN-13506;PWY-7066
RXN-9078	EC-3.5.1		PWY-5784
3.4.23.29-RXN	EC-3.4.23.29		
RXN-10455	EC-6.3	ENZRXN-16388;ENZRXN-16413;ENZRXN-16405	PWY-6220;PWY-6233
RXN-667	EC-4.1.1	ENZRXN-646	PWY-5163
GDPPYPHOSKIN-RXN	EC-2.7.6.5	GDPPYPHOSKINI-ENZRXN;GDPPYPHOSKINII-ENZRXN	PPGPPMET-PWY
1.1.1.188-RXN	EC-1.1.1.188		
RXN-13493		ENZRXN-20528	RXN-13506;PWY-7066
RXN66-317		ENZRXN-15569;ENZRXN66-4064	RXN-13709;PWY66-4;PWY66-341;PWY-6074
RXN-9079			PWY-5788
3.4.23.3-RXN	EC-3.4.23.3		
RXN-10456	EC-6.3		PWY-6220
RXN-668	EC-3.7.1	ENZRXN-20166;ENZRXN-647	PWY-7011;PWY-5163
1.1.1.190-RXN	EC-1.1.1.190	ENZRXN3O-242;ENZRXN3O-241;ENZRXN3O-240;ENZRXN3O-239;ENZRXN3O-238;ENZRXN-12315;ENZRXN-12314	PWY-5081
GEISSOSCHIZINE-DEHYDROGENASE-RXN	EC-1.3.1.36	ENZRXN-13042;ENZRXN-13041	PWY-5301
RXN-13494		ENZRXN-20529	RXN-13506;PWY-7066
RXN66-318	EC-1.1.1.170	ENZRXN66-4065;ENZRXN-15570	PWY66-4;PWY66-341;PWY-6074
RXN-9080			PWY-5788
3.4.23.30-RXN	EC-3.4.23.30	ENZRXN-7863	
RXN-10457	EC-6.3	ENZRXN-16414;ENZRXN-16410	PWY-6220;PWY-6233
1.1.1.191-RXN	EC-1.1.1.191		
RXN-6681	EC-1.14.13.137	ENZRXN-10309	PWY-6949
RXN-13495			PWY-7066
GENTAMICIN-2-N-ACETYLTRANSFERASE-RXN	EC-2.3.1.59		
RXN66-319	EC-1.1.1.270	ENZRXN66-4066;ENZRXN-15571	PWY66-4;PWY66-341;PWY-6074
RXN-9081	EC-2.4.1	ENZRXN-14662	PWY-5793
3.4.23.31-RXN	EC-3.4.23.31		
1.1.1.196-RXN	EC-1.1.1.196		
RXN-13496			PWY-7066
RXN-10459	EC-6.3	ENZRXN-16412;ENZRXN-16411	PWY-6220;PWY-6233
RXN-6682	EC-1.14.13.138	ENZRXN-10310	PWY-6949
GENTAMICIN-3-N-ACETYLTRANSFERASE-RXN	EC-2.3.1.60		
RXN66-320	EC-5.3.3.5	ENZRXN66-4067	PWY66-4;PWY66-341
1.1.1.197-RXN	EC-1.1.1.197		
RXN-13497	EC-1.14.13	ENZRXN-20570;ENZRXN-20567	PWY-7067
RXN-9082	EC-2.4.1	ENZRXN-14660	PWY-5793
3.4.23.32-RXN	EC-3.4.23.32		
RXN-10460	EC-1.5.3.13	ENZRXN-16794	
RXN-6683	EC-1.14.13.139	ENZRXN-10311	PWY-6949
GENTISATE-12-DIOXYGENASE-RXN	EC-1.13.11.4	ENZRXN-18244;ENZRXN-16398;ENZRXN-11167	PWY-6640;PWY-6223
1.1.1.199-RXN	EC-1.1.1.199		
RXN-13498	EC-1.14	ENZRXN-20571;ENZRXN-20568	PWY-7067
RXN66-321	EC-1.3.1.72	ENZRXN66-4081	PWY66-341
RXN-9083	EC-6.3	ENZRXN-16473;ENZRXN-16453;ENZRXN-16375	PWY-6219;PWY-5788
3.4.23.34-RXN	EC-3.4.23.34		
RXN-10463	EC-1.5.3.15	ENZRXN-16793;ENZRXN-16488	
RXN-6684	EC-1.14.13.140	ENZRXN-10312	PWY-6949
1.1.1.201-RXN	EC-1.1.1.201		
GENTISATE-DECARBOXYLASE-RXN	EC-4.1.1.62		
RXN-13499	EC-1.14.13	ENZRXN-20572;ENZRXN-20569	PWY-7067
RXN66-323	EC-1.3.1.21	ENZRXN66-4121	PWY66-3;PWY66-341
RXN-9084	EC-6.3	ENZRXN-16477;ENZRXN-16465;ENZRXN-16456;ENZRXN-16447;ENZRXN-16379;ENZRXN-16369	PWY-6219;PWY-5788
3.4.23.35-RXN	EC-3.4.23.35		
RXN-10464	EC-1.5.3.16	ENZRXN-16490	
1.1.1.209-RXN	EC-1.1.1.50;EC-1.1.1.213;EC-1.1.1.209	ENZRXN-19732;ENZRXN66-1504	PWY-6943
RXN-6685	EC-1.14.20.2	ENZRXN-10282	PWY-6950
RXN-13500	EC-1.14.13	ENZRXN-20564;ENZRXN-20561	PWY-7068
GERANIOL-DEHYDROGENASE-RXN	EC-1.1.1.183	ENZRXN-14748;ENZRXN-14747	PWY-5829
RXN66-332			
RXN-9085			PWY-5793
3.4.23.36-RXN	EC-3.4.23.36	ENZRXN0-2710	
1.1.1.210-RXN	EC-1.1.1.210	ENZRXN66-4674;ENZRXN-19030;ENZRXN-19029	
RXN-13501	EC-1.14	ENZRXN-20565;ENZRXN-20562	PWY-7068
RXN-10465	EC-1.5.3.14	ENZRXN-16491	
RXN-6687	EC-2.1.1.241	ENZRXN-19785	PWY-6950
GERANOYL-COA-CARBOXYLASE-RXN	EC-6.4.1.5	ENZRXN-18461	PWY-6672
RXN66-337	EC-3.4.13.19	ENZRXN66-6834;ENZRXN66-6835	PWY66-375
1.1.1.211-RXN	EC-1.1.1.211		
RXN-13502	EC-1.14.13	ENZRXN-20566;ENZRXN-20563	PWY-7068
RXN-9086	EC-6.2.1.36	ENZRXN-14669;ENZRXN-14654	PWY-5744;RXN-8968;PWY-5743;PWY-5789
3.4.23.38-RXN	EC-3.4.23.38	ENZRXN-17420	PWY-6423
RXN-10468	EC-1.11.1.8	ENZRXN-16497	PWY-6241
RXN-6701	EC-1.11.1.17	ENZRXN-10323	PWY-4181
GERANYL-DIPHOSPHATE-CYCLASE-RXN	EC-5.5.1.8	ENZRXN-14701	PWY-6990;PWY-5813
1.1.1.215-RXN	EC-1.1.1.215	ENZRXN-63	KETOGLUCONMET-PWY
RXN-13503	EC-1.14.13	ENZRXN-20558;ENZRXN-20554;ENZRXN-20551	PWY-7069
RXN66-338	EC-1.14.15.6	ENZRXN66-6838	1.14.15.6-RXN;PWY66-377
RXN-9087	EC-1.3.1.84	ENZRXN-14671;ENZRXN-14656	PWY-5744;RXN-8968;PWY-5743;PWY-5789
3.4.23.39-RXN	EC-3.4.23.39	ENZRXN-17419	PWY-6423
RXN-10469	EC-1.11.1.8	ENZRXN-16498	PWY-6241
RXN-6702	EC-1.8.1.16	ENZRXN-10321	PWY-4181
1.1.1.217-RXN	EC-1.1.1.217		
GIBBERELLIN-BETA-GLUCOSYLTRANSFERASE-RXN	EC-2.4.1.176		
RXN-13504	EC-1.14	ENZRXN-20559;ENZRXN-20556;ENZRXN-20552	PWY-7069
RXN66-339	EC-1.14.15.6	ENZRXN66-6839	1.14.15.6-RXN;PWY66-377
RXN-9088	EC-2.4.1		PWY-2021
3.4.23.4-RXN	EC-3.4.23.4		
RXN-10470	EC-1.11.1.8	ENZRXN-16499	PWY-6241
1.1.1.220-RXN	EC-1.1.1.220	ENZRXN-14268	PWY-5664
RXN-6703			PWY-4181
RXN-13505	EC-1.14.13	ENZRXN-20560;ENZRXN-20557;ENZRXN-20553	PWY-7069
GKI-RXN	EC-2.7.1.165	GKI-ENZRXN;ENZRXN-17412;ENZRXN-4302;ENZRXN-4301	NPGLUCAT-PWY;PWY-1622;PWY0-1300;GLUCARDEG-PWY;GALACTARDEG-PWY
RXN66-340	EC-1.14.99.9	ENZRXN66-6840	PWY66-378
RXN-9092	EC-6.2.1	ENZRXN-14676	PWY-5789
3.4.23.40-RXN	EC-3.4.23.40		
1.1.1.222-RXN	EC-1.1.1.222	ENZRXN-12172	PWY-5048
RXN-13506	EC-1.14.13.173	ENZRXN-20530	
RXN-10471	EC-1.11.1.8	ENZRXN-16500	PWY-6241
RXN-6721		ENZRXN-10362	PWY-4201
GLCNACPTRANS-RXN	EC-2.7.8.33	GLCNACPTRANS-ENZRXN;ENZRXN-8982	ECASYN-PWY;TEICHOICACID-PWY
RXN66-341	EC-4.1.2.30	ENZRXN66-6841	PWY66-378
1.1.1.226-RXN	EC-1.1.1.226		
RXN-13507	EC-1.14.13	ENZRXN-20574;ENZRXN-20573	
RXN-9093	EC-2.4.2	ENZRXN-14694	PWY-5800
3.4.23.41-RXN	EC-3.4.23.41		
RXN-10474		ENZRXN-16567;ENZRXN-16566;ENZRXN-16565;ENZRXN-16564	PWY-6241
RXN-6722	|EC-2.1.1.dl|	ENZRXN-10364;ENZRXN-10363	PWY-4203
GLU6PDEHYDROG-RXN	EC-1.1.1.49	GLU6PDEHYDROG-ENZRXN;ENZRXN3O-1511;ENZRXN-13918;ENZRXN-4249	PWY-7268;OXIDATIVEPENT-PWY;RUMP-PWY;P122-PWY;GLYCOLYSIS-E-D
1.1.1.229-RXN	EC-1.1.1.229		
RXN-13508	EC-1.14.13	ENZRXN-20576;ENZRXN-20575	
RXN66-342	EC-1.1.1.145	ENZRXN-19655;ENZRXN66-6844;ENZRXN66-6843	PWY66-378
RXN-9094	EC-2.4.1	ENZRXN-14695	PWY-5800
3.4.23.42-RXN	EC-3.4.23.42		
RXN-10477		ENZRXN-16563;ENZRXN-16562;ENZRXN-16561	PWY-6241
RXN-6723	|EC-2.1.1.dm|	ENZRXN-10366;ENZRXN-10365	PWY-4203
1.1.1.230-RXN	EC-1.1.1.230	ENZRXN-19642	
GLUC1PADENYLTRANS-RXN	EC-2.7.7.27	GLUC1PADENYLTRANS-ENZRXN;ENZRXN-21572;ENZRXNIO2-2935;ENZRXNIO2-4452;ENZRXN-1944;ENZRXN-1903	PWY-622;GLYCOGENSYNTH-PWY
RXN-13509	EC-1.14.13	ENZRXN-20579;ENZRXN-20578;ENZRXN-20577	
RXN66-343	EC-1.3.1.22		PWY66-378
RXN-9097	EC-2.4.1		PWY-5797
3.4.23.43-RXN	EC-3.4.23.43	ENZRXN0-4641	
RXN-10481	EC-2.5.1.92	ENZRXN-16521	PWY-6244
1.1.1.231-RXN	EC-1.1.1.231		
RXN-6724	EC-2.3.1.196	ENZRXN-19137;ENZRXN-17509;ENZRXN-10367	PWY-6443;PWY-6801;PWY-6763;PWY-4203
RXN-13510	EC-1.14.13	ENZRXN-20580	PWY-7070
GLUC1PURIDYLTRANS-RXN	EC-2.7.7.9	ENZRXN0-7402;ENZRXN-20006;ENZRXNQT-10543;ENZRXN3DJ-33827;ENZRXN-12136;ENZRXN-11487;ENZRXN-9163;ENZRXN-9006;ENZRXN-1884;ENZRXN-2962	PWY-5067;PWY-7238;COLANSYN-PWY;PWY-6527;PWY-6981;SUCSYN-PWY;PWY-3801;PWY-3821;PWY3DJ-35471;PWY-621
RXN66-344	EC-1.14.14.1	ENZRXN66-6848	PWY66-380
RXN-9098			PWY-5795
3.4.23.44-RXN	EC-3.4.23.44		
1.1.1.232-RXN	EC-1.1.1.232		
RXN-13511	EC-2.4.1	ENZRXN-20581	PWY-7071
RXN-10482	EC-4.2.3.54	ENZRXN-16519	PWY-6244
RXN-6741	EC-2.1.1.146	ENZRXN-20628;ENZRXN-10404;ENZRXN-10402	PWY-4201
GLUCARDEHYDRA-RXN	EC-4.2.1.40	GLUCARDEHYDRA-ENZRXN;ENZRXN-17789;ENZRXN-17786	PWY-6499;GLUCARDEG-PWY
RXN66-345	EC-1.14.14.1	ENZRXN66-6849	PWY66-380
1.1.1.247-RXN	EC-1.1.1.247	ENZRXN-12926	PWY-5270
RXN-13512	EC-2.4.1	ENZRXN-20583	PWY-7071
RXN-9099			PWY-5795
3.4.23.48-RXN	EC-3.4.23.48		
RXN-10483	EC-4.2.3.53	ENZRXN-16518	PWY-6244
RXN-6742	EC-2.1.1.146	ENZRXN-14849;ENZRXN-10403	PWY-4201
GLUCISOM-RXN	EC-5.3.1.5		
1.1.1.248-RXN	EC-1.1.1.248	ENZRXN-12924	PWY-5270
RXN-13513	EC-2.4.1		PWY-7071
RXN66-346	EC-1.14.14.1	ENZRXN66-6850	PWY66-380
RXN-91	EC-2.4.1	ENZRXN-11948;ENZRXN-612	PWY-83
3.4.23.5-RXN	EC-3.4.23.5	ENZRXN-16572	
RXN-10567	EC-4.2.3.50	ENZRXN-16522	PWY-6254
RXN-6762	|EC-2.3.1.am|	ENZRXN-10424	PWY-4203
1.1.1.250-RXN	EC-1.1.1.250		
GLUCOKIN-RXN	EC-2.7.1.2	GLUCOKIN-ENZRXN;ENZRXN-19883;ENZRXN-14143;ENZRXN-14253;ENZRXN-6275;ENZRXN-6241;ENZRXN-6142;ENZRXN-6141	GLUCOSE1PMETAB-PWY;PWY-7238;ANAGLYCOLYSIS-PWY;PWY0-1182;PWY-5514;ANAEROFRUCAT-PWY;P124-PWY;GLYCOCAT-PWY;PWY-5661;TREDEGLOW-PWY;P122-PWY;PWY-2723;PWY-2722
RXN-13514	EC-2.4.1	ENZRXN-20584	PWY-7071
RXN66-347	EC-1.14.14.1	ENZRXN66-6851	PWY66-380
RXN-9102	EC-2.4.1		PWY-5797
3.4.24.1-RXN	EC-3.4.24.1		
RXN-10568	EC-4.2.3		PWY-6254
1.1.1.251-RXN	EC-1.1.1.251		
RXN-6763	EC-4.4.1.6	ENZRXN-19412;ENZRXN-10425	PWY-6842;PWY-4061
RXN-13515	EC-2.4.1		PWY-7071
GLUCONATE-2-DEHYDROGENASE-RXN	EC-1.1.99.3	ENZRXN-21684;ENZRXN-13496	PWY-7165;DHGLUCONATE-PYR-CAT-PWY
RXN66-348	EC-1.14.14.1	ENZRXN66-6852	PWY66-380
RXN-9103			PWY-5801
3.4.24.11-RXN	EC-3.4.24.11		
1.1.1.252-RXN	EC-1.1.1.252		
RXN-13516	EC-2.4.1	ENZRXN-20585	PWY-7071
RXN-10597			PWY-6257
RXN-682		ENZRXN-17668	PWY-761
GLUCONATE-5-DEHYDROGENASE-RXN	EC-1.1.1.69	GLUCONREDUCT-ENZRXN	IDNCAT-PWY
RXN66-349	EC-1.14.14.1	ENZRXN66-6853	PWY66-380
1.1.1.253-RXN	EC-1.5.1.33		
RXN-13517	EC-2.4.1	ENZRXN-20586	PWY-7071
RXN-9104	EC-2.4.2.24	ENZRXN-15012;ENZRXN-14690;ENZRXN-14698	PWY-5800
3.4.24.12-RXN	EC-3.4.24.12		
RXN-10598	EC-4.2.3	ENZRXN-20386	PWY-6257
RXN-683		ENZRXN-17669	PWY-761
GLUCONATE-DEHYDRATASE-RXN	EC-4.2.1.140;EC-4.2.1.39	ENZRXN-5042;ENZRXN-5022	PWY-2221;NPGLUCAT-PWY
1.1.1.254-RXN	EC-1.1.1.254	ENZRXN-8791	PWY-3602
RXN-13518	EC-2.4.1	ENZRXN-20589	PWY-7071
RXN66-350	EC-1.1.1.145	ENZRXN66-6856;ENZRXN66-6855	
RXN-9105	EC-2.5.1		PWY-5802
3.4.24.13-RXN	EC-3.4.24.13		
RXN-10599	EC-4.2.3.94	ENZRXN-16542	PWY-6257
RXN-684		ENZRXN-17674	PWY-761
1.1.1.255-RXN	EC-1.1.1.255	ENZRXN-9421	PWY-3861
GLUCONOKIN-RXN	EC-2.7.1.12	GLUCONOKINI-ENZRXN;GLUCONOKINII-ENZRXN;ENZRXN-14147	GLUCONSUPER-PWY;IDNCAT-PWY;PWY-5530
RXN-13520	EC-2.4.1	ENZRXN-20582	PWY-7071
