#id	len	geom_mean	median	min	max
6460a4a2-3bf7-440e-b40d-dc26c2f481c2	77	13.3	10	3	46
2e32a8b2-feff-4284-8171-c2935d884bad	129	18.2	24	3	50
8b4d1cf8-d848-4512-b53a-c3cdf91a07fb	145	32.6	37	8	50
aed10a85-6cf3-46f7-aa17-4ba67b72a011	133	17.4	27	3	50
3587fc43-dfaf-476f-84a4-9cbd96fcfc51	87	18.6	20	5	50
6ac45f33-eda6-476f-ae0f-ebefc8ecd8f5	1	13.0	13	13	13
998ce8ae-e326-4981-a910-08f47a07e6a0	134	23.4	32	4	50
6ff1704b-7cad-4f3f-a17e-fdb7ff5a0123	117	15.3	20	3	40
cc8a0df9-e43d-4f52-9079-6cca3a9c9485	446	16.7	18	3	25
3413a1a7-4d9a-4dfa-9da8-5a2673b674db	60	19.4	24.5	6	42
573783b3-5a07-4b60-9a94-ddaaec59f8f0	95	25.2	34	4	50
ff1748af-41a0-4cd5-b13d-815516346e07	1143	35.9	40	4	50
33270dcf-a682-4d85-a1c4-70dc2a5ff81d	3	6.3	5	5	10
077880ad-1d30-4460-9fbb-6b8318833f9a	12	28.1	27	20	35
5d0796c4-768f-4bf6-86b3-9c85444cc086	124	24.2	27.5	6	50
a43ccca9-d240-4d95-9cef-0e6b0424d65f	104	17.4	18.5	3	50
a83d1df5-2fba-4aa3-9bbd-4e388a258701	131	9.7	9	3	50
8a918598-43b2-46fd-9215-1c6293901d72	41	8.6	6	3	50
a84cac6b-8a89-4db2-9e51-d6f148b3f474	866	36.7	41	3	50
2465e7b0-c4f4-46c4-9328-e3db44243bdb	117	27.1	34	3	50
6c459fdc-8b94-4cb9-84ba-bd368d7a9568	50	13.7	14	4	50
e6965d4c-fc95-454c-b98b-1c55731875bb	346	28.4	35	4	50
764c20c4-44b7-4401-9e1c-4043cd1155fc	133	20.5	26	4	50
57fd41fc-7a84-44fe-b8e4-ecd8f8c2d002	123	22.5	30	4	50
c6f94a55-b393-44b5-9a62-030cd138bf89	871	24.4	28	3	50
a66b47c9-1625-4843-803b-789e0fcad3e5	199	21.7	29	2	50
7afa3eaa-74b3-431d-ba10-22570c4b7125	1430	32.0	38	3	50
65bee2d1-f87a-446c-9ff2-eaced0f3e3a3	78	15.1	16.5	3	44
fb754ce1-3ae1-42b7-821a-41a09e1e25cc	118	16.2	22.5	4	50
e2eb6501-8827-4121-bf7b-22ed78056237	107	14.4	15	2	50
5366dcd4-2cad-4da7-bc2b-bb44bbe51799	61	19.6	25	4	47
966d5193-33db-4b1d-92b0-b77029a2b71c	515	26.5	31	4	50
3002993b-86f3-4b2d-9b3e-7d1b1ce0e29b	115	15.3	19	3	50
6cd2cf9c-5b7e-45f3-8c79-95ac3935cc6e	60	28.7	37	2	50
2e930be6-ac99-4756-b390-da1cb8ac613c	104	8.5	9	3	34
2c417300-522c-40f8-b7cd-57ba2b7043d0	420	26.0	35	2	50
53d8bf81-fd04-476f-926c-ff7f4bb61d42	232	24.5	32	4	50
cdbab5a6-2de6-4ab0-918c-138c64972651	198	27.4	35	4	50
a9dbd83e-502f-4109-a271-306b635114eb	1	11.0	11	11	11
6b3a3521-1b3f-4770-b23e-30adc716c66d	131	31.5	37	8	50
7d8bd90a-ca11-4276-9975-e626295e2f48	58	29.5	37	7	50
8b03748b-0517-4fea-9797-ed77bbcd1ffa	1268	30.7	39	3	50
de54b51c-3f02-49c2-bf37-16e9290b7aed	131	14.1	19	2	50
6b6b7e15-a758-4ddc-8571-6cb10e6eacec	137	31.2	36	12	50
6517bf87-223f-4c04-98ce-14fa64f248dc	55	23.3	29	9	40
153fdfce-acc8-4c0f-b1cc-7350184a50ca	877	28.9	36	3	50
2f8281b2-6fe1-4bf1-a1df-687b2fc0655c	89	12.6	14	3	35
f3559435-f283-484b-aec0-4aaba660ef8e	96	24.8	34	3	50
98c919f4-76fa-47b9-8625-c36d54109144	9	17.1	19	13	20
e30dd38c-06ee-4241-b6f4-984de5017b1e	110	34.0	39	5	50
5a94d42c-da5a-46b3-be14-68c7b6fa1362	558	29.8	37	2	50
2da33fb9-3753-41da-af5f-9d9c565d5ce5	176	26.1	29	5	50
57ddc089-339e-49a2-b6e7-f4b99902a415	55	31.6	36	7	50
5fd8a30d-d132-45b0-877f-5785b4b55d81	55	26.0	35	3	45
79885f31-e507-4043-aa20-651e29133556	7	5.4	5	4	7
0b0514e7-6e03-4bbb-a9b7-f4c3045d8126	55	18.5	26	5	39
059a3e2f-a618-49c7-8119-9d5fe2d844c1	201	27.0	33	5	50
f1fe7b59-71e2-4ed0-83a8-0928c61f1f0f	67	17.4	18	6	38
a1f89aee-6ee7-4eb6-ab23-2617c4a1aadf	1	7.0	7	7	7
a6dca624-4114-452d-9983-d25dd33436f6	12	8.1	8	6	16
52f2f107-927e-41af-908d-67019498273a	133	25.3	30	4	50
63c150a9-b9a5-4cba-8df7-17a862ec7d77	285	21.8	26	4	33
c62bc47e-947f-4a1a-99a0-1851cee9805a	50	17.8	21	4	34
d04a654e-7605-4d45-8bd2-3f40a0db0f1c	65	20.3	32	4	50
f53a4c7f-9aef-4212-a30c-174f0ffc9f52	363	17.0	21	3	29
ae9fab05-28a0-4cbd-ad35-032105d4361c	1	9.0	9	9	9
2c89dfe8-1ef3-4e57-abfc-d0d8de32b46c	1	26.0	26	26	26
c5e13c41-1983-4b7b-9534-0d2f03481614	1	5.0	5	5	5
39049a30-6cf3-4ef1-b471-02b1e0caea95	17	8.4	9	5	17
28913718-f846-40e0-94e5-7db95812af31	134	20.2	33	3	50
09736e66-5a37-4ac6-b771-8e2fd25f8274	116	29.8	35.5	5	50
3d8dd7ae-81db-43cb-a5df-c209357dba61	120	12.9	16	2	50
73626c73-86d2-4496-851e-125dc6bc2e7d	53	32.2	39	5	50
87a87325-186e-4460-b9c6-b02b1837b0df	152	20.7	32	3	50
ac3cda9f-920e-4ff0-8679-585be49abc17	86	13.0	15.5	2	50
6b8bbff4-b0fa-45bc-bb14-72a3ef2a4809	152	22.0	30.5	4	50
b7f65e85-4cd5-48d8-921b-a1309ad15a74	56	32.5	36	6	50
a6af703c-501b-43fb-81d8-17a8f6a5bfff	765	16.1	18	2	30
30580891-4b7e-46bb-8a83-76f46b27e98d	199	15.4	18	3	50
8ac7fb8d-9d52-4d2e-81f2-492d2f566521	192	18.0	20	5	50
62435080-bdba-4e08-9149-18cefce93708	1	7.0	7	7	7
ca49200a-be00-404c-a706-d48c8398b8c4	75	9.6	8	4	34
ee1ec781-a82a-49b4-ae37-7be723832a44	55	30.6	35	7	46
99abb4e3-99fd-4020-aa75-9ded8cbcc52e	481	15.2	19	1	50
a4c14b4c-2fcc-45bf-8103-5edf8fe94cd6	4977	34.2	39	4	50
0a9ddbd0-dc55-4aab-b400-d2af431dde16	134	21.2	29	4	50
46912a65-90b4-4dd9-9512-4bf1102419cb	143	18.4	24	4	50
cef0b660-66c8-4fef-8818-3fcff7585cd2	254	27.0	34	4	50
61c5c0c6-8ed9-4013-96d4-65600ccccbe5	83	16.5	35	2	50
250261f7-df02-46a5-8297-4625003c7180	197	20.4	29	4	50
ca9df699-f058-4261-8cdd-a59f4ecf9656	81	26.6	31	5	45
50cbc250-dec4-484f-bdf9-e05b9642945c	383	17.3	20	4	50
06ed0daf-92dc-4443-8e94-38a2678d51d5	34	12.0	15	3	33
730056b8-2804-4880-9272-c009769f7f71	1	10.0	10	10	10
d4f80119-678c-449e-becf-9b127924f8e4	102	14.5	18	4	41
78f25e1e-3aa0-4e24-bb8e-3ebaf9ef169e	54	11.9	15.5	3	32
a5805d69-9724-4a67-89dc-bdc478ec53ee	23	4.8	5	1	9
db9290d8-8677-48a4-b744-78bf7a51746a	207	23.1	32	3	50
e718eb48-ef1a-439f-a055-f466db01aec2	8	29.4	30.5	25	33
ff5de01f-7cde-4a58-a4eb-7c42b414e1dc	1	7.0	7	7	7
59d849f2-ae88-4758-9372-2050befc4031	116	17.1	33	2	50
963a4d1f-4f1c-4685-b714-f43d932f0eac	140	17.6	25	3	50
018aecde-12e3-41fb-92d8-b68481873e92	141	15.1	21	2	39
dadee8ce-f557-401d-9d37-61aaf92600d9	1052	34.3	40	4	50
bd000cee-5278-403a-9a7a-a47cb69fd775	148	16.6	20.5	4	50
b38998f2-5c49-4db4-9958-ae9919885e97	156	21.9	30	3	50
8f9a26ea-a079-4367-812f-359f39be70b8	138	22.1	26	4	50
feaf2e16-bbbe-4355-8745-fad0bbab47a0	311	35.2	40	3	50
0a704a6e-5259-40d1-9aeb-d99b8b3e4110	756	34.5	39	6	50
62fb08b5-d903-4d13-9229-7cc69233245a	118	19.0	26.5	3	50
a83bf329-a797-4b35-b55e-efdad6c4d569	52	16.6	15.5	3	50
7ac288b2-bd93-43f0-ad5b-0ce9ebcaecb1	496	20.9	32.5	2	50
1c3b11eb-7bf8-4f5b-9632-288b15da8bec	43	11.5	12	4	30
33e49731-8fa4-4a97-83f9-56bd0e887bcf	1	6.0	6	6	6
dc1dab96-e46f-4820-979b-d94c926aca3e	57	27.1	33	8	50
62a2df3a-8a55-4084-9de2-7dd63f2725dd	114	10.8	10	1	49
71e69bb9-dc27-40ed-be73-f5def7fc59d0	123	17.1	23	4	42
3e4bb6f9-cae5-47f9-b9e0-fd4c1f50ad41	183	18.0	25	3	45
2ca65614-7562-4c4a-8579-bafe07f21154	141	18.0	22	4	50
3c8852aa-d3d2-4fac-8d04-b56aff12ce0c	169	19.9	29	3	50
67e3b6e6-82aa-4055-98f6-6eca4ef5dee9	69	27.5	34	4	50
270c7f83-14b1-4379-9c7f-647bc95ecfcf	132	20.9	26	5	50
510276d8-c5e7-4ac9-86df-4ba8c4ae2286	61	17.8	30	4	43
b95f04a6-481f-40ec-82b0-8ee7f2df906d	494	27.6	36	3	50
be0620ec-01c6-4e33-ac74-a20c497c79db	124	21.9	29	3	50
c752650a-8e40-4f71-b162-02a1e44abd51	134	22.0	26	7	50
eec814b4-f316-426c-bb3a-6b4b90a30f07	23	5.3	4	3	14
2d43c5a6-87a9-4b4d-8380-848efca2a544	218	18.1	32	3	50
efa57856-6c39-45c3-96af-99a892100ff9	144	12.5	12	2	50
4626d760-f30b-4060-9361-7147cb44fc0e	32	16.0	22	2	45
87ed7be6-1e39-4019-a61a-2f593132a886	12	18.3	19	10	26
52a74f59-56bd-4032-beef-5fc308f31232	42	25.5	30	6	38
c969e976-abe9-4554-8456-687de160421b	137	28.2	39	5	50
b7fc25f0-15d0-4f40-82e6-acd4ab95f0a3	1	22.0	22	22	22
00fd06ab-1ddd-4217-9de6-8cc80e40661a	57	22.1	29	4	50
391c12b0-271f-44e1-8501-82b47b8a13b1	134	13.4	15	4	35
97981e4d-3239-4c5a-b755-f1068f064a49	51	28.1	30	7	49
fc45d813-35db-4cda-ab8c-700380316ffc	132	15.8	14	5	50
37e81dca-41dd-46e9-b982-afa29a67e860	81	19.0	27	4	50
348342e1-0e16-47df-a6ee-75c4cd357e23	184	21.5	28	3	50
093ac4b6-be0d-438f-842a-1e18e98561e6	33	13.1	14	3	29
731e28b7-0840-4d55-a96e-22a1b40d5ff0	51	24.9	33	4	50
ea838230-27ec-45b8-8eb2-98a8656917c1	79	11.5	9	2	35
fcc0dba1-3aac-4ab4-b45d-a6db41a473b6	107	22.1	32	3	50
b6baa211-b7eb-41fb-aa1a-9649f7a2856b	642	26.4	31	3	50
825e42be-34bc-4de2-a97b-44ba0a3babcb	154	23.9	31	6	50
7aa63b5e-0a14-4cc6-8835-3a7aa85532c3	70	18.0	23	5	48
ab515878-ae0f-41d8-ac58-80043d8d1bc4	163	24.7	30	4	50
e5edf5c8-d56f-4360-8893-27c5a6dea0b0	80	18.0	23	3	42
0859c93c-5486-43cc-91f4-e5950e11610c	201	16.8	18	3	50
66fb3c1b-f595-4107-9c9e-39ba9da1e911	62	28.9	35	4	50
63b6058f-0f42-4e7d-bc63-15c69b42ffdc	277	19.8	26	4	43
2115144e-659b-40b5-9ba0-291d622784d9	136	14.3	16	4	46
2183feef-89db-4d0e-b4ff-7ca2db5c15d4	208	16.4	19	2	50
e728011f-4e07-434d-aeb3-58e3db295661	172	28.4	37	5	50
ebc9378e-1443-42c4-8638-4790b019dbd0	45	12.6	14	4	34
b671fa9c-db8f-4bf5-9078-069feea6cf7d	107	24.4	34	4	50
64085ff9-16a7-4c84-86e0-ff6c15725332	1168	26.8	29	4	50
d3b0da23-9b0d-4e2b-b818-5b07f894f1f6	12	20.3	25	7	30
49c7619f-d540-4304-8294-64b1e456589b	69	20.3	25	5	39
aef9830f-ae4e-4b54-b83b-acee192b23dc	206	22.5	26	5	32
43ae5f82-98b6-4e18-af4e-7beb99d8d55d	138	15.2	19.5	4	41
fb4789dd-dabb-4207-8512-f3b12901186a	1	3.0	3	3	3
53801619-8612-41b3-8671-7c17497e552a	9	24.2	26	15	32
bf6a0c47-06f0-47c0-b80d-b201ce7cff29	1161	33.7	39	4	50
5ce494db-671a-484b-b21f-925890bd2e92	11	8.3	8	6	10
8245ba00-18e7-4c51-8212-2a6396feb811	86	10.3	8	2	39
13ed09ae-c816-4c2b-8c45-debfd119f85f	104	21.3	30.5	5	43
2b9a6c14-aa84-4b42-a6be-913529072927	33	13.2	19	3	50
7daa5167-8fbd-4c2e-97e3-aa6228ff660f	128	24.0	28.5	3	50
1f809541-7d43-4e37-9767-a650fac86e7f	1	8.0	8	8	8
0e018472-c329-4af2-9c27-f80ac572cbd5	131	18.4	24	2	50
636f993e-b8a9-4382-8686-b4db215e257a	34	5.5	5	2	16
cc22c7fd-06a1-4cd9-88e4-b3a6c6b52307	54	21.2	25	6	44
815fb80f-dded-44b8-9c5c-43ad6af78e2c	56	30.3	32.5	14	50
aca7819f-7e65-49c8-8af8-9ec2db15b3ea	95	30.5	33	12	50
11c67114-d82a-430c-a03b-90babd5e0322	153	19.5	20	4	50
02056684-0768-44f7-97db-994220d0442e	321	21.0	29	3	50
71eb89ec-3172-4b59-9a7d-ade7b767361f	147	21.4	29	4	50
4a651e78-5980-4dc8-98f7-0bf09a50f1ba	122	21.9	29	4	50
8a15ceee-0af3-4a1f-859c-ee7c49d4804b	1680	29.1	35	3	50
92d27299-0031-49eb-8cda-de60e64cb5d2	93	12.0	10	4	35
317f4865-6082-4333-b791-18730692013e	1	8.0	8	8	8
07976c11-f0c2-41b6-b153-559354fb39d6	47	10.8	8	3	45
bb9917d6-b3d3-45d7-a8ad-1260da93daac	53	21.0	24	4	50
952d2f44-40a4-4457-bae9-b69d0d860c56	1433	35.4	40	3	50
e253961a-e746-405b-88f0-24e696c5c4df	1	9.0	9	9	9
a5bff908-d7bf-4084-8d97-cf07d376d030	146	23.0	30	4	50
f36efc17-f2f6-4ee4-b50c-5b4c65bed7b2	1	8.0	8	8	8
a96834fe-5743-4297-ab93-86261325639e	50	9.1	9	4	21
4fa09d7e-b732-4bee-a0ea-80282d5be403	132	19.3	25.5	3	50
5c183d38-615d-47f7-b86a-2d6d13a03df5	44	7.6	7	3	22
693cc521-c1c0-4460-8d80-f3487bb3aa79	1786	31.0	37	3	50
1c80c362-b190-45ed-8333-b80b9b6a10b7	1	5.0	5	5	5
599da8ee-b2a0-4fa7-b24f-56749ab59dc4	54	23.7	34	5	50
80bae130-4a90-4c1b-8587-6e99ce0939c3	125	23.7	33	4	50
b7c8a087-4df0-402b-83bb-9154a0b88edb	143	20.5	29	3	50
25777e1f-a00c-4869-bf5e-0139e8dab510	106	18.2	24.5	1	50
d3a07475-7032-47c1-84bf-2c085b523392	56	32.8	36	11	50
805421e7-573b-43a9-959f-cab3102eedbc	470	23.1	31	2	50
1f884cad-10fa-4b7c-9fa6-d9e2faf6d04d	613	15.5	17	3	23
92117cd6-fdd0-4d83-bdfa-080aab326677	877	17.6	19	1	50
8d1c2cff-cc05-4766-abd3-c6bf51ca5b26	2186	27.0	36	2	50
929f1973-6bfd-4dfb-8b48-a9d2b74d0630	912	22.5	30.5	3	50
fce18ff0-e652-454b-a732-0fed901cc5e8	136	25.3	35	4	50
cb92f958-c855-4cbb-b68d-7c01272757bf	125	13.5	20	2	34
4a585ede-744f-4ee0-a86b-5cda9ff08249	143	31.2	37	6	50
0b50bdc5-3df7-42d6-8df4-41720b7cbf8f	121	18.5	23	4	41
de823992-8246-448e-975a-bd093ded9f43	587	34.9	40	4	50
ebde2334-dbda-4f6c-a95a-f64e274bb69c	55	8.6	8	4	24
772858b3-c5c9-4848-bce2-f8c5070ab089	2	9.0	9	9	9
a7b89090-b912-4889-b104-49b01b380121	177	21.7	32	3	50
d711f099-e272-48b7-aba0-ba178e56ee6c	21	18.8	19	10	32
bd03fb28-7599-4f57-8ce7-9d1f12796973	144	29.9	36	7	50
1d5a6a95-d21a-46c4-9bab-8f2e7f7e10af	151	20.0	30	3	50
c0c59ad7-0671-4dc9-b78b-293e781ae131	1	7.0	7	7	7
7ea36b6e-7abf-489a-b73f-a47abef0a44e	184	28.9	39	4	50
3fce69df-710e-4e00-b421-06ed9897ae68	10	19.5	17.5	12	34
f420c27d-f5f4-4fef-a543-6bacc757a6de	3108	22.6	27	2	50
a95ee7bd-72dc-4e3a-8580-aea61b5e487d	149	27.7	35	4	50
7c3db133-7d7b-46dd-a6d1-e038de9de97f	2	6.0	6	6	6
d51beebd-0b37-49f9-9fec-aeb952e70f0f	129	24.5	30	4	41
a63f32d4-ebac-4b26-920b-5338524105bb	1	6.0	6	6	6
d53bea33-6cb7-4455-8679-d82bf2555379	58	24.4	37	5	50
745b7426-b993-4b37-afe3-638086092b87	43	15.1	14	6	33
10659851-31d4-4097-97c5-fd285e46f1ab	61	14.3	18	3	50
9efc8d4e-50a7-43bc-b40b-187e2e187825	25	11.1	10	4	29
22e1425e-28b2-4b7b-9032-8d33258f5e5c	774	27.7	35	2	50
04f79874-b3e8-4ff2-88a9-41ed640a5252	66	10.6	12	2	37
7d8c50ef-79be-4a1a-8922-7420d5e53abc	223	18.7	27	4	50
046e7170-d92b-4b4f-a52f-6d5fd766ddb3	9	7.8	7	4	14
32ba1845-c089-4a97-8e29-02198734c069	173	25.9	32	3	50
e7e316b2-4f94-4afc-8f72-8a7e40af92ce	1	5.0	5	5	5
d3756294-b41b-4338-9121-3b0ae286bedf	1241	26.6	33	3	50
dc2af35f-0930-49d7-b857-f39faee40fe5	780	32.1	38	2	50
9236f09e-1164-4914-b7cb-9ea8983ca7a3	151	25.9	35	4	50
c0c6a546-50f5-4b1b-a618-1d47d6835206	120	14.0	12	5	50
0b0ca7b0-d776-4c13-9c2b-8107512f7eb4	106	24.6	32.5	3	50
e2d1bd47-25db-4040-b271-8387e5650f43	68	21.3	25.5	4	50
e3154a6f-6652-4a50-93e5-4cb484c3753c	117	25.5	32	4	50
4a172d3d-ad41-44e8-837d-0d490fa61b6e	20	4.8	4.5	3	8
bffb05eb-6803-4f9d-92d7-0b99c39d30a9	166	15.5	22.5	3	50
ac764622-13f7-49b6-9f74-31f10e086fc7	1199	30.8	37	5	50
348f21ce-eb76-46a1-b58f-25ba233f81c7	111	18.5	27	3	50
bd0039aa-de0d-4d5e-b018-670ac7ad711b	147	20.5	25	4	50
cbea20b5-4e28-4f88-9559-a7ee726626dc	122	28.9	35	7	50
8ebe547a-5537-4509-9064-e2fbfe6aa526	134	26.7	33	7	50
5e9047ba-0570-4e8e-88bb-3ab4aeb890e8	115	14.7	17	3	50
61001fe5-951d-477f-a5cb-2a2811453f4e	86	14.4	20.5	3	50
303d8398-806a-4f1a-a06d-d9630e56bb96	68	16.7	25	4	50
d8a89d3a-10f2-4904-b961-7f78b259ca32	1	14.0	14	14	14
bf5be6f1-02e3-4189-aad2-810c16e6e1cb	148	20.9	28.5	5	50
768b2d39-0eb6-4b6b-bb49-6aa75d449f5c	120	24.7	33	2	50
ba3c75e3-6fea-4c48-b2a0-3c55e87522d0	44	35.2	37	15	50
46b9a9ec-e49b-4652-9741-c96713022a4d	2339	32.7	39	3	50
ab7c0ee2-4d9b-4e2f-86b7-c1413c0b34e4	50	10.6	12	4	23
f79355a4-b51b-4b1b-a0c6-e538bbebe5ed	51	34.5	38	11	50
6b2dacad-2e53-4d85-bf7d-4070f4015158	56	20.1	22	6	50
b9c88304-1076-41f4-91f4-ad83a3fb3cd4	134	34.1	36	8	50
6b718214-8b18-4ef9-bc3f-0c3719f89de0	123	26.3	32	4	50
1c0f9c65-bcfc-4aba-be19-6fa46742b884	131	22.3	35	3	50
1e9ea22c-70f6-48f7-8aac-11c7364b010f	120	14.9	15.5	3	37
f2e76205-8c0e-43af-b63d-f45b46829cfa	201	21.9	29	4	50
71a8e5e8-7f85-4ae8-beb4-7ff861115d25	73	22.2	35	2	50
28ac840c-b998-472f-b6bd-2b6fb461f430	56	21.0	22.5	6	32
a7317072-bd94-4455-9664-5c19e6377ecc	163	16.1	20	4	42
878828fb-0956-474c-b3bf-78eda86bd20a	125	34.3	39	7	50
32e5c686-afa4-4612-ab6f-41800ae11cf4	126	25.9	35	5	50
b003f70d-67eb-4622-b48b-b3487a4cc38d	436	21.3	30	3	50
ce9c1ac7-13b2-4cfe-be01-c3ebdf856ae9	59	15.8	19	3	35
25601cb3-3f58-497d-821e-fda9bdbee150	134	18.5	27	5	50
396657ef-54d1-4241-8e21-eec254778856	132	28.0	35	6	50
7fd3ce79-b7f1-49c4-a7ef-82ef358f8168	241	22.8	28	4	50
23de5b6d-d817-4951-ae07-8b69b3dabbad	384	34.0	39	3	50
30f6f1c8-3a6e-437c-9d5b-8e67cb471a97	162	23.9	34	4	50
a14dbba7-a60a-4f56-8b5b-9370cab91888	78	25.4	35.5	5	50
e551a831-7639-4500-9044-74ae786fdc6a	65	25.8	32	6	50
eee2c4cd-01e9-4f67-9d1a-639b5e4f921c	124	19.5	28	2	48
e9da20ad-208a-48a3-80cf-343f474afcd1	58	25.0	33	3	50
f0cc72c0-4748-45ec-adcf-477c0e4be3c4	80	19.6	26.5	4	50
a12273dc-db39-498a-971b-5be9a8e91fe0	321	24.6	29	4	50
821b3057-5ab1-4518-a3f9-e0181c9266e8	1828	15.9	17	3	36
04dee20b-b2d1-4a43-bee2-34908f14511a	267	22.6	30	3	50
96f7fec2-bdbe-4960-9dc2-e62cff139299	139	28.0	35	3	50
5de09a25-38d4-48e8-8e56-b217d370121c	36	6.6	7	3	15
43951a60-aae2-4d19-9ae9-9834189fc9e9	2477	32.1	37	4	50
1180d5b4-4472-4dda-9b31-860bf06302fb	115	17.5	25	4	50
51d1171b-b8ab-4505-807f-b05964dde2ba	122	26.8	33	4	50
8c21fdb6-1c32-4c89-bdd7-242138a741b3	203	24.2	31	6	50
f328513c-52f4-45d1-9858-f2a4ad31089f	62	8.3	7	3	32
3f5e34a2-93c2-469c-8b40-bdad4c5a16e8	126	24.4	25.5	4	50
7bc88f5d-d8e2-47ee-b5af-6c1910c52952	133	17.7	19	5	50
ef17270f-9cfd-4839-8e72-af10969aecac	123	22.7	33	4	50
0f172848-da98-4484-958a-c165398dbfde	132	19.2	32	2	50
09a43383-5004-420b-acc8-991b62cd4dbc	56	29.5	37.5	5	48
6a4ac201-5303-4c95-972d-e08cf223e1eb	9	6.5	7	3	10
0261f3f9-44ba-46cc-aca9-1351db538ff2	960	23.9	27	5	50
62c6567e-a135-41e4-99a6-e7ea0d0e2394	128	21.7	27	5	50
5978a8ac-a086-4445-993e-8cfa7bb25643	764	12.9	16	2	32
4d8ad20b-43cf-414a-a6da-aea000950b1f	132	24.0	31.5	4	50
501696a7-1146-4516-96af-bd2c89654d4f	157	13.6	13	5	36
bf87160b-ab89-4ac6-964d-6032886154c5	126	24.2	33	3	50
e682f629-d241-4e30-a131-93e5be80a27c	57	24.1	34	7	43
94d05117-80d3-4c1c-84d8-55a26f71fbd5	130	25.9	34	6	50
81cd7cfb-620a-416d-94af-5f52f71da49a	129	21.0	28	3	50
003380b4-1f02-4319-96b8-ae8237959185	57	32.9	39	8	50
7e6a5fe1-8489-4691-91ff-6b275abc6768	131	29.3	37	8	50
882b0eef-1c49-466e-83bd-b5da30bfe1f2	28	18.2	19	5	34
8074c5b5-0a54-4305-856d-16bcbbee1a75	47	10.6	10	3	32
23566720-0619-4929-9ab0-3c0c80743e6c	149	18.3	25	2	50
dc9046ba-8091-4f29-a08b-b58f8eb50c72	275	14.0	16	3	26
0862e5a1-faf7-442a-b99f-6fcdac5c6c14	134	19.6	22.5	3	50
911841c0-553d-4733-a354-e1c4e1b30965	68	14.6	20.5	3	42
536323f6-423c-4528-aa04-d0f7582ed758	35	6.9	6	3	14
47d09064-043c-4dad-ba1e-b90ed311c09f	156	16.4	21	2	44
c6b0b06c-fda9-40f4-8d7a-c5c39a428259	136	18.0	22.5	3	50
ad1ddabc-061b-48c2-9a32-22f46d95ef6d	120	24.2	31.5	6	47
c519c144-398d-475e-b6d3-56ee4508d18d	54	19.8	33.5	3	50
3e8e15bd-00ee-4e0b-961b-4ed5b29fd7d8	206	24.8	32	4	50
5f375d3b-02db-4d4d-beb4-9391e186c4d7	187	25.6	33	4	50
e362115f-61cf-4703-82ae-cda868a4c72d	1	2.0	2	2	2
9ff9729f-2c17-478b-a574-aca459b6c95d	77	19.3	25	4	42
2dd1c5a1-1508-4b05-87f4-e54fadb05bb4	7	7.8	8	6	9
7c54883e-e07f-4997-a7e9-a8e6666f3b17	140	19.8	20	4	50
2079798e-e6ab-4c86-bab1-2afebe73ced0	136	15.0	16.5	1	50
3038d82e-06cf-4bb6-bf65-972b9f3fed5b	314	12.7	16	2	25
a534d5ff-f402-490d-830d-f30884c3e6e4	7	7.0	8	4	9
6a557a63-c754-44fa-a8b0-db6b715531ad	153	12.7	14	2	50
257d186d-954e-468e-9920-0287c572aaaa	12	23.6	29	5	31
52727433-d320-4faa-bb4e-94679bf64fb2	82	26.7	34	4	50
cad462c2-d299-4c72-ab0e-f1dd7702fca0	1	5.0	5	5	5
dda5f038-6b08-4867-9236-2687e7c31565	144	25.8	35	3	50
d10d599e-b0b5-418d-9852-65f991d47860	80	9.4	7	3	46
8afe6664-b29f-4277-9811-55346cc65e5f	149	18.4	29	2	50
d14136d4-306d-47f0-9eee-266f9147ef8d	51	13.7	16	2	35
6bd7a8b8-5548-40d4-b6cf-265f912f6166	71	24.3	27	5	47
577e1af8-d829-4281-88d2-8f2defc34f6e	138	12.1	12.5	2	50
54a01afc-1bed-463d-bf7e-211f00db1d0e	53	27.5	34	3	50
82eedeac-6a9c-41d9-8493-3654b78bb873	109	17.9	22	4	50
e81fa5ec-afa0-488d-a6df-d54c7078973f	1147	24.8	23	3	50
e026ef36-3f08-4b9e-879f-06b6bc0fbd04	647	27.4	34	4	50
711ca6c9-3189-4418-b539-a53078cbc2d8	87	23.2	31	4	50
f58f6ee6-decb-4186-9a8f-1eda68e9db5a	56	29.2	35	10	48
2477d04d-c0f5-4ba7-941f-9a364464e5ec	218	14.4	17	3	37
f01071cf-a85b-4072-acd8-5eb3dc9aeb32	411	24.3	33	3	50
33244289-b5b8-4744-8c14-199565004832	167	28.0	38	4	50
182afb50-816b-42c2-b582-926be728c888	166	20.3	24	4	29
4f978787-3b46-4dcc-8fd4-11e7290864b0	128	14.2	13.5	3	37
78861bb0-520f-49bb-88d2-ffc731ab4fe8	126	21.6	31	5	50
2dff4036-ada4-4cb5-93ca-ca83173b8da4	131	20.1	24	6	50
aa873cca-07e1-422f-aebd-d2766788ee7f	159	24.2	33	3	50
f1463482-a72d-4573-b5aa-01d18356011f	187	14.6	18	3	42
5bc24ae0-7da2-4768-9568-324dea547307	144	25.7	34	4	50
c7b455e5-f1fe-4c11-b972-835f0fd01e87	127	16.3	23	4	50
3c2bf4f7-d576-4445-afde-e6dddc988add	74	23.5	30.5	3	50
348bd5a3-dcf3-428b-bd2a-baa9b67546f0	64	17.8	22	2	50
