sample_id	total	small_molecule_metabolic_process	monosaccharide_metabolic_process	alcohol_metabolic_process	organic_acid_metabolic_process	one_carbon_metabolic_process	vitamin_metabolic_process	Entner_Doudoroff_pathway_through_6_phosphogluconate	ether_metabolic_process	urea_metabolic_process	cellular_ketone_metabolic_process	small_molecule_catabolic_process	small_molecule_biosynthetic_process	formaldehyde_metabolic_process	cellular_ketone_body_metabolic_process	nucleobase_containing_small_molecule_metabolic_process	cellular_lactam_metabolic_process	Remaining
m42213	493342	54	4722.32777777778	613.724768518519	6757.00370489785	476.6875	1322.87118606702	4	0	6.3125	323.232638888888	164.920377810847	505.80876253858	2.125	5.7	2305.10554004181	6.01203703703705	476072.168206422
m26494	479184	231.666666666667	4518.40277777778	421.007638888889	5243.5431698725	361.729166666667	1250.83572971781	15.75	0	0.8125	311.1875	180.556961805556	406.178045703814	6.125	10.2	1893.50917866941	11.9018518518518	464320.593812379
m59017	476116	31.3333333333333	4085.90972222222	538.976041666666	6096.63718878601	472.666666666667	1377.10419973545	0	0	2.14583333333333	157.982638888889	130.112239583333	496.552052928424	0	5.5	2311.1359661392	4.89851851851851	460405.045598198
m21019	475985	28	4196.42777777778	409.371064814814	5610.59369759516	415.1875	1767.32923280423	0.75	0	3.97916666666667	179.75	138.222182539683	491.736943089543	0.5625	3.1	2040.70629282611	3.35277777777778	460695.930864108
m42430	471377	17	4708.5625	392.771064814815	5658.9581321649	423.416666666667	1679.90558862434	1.75	0	3.29166666666667	240.90625	151.54765707672	467.621323945473	0.8125	5.8	2048.39165819534	6.34444444444444	455569.920547401
m42210	460024	89	5190.66388888889	740.061574074074	6315.72221992578	454.5625	1692.03862433863	12.25	0	11.9791666666667	245.177083333333	199.999604001323	547.408756200397	3.75	16.9	2208.06400942664	3.54444444444444	442292.8781287
m42274	458324	14.5	4280.30138888889	543.350694444444	5960.03696543393	417.104166666667	1683.17060185185	1	0	9.29166666666667	142.340277777778	160.018562885802	527.978110004225	1.625	5.3	2230.78962048468	10.1064814814815	442337.086463414
m10449	452938	7	5088.45972222222	554.097222222222	6431.08615538654	555.458333333333	1435.33492063492	0	0	7.95833333333333	126.868055555556	196.366099537037	496.211766332304	0.3125	9	2518.65659293553	4.24259259259261	435506.947705915
m10048	452854	27.1666666666667	3811.56944444444	506.523148148149	6025.16507067534	453.854166666667	1603.81390873016	0	0	7.35416666666667	138.86712962963	135.741027777778	519.237486450985	0.125	5.2	2204.76907770756	4.84166666666667	437409.772039769
m42211	452627	1.5	4822.78055555555	463.636574074075	6046.39290408216	449.416666666667	1593.60343915344	0	0	4.66666666666667	201.430555555556	146.395329861111	503.912546434083	0	3	2214.26262502858	4.78888888888889	436171.213248033
m750055	452336	27	4022.22916666667	518.596064814814	5766.83158224941	426.104166666667	1602.91732142857	0.25	0	3.45833333333333	129.704861111111	126.419166666667	504.91212921627	0.25	7.1	2084.59191858139	4.72870370370372	437110.906585561
m59004	449122	47.8333333333333	3512.88402777778	517.255787037037	5763.07923344724	446.9375	1484.97263888889	0.166666666666666	0	2.875	127.5	121.050405919312	489.758984926146	0.625	5.7	2199.38644843311	3.43888888888889	434398.536084681
m26221	447436	26.5	3811.90972222222	450.912962962963	5481.02551876653	405.9375	1629.73382936508	0	0	4.27083333333333	146.454861111111	139.87722029321	475.765824813529	0.625	9.4	2094.17169553041	5.62407407407406	432753.790957527
m10430	447350	13.6666666666667	4401.38194444444	484.87037037037	6377.7215337026	550.687500000001	1598.76653439153	0	0	9.20833333333333	244.357638888889	166.930503472222	522.692692235266	0.9375	3.1	2481.45023862597	5.32777777777778	430488.900766091
m59031	444414	27.6666666666667	3802.25833333333	435.419212962963	5140.53474229313	415.4375	1350.65106150794	0.25	0	5.0625	161.322916666667	128.905570023148	428.536441730049	0.25	6.9	1969.33475508688	6.625	430534.845299729
m40063	439501	47.5	3961.4	398.246990740741	5393.9333110119	419	1550.65656746032	0	0	3.85416666666667	191.545138888889	158.278640046296	441.053753352807	0.4375	15.9	1915.865676869	8.29259259259261	424995.035662371
m42173	436864	3.16666666666667	5026.84722222222	530.153935185185	6199.18314975566	470.833333333333	1750.95787037037	0	0	8.45833333333333	112.368055555556	151.899450231481	542.001136670525	0.1875	4.9	2303.39849894261	7.00370370370372	419752.641144029
m21151	433776	17.8333333333333	4212.77638888889	425.114583333334	5349.48356780019	430.604166666667	1672.36200396826	0	0	4.22916666666667	197.576388888889	140.393883101852	473.850747239675	0.0625	3.2	2164.95050968793	5.22037037037038	418678.342390054
m41017	430307	22.3333333333333	3428.66944444444	398.787731481481	5406.66379714138	442.083333333333	1545.0228505291	1.25	0	1.85416666666667	234.86412037037	126.480456018519	456.98173454953	0.25	4.1	2055.07758101852	7.52870370370372	416175.05274741
m760026	428783	320.833333333333	3686.22638888889	634.564583333332	6086.80325825801	445.6875	829.343595679012	16.5	0	0.8125	242.560300925926	177.162714616402	426.134986795451	7.75	14.1	1973.09365995901	9.94722222222222	413911.479955988
m26076	424767	29	3610.16805555556	359.472222222222	4735.4908083021	377.104166666667	1566.70035714286	0	0	6.08333333333333	182.302083333333	128.968188657407	417.366948784722	0.6875	8.2	1742.95527949246	3.99259259259261	411598.508463917
m33288	420288	53	3666.9625	446.1	5453.4401960244	406.375	1675.73851851852	0.25	0	5.45833333333333	145.319444444444	138.510457175926	481.614405313051	0.5625	7.3	1979.66443187014	4.05277777777778	405823.651435542
m10108	418188	4.78571428571429	3922.12083333333	464.663194444445	5826.96986625514	420.333333333333	1492.86549603175	0	0	2.0625	188.677083333333	124.026440972222	480.901968786743	0	4.3	2303.12342106767	4.32314814814816	402948.847000008
m21106	411538	30.6666666666667	3602.02916666667	536.856481481481	5583.54521774875	423.041666666667	1504.36736111111	0	0	4.75	145.763888888889	121.364728009259	480.005710404725	0.25	4.4	2135.6086826989	4.53148148148149	396960.818948175
m21557	411389	50	3790.04930555555	394.091898148148	5145.6517139734	363.520833333333	1427.44202380952	0	0	4.97916666666667	181.743055555555	139.977679398148	429.92921714249	0.1875	7	1845.78008187586	5.08055555555556	397603.566968986
m66210	410716	30	3327.16527777778	401.951388888889	4999.65431520062	362.854166666667	1579.10505952381	0.583333333333335	0	4.95833333333333	175.152777777778	137.156916335979	432.252579135435	0.75	5.4	2067.52924113267	5.62962962962962	397185.856981264
m42104	409141	530	3464.82916666667	798.397762345679	6683.14024437831	170.125	1081.5498015873	49	0.354166666666667	8.29166666666667	549.994444444445	344.413452270723	430.832205228542	29.15625	38.2	2034.73716537249	1.43333333333333	392926.545341039
m42496	404050	527.666666666667	3201.24768518519	819.113888888889	6283.55211396788	261.770833333333	1504.21630291005	65.75	0	17.9791666666667	566.131944444444	257.054538414903	466.753752962412	10.625	14.9	1808.06883787723	3.03333333333333	388242.135935349
m41006	400748	26.5	3483.05138888889	402.86412037037	4912.88030822862	374.520833333333	1480.30603174603	0	0	5.77083333333333	135.503472222222	122.611527777778	433.510004615851	0.25	4.9	1818.91029606767	5.11111111111111	387541.310072305
m82018	398311	17.1666666666667	3801.29166666667	453.435185185185	5260.13825502462	433.991666666667	1389.65566798942	0	0	9.09027777777778	125.298611111111	114.056209490741	450.175547035751	0	1.8	1998.74329675354	3.86203703703704	384252.294912595
m18005	395776	17.8333333333333	3658.32638888889	370.296296296296	5175.39341747501	388.375	1565.25677248677	0	0	3.06944444444444	202.697916666667	138.384670138889	436.629394933128	0.375	6.9	1882.76339220393	5.55833333333333	381924.140639799
m18019	390127	17.1666666666667	3417.53194444444	370.120370370371	4852.22814984752	363.416666666667	1206.25509589947	0	0	1.4375	219.152777777778	114.992300347222	402.689817777226	0.375	3.1	1729.13014917695	4.79629629629628	377424.607264729
m40085	389524	20.1666666666667	3750.94166666667	390.234259259259	4736.54523997832	365.645833333333	1324.90912037037	0	0	3.77083333333333	166.677083333333	129.081325231481	411.113170446612	0.625	6	1745.89875442958	5.1435185185185	376467.247528433
m40006	387221	31.1666666666667	3429.16805555555	416.047453703704	4635.85756554049	399.479166666667	1569.13458333333	0.25	0	3.6875	113.059027777778	119.648780864198	436.038676628637	0.25	6.5	1869.01802640603	4.06574074074073	374187.628756116
m59036	386381	25.6666666666667	3379.46319444444	502.737268518518	5102.61377268886	390.125	1089.21182760141	0.25	0	7.125	117.243055555556	154.724525462963	392.560591977146	1.125	12.4	1940.52183641975	2.51111111111111	373262.721149554
m42171	383449	233	3315.63958333333	524.09212962963	4962.87300370187	224	1216.1033840388	24	0	0.5	325.833333333333	179.644859182099	386.570396205357	10.25	5.4	1721.25833414985	0.900925925925927	370318.9340505
m26500	383234	21.8333333333333	3072.57777777778	419.680324074074	4679.58611420672	370.291666666667	1350.49404761905	0.75	0	3.79166666666667	137.83287037037	107.667521990741	404.064690232768	0.25	5.1	1783.20879272405	5.02685185185184	370871.844342486
m41014	377363	62	3266.66944444444	374.398611111111	4656.64998994158	329.604166666667	1477.17589285714	0	0	5.77083333333333	117.045138888889	128.211087962963	405.727242867247	0.125	6.3	1642.43611668381	6.38055555555555	364884.505919687
m26649	377211	235	3513.08194444444	965.525	5109.43991810883	297.854166666667	537.251631393298	14	0	10.5833333333333	459.743055555555	222.798799878748	378.581683821098	3.5	3.5	1999.72787177886	7.81666666666667	363452.595928352
m21006	375212	23.1666666666667	3826.825	461.850694444445	5470.09548510068	378.645833333333	1134.01676587301	0	0	1.60416666666667	185.333333333333	104.299085648148	439.200540077528	0.125	1.4	1994.05876085962	4.82407407407406	361186.554593922
m10036	363502	4.5	3471.66944444444	494.394675925925	5567.61500055114	433.5	1153.10317460317	0	0	2.3125	125.326388888889	114.877962962963	442.284098783803	0	4	2142.45419881687	3.21388888888889	349542.748666134
m10151	362216	2.16666666666667	3601.39583333333	475.629398148148	5527.01452119158	393.070833333333	1025.08968253968	0.5	0	0.4375	203.131944444444	104.308200231481	434.562249894363	0	3.2	2023.38038480224	2.91666666666667	348419.196118748
m21094	359189	46.6666666666667	3160.00277777778	366.314814814815	4340.29459068195	359.395833333333	1054.76259920635	0	0	1.875	132.888888888889	105.46806712963	364.935225418872	0.5	3.1	1618.86559284979	4.94722222222222	347628.98272101
m750032	358534	126	2603.67777777778	428.245833333333	4566.24218483612	313.208333333333	1043.01547619048	5.25	0	1.79166666666667	215.4375	97.5570224316578	385.341155065035	2	6.7	1804.46692182703	4.16203703703705	346930.904091502
m21044	356465	27.5	3752.79166666667	398.613425925926	4683.03282396879	370.708333333333	1184.49646164021	0	0	7.48611111111111	137.710185185185	133.718841435185	387.83968366494	1.25	11.6	1742.71099422725	7.52222222222222	343618.019250619
m10114	352800	51.3333333333333	2981.8875	504.915509259259	5053.03771159428	395.375	941.688326719577	10	0	1.6875	123.756944444445	124.611643518519	371.648496495628	1.875	9.4	1910.99071430613	3.45462962962963	340314.337690699
m21192	350004	9.16666666666667	2944.17916666667	477.030092592593	4756.31059758047	364.416666666667	1059.42916666667	0	0	5.6875	94.9895833333333	113.79177662037	392.209238889807	0.5	11.6	1830.93040266347	5.86944444444444	337937.889697209
m42198	343226	24.1428571428571	3735.30833333333	343.163425925926	4794.02701338367	359.166666666667	1421.61535273369	0.75	0	3.83333333333333	165.524305555556	140.66677662037	398.27277058991	1.3125	12.4	1644.01083890604	2.62222222222222	330179.183603586
m59002	337283	13.1666666666667	2666.29583333333	289.210648148148	4016.87634392453	313.5	1341.92556216931	0.25	0	0.958333333333333	164.288194444444	92.8000173611111	365.96527830596	0	2.4	1565.25640217764	5.08518518518517	326445.02153495
m59034	333302	40.1666666666667	2933.82916666667	396.437731481481	4069.79252852183	336.270833333333	1154.64884259259	1	0	4.14583333333333	111.388888888889	109.068275462963	349.859570174714	1.125	8	1544.8320726166	2.03888888888889	322239.395701372
m10404	331835	4.16666666666667	3449.8125	303.033564814815	4216.61962205137	330.979166666667	1322.21335978836	0	0	2.79166666666667	139.868055555556	103.405798611111	366.738951099537	0.25	2.2	1536.5678026406	4.05277777777778	320052.300067661
m42417	331493	29	3316.4375	502.199305555555	4705.40416896311	377.229166666667	1124.90514770723	1.5	0	4.125	155.006944444444	169.534068287037	384.84872653035	1.5	21.8	1711.57748785437	3.28611111111111	318984.64637288
m26403	331041	572.666666666667	2638.93888888889	777.010185185185	5176.79401996987	172.875	1334.73377425044	57.75	0	21.1666666666667	505.003472222222	230.131489748677	383.028474105306	12.375	3.6	1337.6204975423	1.95185185185185	317815.354012902
m42220	330713	19	3153.97083333333	324.720601851852	4353.81174483759	313.145833333333	1291.7705026455	2.25	0	2.0625	189.329861111111	122.051053240741	361.339302662037	0.5	7.9	1644.89590192044	6.44814814814816	318919.803716916
m10140	327342	2.33333333333333	2963.9375	395.116898148149	4657.84532012419	321.5	989.645800264551	0.25	0	0.770833333333333	167.590277777778	92.2452835648148	377.573723958334	0.125	1.8	1762.87888445931	4.025	315604.362145036
m59006	326785	27.3333333333333	2723.575	290.118055555555	3789.32759803057	282.958333333333	1086.68435185185	0.5	0	1.20833333333333	137.353703703704	87.8472384259259	320.265246729865	0.3125	3.2	1548.34953346479	4.47129629629628	316481.495475941
m59005	325085	20	2829.6625	351.980324074074	4240.9828323872	304.875	1302.13121693122	0.166666666666666	0	1.5	124.930555555556	99.6973263888889	380.856454176771	0.875	5.3	1565.94917938386	3.14444444444444	313852.948499991
m10033	323338	2.5	3017.88194444445	362.711805555556	4571.06837329145	327.875	1022.90747354497	0	0	1.75	174.923611111111	94.2535185185185	355.088797628234	0	2.7	1741.78178940901	3.92314814814816	311658.634538348
m750037	321621	28.1666666666667	2776.03333333333	357.868055555555	3992.4939113481	334.3125	1140.6799537037	0	0	5.75	104.368055555556	92.1095601851852	351.9577467069	0.375	3	1598.37347693759	3.28055555555556	310832.231184452
m33056	321029	21.5	2632.4375	331.754629629629	3926.58405803571	307.770833333333	1202.42542989418	0	0	3.3125	116.865972222222	93.4001365740741	344.611292300485	0.6875	2.7	1508.03395719022	6.14444444444444	310530.771746376
m40002	320387	17.8333333333333	2682.48611111111	327.153935185185	3955.95729309046	317.520833333333	1185.55163359789	0	0	4.52083333333333	145.989583333333	94.2422048611111	355.422749232988	0.1875	3.5	1507.77173982625	2.38425925925926	309786.477990502
m42397	320099	110.166666666667	3123.8125	434.254861111111	4686.24645980306	309.5625	1099.72777777778	12	0	6.02083333333333	230.631944444444	135.204322916667	368.775289259994	3.125	6.1	1633.9268132716	3.06296296296296	307936.382068452
m42375	318417	20	3353.45277777778	219.529398148148	3527.56915004042	239.9375	979.76669973545	2	0	1.125	177.079861111111	108.897918320106	278.43697498714	1.8125	5.8	1199.02230458799	2.48240740740741	308300.087507885
m10038	316676	7	3379.74305555556	405.438657407407	4437.30362084803	360.520833333333	1286.58465608466	0	0	1.5	92.9305555555556	105.736388888889	385.809674180629	0	2.3	1701.80294495885	2.57962962962963	304506.749983557
m33034	314380	42.1666666666667	2453.35138888889	319.328009259259	3939.04747965351	295.354166666667	1058.10241402117	0	0	1.10416666666667	120.329861111111	99.0834548611111	331.208684758047	0.25	14.1	1477.09121799268	5.33148148148149	304224.151007973
m26460	313278	42	2594.04583333333	255.272685185185	3299.33875202087	268.583333333333	961.606977513227	1.25	0	1.64583333333333	165.875	93.7622627314815	284.790757091417	0.625	7	1304.86350780178	7.3	303990.040057656
m101736	312190	20.6666666666667	2741.80138888889	297.459490740741	3918.25980847663	304.3125	1079.25948412698	0	0	1.0625	126.138888888889	96.2062654320988	325.878675273736	0.625	3	1468.9736196845	4.14537037037038	301802.21034145
m10037	309827	2.16666666666667	2756.15972222222	378.199074074073	4492.78317786412	274.375	821.460119047618	0	0	0.333333333333333	234.145833333333	71.0290219907407	344.327146829989	0	1.4	1635.15273776863	3.25370370370371	298812.214463165
m42306	307719	0.166666666666667	3223.23888888889	337.738425925926	3962.34169445363	283.4375	1092.47066798942	0	0	7.64583333333333	104.232638888889	110.344334490741	352.769840879446	1	5.1	1507.55292566872	5.93333333333333	296725.027249481
m59040	305796	137.5	2764.71805555556	357.417361111111	3884.34881792879	256.25	1112.40929232804	12.75	0	4.77083333333333	199.638888888889	112.503913966049	321.639633418761	1.75	2.5	1331.32288594536	2.48425925925926	295293.996058265
m59046	297644	59.5	2547.19166666667	310.97962962963	3739.24779353138	267.5	940.173104056436	4.75	0	3.77083333333333	126.340277777778	95.4289610890652	301.604338279872	1.625	3.3	1364.8004494905	3.05462962962963	287874.733316516
m33063	297384	31	2606.34236111111	241.251157407407	3437.28817818563	245.25	1070.16362433862	0	0	2.1875	86.0625	84.85125	299.227946841931	0.125	7.3	1219.50252286237	2.56388888888889	288050.884070364
m42190	295777	28.3333333333333	2754.91458333333	292.92037037037	3631.8055629501	304.520833333333	1035.07013888889	0	0	9.89583333333333	135.586805555556	104.777320601852	325.579526450434	0.125	3.7	1413.84918381344	3.96944444444444	285731.952063592
m10423	294560	1.33333333333333	2725.88888888889	352.695601851852	4327.10675370187	295.395833333333	993.587268518518	0	0	3.35416666666667	127.986111111111	85.5581404320987	361.629294188161	0	1.5	1596.97343928612	3.57962962962963	283683.411539058
m42325	292468	3	3259.475	310.212037037037	3672.16576972185	257.729166666667	1042.30198412698	1	0	2.54166666666667	87.7743055555557	100.568530092593	297.959197370113	0.25	2.4	1445.1720291781	2.58611111111111	281982.864202473
m10408	291841	10.8333333333333	2957.45972222222	286.037037037037	3881.26861864344	325.645833333333	1088.66154100529	0	0	4.27083333333333	150.385416666667	113.243923611111	328.539405588624	0.4375	8.3	1487.1491240855	4.04444444444444	281194.723266696
m42005	289854	0.833333333333333	2832.38194444445	314.146990740741	3929.43404582782	278.1875	1140.55777116402	0	0	3.20833333333333	134.642361111111	97.3563773148148	339.027026909722	0.125	3.1	1448.65087234225	5.225	279327.123443478
m59013	289109	26.1666666666667	2205.60694444445	325.742592592593	3853.19247702638	315.5625	886.578373015873	0	0	3.4375	124.919212962963	93.9990775462963	308.04451933146	0	7.4	1510.70116326589	2.64166666666667	279445.007306481
m33029	288155	9.5	2554.98333333333	245.261574074074	3402.64406089249	258	1075.10208333333	0	0	1.29166666666667	128.368055555556	85.8116145833334	301.640256351962	0.25	3.9	1330.5477929241	3.1462962962963	278754.553265989
m42302	288074	7.5	2592.63472222222	289.566203703704	3834.02610008818	309.791666666667	1078.79560185185	0	0	4.52083333333333	118.399305555555	94.4636168981481	320.892070197678	0.125	3.5	1449.54821673525	5.23055555555556	277965.006107192
m42133	281913	35.3333333333333	2860.19861111111	497.491435185185	4284.3268259939	310.708333333333	1351.83687169312	3.75	0	6.47916666666667	145.810763888889	108.924805996473	410.301667470422	3.875	5.2	1621.95368523009	2.56666666666667	270264.242833431
m33092	280917	31.3333333333333	2368.64166666667	262.47337962963	3356.91087829769	274.508333333333	1092.7255952381	0	0	2.02083333333333	110.805555555556	82.1091377314815	305.993562633194	0	6.3	1273.27734053498	4.78981481481483	271745.110568898
m42285	279132	0	2945.625	302.917824074074	3309.96469838514	253.604166666666	968.065839947091	0	0	4.375	75.2361111111112	91.0846180555556	279.338186889146	0.4375	3.3	1268.69396647805	4.18703703703705	269625.170051356
m82035	275983	8.5	2394.6625	242.556712962963	3365.01241284538	276.979166666667	1030.72760582011	0.166666666666666	0	0.833333333333333	129.079398148148	82.3694085648148	297.335338128307	0	2.8	1284.59637088477	2.32592592592593	266865.055160053
m21016	274644	16.6666666666667	2632.54583333333	301.957638888889	3653.70446392747	312.008333333334	742.01417989418	0	0	3.85416666666667	117.450578703704	91.76675	283.984713840204	0.25	5.4	1411.88306069959	5.28333333333333	265065.230280713
m10138	271412	3	2986.00138888889	342.38287037037	3564.82576981371	296	821.455687830688	0.25	0	2.75	80.7361111111111	90.8609259259259	301.289862190439	1	3.7	1359.58596536351	1.20925925925926	261556.952159246
m26271	266331	18.3333333333333	2081.68194444444	251.190277777778	3363.94712116035	315.458333333333	741.845701058201	0.25	0	1.27083333333333	91.5656635802468	86.8513784722222	256.71468910751	1.125	4.6	1294.64468307042	2.05833333333333	257819.462707995
m21105	264976	77.1666666666667	2102.76111111111	301.662268518518	3247.01401294275	234.583333333334	990.187566137566	8.5	0	4.54166666666667	163.885416666666	95.0423263888889	279.077789053314	2.375	4.9	1124.4288556568	2.07407407407407	256337.799912784
m42502	264934	7	2674.19583333333	307.981018518519	3727.99565292475	260	1129.53250661376	0.75	0	3.72916666666667	40.9496527777778	85.4160648148148	337.483173868313	0.25	5.2	1350.08631358596	3.99444444444444	254999.436172452
m21011	259231	215.833333333333	2166.97916666667	382.907175925926	3721.84529008671	199.458333333333	941.799038800705	25.75	0	6.72916666666667	266.588541666667	134.967628968254	284.538497299383	5.91666666666666	13.8	1131.15782791169	2.86388888888889	249729.865443785
m42149	258061	58.1666666666667	1763.64444444444	237.448148148148	3605.36634680886	234.229166666667	775.957561728395	18.25	0	6.97916666666667	196.280709876543	111.264366898148	259.874742913176	3.6875	5.4	1116.107576691	1.69907407407407	249666.644528417
m21103	257326	8	2253.50694444444	314.164351851852	3371.40495301477	284.4375	835.795667989419	0	0	2.9375	73.6145833333333	84.2103645833333	290.975073187647	0.5	4.3	1268.20039394719	2.67407407407407	248531.278593574
m10405	256275	6.16666666666667	2612.04305555555	294.111574074074	3783.41572048611	328.75	1003.15648148148	0.5	0	2.47916666666667	141.552083333333	86.5793179563492	325.191857110707	0.3125	5.3	1380.2394391167	2.69166666666667	246302.510470886
m18002	253993	39	2640.79652777778	362.944444444445	3547.02876267637	228.520833333333	1005.47490079365	0	0	1.39583333333333	46.0069444444444	102.39755787037	308.639859365814	0.375	10.7	1278.44770890489	2.12962962962963	244419.141997426
m59037	249804	13.3333333333333	2104.81111111111	261.060185185185	3098.18827050265	250.625	959.332374338626	0	0	3.4375	101.305555555556	73.6668055555556	281.16509351117	0.5	3.2	1189.9451177412	2.6462962962963	241460.783356869
m79000	249589	20.8333333333333	2022.0125	229.383101851852	3092.76423101301	245.25	872.782308201057	0	0	2.75	104.284722222222	72.4071122685185	266.393111657664	0	2.2	1231.30930969936	3.05277777777778	241423.577491975
m42405	249272	67.3333333333333	2226.03611111111	305.953703703704	3512.06760301844	226.541666666667	943.008498677247	6.75	0	1.33333333333333	146.348958333333	93.5734623015873	289.997476048097	2.25	3.8	1308.74084811222	4.15462962962962	240134.110375731
m10014	248505	31	2218.48055555555	287.734259259259	3574.67338560038	271.145833333333	846.69485229277	4	0	2.0625	111.420138888889	98.0023032407407	270.915637263007	2	5.2	1429.25660865341	3.03981481481482	239349.374111098
m10437	247060	4	2434.04166666667	224.806712962963	3276.07012772817	266.625	1037.84037698413	0	0	1.16666666666667	125.173611111111	80.6884201388889	285.206631554049	0.0625	3.2	1207.36153506516	2.71203703703704	238111.044714085
m33017	245588	20.1666666666667	2126.51805555556	199.614583333333	3000.70832910788	215.708333333333	927.818187830689	0.5	0	1.66666666666667	119.753472222222	75.2105324074074	259.739642397854	0.0625	1.7	1122.2806291438	2.39722222222222	237514.155179112
m10044	244063	2.5	2276.3	313.876157407407	3654.11383795378	253.333333333333	650.550297619048	0.25	0	0.937499999999999	170.170138888889	60.9758101851852	280.942121109825	0.125	1.3	1333.30385588134	2.59259259259259	235061.729355029
m21084	243606	32.6666666666667	2032.64444444444	266.445601851852	3099.78130722737	228.270833333333	981.238419312168	0.25	0	2	104.40625	71.6354398148148	274.167951251102	0	3.6	1215.76491283722	2.75277777777778	235290.375395483
m21146	241040	7.16666666666667	2033.30555555556	226.06712962963	2903.14780742027	247.708333333334	853.831567460318	0	0	1.08333333333333	100.516898148148	72.3742465277778	245.759222079843	0.5	3.3	1082.16008101852	3.48240740740741	233259.596751419
m40011	240108	17	2222.84236111111	257.071759259259	3021.31650659204	214.770833333333	871.089252645504	0	0	3.02083333333333	84.7118055555555	74.375958543771	264.799033978175	0.375	3.1	1090.66739854824	2.07592592592593	231980.783331174
m101564	239855	5	2088.71805555556	249.425	2921.25758989197	269.9375	645.801917989418	0	0	1.375	94.5684413580247	67.3043194444444	234.06603463955	0.25	4.1	1201.16625871628	2.70925925925926	232069.320623145
m26379	238539	387.833333333333	1927.20416666667	609.493287037037	3891.60032609494	134.604166666667	1010.33926146385	42.25	0	16.875	348.204861111111	182.619359292328	284.148981114051	5.75	9.5	986.259076421549	1.80833333333333	228700.509847465
m82027	238501	27.6666666666667	2096.54027777778	210.527777777778	3021.27351029725	215.0625	913.933253968254	0	0	1.75	112.604166666667	66.6148090277778	268.930527791556	0.125	1.7	1158.17027920668	4.47777777777778	230401.623453042
m750067	233894	12.6666666666667	1919.79583333333	219.487268518519	2942.24401124339	219.854166666667	906.363558201058	0	0	1.29166666666667	95.4444444444444	64.8159201388889	250.797764642122	0.125	1.6	1131.60888860311	2.97037037037037	226124.934440505
m33058	233627	465.5	1828.39166666667	550.825347222222	3554.83717441027	88.8958333333335	789.262985008818	31.25	0	9.89583333333333	306.760416666667	196.208662781085	239.758657200727	12.75	15.3	959.229967033281	1.05	224577.083456344
m10008	232901	5	2432.24166666667	242.868055555555	3272.48041156856	204.354166666667	1029.64669312169	0	0	1.125	121.725694444444	83.7540393518519	271.112566114602	0	2.5	1146.57887802926	3.26851851851852	224084.344309962
m59016	231918	50.5	2002.12638888889	234.573842592593	2844.09182943856	215.354166666667	798.02625	2.25	0	1.8125	117.197916666667	77.4459606481481	239.924763558201	1.625	4.4	1045.2590513546	2.31944444444444	224281.092885741
m15003	230276	17.6666666666667	1842.49305555556	265.804861111111	2919.42403774434	216.875	835.592493386243	0	0	2.95833333333333	95.1944444444444	63.5304803240741	258.648146931033	0.25	2	1159.41946302012	2.89722222222222	222593.245795261
m21031	228692	21	1976.59027777778	206.041666666667	2678.8550490061	203.729166666667	927.598776455028	0	0	1.39583333333333	95.0381944444445	68.6551215277778	238.037660957709	0.625	3.9	1005.85320316072	3.77407407407407	221260.90597593
m21172	227290	8	2119.55416666667	188.738425925926	2884.14215231849	218.9375	895.541501322751	0	0	1.5	97.2326388888889	68.6635011574074	244.380955825617	0.125	2.2	1108.01367741198	3.71111111111111	219449.259369371
m21039	224118	15	1952.34166666667	257.832175925926	2961.55783877131	208.875	772.577281746032	0	0	2.95833333333333	85.25	61.7758738425926	260.699397321429	0.25	2.1	1141.98375728738	1.875	216392.923675105
m82023	222526	115.833333333333	1924.6625	289.478472222222	3225.56564355526	191.8125	869.372916666665	13.5	0	1.77083333333333	139.263888888889	83.9300603505291	265.089257238389	3	6.5	1094.74316817313	1.79722222222222	214299.680204016
m10428	217669	6.33333333333333	2302.0625	281.655092592593	3084.03542249963	236.416666666667	808.204993386243	0.25	0	3.54166666666667	62.9375	67.8859143518519	269.90417036394	0.125	1.7	1163.47710048011	3.05092592592593	209377.419713733
m10149	216312	0	1972.15972222222	241.743055555555	2978.78075598912	182.166666666667	492.269146825397	0	0	0.333333333333333	119.965277777778	52.2447511574074	226.990309927983	0.125	0.8	1109.6557384545	3.36388888888889	208931.402353201
m33070	214139	336.333333333333	1465.60277777778	357.405555555555	3401.02350475823	123	680.00434303351	37	0	8.02083333333333	360.734104938272	127.417184138007	247.987339937904	10.75	6.8	968.915702466686	0.969444444444444	206007.035876283
m42304	213607	8	2165.68611111111	178.151851851852	2781.49541230342	196.583333333333	878.198004850088	0.75	0	0.770833333333333	132.003472222222	78.3193634259259	232.706807002315	0.125	2.1	1030.59798311043	6.32592592592594	205915.18590153
m10030	212222	5.33333333333333	1887.34722222222	334.74537037037	3164.32693700397	267.1875	665.366732804233	0.25	0	1.66666666666667	49.4479166666667	68.944681712963	237.914104157481	0.125	2.2	1271.55351437471	1.26388888888889	204264.327131798
m21450	212083	22	1769.49861111111	208.899074074074	2671.82532531415	184.770833333333	798.321858465608	0	0	1.41666666666667	97.2673611111111	61.4878125	240.664774144805	0.1875	1.1	1018.06900720165	4.70555555555556	205002.785620522
