sample_id	total	protein_containing_complex	polarisome	EKC_KEOPS_complex	HIR_complex	MIS12_MIND_type_complex	origin_recognition_complex	gamma_tubulin_complex	inner_kinetochore	outer_kinetochore	Prp19_complex	radial_spoke	cytosolic_tRNA_wobble_base_thiouridylase_complex	zona_pellucida_receptor_complex	fibrinogen_complex	collagen_trimer	DNA_replication_factor_C_complex	transcription_regulator_complex	hemoglobin_complex	fatty_acid_synthase_complex	proteasome_regulatory_particle	proteasome_core_complex	eukaryotic_translation_initiation_factor_2_complex	eukaryotic_translation_initiation_factor_2B_complex	eukaryotic_translation_initiation_factor_3_complex	eukaryotic_translation_elongation_factor_1_complex	nascent_polypeptide_associated_complex	troponin_complex	microtubule_associated_complex	Arp2_3_protein_complex	spectrin	F_actin_capping_protein_complex	proteasome_activator_complex	proteasome_regulatory_particle__base_subcomplex	proteasome_regulatory_particle__lid_subcomplex	DNA_topoisomerase_type_II__double_strand_cut__ATP_hydrolyzing__complex	endopeptidase_Clp_complex	NAD_P_H_dehydrogenase_complex__plastoquinone_	type_II_protein_secretion_system_complex	prefoldin_complex	eukaryotic_translation_initiation_factor_4F_complex	myosin_complex	aminoacyl_tRNA_synthetase_multienzyme_complex	methionyl_glutamyl_tRNA_synthetase_complex	translation_release_factor_complex	molybdopterin_synthase_complex	proteasome_core_complex__alpha_subunit_complex	proteasome_core_complex__beta_subunit_complex	proteasome_activating_nucleotidase_complex	CCR4_NOT_core_complex	light_harvesting_complex	type_I_protein_secretion_system_complex	type_III_protein_secretion_system_complex	junctional_membrane_complex	beta_catenin_destruction_complex	intraciliary_transport_particle_A	intraciliary_transport_particle_B	nucleocytoplasmic_transport_complex	BLOC_complex	septin_complex	SCAR_complex	anaerobic_ribonucleoside_triphosphate_reductase_complex	PAN_complex	Ndc80_complex	Rad17_RFC_like_complex	Ctf18_RFC_like_complex	RecQ_family_helicase_topoisomerase_III_complex	Mis6_Sim4_complex	CBF3_complex	spitzenkorper	cell_envelope_Sec_protein_transport_complex	G_protein_beta_gamma_subunit_complex	filamentous_actin	protein_DNA_complex	DNA_recombinase_mediator_complex	type_VI_protein_secretion_system_complex	CAF_1_complex	monopolin_complex	TSC1_TSC2_complex	exomer_complex	Cvt_complex	BBSome	RNA_cap_binding_complex	Sid2_Mob1_complex	Nrd1_complex	Mon1_Ccz1_complex	Seh1_associated_complex	MKS_complex	fatty_acid_beta_oxidation_multienzyme_complex	eisosome_filament	ESCRT_complex	MCM_complex	receptor_complex	RAVE_complex	apoptosome	type_IV_secretion_system_complex	HICS_complex	DNA_packaging_complex	tricarboxylic_acid_cycle_enzyme_complex	mRNA_editing_complex	tubulin_complex	viral_portal_complex	Ski_complex	ASAP_complex	acyl_CoA_ceramide_synthase_complex	GATOR2_complex	inflammasome_complex	NVT_complex	Yae1_Lto1_complex	cytochrome_complex	sperm_individualization_complex	WASH_complex	Cdc42_GTPase_complex	Myo2p_Vac17p_Vac8p_transport_complex	ER_membrane_insertion_complex	Cbf1_Met4_Met28_complex	FAR_SIN_STRIPAK_complex	glycoprotein_complex	FAL1_SGD1_complex	R2TP_complex	Rix1_complex	CIA_complex	MCM_core_complex	GAIT_complex	type_V_protein_secretion_system_complex	protein_complex_involved_in_cell_adhesion	membrane_protein_complex	mitochondrial_protein_containing_complex	vesicle_tethering_complex	BORC_complex	chaperone_complex	subcortical_maternal_complex	TTT_complex	Aim21_Tda2_complex	ubiquinone_biosynthesis_complex	reelin_complex	Sm_like_protein_family_complex	MIH_complex	Cdc24p_Far1p_Gbetagamma_complex	matrilin_complex	SLAC_complex	nuclear_protein_containing_complex	endoplasmic_reticulum_protein_containing_complex	intracellular_protein_containing_complex	enzyme_activator_complex	catalytic_complex	ornithine_carbamoyltransferase_inhibitor_complex	peptidase_inhibitor_complex	Ras_guanyl_nucleotide_exchange_factor_complex	RPAP3_R2TP_prefoldin_like_complex	RQC_complex	GATOR1_complex	Gtr1_Gtr2_GTPase_complex	CoA_synthesizing_protein_complex	L_cysteine_desulfurase_complex	iron_sulfur_cluster_assembly_complex	Syp1_complex	bub1_bub3_complex	Mcs4_RR_MAPKKK_complex	transporter_complex	sumoylated_E2_ligase_complex	DNA_repair_complex	X3M_complex	RZZ_complex	Ste12p_Dig1p_Dig2p_complex	Tec1p_Ste12p_Dig1p_complex	Rvs161p_Rvs167p_complex	Dom34_Hbs1_complex	Kelch_containing_formin_regulatory_complex	EARP_complex	MWP_complex	Ubp3_Bre5_deubiquitination_complex	Vma12_Vma22_assembly_complex	ribonucleoprotein_complex	actin_cytoskeleton_regulatory_complex	Remaining
m26824	9073064	553	0	0	0	0	0	0	0	0	0	0	0	0	56	373.5	0.666666666666667	1371.75	0	7727	0	312.5	0	0	3.66666666666667	0	0	0	13	57	0	0	1	0.5	0	0	0	0	746.25	0	0	161	0	0	0	2932.16666666667	0	0	1	0	39.75	6.5	507.75	0	0	0	0	0	0	0	0	3	6	1	0	0	0	0.5	0	0	0	0	0	29350.35	0	9344.5	0	0	0	0	0.666666666666667	0	0.5	0	0	0	0	0	71.5	0	0	1.75	39.75	0	0	34	0	2487.35	825.71875	0	0	1	0	0	0	0	0	0	0	957.416666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79.5	85242.2482142857	19.65625	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	16.5833333333333	2.1	57959.4166666667	0	194205.341666667	0.8	0	0	0	0	0	0	0	0.333333333333333	2.5	0	0	0	14452.1708333333	0	20033.6666666666	0	0	0	0	0	0	0	0	0	0	0	82350.3595238096	0	8560709.98809524
m42398	9054476.99999999	2787.16666666667	0	0	0	0	0	0	0	0	0	0	0	0	13	46	0	2269.5	0	707.5	0	238.5	0	0	0	0	0	0	56.6666666666667	49.5	0	0	0	0	0	0	0	0	2289.16666666667	2	0	3	0	0	0	1487.16666666667	0	0	0	0	4.25	11	588.333333333333	0	0	0	0	0	0	0	0	0	23	0	0	0	0.75	0.5	0	0	0	0	0	32888.6333333333	0	456	0	0	0	0	0	0.2	0	0	0	0	0	0	917	0	0.75	1.25	2	0	0	45.5	0	1620.55	2213.125	0	0	3	0	0	0	0	0	0	0	1940.70833333333	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	4	78227	45.6875	3.83333333333333	0	0	0	0	0	0	0	0	0	0	0	0	41.5416666666667	1	56720.1875	0	196512.433333333	24.6	0	0	0	0	0	0	0	0	54	0	0	0	14344.25	0	20467.75	0	0	0	0	0	0	0	0	0	0	0	67948.3500000001	0	8569405.64999999
m21387	9052778.00000001	423.533333333333	0	1.5	0	0	0	1	0	0	0.5	0	0	0	12	268.5	4.33333333333333	3440.85	0	1455.5	0	141.5	0	0	2.66666666666667	0	1	0	18.9166666666667	73.5	0	0	6	0	0	0	0	0	802.583333333333	1	0	42	0	0	0	1644	1	0	0.5	0	3.75	40.8333333333333	309.5	0	0	0	0	0	0	0	0	1	2	1	0	1	0	1.5	0	0	0	0	0	29100.0333333333	0	2395	0	0	0	0	1	0	1	0	0	0	0.5	0	80	0	0.25	8.25	4.45	0	0	27.5	0	2173.11666666666	1454.05208333333	0	0	0	0	0	0	0	0	0	0	1412.66666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8.5	73676.9125000001	18.84375	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	26.6833333333333	5.05	54953.8416666667	0	187144.198611111	1.8	0	0	0	0	0	0	0	1.33333333333333	4	0	0	0	12101.5513888889	0	20257	0	3	0	0	0	0	0	0	0	0	0	77539.5333333333	0	8581673.63333334
m26805	9009813	879.666666666667	0	0	0	0	1	0	0	0	0	0	0	0	0	300	1	1702.83333333333	0	1913	0	394.166666666667	0	0	0	0	0	0	8.66666666666667	392	0	0	1	3.5	0	1	0	0	2506.83333333333	4.5	0	34	0	0	0	2406	0	0	1	0	6.75	13.3333333333333	527.25	0	0	0	0	0	0	0	0	112	5	0	0	0	0.5	0	0	0	0	0	0	32410.7	0	8424	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0.75	4.9	0	0	288.5	0	2445.95	1873.03125	0	0	55	0	0	0	0	0	0	0	1736.54166666667	0	0	0	0	0.25	0	0	0.125	0	0	0	0	0	0	0	5	81324.9482142857	25.59375	3.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	47.3333333333333	3.86666666666667	63070.475	0	192339.858333333	5	0	0	0	0	0	0	0	0	11	0.2	0	0	14773.7458333333	0	23063.5	0	0	0	0	0	0	0	0	0	0	0	87680.6761904762	0	8488763.38809524
m42413	8942364.00000001	624	0	0	0	0	0	0	0	0	0	0	0	0	0	267.5	0	1236.8	0	3538	0	344.5	0	0	11	0	1	0	35.6666666666667	65	0	0	0	0.5	0	0.333333333333333	0	0	542.75	0	0	92	0	0	0	2141.33333333333	0.25	0	0	0	11	27	273.25	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	27016.75	0	1412	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0.25	2	0	0	46	0	2453	610.375	0	0	23	1	0	0	0	0	0	0	1137.41666666667	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	74319.744047619	12.0833333333333	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	19.1333333333333	3.2	51958.1833333333	0	181497.041666667	7.4	0	0	0	0	0	0	0	0.666666666666667	8	0	0	0	12474.9583333333	0	19930.9166666666	0	0	0	0	0	0	0	0	0	0	0	76970.2928571428	0	8483085.37142858
m26687	8938402.99999999	230.5	0	4.5	0	0	0.5	2	0	0	0	0	0	0	0	702.75	4	923	0	1508	0	313.5	0	0	9.66666666666667	0	0	0	23.5833333333333	69	0	0	0	0.5	0	0	0	0	1128.66666666667	4	0	279	0	0	0	3152.33333333333	3	2.5	5.5	0	14.25	206.166666666667	867.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	25090.0833333333	0	287	0	0	0	0	0	0	4	0	0	0	0	0	11	0	0	16.25	5.75	0	0	5.66666666666667	0	2827	515.34375	0	0	0	0	0	0	0	0	0	0	629.083333333333	0	0	0	0	0	0	0	1.25	0	0	0	16	0	0	0	11.5	83905.4928571428	26.53125	0.5	0	2	0	0	0	0	0	1.66666666666667	0	0	0	0	28.8833333333333	3.5	60245.9083333333	0	168940.533333333	0.6	0	0	0	1	0	0	0	0.333333333333333	0	0	0	0	13855.7666666667	0	21610	0	0	0	0	0	0	0	0	0	0	0	90857.3880952381	0	8460047.71904761
m26752	8908857	395.2	0	0	0	0	0	0	0	0	0	0	0	0	0	438	10	1471.5	0	1483.5	0	175.666666666667	0	0	4.66666666666667	0	0	0	25.7333333333333	32	0	0	0	2.5	0	0	0	0	676.666666666667	0.5	0	229	0	0	0	1985.66666666667	0	0	0	1	6.25	0	180.5	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0.5	0	0	0	0	0	27996.5833333333	0	5339.5	0	0	0	0	0	0	3	0	0	0	0	0	17	0	0	0.75	7.75	0	0	1.5	0	2550	891.78125	0	0	0	0	0	0	0	0	0	0	1203.04166666667	0	0	0	0	0	0	0	0	0	0	0	14.5	0	0	0	15.5	69929.7083333333	30.15625	0	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	18	0.416666666666667	54315.1666666666	0	173446.929166667	0	0	0	0	1	0	0	0	0	0	0	0	0	11288.75	0	20845.8333333334	0	0	0	0	0	0	0	0	0	0	0	79278.1666666667	0	8454521.95
m21248	8883539.00000001	2370.83333333333	0	0	0	0	0	0.5	0	0	0	0	0	0	35	382.75	0.5	770.8	0	835	0	400.833333333333	0	0	10.3333333333333	0	0	0	38.6666666666667	201	0	0	2	3.5	0	2.5	0.125	0	1835.08333333333	0	0	148	0	0	0	2731.66666666667	1	0	0.5	0.333333333333333	8	2.5	673.75	0	0	0	0	0	0	0	0	2	1	0	0	0	0	3	0	0	0	0	0	27659.35	0	927	0	0	0	0	0.333333333333333	0	0.5	0	0	0	0	0	785	0	0	1.2	50	0	0	716	0	2534.65	1217.25	0	0	0	1	0	0	0	0	0	0	1295.20833333334	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	100	89260.7079365079	30.9166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	47.6833333333333	4.75555555555556	56756.525	0	172811.913888889	25.8	0	0	0	0	0	0	0	0.666666666666667	30.5	0	0	0	15387.6666666667	0	22437.9166666666	0	0	0	0	0	0	0	0	0	0	0	83394.6261904763	0	8397600.15476191
m21323	8849165.00000001	268	0	2	0	0	0	1	0	0	0	0	0	0	23	334.5	9.5	845.5	0	2094	0	236.333333333333	0	0	3	5	0	0	30.0833333333333	325	0	0	6	0.5	0	0	9.5	0	910	0	0	123	0	0	0	2656	0.5	0.5	1.5	0	2.5	4.5	286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	26503.45	0	605	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	4	14.5	0	0	0	0	2579.45	1929	0	0	0	0	0	0	0	0	0	0	1026.08333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	80341.875	15.7916666666667	1.5	0	0	0	0	0	0	0	0	0	0	0	0	8.58333333333333	2.46666666666667	60188.0833333333	0	177724.041666667	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	13361.375	0	21005.6666666666	0	0	0	0	0	0	0	0	0	0	0	84999.4166666666	0	8370643.46666668
m21303	8846138.99999999	1668.86111111111	0	1	0	0	0	1.5	0	0	0.333333333333333	0	0	0	0	370.5	9	1366.95	0	2717	1	176.333333333333	1	0	8.33333333333333	0	1.5	0	16.3333333333333	41.25	0	0	2	1.5	0	0	0	0	1673.25	0.5	0	44	0	0	0	1989.33333333333	1.25	0.5	4.5	2	6.25	104	704.666666666667	0	0	0	0	0	0	0	0	0	12	1.5	0	1	0	1.5	0	0	0	0	0	27221.9166666667	0	6471	0	0	0	0	0	0	0	0	0	0	0	0	614	0	0	11.25	2.9	0	0	7	0	2061.8	1282.48958333333	0	0	50	1	0	0	0	0	0	0	1394.79166666667	0	2	0	0	1	0	0	1.625	0	0.666666666666667	0	16	0	0	0	5	80928.7	24.4270833333333	1.83333333333333	0	1.25	0	0	0	0	0	2.33333333333333	0	0	0	0	59.9583333333333	1.6	51198.4458333333	0	167876.3625	26.6	0	0	0	0	0	0	0	0.833333333333333	33.5	0	0	0	14767.7833333333	0	18376.9333333333	0	0	0	0	0	0	0	0.5	0	0	0	70304.5666666666	0	8392458.28888888
m10058	8817963	239	0	0	0	0	0	1	0	0	0	0	0	0	0	456.5	0	1235	0	1905	0	199.5	0	0	18.3333333333333	6	1	0	29.4166666666667	346.833333333333	0	0	17	2.5	0	0	0	0	1040.25	0.5	0	165	0	0	0	2898	0	0	0	0	13.75	9.16666666666667	239.5	0	0	0	0	0	0	0	0	0	6	0	0	0	0.75	3	0	0	0	0	0	26898.8	0	2137	0	0	0	0	0	0	0.5	0	0	0	0	0	5	0	0	0.25	47.75	0	0	7.5	0	2726.3	910.21875	0	0	0	0	0	0	0	0	0	0	888.25	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	95.5	79406.85	22.46875	0	0	0	0	0	0	0	0	0	0	0	0	0	23.5416666666667	5.76666666666667	58434.875	0	173316.3125	0.4	0	0	0	0	0	0	0	0	0.5	0	0	0	12922.225	0	21466.3333333334	0	0	0	0	0	0	0	0	0	0	0	86005.975	0	8343807.18333333
m10028	8795921.99999999	161.5	0	7	0	0	0	0	0	0	0	0	0	0	8	160.5	6	1955.33333333333	0	1431	0	198	0	0	17.6666666666667	0	0	0	41.6666666666667	119	0	0	0	1.5	0	0	1	0	1035.75	3	0	63	0	0	0	2238	4.5	2.5	2	0	6.75	40.8333333333333	499.25	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1.5	0	0	0	0	0	31610.7833333333	0	221	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	13.75	62.125	0	0	0	0	2804.45	1449.75	0	0	253	0	0	0	0	0	0	0	1389.16666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124.25	83038.0416666667	20.5	2	0	0	0	0	0	0	0	1.66666666666667	0	0	0	0	46.25	4.61666666666667	63354.6458333333	0	180010.329166667	0	0	0	0	1	0	0	0	0.333333333333333	0	0	0	0	14243.5583333333	0	25121.8333333334	0	1	0	0	0	0	0	0	0	0	0	99071.1333333333	0	8285063.56666666
m26071	8791971	238.5	0	0	0	0	0.5	0	0	0	0	0	0	0	0	257	0	2688.5	0	1262	0	184.5	0	0	1.33333333333333	0	0	0	32.5833333333333	155.5	0	0	0	1	0	0	0	0	939	0	0	79	0	0	0	3002	0	0	0	0	2	7	422.5	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1.5	0	0	0	0	0	26561.6666666667	0	5054.5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1.5	0	0	0	0.5	0	2074.5	1080.375	0	0	0	0	0	0	0	0	0	0	1458.29166666667	0	0	0	0	1	0	0	0.125	0	0	0	1	0	0	0	0	75159.8499999999	5.75	1	0	0	0	0	0	0	0	0.166666666666667	0	0	0	0	21.6666666666667	1.96666666666667	56502.5	0	181312.85	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	12496.8916666667	0	18913.5	0	0	0	0	0	0	0	0	0	0	0	80167.4	0	8321868.25
m21062	8785256.99999999	142.833333333333	0	0	0.5	0	0.833333333333335	1.36666666666667	0	3	0.5	0	0	0	0	329.666666666667	1	908.766666666667	0	5085.5	1	107	0	0	14.8333333333333	0	0.333333333333333	1	12.1666666666666	49.5	0	0	0	3.91666666666667	0	0.5	1	0	682.083333333333	1	0.666666666666667	22.3333333333333	0	0.333333333333333	0	2840.5	1	0.333333333333333	0.5	1.83333333333333	8.5	6	326.5	0	0	0	0	0.5	1	1.08333333333333	0	0	20	0	0.5	0	0.833333333333333	4	1	0	0	0	0	30810.4541666667	0	265	0.45	0.2	0	1	0	0	0.25	0	0.733333333333333	0.75	0.5	0	2	0	1	1	0.2	0	0	6	0.5	2350.95416666667	721.28125	0	0	0	0	0	0.5	0	0	0.25	0	999.958333333333	0	0	0	0	0.5	0.5	0	0.125	0	2.66666666666667	0	1.16666666666667	0	0	0	0	82630.4583333333	30.2604166666667	9.60833333333334	0	2.25	0	0	0	0	0	2.16666666666667	0	0	0	0.166666666666667	107.845075757576	8.33333333333333	59042.43125	4.5	188621.950297619	0	0	0	0	2.75	0.5	1	0	0.333333333333333	1	0	0.333333333333333	0.2	13787.6583333333	0	21742.8333333333	0	0	0	0	0	1	0.2	0	0	0	0	85020.325	0.366666666666667	8288484.87337662
m32087	8767270	423	0	0	0	0	0	1	0	0	0	0	0	0	0	543.5	0	1213.9	0	967.5	0	166.166666666667	0	0	0	0	0	0	26.3333333333333	85.5	0	0	0	0	0	3	2	0	3920.75	6	0	182	0	0	0	1903	0	0	0	0	1	7.5	207.5	0	0	0	0	0	0	0	0	508	1	0	0	0	4.75	1	0	0	0	0	0	43520.1	0	254	0	0	0	0	0.666666666666667	0	0	0	0	0	0	0	6	0	0.25	4.25	9.8	0	0	16	0	2701.35	1650.1875	0	0	0	0	0	0	0	0	0	0	1736.95833333333	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	6	85869.1666666666	46.1875	0	0	0	0	0	0	0	0	9	0	0	0	0	168.9	25.7	64063.5833333334	0	197034.35	0	0	0	0	1	0	0	0	0	0	0	0	0	15742.4583333333	0	22920.375	0	0	0	0	0	0	0	0	0	0	0	91151.2333333334	0	8230149.08333333
m10050	8766067	1736.75	0	53	0	0	3.625	17.6666666666667	0.2	0	7.83333333333333	0	0	0	1	314.5	121.1	1140.38333333333	0	902	10.5	325.416666666667	7.1	0.7	73.1666666666667	0	6	0	27.1861111111111	226.866666666667	0	3.5	7	3	2	0.333333333333333	0	0	2467.5	36	3.33333333333333	110.833333333333	18	0	2	1991	42.6666666666667	19.3333333333333	36.5	55.6666666666667	25.25	206.166666666667	649.666666666667	0	0	0	0	2	0	0	0	1	7.33333333333333	21	1.1	1.1	0.916666666666667	1	0	0	0	0	0.333333333333333	28407.9928571429	0	836.5	0	0	0	1	1.33333333333333	2	0.5	0	0	5	0	0	456	0	9.41666666666667	152.809523809524	2.53333333333333	0	0	54	0	2957.2	1373	0.75	0	151	1	0	0	0	0	0.333333333333333	0	683.458333333333	0	34	0	0	1.33333333333333	0	0	0.180555555555555	0.25	14.0833333333333	0	24.5	0.142857142857143	0	1	3.66666666666667	93905.5898809524	47.375	95.0416666666666	0	46	0	0	0	0	0	22.3	0.5	0	0	0	574.494805194805	14.1222222222222	63153.6527056277	0	159767.09448052	17.9	0.6	0	0	3	0	5.33333333333333	2	0.333333333333333	27.5	0	0	0	16449.4958333333	0	23353.2	0	1	0	0	0	0	0	10	0	0	0	100373.783333333	0	8262331.17150072
m66190	8737606.00000001	509	0	0	0	0	0	0	0	0	0	0	0	0	80	27	0.5	1236.75	0	1240	0	106.5	0	0	0.333333333333333	0	3.5	0	63.6666666666667	0	0	0	0	0	0	1.33333333333333	0	0	1353.33333333333	0	0	10	0	0	0	1614	0	0	0	0	19	17.5	387.75	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	25293.9666666667	0	1680.5	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	2.25	2.75	0	0	0	0	1853.8	2703.75	0	0	0	0	0	0	0	0	0	0	1083	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5.5	78976.0833333333	2.25	3.5	0	0	0	0	0	0	0	0	0	0	0	0	41.75	8.7	52442.25	0	183466.95952381	0.2	0	0	0	1	0	0	0	0	0.5	0	0	0	14238.6666666667	0	17842.5833333334	0	0	0	0	0	0	0	0	0	0	0	68998	0	8282272.87380953
m26664	8647918	362	0	17.5	0	0	0.5	0	0	0	0	0	0	0	3	318.25	35	1299.5	0	2066	0	276.5	0	0	1.16666666666667	0	1	0	15.9166666666667	247	0	0	8	2	0	0	0	0	679.083333333333	8.5	0	225	0	0	0	2127	11.5	8.5	12	0	14.5	29.6666666666667	380.75	0	0	0	0	0	0	0	0	3	2	0.5	0	0	0	4.5	0	0	0	0	0	29612.3166666667	0	336	0	0	0	0	0	0	0	0	0	0	0	0	25	0	1.5	47.4	50.75	0	0	3	0.25	2347.5	1002.52083333333	0	0	0	0	0	0	0	0	0	0	1119.875	0	0	0	0	1.7	0	0	0	0	0	0	13.5	0	0	30	101.5	76118.5416666667	28.7291666666667	2.83333333333333	0	2	0	0	0	0	0	0	0.25	0	0	0	28.8666666666667	2.16666666666667	55392.8166666667	0	171688.808333333	0.8	0	0	0	0	0	0	0	0	0.5	0	0	0	12234.5	0	20305.5833333334	0	5	0	0	0	0	0	0	0	0	0	82967.2583333333	0	8186286.7
m32035	8635159	143.5	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	1378.83333333333	0	999	0	59	0	0.5	18.6666666666666	0	1	0	6.41666666666667	124.5	0	0	14	8	0	0	0	0	2012.33333333333	1.5	0	85.6666666666667	0	0	0	2362	0.5	1	0	1.75	8.5	22.8333333333333	374.25	0	0	0	0	0	0	0	0	0	15	0	0	0	0.5	2.5	0	0	0	0	0	27087.5166666667	0	97	0	0	0	0	1.66666666666667	0	0	0	0	0	0	0	5	0	0	0.5	0.7	0	0	17	0	2598.85	930.520833333333	0	0	1	0	0	0	0	0	0.25	0	1070.33333333333	0	0	0	0	1	0	0	0	0	0.4	0	9	0	0	0	1	69951.1875	15.6041666666667	1.5	0	6	0	0	0	0	0	0	0	0	0	0	27.0666666666667	2.4	55944.0958333333	0	170227.579166667	0	0	0	0	0	0	0	0	0	0.25	0	0	0	11098.7875	0	21158	0	0	0	0	0	0	0	0	0	0	0	83680.8749999999	0	8183491.16666667
m26552	8596488.00000001	363.5	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	0	30	8	2153	0	1171	0	41.5	0	0	0	0	0.5	0	91.6666666666667	242	0	0	0	0	0	0	1	0	268.833333333333	0	0	5	0	0	0	1347	0	0	0	0	22.5	5	233	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0.5	0	0	0	0	0	26774.5166666667	0	9063	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0.5	0.5	0	0	0	0	0	1486.85	1126.3125	0	0	77	0	0	0	0	0	0	0	1305.33333333334	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	66321.0361111111	29.7083333333333	1	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	15.3833333333333	1.41666666666667	47555.45	0	183545.095833333	0.2	0	0	0	0	0	0	0	0	0	0	0	0	10716.8916666667	0	17581.625	0	0	0	0	0	0	0	0	0	0	0	61233.875	0	8163645.63888889
m66149	8561386	181.5	0	0.5	0	0	0	1	0	0	0	0	0	0	57	132.5	0	1538.33333333333	0	1688	0	186.5	0	0	13.3333333333333	0	0	0	26	35.5	0	0.5	7	0	0	0	0	0	897.083333333333	1.5	0	104	0	0	0	2332.33333333333	1.75	0.5	0.5	0	12	11.5	579.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29004.25	0	1950	0	0	0	2	0	0	0.5	0	0	0	0	0	18	0	0	3	7.25	0	0	0.5	0	3023	923.208333333333	0	0	0	0	0	0	0	0	0	0	1373.125	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	1	14.5	66997.8541666666	11.8958333333333	0.416666666666667	0	1	0	0	0	0	0	0.333333333333333	0	0	0	0	12.675	1.5	56193.075	0	169720.35	0.4	0	0	0	0	0	0	0.25	0	0.5	0	0	0	10557.375	0	23060.5	0	0	0	0	0	0	0	0	0	0	0	85595.175	0	8105103.28333333
m26032	8559534	3338.5	0	0	1	0	0	0	0	0	0	0	0	0	0	231	0	2789.6	0	295	0	211	0	0	3	0	0	0	22.8333333333333	1	0	0	0	0	0	0	0	0	2293.5	0	0	1	0	0	0	1445	0	0	0	0.333333333333333	0	1.5	458.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	22275.9166666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351	0	0.5	1.5	0.333333333333333	0	0	162.5	0	1294	978.125	0	0	0	0	0	0	0	0	0	0	1684.41666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74661.3333333334	41.375	1.25	0	4	0	0	0	0	0	0	0	0	0	0	52.325	1	46580.9166666667	0	191656.175	37	0	0	0	0	0	0	0.333333333333333	0	64.5	0	0	0	12129.7916666667	0	16731.5833333334	0	0	0	0	0	0	0	0	0	0	0	57540.7083333333	0	8121189.65
m32014	8538916	614.166666666667	0	0	0	0	0.5	0	0	0	0	0	0	0	0	410.5	0	1583.25	0	2850	0	59	0	0	0	0	0	0	12.3333333333333	102.333333333333	0	0	0	0	0	0.333333333333333	0	0	573.166666666667	0	0	8	0	0	0	1806.5	0.5	0	0	0	2.25	12.5	187.25	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	1	0	0	30218.3666666667	0	17784	0	0	0	0	0	0.2	0	0	0	0	0	0	130	0	0	2.75	0	0	0	31	0	1776.2	1324.125	0	0	0	0	0	0	0	0	0	0	1222.79166666666	0	0	0	0	0	0	0	0	0	0.333333333333333	0	0.5	0	0	2	0	78090.6666666666	19.875	0	0	2	0	0	0	0	0	0.333333333333333	0	0	0	0	18.6666666666667	0	52385.0333333333	0	183689.916666667	2.6	0	0	0	0	0	0	0	0	8	0	0	0	13473.125	0	17823.5	0	0	0	0	0	0	0	0	0	0	0	70610.6166666666	0	8062069.81666667
