SampleID	log_POS_00183.9719660	log_POS_00085.0105960	POS_00172.0579960	log_POS_00821.5709660	log_POS_00313.1258560	sqrt_NEG_00313.0786040	POS_00137.0960460	log_POS_00102.0371560	log_POS_00239.0890560	log_POS_00147.0803860	log_NEG_00792.8592540	sqrt_NEG_01518.7387440	log_POS_00329.1747860	POS_00261.6368360	POS_00131.0702260	POS_00193.1070560	orig_POS_00337.1470860	log_POS_00103.0389160	log_POS_00679.4114760	log_NEG_01246.7890140	log_NEG_00468.8968340	sqrt_NEG_00165.0409140	log_NEG_00298.9654040	orig_POS_00155.9770360	log_NEG_00725.3738740	log_NEG_01588.7316040	log_NEG_00441.6821040	POS_00119.0855060	log_POS_00196.0447260	log_POS_00092.0674360	log_POS_00224.0760360	log_NEG_00620.8451040	sqrt_POS_00264.0762760	POS_00313.1799660	NEG_00161.0456240	log_POS_00187.0729260	log_POS_00283.1304860	POS_00195.1226860	log_POS_00083.0213860	log_NEG_00658.8890940	log_POS_00657.3671760	POS_00151.0964260	log_POS_00311.1642260	log_POS_00701.3935260	POS_00245.1383360	log_NEG_01586.7261640	log_NEG_00328.9862140	POS_00133.0858760	log_NEG_00313.1132340	log_POS_00696.4380160	log_NEG_01382.7640140	log_POS_00383.1031960	orig_POS_00165.0909860	log_NEG_00349.0243240	log_POS_00564.3589460	NEG_00101.0244940	POS_00235.1176160	log_POS_00323.0822660	log_POS_00547.3325360	log_POS_00162.0447460	log_POS_00325.2163460	log_NEG_01452.7574240	log_NEG_00250.9648340	sqrt_POS_00527.1452360	log_POS_00239.1278260	POS_00337.2042560	NEG_00073.0295040	log_POS_00340.2093760	NEG_00453.9262940	sqrt_NEG_00589.9007140	log_POS_00297.0091660	POS_00241.1046560	log_NEG_00725.8751040	log_POS_00213.1098360	NEG_00119.0350140	POS_00316.0549560	log_POS_00089.0596760	sqrt_POS_00355.2148160	log_POS_00613.3407560	log_POS_00292.0722360	log_POS_00315.1150060	POS_00233.0995660	log_NEG_01587.7294040	POS_00473.2899160	log_NEG_00308.9942340	log_POS_00635.3853560	log_POS_00337.7004760	log_POS_00351.2003660	log_NEG_00097.0296340	log_NEG_00552.8582640	log_NEG_00199.0338440	POS_00164.1070060	POS_00191.0914760	log_POS_00281.1595460	log_POS_00591.3590560	log_POS_00189.0467660	log_POS_00072.0807160	orig_POS_00149.0807960	log_POS_00399.2410360	log_POS_00296.1831360	log_POS_00205.0641360
FL10546.0	-7.68938744462494	-7.67773794561913	0.00125121393064603	-7.80971289414251	-9.64778771329045	0.00434667626198945	0.00172835419386722	-8.12264751382918	-8.90019039377071	-6.52486329529556	-5.2402746898407	0.0403641315263833	-5.82566715448524	9.36453543739759e-05	0.000597765998847717	0.00186807466939773	5.70375208779659e-05	-8.46043921635956	-5.07857306625751	-8.3736127544204	-5.47746971464486	0.00385054426063196	-8.05274541189715	0.000181819778979528	-7.82437660604162	-7.25452961665008	-5.77794230219495	0.000363355533433106	-7.58485475663675	-9.95301347240611	-7.27216314255929	-8.16931011580904	0.0375621865544365	0.00638669425279377	0.0259967611187735	-7.18489261080669	-8.13965379583912	0.000182500302308691	-7.2882729496016	-7.70368467902324	-7.458279921221	0.000809000601354471	-5.85939240371453	-7.8209867428505	0.00023076986565723	-5.5233018536903	-7.35056027473113	0.000720684648160061	-5.76207202243596	-4.9366976980243	-6.57505865236633	-4.20916929764896	0.00169453115609628	-8.19041889864961	-5.70299201092748	0.0543255633341268	8.03519364785155e-05	-6.70806529476386	-5.54422487143382	-6.32529400443393	-7.65959821070691	-6.76343860292838	-6.11562156250387	0.0369642502012185	-9.36734599644433	0.000403323175022198	0.0262391075277745	-5.38319000851386	0.00599507953595187	0.0577476192359542	-10.0981335379171	8.34681030026596e-05	-6.76343860292838	-8.72703203402162	0.0538971020482506	0.000216221935526134	-8.26298862027382	0.0281045946694637	-8.70876821905154	-8.20931914002349	-7.90789502404699	0.000373346986876437	-7.09708090683328	0.00259480088404446	-6.59336002703334	-5.54698150982617	-8.79395265933234	-7.8215923731266	-3.69656604035783	-8.17148855752843	-7.45256759965895	0.000506040507655855	3.05660862853082e-05	-5.5617256660713	-5.73933721660418	-5.93752677941138	-3.2143816358627	0.000459331995422445	-6.45161443602931	-5.7431618648927	-9.49510205320938
FL10520.0	-7.58546635682918	-7.56739956186943	0.00116722988741011	-7.87962575767787	-9.66766294776126	0.00488251647404321	0.00144077232423507	-8.01361033506369	-9.06333182365643	-6.60408937783076	-4.84207995449507	0.0534907938161501	-5.91276614282748	0.000130024178100098	0.000659516509280853	0.00199573604678348	5.34474204736223e-05	-8.41250181800651	-4.89728067450961	-7.92918697842195	-5.34378114016387	0.00447307539718964	-8.1088385637274	0.000197400538507955	-7.27699067113087	-7.07115266246024	-5.29377284956924	0.000357462222638681	-7.48698494049777	-9.81010361541155	-6.92330340144212	-7.93228160417076	0.0307509104929398	0.00546879706254155	0.025373292433636	-7.53243319709113	-8.37942147954634	0.000189918087911312	-6.84803839785876	-7.20138466523467	-7.2891216215754	0.000875823403895731	-6.07039095390563	-7.63663877653068	0.000184026846952956	-5.68585002043594	-7.00876906742896	0.000785597419972973	-5.2163418981535	-4.77493445382874	-6.43834986606862	-4.51949753897523	0.00143064403274973	-7.44074132953319	-5.51505908073096	0.0527151637287546	9.04294052065707e-05	-6.88066807470254	-5.356790364305	-6.44374021092666	-7.53080196710317	-6.36187160184306	-5.78036666604352	0.0304849265837429	-9.40261864797888	0.000524707977566077	0.0193911836671572	-5.21359626318588	0.00757782019114808	0.0682680145562512	-11.2980013018383	9.58044329302467e-05	-6.36187160184306	-8.62961261566083	0.0462279062677807	0.000194254477823173	-8.2004791820628	0.0313017641657686	-8.63015909332014	-8.38876759921611	-7.75311747291266	0.000393427000754747	-6.73767238667371	0.00227800523375682	-6.68394077284969	-5.43825542532975	-8.6922792664606	-7.64500699879426	-3.73972832674611	-7.83921831504186	-7.09164448704726	0.000463329338780577	3.85646136004934e-05	-5.53993453191334	-5.6162579606393	-5.61768952822684	-3.0213883056064	0.000554197412461105	-6.28701801831611	-5.61175303942278	-8.8518496367614
FL10456.0	-7.63340117198512	-7.37216664788872	0.000679067530149764	-7.58837352189254	-9.52707047377125	0.00461664835199486	0.00154789249997312	-7.80784307479706	-8.8569162370612	-6.50247805766494	-5.23644662474731	0.0277060023418638	-5.9423546710183	0.000113748276906119	0.000646271372383473	0.00193591437411319	6.14393660178503e-05	-8.29484818299809	-5.1023736547834	-8.39296576093773	-5.52856999687183	0.00393182023096705	-8.10919134154505	0.00018413961947567	-7.7012419520457	-7.32689671507373	-5.97782280849651	0.000312353746128648	-7.66787394708131	-9.92073489460942	-7.40625137291964	-7.97325140415627	0.0283643036815498	0.00585675424750874	0.0258602614297737	-7.41394111807076	-8.44680011845772	0.000183939521955259	-7.48659360050731	-7.66086267256152	-7.53524729952588	0.000865482026782966	-5.98073834927396	-7.86800410086359	0.000162057997607917	-5.80868907649807	-7.3925416682663	0.000762671913603147	-6.12507489720575	-4.96149602323589	-6.97743209039807	-4.71803025214378	0.00152823918086196	-8.4705241431458	-5.61558450645212	0.0535011771828317	9.24219462175093e-05	-7.1798834558763	-5.45833066914004	-6.86569807789139	-7.56909415152416	-6.81085568202215	-6.23206330721615	0.0283643036815498	-9.46516671512474	0.000440426004792651	0.0201143233457213	-5.38866960284772	0.00589174052234897	0.0550117739581201	-9.87265696063358	9.97113059347494e-05	-6.81085568202215	-8.5568811383847	0.047175795015214	0.000203586715531313	-8.24741816087134	0.0306231476716403	-8.73939677009366	-8.62867479339505	-8.7894231674518	0.000391165058566495	-7.0395828659585	0.00261301715797767	-6.32200054803951	-5.6127260838319	-8.95534362177464	-7.85861089010458	-3.70504753902849	-7.82976764078722	-7.45999353458471	0.00048165568542289	3.60199736337486e-05	-5.52042777907136	-5.72211120802139	-6.11869970812629	-3.0054966454535	0.000528852658059114	-6.42043113539956	-5.71850896990531	-9.06945270592615
FL10606.0	-7.73122747238358	-7.18329153458378	0.00142885508078405	-7.58712405956005	-9.69019998893942	0.00449472418041958	0.00178889785469309	-7.62440046846342	-8.90417181935978	-6.39386312590214	-4.92658209506855	0.0321416092356014	-5.65927892777873	0.000121600711427198	0.000704714523501457	0.00207591888294107	7.04945939778302e-05	-8.17596049836822	-4.76893522180683	-8.34803752689903	-5.67688484052487	0.00459306054617118	-7.95219218463835	0.000203013482398213	-7.91026887399214	-7.13515706379091	-5.93266711442566	0.000433233715606269	-7.61632815662436	-9.86247350481331	-7.21491456417095	-7.8630619156069	0.0317302736262779	0.00633174322303002	0.0317082369630686	-7.2996150655325	-8.19660528849427	0.000201783454260809	-7.57162762625283	-7.69454820772483	-7.1327063771428	0.00092953421041175	-5.71161228790631	-7.51568576234717	0.000195325867219052	-4.9956207354255	-7.34012056711107	0.000829123705454528	-5.67554222913439	-4.59011159173468	-6.95038065590709	-4.74267327327131	0.00168794950087993	-7.99148170944887	-5.34705186937042	0.0678201993684703	0.000107846650046567	-6.92519841699777	-5.17278094465753	-6.63714984695696	-7.4494302354854	-6.87628168889722	-6.13433220380015	0.0331900136819247	-9.31195579253808	0.000601260965157152	0.025743273239744	-5.02505675817104	0.00710710591980573	0.0631394912432451	-10.6115738281991	9.37599816678599e-05	-6.87628168889722	-8.5181213925837	0.0610397753742805	0.000210791178270484	-8.17709510226188	0.0349421475500546	-8.44033969075629	-8.61807205717573	-7.85729107263089	0.000409386243044461	-6.67816759190353	0.00290392997033317	-6.25248317670802	-5.20911120219773	-8.43180583951174	-7.47975087335297	-3.39987781162769	-7.75720451533124	-7.59995915593006	0.000541486269811411	2.99056530211279e-05	-5.43560156077839	-5.46164626523259	-5.23362916800024	-2.93231905854539	0.000579282450655734	-6.04223719572338	-5.46051554250109	-8.71757317842341
FL10519.0	-7.65458907253246	-7.91324372072053	0.00109119126746166	-7.71587053273323	-9.5313280587406	0.00441812129110649	0.00158303437960555	-8.39179629290216	-8.83225146504934	-6.59113967777807	-5.32604273132757	0.0396655496322383	-6.03386567773143	8.48210290561e-05	0.000609769966124769	0.0018628246212198	5.67602948122118e-05	-8.32494870278653	-5.14399880931944	-7.74336978539645	-5.54763709352069	0.00514093105708551	-8.37055815121844	0.000190099462964625	-8.19569769533123	-7.23885796238414	-5.67384613956092	0.000324999592220169	-7.48940499865903	-10.0073034946606	-7.08778493693057	-8.10494469201514	0.0385162759605273	0.00584058702850938	0.0255110899257598	-7.51715356901513	-8.30968755953382	0.000191033244750856	-6.22737875528634	-7.56684996048545	-7.57477074115843	0.000868347190835343	-6.03735226028964	-7.97041168453622	0.000174019275246353	-5.55399339772387	-7.3007175431923	0.000790391627704908	-5.71861836810188	-4.98281710810523	-6.61131569855074	-4.0533449253447	0.00143741353453129	-8.52433556041673	-5.71812138592717	0.0536204752304006	8.27506588743504e-05	-6.25734485460449	-5.55972794591252	-5.95413948225973	-7.57557203889372	-6.75667850211344	-5.64826311856288	0.0383445918312889	-9.32616102978246	0.000519280594064283	0.0199474187403247	-5.43975967915607	0.00494282603411496	0.0659964823271794	-9.55134531321753	9.71900063168255e-05	-6.75667850211344	-8.71327962591925	0.0475004052093207	0.000246764019596818	-8.21354079217234	0.0305057554759318	-8.7019505736346	-8.20231925973154	-7.47278571166471	0.000350677347033902	-6.91515956371781	0.00238274366934455	-6.69337427593699	-6.03974438273546	-9.05645410477215	-7.90131352429279	-3.7333634692599	-7.84235166687424	-7.55347041674865	0.000476180691888738	3.32825962922606e-05	-5.54462259244062	-5.81902080872716	-5.06437984078303	-3.2375099167476	0.000442044283657073	-6.34204766105849	-5.83248092245892	-8.74373702816994
FL10445.0	-7.56761139843631	-7.47245962762597	0.00119315619568031	-7.60677262283524	-9.66989786734516	0.00513413820176483	0.00171712559204888	-7.90407647319397	-8.82097506764688	-6.46234137614153	-5.36668284803914	0.0382227911987368	-5.65777640487713	8.65436530820269e-05	0.000628563939869826	0.00196664546848899	6.15041859776098e-05	-8.32869845159416	-5.04323734954223	-8.1777815691409	-5.56930003133356	0.00597865742870872	-8.14676417749893	0.000208590811090958	-7.84800271330539	-6.91580758804626	-5.68937059519734	0.000374669813626216	-7.43112326413831	-9.87625453826879	-6.94388578373909	-8.37586333731015	0.0303519891350476	0.00618026598074794	0.0184889914005427	-7.29465774694327	-8.24409190592491	0.000177101657865709	-6.7179846363065	-7.39734737339225	-7.46795857664403	0.000856686257962334	-5.67409941025103	-7.78572064137603	0.000184379655449981	-5.92388917896772	-7.21125056766083	0.000765669302794403	-5.30351784965674	-4.89710584485023	-6.59591911448368	-4.52028261825791	0.00166912506059905	-8.05095787205732	-5.65041277334397	0.0395296801852666	0.000100408809043644	-6.91113386501465	-5.49260502926959	-6.59032862548419	-7.51566582041331	-6.82859838323128	-6.17170529725552	0.0273654189111551	-9.50540826305534	0.000432343994386431	0.014664806655705	-5.33489059657501	0.00645220696593919	0.0619601289002659	-10.8620518049861	0.000101698584826816	-6.82859838323128	-8.60733334498325	0.0353026337406776	0.000230867284205278	-8.27314325151503	0.0296952346302467	-8.76961018312987	-8.81275703060133	-7.04611087222241	0.000340843399483169	-6.82142426390449	0.00282472008921539	-6.65936845028443	-5.51983618758205	-8.81848004143421	-7.81477804935747	-4.07251248857732	-8.2266097061227	-7.27717370957953	0.000524805086648436	3.44914265342562e-05	-5.56351621224935	-5.73933579120136	-5.39305366105697	-3.24400288608455	0.000498138404749775	-6.38137409363009	-5.73824794751335	-8.9340638460549
FL10030.0	-7.82965573004002	-7.54777837899539	0.00102725323422939	-7.66243130402713	-9.48732297334365	0.00505117209636603	0.00160754117890027	-7.99117850625948	-9.11665496336265	-6.60347334783729	-5.29485016059713	0.0413782942085135	-5.63426186615492	9.27688477503257e-05	0.000656931929143043	0.00205805042166817	5.98197553456623e-05	-8.27057647562253	-5.00549312414531	-8.57171505815255	-5.4415375525827	0.00427567292350152	-7.70746829978237	0.000140945585175342	-7.73972010946322	-7.14331718514083	-5.57582841443348	0.000400350437392437	-7.6657583058175	-9.8836547468562	-7.1151338427653	-8.1659435600331	0.0376652078140709	0.00564695062398981	0.0251610762257016	-7.36507982584795	-8.16208714188835	0.000201184893544862	-6.62523312028053	-7.39864152696369	-7.45459105920785	0.000906434660959189	-5.66571884203857	-7.80080581885094	0.000159470500902375	-5.35201128258027	-7.10118114993819	0.000804297517804878	-5.76007853993627	-4.87468439408849	-6.55077868695175	-4.07932604367132	0.00166697320605122	-8.21648334859684	-5.64425736134686	0.0520879189152686	9.70150295347007e-05	-6.43185078320461	-5.47486107613223	-6.09195770847386	-7.53345604077152	-6.61708043873151	-6.1382886627686	0.0390727487665156	-9.21891601252585	0.000473715201110884	0.0196617757176009	-5.31514194165201	0.0040682225859464	0.0573702967556204	-9.99437441065421	9.83474063705827e-05	-6.61708043873151	-8.55543620455322	0.0460122084258915	0.000238539191366323	-8.16612972105648	0.0308045993707468	-8.9281682119069	-8.1499894808321	-7.84850732735599	0.000395600045847429	-7.2685525626787	0.00261684105352967	-6.21837843210876	-5.76843082044293	-8.8719520298008	-7.82950419865077	-3.77636609966663	-7.98669363129421	-7.09862819351538	0.000406833320364175	4.02068776356493e-05	-5.51524276592133	-5.73538224833642	-5.29280543486633	-2.66142064622218	0.000555746652203368	-6.27365883049866	-5.73782010368575	-9.41407818704855
FL10549.0	-7.75716737368859	-7.42057472781513	0.00117287036891147	-7.50860594033772	-9.61678715604832	0.00509435948733687	0.00183352405360763	-7.87551309958612	-8.83606856103726	-6.51889611898957	-5.2031679922075	0.0436794867204141	-5.60148854708559	0.000116744876138818	0.000679968702403737	0.00205157564881663	6.56631044621403e-05	-8.36897260390861	-5.06841645399167	-7.89157979394095	-5.61716294675826	0.00437844124420566	-7.80564392500216	0.000183593681538128	-7.54675500140662	-7.14789144387754	-5.51406839414798	0.000457520319581584	-7.6022454967313	-9.79221516020538	-6.91485524367468	-8.03400202136775	0.0335209037570854	0.00700006200683881	0.0258477921841196	-7.11424419998994	-8.10123413584835	0.000187354226326799	-7.15156226447351	-7.25486443889041	-7.37783815639514	0.000944907110221921	-5.61481081146503	-7.79863353846619	0.000206890689626081	-5.31036422384214	-7.24914392706797	0.000854888645651329	-5.0680116476573	-4.91235834635914	-6.59551792033764	-4.31356118458755	0.00182976872503494	-7.95872294265603	-5.65829123171127	0.052930877093373	9.28704078306838e-05	-6.6279694766716	-5.50151917933562	-6.25378911793315	-7.54137541581731	-6.47757599171413	-5.80356559638654	0.0326812532546735	-9.19067158951128	0.000477057041521983	0.0196967702436973	-5.37520421705978	0.00681111125620597	0.065501284291511	-10.2090203671312	0.000109281505728847	-6.47757599171413	-8.53379642856036	0.0462580774147005	0.000194572030395131	-8.2199824816306	0.031079281045675	-8.76364546077963	-8.24641475893639	-7.49323373995803	0.000408312445553995	-6.72829368217813	0.00284256884941251	-6.36360506652546	-5.57342885716702	-8.88162204263508	-7.79777711585185	-3.77218568348903	-7.706849476446	-7.2177600610115	0.000559239083133351	3.39020470298876e-05	-5.46585441671259	-5.71869027099669	-5.50481345048699	-3.0904519876839	0.00057731455750583	-6.32139626300808	-5.72381673166497	-8.61950687143829
FL10390.0	-7.6551394502077	-7.30376725617777	0.00160206437592896	-7.67543097509486	-9.45342881519033	0.00547863385744469	0.00157650700453839	-7.74394109163552	-9.06977594361951	-6.53814225167403	-4.78900267016723	0.0470230882458675	-5.96824813324064	0.000133891440731773	0.00073026431906008	0.00230620437007475	6.82492254990531e-05	-8.21383638177107	-4.74106399411326	-7.7099979330581	-5.56058940607965	0.00472688060299813	-7.89957598632788	0.000143225920810008	-7.05768741388129	-6.9118690285335	-5.47217112462469	0.000340689839877445	-7.58660141614087	-9.57312856900415	-7.10957209717758	-7.7115490735515	0.0322942346018776	0.00569873235313467	0.027088296664412	-7.38863785727257	-8.19263012839687	0.0002140028564815	-7.13705467932322	-7.23111478177023	-7.19234006734021	0.00102097559100518	-5.99199794702129	-7.48286359288282	0.000203485601816511	-4.95249130584675	-7.00375012942811	0.000919982355992102	-5.39699415109229	-4.61454005045801	-5.99009139010413	-4.35106259469214	0.00150819628491374	-7.28813597618052	-5.43786818088629	0.0554075725865443	9.74553615917232e-05	-6.61842857348484	-5.27233832277885	-6.30289991367053	-7.49077339537205	-6.33802198087058	-5.61996336777777	0.0288236149529625	-9.30750105798476	0.000549110317757738	0.020591722594363	-5.07680401141755	0.0075387130080424	0.0736122851871964	-10.651593718843	0.000113285437764791	-6.33802198087058	-8.11938613338914	0.0483813771661931	0.000295125613670989	-8.08557052805851	0.033800390028172	-8.46960079440147	-9.39325550448043	-7.74113850829341	0.00040992010830699	-6.27522460596498	0.00265696576473997	-6.38126370289414	-5.30040776592493	-8.36483168216358	-7.42716144081719	-3.72473486705833	-7.70951011780841	-6.37734163290536	0.000474826948224806	3.90259211303287e-05	-5.37024429037532	-5.50316582259077	-5.60922426647314	-2.91336058784813	0.000618934704357618	-6.02998282018593	-5.50302784397963	-8.32491372700654
FL10310.0	-7.90504990679694	-7.61141398660598	0.00119285063337843	-7.71873563949092	-9.37432241335972	0.00523055104991444	0.00149828877863648	-8.09285629232338	-8.88337673245015	-6.53408892013032	-5.21088130281426	0.0450224829033275	-6.04066020210708	0.000106951233047985	0.000681830411887787	0.00210723995170385	6.5329565105627e-05	-8.21060135242746	-4.72026655257662	-7.70162393330529	-5.43901221032768	0.00458916697200447	-8.05295656438683	0.000144572307561017	-7.65725483107136	-7.07486549743033	-5.48566612186587	0.000375797589649512	-7.74966710670761	-9.68792413122939	-7.09359894439513	-8.00527434788845	0.0286435656786982	0.00544272898655439	0.025849729505015	-7.37832868891965	-8.33980875123375	0.000217331456984292	-7.4022841849933	-7.02905944452845	-7.09326856144164	0.000985007514236138	-6.08090574573611	-7.43454151066554	0.000188211788664631	-5.01177483495789	-7.09285320289375	0.000895214304033066	-5.61282938586998	-4.57052303441166	-6.48465601476427	-4.55589254251997	0.00152316140956788	-8.12100553535634	-5.34327249301789	0.0531011227138934	9.52049869686599e-05	-6.84309451764224	-5.18421578505006	-6.46557489009033	-7.64649064193614	-6.45942841191782	-5.97847381993141	0.0299439104901011	-9.36890189848418	0.000602531491254142	0.0191826547415114	-5.01408781542949	0.00654021386435686	0.0636327923508636	-10.730767364018	0.000114686237178973	-6.45942841191782	-8.78210813843658	0.0459503438511233	0.000253949538406642	-8.07330102677144	0.0350793938621624	-8.36692992535804	-8.7773724649331	-7.97974098382516	0.000416727463227951	-6.79632646227652	0.00256037734028948	-6.57821060914358	-5.24285556864077	-8.30483076644173	-7.43779574025957	-3.71689095988143	-7.93386989956428	-7.06865501857589	0.000486923784674363	3.96120138211584e-05	-5.43241226832772	-5.40424706078577	-5.60715743942302	-2.95549585446403	0.00066125372808223	-6.13101076066243	-5.40403614671757	-8.79295090028791
FL10149.0	-7.70802487320122	-7.58485240233695	0.00108902967553329	-7.74311619147227	-9.37034748089879	0.00503574118922153	0.0015716757310228	-8.03367250219208	-8.94610355219069	-6.52332846786043	-4.71377823047221	0.0527044020168826	-5.99285626988325	0.000116650862236772	0.000744200043093072	0.00222000081338232	7.03099736843696e-05	-8.21007089566047	-4.80602603542279	-8.07334778689673	-5.16798472311095	0.00486507940224636	-7.91711489186317	0.0001628883900946	-7.2380354949364	-6.87077458877545	-5.32656962791691	0.000374387548659467	-7.49035856221742	-9.85253295678277	-7.07336612825015	-7.61310856227816	0.0310953283063292	0.00563544939112519	0.0292622682291236	-7.25801583019194	-8.1798251475325	0.000238873642539785	-7.03581258095091	-7.02177433254265	-7.0724361889768	0.00102467598181405	-6.05217701228231	-7.57881588930747	0.000187497199671193	-4.87651505732028	-7.1566334397094	0.000909954433253661	-5.26239595569893	-4.65946667482124	-6.32779037180178	-4.28198791315097	0.0016829506375555	-7.90274189498543	-5.37213225704825	0.0592728072766536	9.55273161151842e-05	-6.59151516943902	-5.20804078626406	-6.22611281855382	-7.5292046299911	-6.5039989369945	-5.80819084273465	0.0321638202963003	-9.45512573372286	0.000630197729970374	0.0220174245082976	-5.12687443202174	0.008684534530115	0.0540427095806116	-11.3090704500378	0.000116249917256322	-6.5039989369945	-8.25467128921488	0.0513625249442651	0.000242635164228628	-8.01309369984792	0.0350658272837558	-8.39352878416736	-8.38297116012187	-7.51607948361374	0.000439516351981014	-7.21356466485206	0.00255362051927638	-6.41166908971267	-5.72122180808465	-8.3298897936549	-7.5574052241263	-3.57999477342988	-7.28628803764952	-6.98319234875053	0.000507029477844691	4.09067828084994e-05	-5.36541511282189	-5.51173907994109	-5.31517475027697	-2.7692724007697	0.000572764756141914	-6.1086334269128	-5.50863275294392	-8.70603302328545
FL10500.0	-7.96231198733695	-7.61151093673849	0.00110130424589896	-7.91915269475035	-9.56599007740842	0.00461792164737989	0.00140183522773508	-8.11602512865173	-9.13469189811629	-6.5671999947468	-5.20885447220261	0.0420514424762742	-5.79457240042008	8.65941789847452e-05	0.000720780724690152	0.00226422996196135	6.45687359839849e-05	-8.43429761252433	-5.03053584981903	-7.88655846877539	-5.36691095159134	0.00494639091386129	-7.84366756916016	0.000164782852540198	-7.51312456199881	-6.90399345918004	-5.62860497905381	0.000342025649411121	-7.7066249000801	-9.88376026066842	-7.13684381651829	-8.23925037957462	0.0295912000182645	0.00493884344189674	0.0223661880242457	-7.64066493531264	-8.34337537858759	0.00021090496786289	-7.38125010675676	-7.46944127350682	-7.47200843971009	0.001038566094396	-5.82800533977572	-7.78201458165668	0.000199216924642474	-5.57369616688281	-6.8939795990681	0.000932642610964646	-5.85585944656027	-4.88453355103429	-6.10752297537269	-4.52722002978734	0.00137190190401664	-7.92935407114719	-5.62236645428041	0.0466513346219902	0.000114764454193068	-6.81141514627741	-5.44621824181982	-6.47475410130541	-7.62312832195849	-6.54275212027273	-5.82926666080683	0.0297862608235453	-9.35175214675348	0.000463722497997778	0.0190552383848396	-5.33268485448924	0.00375529324999602	0.0698780088775621	-10.7947730019729	0.000105193498538139	-6.54275212027273	-8.65406938890187	0.0428785845826551	0.000290688214178511	-8.09279609122785	0.0298258366281774	-8.69905064198269	-8.76048612526711	-7.58697310769992	0.000442939759387808	-6.55349726999428	0.00244857722594079	-6.4589458214025	-5.63397369120142	-8.77234758451499	-7.74403189890811	-3.89522592433344	-7.89693497904163	-6.79113418930331	0.000454891936647991	3.83408993905555e-05	-5.38885288059428	-5.91462081831957	-5.48261440344895	-2.64189200556782	0.000626812293517652	-6.43522033581304	-5.91396136988988	-9.3931965123592
FL10376.0	-7.6309516897604	-8.12371521911997	0.00116164628482252	-7.8445415992359	-9.53109315926428	0.00457123863880237	0.00151525870995484	-8.52059390547613	-9.07051907840171	-6.57442424088841	-5.26795649253948	0.0468488856642079	-6.12385859684854	0.000117543411843948	0.000677622861041332	0.00201446848497323	5.9584192995026e-05	-8.22809726195929	-5.03799389699549	-8.13821079565961	-5.42257943745067	0.00507628318323004	-8.00682906466981	0.000155397907358732	-7.28720693000618	-7.22928712611467	-5.4652357060107	0.000347878536924559	-7.87821290207637	-9.88630970371758	-7.31170548698693	-7.97207811799048	0.037213696742867	0.00621355002905705	0.0248744802333394	-7.66194630590863	-8.53413212478506	0.000209785064966541	-7.27629291325091	-7.57150285142393	-7.3698708708575	0.000935404791397011	-6.19012273499294	-7.80177142126363	0.00016376033976975	-5.40229329390362	-7.15215176195423	0.000839631292104855	-5.73545322641372	-4.89180381803804	-6.24855247505496	-4.29195798213424	0.00130636489236987	-7.90430369330105	-5.60508722017498	0.0528274465732234	9.97018145845868e-05	-6.63796187468811	-5.44702348022208	-6.29739721841837	-7.71549619289385	-6.69976987026251	-5.90519347662471	0.0368195786052223	-9.39385454873663	0.000458285205819925	0.0198850820512877	-5.32519030308923	0.0062096904562341	0.0592058861492903	-10.7237242535502	0.000100815813133574	-6.69976987026251	-8.63069004824474	0.0472563365999844	0.000288268864647747	-8.10596414485386	0.0301378759383972	-8.69440031020475	-8.25793746371333	-7.46898478632798	0.000389398367877989	-6.72608227228789	0.00223057001020564	-6.42829359651114	-5.52810569184514	-8.62560949874391	-7.91641924959306	-3.81127226442653	-7.74839765411607	-6.86383323660466	0.000417724650371727	3.61764639822574e-05	-5.45902886477764	-5.69537390720656	-5.33238678266295	-2.72743039678135	0.000637123838324051	-6.36992210092306	-5.68563394457573	-9.30085017920233
