Sample_ID	POS_00183.9719660	POS_00085.0105960	POS_00172.0579960	POS_00821.5709660	POS_00313.1258560	NEG_00313.0786040	POS_00137.0960460	POS_00102.0371560	POS_00239.0890560	POS_00147.0803860	NEG_00792.8592540	NEG_01518.7387440	POS_00329.1747860	POS_00261.6368360	POS_00131.0702260	POS_00193.1070560	POS_00337.1470860	POS_00103.0389160	POS_00679.4114760	NEG_01246.7890140	NEG_00468.8968340	NEG_00165.0409140	NEG_00298.9654040	POS_00155.9770360	NEG_00725.3738740	NEG_01588.7316040	NEG_00441.6821040	POS_00119.0855060	POS_00196.0447260	POS_00092.0674360	POS_00224.0760360	NEG_00620.8451040	POS_00264.0762760	POS_00313.1799660	NEG_00161.0456240	POS_00187.0729260	POS_00283.1304860	POS_00195.1226860	POS_00083.0213860	NEG_00658.8890940	POS_00657.3671760	POS_00151.0964260	POS_00311.1642260	POS_00701.3935260	POS_00245.1383360	NEG_01586.7261640	NEG_00328.9862140	POS_00133.0858760	NEG_00313.1132340	POS_00696.4380160	NEG_01382.7640140	POS_00383.1031960	POS_00165.0909860	NEG_00349.0243240	POS_00564.3589460	NEG_00101.0244940	POS_00235.1176160	POS_00323.0822660	POS_00547.3325360	POS_00162.0447460	POS_00325.2163460	NEG_01452.7574240	NEG_00250.9648340	POS_00527.1452360	POS_00239.1278260	POS_00337.2042560	NEG_00073.0295040	POS_00340.2093760	NEG_00453.9262940	NEG_00589.9007140	POS_00297.0091660	POS_00241.1046560	NEG_00725.8751040	POS_00213.1098360	NEG_00119.0350140	POS_00316.0549560	POS_00089.0596760	POS_00355.2148160	POS_00613.3407560	POS_00292.0722360	POS_00315.1150060	POS_00233.0995660	NEG_01587.7294040	POS_00473.2899160	NEG_00308.9942340	POS_00635.3853560	POS_00337.7004760	POS_00351.2003660	NEG_00097.0296340	NEG_00552.8582640	NEG_00199.0338440	POS_00164.1070060	POS_00191.0914760	POS_00281.1595460	POS_00591.3590560	POS_00189.0467660	POS_00072.0807160	POS_00149.0807960	POS_00399.2410360	POS_00296.1831360	POS_00205.0641360
FL10113.0	0.000533351887524535	0.000839452765463192	0.000918418930530683	0.000512463267382497	9.75595081544678e-05	2.37565227094643e-05	0.00191663252810076	0.000528254938134441	0.000151371808304347	0.00171251161403197	0.00755006710571974	0.00287173558656917	0.00283156404609629	9.93175710770892e-05	0.000673333061208384	0.00208142724383278	6.49916138317175e-05	0.000285365366549106	0.00753211527518646	0.000430680288733972	0.005384687458261	2.05044602759147e-05	0.000412134384845508	0.00019280057782693	0.000750546075966028	0.00111328957485658	0.00542062334322638	0.000472003234123835	0.000679014825902323	6.29538640544921e-05	0.00119514941730407	0.000398697829189512	0.000968454973874796	0.00797376040733106	0.0293157064659955	0.000785761855220735	0.00032449762448436	0.000207437191939115	0.00109294097810031	0.000832141220015048	0.000617875758643967	0.000917767312520686	0.00273822111628254	0.000509053477744142	0.000143547797958157	0.00689299154466303	0.0012892848832517	0.00081672986389955	0.00494970414934456	0.00861568804070592	0.00297204886648122	0.0102015709039439	0.00175291439396259	0.00067601252554846	0.00412324321520693	0.0608227517105249	8.80114074624648e-05	0.000960162907962233	0.0048462058458705	0.00150613966202242	0.00051392112318624	0.00225977216462332	0.00316437962628907	0.000976926171495321	0.000110907150035739	0.000474856246156622	0.022643991375164	0.00543008685309422	0.008884977854903	0.00534319284190831	4.96789214196852e-05	0.000101924487832002	0.00225977216462332	0.000210387075501313	0.0535754010844433	0.000277907070488272	0.00029430522803279	0.00103111956256869	0.000209056037991724	0.000194790266059838	0.000347333371913567	0.000414586151053084	0.00168144884515596	0.00285292019970728	0.00177696282094966	0.00445242673217089	0.000167268900693943	0.000514449789991908	0.0266519701001806	0.000438237225910493	0.000834750869803212	0.000553483874246892	3.98988371163518e-05	0.00389953436637513	0.00393054651661213	0.00392854672985159	0.0508102164911011	0.000623722783335823	0.00204010997136518	0.00391534075011389	0.000180375710172049
FL10410.0	0.000542125737180606	0.000429592337060067	0.00116119248566725	0.000400343819231317	8.71845301414221e-05	2.11191787637647e-05	0.00154730684446272	0.000286107474462183	0.000160173753381733	0.00150742124729145	0.00706563778646955	0.00217820984329737	0.00296615929129187	8.46596527841122e-05	0.000646172014580117	0.00196471326520119	5.50583386163979e-05	0.000202981751601066	0.00497886829149317	0.00031746987923713	0.00575606768610317	1.47024211392692e-05	0.000334437904610491	0.000216924705182217	0.000748650100056285	0.00138644826529923	0.00432365080797442	0.000409800734935364	0.000574528877077007	6.74984520225736e-05	0.000877724076705996	0.000451909349900805	0.00122361224093843	0.00583440018731478	0.0326607316656187	0.000722133260464281	0.000244579617454846	0.00017601786879717	0.000597166769287228	0.000608961304155549	0.000433217574225398	0.000861394498710086	0.00292293815447894	0.000293013081522508	0.000175032091879113	0.00521265291964641	0.000588686093491805	0.000760319416033249	0.00230568655441202	0.0058417753936855	0.00196844022592275	0.0132230656079537	0.00164733048202476	0.000668462393141906	0.00304346636241268	0.0651981523639107	9.28581143168576e-05	0.0010078941100859	0.00355797242891676	0.0014765387650445	0.000479927453347557	0.00207564480866644	0.00263390823452049	0.00120234624523272	6.61781260528111e-05	0.00038224956640569	0.0227886722322144	0.00361516053351734	0.00665078783669672	0.00567021764695533	1.81912716023575e-05	0.000104959051786332	0.00207564480866644	0.000165607561481307	0.0546955321082773	0.000228166873369369	0.000257200303692367	0.000752487778775868	0.000128332909964893	0.000235707287519659	0.00021821669965052	0.00037946529767465	0.00125397207955932	0.00259984408111919	0.00155637071090447	0.00267217376858384	0.000110659496613455	0.000312054874824025	0.0300690871347076	0.000644414471676222	0.00130435056116103	0.0004369972538116	3.42985654370162e-05	0.0038881020260307	0.00252279572416111	0.00207941997417684	0.0623116651834249	0.00050255361022744	0.00135168276968716	0.0025154499602361	0.000142130723212893
FL10565.0	0.000487774957658456	0.000714932288262318	0.00144721903400735	0.000642545678631557	8.78513697690815e-05	2.57566335620918e-05	0.00178082486530945	0.000467014650560984	0.000166613118278144	0.0016082006603822	0.00733809751532109	0.00225198665843043	0.00279939657487954	7.86970940876708e-05	0.000647159187243772	0.00202333970946365	6.0977083244885e-05	0.000249612083115171	0.00695107704585091	0.000372722246814861	0.00569313387869618	1.17622120902932e-05	0.000384555892642023	0.00018806953419056	0.000755476264100329	0.00100160180018602	0.00467974162548714	0.000434211606294522	0.000621650921299801	7.21608428656433e-05	0.00120713144178974	0.000409625040832761	0.000985914529976205	0.00634243537882718	0.0295572399907014	0.00084361637584577	0.000262917640288535	0.000207871646957392	0.000576829459683879	0.000790986840923585	0.000563854037912244	0.000913364870642947	0.00264259061668787	0.0004427326562109	0.000169721814203807	0.00435207698712881	0.000874189669810484	0.000845331357184094	0.00450659364518944	0.00789003008975432	0.00207681709446914	0.0106176620695879	0.00186981089956673	0.000408114132162034	0.00401844722721988	0.0617076384963998	0.000104074612077243	0.000969702586661399	0.00469565188464658	0.00132358065847	0.00059631046140005	0.00169455494033214	0.00272155852817448	0.000968844709335363	0.000102757924677836	0.000409690541292201	0.0222824944350613	0.0049064632323123	0.00865652804809091	0.0049726364732593	3.66938701271222e-05	0.000103438436555348	0.00169455494033214	0.000241355990743191	0.0537504071867754	0.000289039462149967	0.000303934746870395	0.000880484530217478	0.000192875838397888	0.000195343154184077	0.000343316613466583	0.000416505618263505	0.000947955836216253	0.00294936111418178	0.00170250842613113	0.00368716396355345	0.000153602736420694	0.000388449257035619	0.0296537529180134	0.000444564516307144	0.000754516554749105	0.000539799396500789	3.52995898628087e-05	0.00401256523599007	0.00227348249525324	0.00480150130558103	0.0382267562376969	0.000580197386278694	0.00150081230068559	0.00226725113818355	0.00024564070622113
FL10566.0	0.000447615344310657	0.00108997523732866	0.000880445179422248	0.000563113126067709	7.29794622533566e-05	2.56072338242898e-05	0.00181526269941102	0.000719864593491808	0.000140837918626029	0.00172832785764926	0.00695441513095863	0.00210520521298673	0.00249790251802901	8.49053473108635e-05	0.000641685191263092	0.00202763505523626	6.29760094899724e-05	0.000276075863370571	0.00549664580289957	0.000564549484733935	0.00462749498240334	2.72064386699062e-05	0.000393126720708907	0.00016818426337567	0.0006653958731657	0.000894274960965485	0.00476481274453479	0.000460053361956749	0.000555993902088285	5.92295809332863e-05	0.00123859897508762	0.000329182162441126	0.00116339561263299	0.00635794550654621	0.025145564066133	0.000713565105344258	0.000247492688586595	0.000198583699025513	0.00129148787994772	0.000786689521221097	0.000513404503924787	0.000951790372831195	0.00264801023339947	0.000367579773984526	0.00017996334234064	0.00514943265817658	0.00107592278362823	0.000846085404030019	0.00366158055450094	0.00641004470002437	0.00169602663006788	0.0169121545587123	0.0016214036423997	0.00030140320972643	0.00365145187839703	0.0524016052830714	9.33121948942863e-05	0.00163174535250806	0.00431024010716029	0.00235265980773285	0.000544314931767929	0.00142474257310263	0.00345013279710069	0.0011357525023953	8.15637707223917e-05	0.000443737649039039	0.0199095994792564	0.00404722708191228	0.00662505576239698	0.00437361879024934	2.92664092557121e-05	0.000104391334765197	0.00142474257310263	0.00022155294234877	0.0466971689700394	0.000208017443050614	0.000283968778283417	0.000838603714082553	0.000147540092426484	0.000241451989271218	0.000446487955446243	0.000408558271199747	0.00132445492118884	0.00282617584284064	0.00184635589061939	0.00322660313034306	0.000144875073880582	0.000283507953147907	0.0221361771935164	0.000451600067272443	0.000742726873423825	0.000515249558789784	3.45921153642342e-05	0.0039668436150038	0.00316561401204309	0.00583069166377805	0.0758446539652315	0.000574038370977473	0.00162167283647442	0.00317335156497412	0.000263608236225574
FL10567.0	0.000500701295792386	0.000653868980241821	0.00129135799622318	0.00057997876279336	8.80517271604937e-05	1.84205980694677e-05	0.00169351565768499	0.000418350221607484	0.000148633150159334	0.00165901872818109	0.00594062099120389	0.00165910903570884	0.00314867211651773	0.00010272891866742	0.000685509369080362	0.00207091570074868	6.60477101557021e-05	0.000202104888002982	0.00814382689659396	0.000405718988774902	0.0044294715583631	1.65332985815364e-05	0.000330521759873933	0.000205875565421145	0.000429725697899167	0.0010839466650146	0.00340163038229616	0.00031943420340062	0.000566125271891965	5.7277659942519e-05	0.000978301737162088	0.00025700798206297	0.00168227318250814	0.00619752618339396	0.0253767367867729	0.000722768757819129	0.000320210653041843	0.00022432795222267	0.00130227437240756	0.000474514276953702	0.000783802921964138	0.00097126786460111	0.00302308630632488	0.000523711655950447	0.000177445061381478	0.00454021137618857	0.000665402110144725	0.000870062778815556	0.0041705340930001	0.0092625820836872	0.00144303215956197	0.0181060407977499	0.00178635055523744	0.000345380403644804	0.00470194453499255	0.0513127523283874	9.24186889515553e-05	0.00200670813285028	0.00549586425284429	0.00293421180521034	0.000536241553310995	0.00127351972388541	0.0023997953745033	0.00146079616639669	8.39088229884505e-05	0.000579433320116168	0.0194083425508721	0.00607400004564756	0.00785459887828854	0.0037466807626079	4.68318216195454e-05	0.000108846567349563	0.00127351972388541	0.000211206788850672	0.0447941120325612	0.000293711693648561	0.000308384537958693	0.00123326100894034	0.0002336016894244	0.000337243558954322	0.000506513292792904	0.000375798132856892	0.00163539686384972	0.00264223366105239	0.00136750347654968	0.00504334886659286	0.000174818186652523	0.000547147036783513	0.0222887723223469	0.000381173010260527	0.000662790498775059	0.000538073267676004	3.46842604257039e-05	0.00404465884631462	0.00435806648910773	0.00494690327467377	0.0769965839621417	0.000655816168998783	0.00210515696511707	0.00434948480230897	0.000160386060827752
FL10198.0	0.000463014522642913	0.000500565143367528	0.00139554582633851	0.000514321090123583	7.36710223361939e-05	1.84360174397121e-05	0.00180335084890274	0.000340492571907483	0.000142253438604045	0.00163482438624435	0.00752601164723642	0.00191293003009909	0.00360666792539292	8.20557273032301e-05	0.000632909126547996	0.00200137917628331	5.82173608451309e-05	0.000246734101288524	0.0054879119040497	0.000415886406809927	0.00517525052743967	1.84164042459752e-05	0.000364067604641192	0.000265637435243019	0.000592065099839529	0.00100890962544681	0.00488021568064201	0.0004539956501971	0.000699988957863982	6.98498049214023e-05	0.00112756700894471	0.000388214179557007	0.000927326653993966	0.00674152192355844	0.026502903284003	0.000839034109581743	0.000316254126689241	0.00020951688935596	0.000654253948184161	0.00063497638262739	0.00051543284049837	0.000884845297953887	0.00351297437512116	0.000319286491625626	0.000205890133747486	0.00968131684353694	0.00101839302303116	0.000783767535660702	0.00690215203862103	0.00630031151844798	0.00254650434884306	0.0121137230391284	0.0017735391629728	0.000483214396824526	0.00343251576858163	0.054654113163365	9.81601899568496e-05	0.00107525646040991	0.00401906713144575	0.00170019017374015	0.000537996619241177	0.0016948752881156	0.00289445894614851	0.000993715488998202	8.61347020104175e-05	0.000410435364287841	0.0206232002956927	0.00401273047714015	0.00737200402033349	0.00615095265498102	1.99876787659734e-05	0.000104558246421304	0.0016948752881156	0.000225015160696035	0.0481178771005287	0.000263829152447977	0.000297674147668366	0.000882108391083014	0.00015599173329221	8.4610079708853e-05	0.000491824305334373	0.000349625124158859	0.00213449048385943	0.00271926100426813	0.00145008729219145	0.00336936667241408	0.000126822450046638	0.000335542605497634	0.024021486423698	0.000519075543845183	0.000828528858444152	0.000601399001338678	3.70091858511037e-05	0.00402906779822148	0.00298568003220817	0.00301847855966767	0.0640894893444023	0.000519865697869723	0.00160961043657778	0.00295773971061498	0.000100098996981644
FL10471.0	0.000450037590709462	0.000648408990440549	0.000990809991456336	0.000534199734425479	8.65489696323926e-05	1.81468685634081e-05	0.00183731462695063	0.000382683203179874	0.00016040486284589	0.00159294419709284	0.00738378169202211	0.00266724322942374	0.00331619464781164	0.000120305268490526	0.000721447212005219	0.00218395660860948	6.77603124350885e-05	0.00028356525280901	0.00802486400869111	0.000293052439055381	0.00408166453939356	1.85922023064085e-05	0.000506234772461469	0.000163365593829521	0.000935825739099412	0.00103664202052524	0.00502672230519812	0.000348897870105334	0.000510933076979762	5.27329124972362e-05	0.00109968621768041	0.000402624747747256	0.00132132673040713	0.00632392345183624	0.027668161561558	0.000723854839643138	0.00026742663981964	0.000218046745327334	0.000968336456035394	0.000767501095852366	0.000718158931340503	0.000977682342368884	0.00327940948354137	0.000541363072521398	0.000222326404268663	0.0060184135667075	0.000718493486318213	0.00087185328708221	0.00385990248973812	0.00918911654192599	0.00204790487444291	0.01357651212523	0.00173492841557266	0.000519606500364178	0.00471765509397679	0.0592319459458013	9.13973925711222e-05	0.00163802157741713	0.00557189177322322	0.00233841302508405	0.000728361941042559	0.00165108002670485	0.00322569843273507	0.0011475799310642	0.000104141060031643	0.0005166812868395	0.0228390564953368	0.0058024926637697	0.00870250171044888	0.00472407723985919	3.17310434873338e-05	0.000119881416301825	0.00165108002670485	0.000215670169267887	0.0537282496373291	0.000297036987882575	0.000317181025853049	0.00108803320733829	0.000205132557116444	0.000139729992209239	0.000379062536609371	0.000418621206777699	0.00158586940413065	0.00294279643929322	0.00211932471054933	0.00456580281084524	0.000188453907775164	0.000528113734494033	0.0258781078576573	0.000403510396368684	0.00100994439057145	0.000493965007241409	3.87067750043956e-05	0.00446579463884368	0.00413687744371686	0.00502214470877762	0.0709472283416337	0.000722042847898961	0.00179480967307045	0.00413423505013325	0.000467373216943063
FL10568.0	0.000493632215160425	0.000676088124620604	0.00120265388939872	0.000410330278171482	8.66610651110455e-05	2.34412416277744e-05	0.00170485627745424	0.000429105945044666	0.000147570867299181	0.00168645771280936	0.0105690815733495	0.0022104621567468	0.00331116357729983	6.67815384094248e-05	0.000682820759753033	0.00211074275588107	6.25527368213887e-05	0.000264163557402917	0.00675963437702155	0.000324871400821986	0.00531940321052683	2.16319467792856e-05	0.000436112778710782	0.000188910617906254	0.000594311977885407	0.000964144220250077	0.0049954474557973	0.00040007979522605	0.000595554904241812	4.8751512282926e-05	0.000982735394936167	0.000472661823390809	0.00124377000178622	0.00642425048501693	0.0282876663588837	0.000765346807525332	0.000278466832739232	0.00021462952475986	0.000741234764952534	0.000800062853161584	0.000686976129532769	0.000932164590154418	0.00317105037257447	0.000432314256466178	0.000178271299818688	0.00873752838477813	0.00128019791952339	0.000853663995915063	0.00598445375120115	0.00765670638485402	0.00161466591560173	0.014449709855472	0.0017597727552589	0.000612102292837291	0.00410842032788683	0.0589253649664936	0.000104303751893721	0.00139028047508322	0.00483481280324426	0.00206393947351766	0.000521875440823644	0.00196602783564124	0.00312396429961299	0.00120400042749824	0.000101046344351783	0.000462765720948779	0.0224697933151395	0.00495767784583	0.00747858962788743	0.00504466627596201	3.09652108537484e-05	0.000114446504778491	0.00196602783564124	0.0002028524433974	0.0524966806583072	0.000265239453320799	0.000310259844908752	0.000961588988856831	0.0002034340834111	0.000200139506273606	0.000614214602421034	0.000421465198386121	0.00148725324144337	0.00271667977133512	0.00179460993745463	0.00437887499593146	0.000165066436332463	0.000429609499851591	0.0265846780354149	0.000562880899800209	0.00103034362084446	0.000478319768709195	3.99848961591396e-05	0.00414282835661489	0.00344279682931996	0.00402295108245068	0.0750312300201736	0.000687767367084107	0.00153602391287275	0.00344783480463484	0.000186446313837908
FL10505.0	0.000526094361103356	0.000675311205947627	0.00136428230471754	0.000505611237730718	8.04690326327497e-05	2.34878798465872e-05	0.00160617336232369	0.000476506334253713	0.000157886385620188	0.00161836237080621	0.00591693061491647	0.00192504024220012	0.00323393684356634	0.0001108047204528	0.000633342672083726	0.00193249056621286	5.60915080940521e-05	0.00027310718651572	0.00692335504994755	0.000378528011237991	0.00562283710893291	2.42140977923279e-05	0.000309145964189568	0.000214613062752337	0.000502836464184649	0.00085334919299107	0.00509388490790217	0.000382843253234392	0.000562502770760055	5.30973275043001e-05	0.00101845383739752	0.000399461402015728	0.00168130750000898	0.00606681207510082	0.0302337568304503	0.00070110289190673	0.000270453131229493	0.0001981634088167	0.00159725913948019	0.000542391639949478	0.00061354211097301	0.000875926513406862	0.00325277575321049	0.000450935075926259	0.000192281805255994	0.00493400617261592	0.000911326645974053	0.000776312026482102	0.00589133521988513	0.00774017367543067	0.00172753223409273	0.0178356963916642	0.00172151736564148	0.000317160675354976	0.00377118562296554	0.0614738153281035	0.000110113332395228	0.00167068304184833	0.00446722824908141	0.00267935666269739	0.00056639295510752	0.00146450983237248	0.00289659943905361	0.00163739178777009	8.78752303452436e-05	0.000501606593763299	0.0234295429311274	0.00509552891613564	0.00620594371416427	0.00550534954282936	4.65841725566913e-05	0.000102184248064966	0.00146450983237248	0.000210672682297622	0.0539686714865549	0.000183304329530191	0.000282139863911459	0.00097638490776065	0.000187921175868636	0.000324340171918636	0.000833537711848947	0.000405775449096002	0.00127025861428915	0.00264339108866189	0.00135100897775885	0.00402976537089256	0.000172977363752585	0.000433826117152524	0.0266084753514131	0.000504466739653372	0.000707567762451635	0.000539926666848834	3.29029617364717e-05	0.00398906193029733	0.00357686094181811	0.00443985534797243	0.0406660110579441	0.0004762918060531	0.00214384579851645	0.00357874805790702	0.000118599663660151
FL10597.0	0.000433286724859487	0.000441591776692737	0.000974482592143118	0.000513342647254685	7.20475861755988e-05	2.1709327353981e-05	0.00180889573285528	0.000288591935123837	0.000134624253744595	0.00162695387183599	0.00658623708945896	0.00219058380394398	0.00320252928586791	0.000107595755148154	0.000630414945870805	0.00199181532566141	5.71936640094824e-05	0.000256192649371384	0.00628454952080527	0.000299967467634457	0.00473684978704004	1.82887162818346e-05	0.000312381609079971	0.00017226615567763	0.000472343061956865	0.000870508875733509	0.00581748789557363	0.000378522111008426	0.000524448813073395	5.27369744940061e-05	0.000962147237590248	0.000411643675273003	0.0011360848198148	0.00671021910775232	0.0252325859760972	0.000604895224793546	0.000301803264340324	0.000205384994122862	0.000905376763701885	0.000499816346804555	0.000511318727940294	0.000929811351395848	0.0031125088733842	0.000390245562845654	0.000182601364602603	0.0058323036713946	0.000731757277302327	0.000832865314951481	0.00395926182540997	0.00720888455435505	0.00151721587355941	0.0127474113975116	0.00149294088852838	0.000342136135159892	0.00355034586135229	0.0522571216497513	9.1129981557072e-05	0.00118471150434267	0.00417951143076675	0.00182602386415989	0.000664078205222835	0.00103510394932334	0.002383136153844	0.00114169639003885	7.74214410734353e-05	0.000510670912192063	0.0188206260290181	0.00469477163199277	0.00583201401184758	0.00403548127277567	3.25333905222143e-05	0.000104922710653339	0.00137082758606129	0.000193828124149801	0.0452721995880907	0.000217023390594533	0.000280909594305925	0.000999012060579234	0.000163054342018805	0.000170428866079055	0.000605972207914205	0.000392361673425108	0.00120782682584964	0.00283452245581172	0.0013760313820536	0.00374759545020542	0.000150996960530385	0.000393865322567405	0.0231717119528157	0.000476559002176883	0.000741016662132956	0.000497957589991462	3.32893463222272e-05	0.00388799375781102	0.003215576990897	0.00439315267579872	0.05642433547258	0.000597381161087126	0.00183191235780119	0.0032194905828246	0.000112367912273055
FL10150.0	0.000419662571180939	0.000942791077857045	0.00101421846222384	0.000494591481432377	6.69868673290227e-05	2.37912425812076e-05	0.00165291214297396	0.000595477918092857	0.000125923199814022	0.00168330496930223	0.0072436064203504	0.00235196558452512	0.00262898564983023	9.44503570617364e-05	0.000761036823556538	0.00225476289834835	6.74801780954051e-05	0.000298027390787986	0.0072493245409171	0.000395312858718303	0.00309464487995009	3.09356696725126e-05	0.000581951624609579	0.000145000267436664	0.000615593883989712	0.00137922642627465	0.0043310509351179	0.000364287320493772	0.000496217630690649	5.42897977995209e-05	0.000803169709367767	0.000346804735799494	0.00187614654275205	0.00611453442693164	0.0244382567098057	0.000591413225329908	0.000291125853554202	0.000218790171884074	0.00175011541130253	0.000780451955720788	0.000660641494562788	0.00102893627183151	0.00267417098865125	0.000463354292190723	0.000175362718929413	0.00712902034323611	0.000943710779326376	0.00092149675306424	0.00452090516079424	0.00839627892032444	0.00235453749344721	0.0225482184265167	0.00154641128045623	0.00033155611636222	0.0038291751799171	0.047958211058673	9.56807068800652e-05	0.00244175792412876	0.00451603623190391	0.00344320961975885	0.000549867576047491	0.00149316559560883	0.00287992253438293	0.00182664464294405	8.15674755926186e-05	0.000491432198613695	0.0194475263655418	0.00537897722342406	0.00687106875615083	0.00551803437528366	9.52337890560427e-05	0.000113637176583193	0.00149316559560883	0.000187644291605345	0.0424553990059948	0.000269231619414477	0.000305578979927048	0.00097811845058374	0.000182865976076818	0.000400275614249473	0.00147461285897534	0.000451471046548869	0.00137580534663966	0.00258133723512695	0.00296755708059544	0.00454740392003036	0.000182495120532278	0.000441556885842556	0.0192791078146699	0.000457762996061382	0.00133866607364909	0.000484668557053925	3.57905375225298e-05	0.00465366644058624	0.00360733147846022	0.00944375269201557	0.0834181798614973	0.000742492094959869	0.00219888446451379	0.00360210815919303	0.000353801153161937
FL10629.0	0.000428913306712819	0.000634563377121162	0.0012214448755736	0.000534770755870993	7.18964679013767e-05	1.97054894425329e-05	0.00155489299984598	0.000412710352718625	0.000170327386743519	0.00141252283074848	0.00634184922708979	0.0021126071293821	0.00297635944833081	0.000137380878583115	0.000638668616111125	0.00200254655782154	6.36551492954071e-05	0.000213411177321715	0.00642691712758405	0.000237207136189336	0.00358081745006611	2.0125363812004e-05	0.000387455452562782	0.000198961447364915	0.000567678648340882	0.000936230577221689	0.0044706723624383	0.000386118895871313	0.000614503256099378	6.29696225481608e-05	0.000786109951307937	0.000359402740133127	0.00141906510034289	0.00615909843772369	0.0295992226088112	0.00063765713031721	0.000308383882344598	0.000179556187064218	0.00108208438399258	0.000559898829455517	0.000569930554116464	0.000882873867778687	0.00286617002094945	0.000372978683210411	0.000177784087254715	0.00565791007324676	0.000712932277087793	0.000784135050925449	0.00543898351489755	0.00735540649780436	0.00176351097185864	0.0158797928580044	0.00164321172189093	0.000368141474646367	0.0037926699858971	0.0612593184568984	8.07668619577681e-05	0.00149681269490408	0.00444761639559605	0.00217690629818459	0.000567521305711714	0.00152907118451521	0.00285838384753183	0.00132713005456085	9.47276042624223e-05	0.000506311465509928	0.0231010565823726	0.00468763686735754	0.00858953245929081	0.00496348727439758	3.56229640950595e-05	0.000106935627338655	0.00152907118451521	0.000219508450430504	0.0540699809168828	0.000234753379538115	0.000253416327618507	0.000979185323251362	0.000158528720593596	0.000249471658558944	0.000603410921633437	0.000388707996048307	0.0012160019858173	0.00274651818108951	0.00166178268536378	0.00296934244548017	0.000157456245357859	0.000379985931576671	0.0264719327833433	0.000445649978364805	0.000797664410526686	0.000459145519294483	3.20762085749575e-05	0.0039627651860483	0.00217961262091947	0.00411002659382347	0.0583069800361277	0.000479695076702674	0.00182414475185703	0.00217177708539154	0.000215783504025887
FL10649.0	0.000496332475803005	0.000508619936767937	0.00139009636387586	0.000533360919741404	7.93870422796644e-05	2.87022925006782e-05	0.00176718424184132	0.000315116825626378	0.000151593989325965	0.00166294942630685	0.00651312086599159	0.00260721229738198	0.00324886132827106	9.63844024869497e-05	0.000681895101110051	0.00206723899889167	6.15276382308698e-05	0.000207802634452309	0.00814148678868965	0.000360327209433721	0.00481033227856659	1.73319999147823e-05	0.000460075832474714	0.000153849580803117	0.000508647413287444	0.000988001971832301	0.00374780215871121	0.000414599532305186	0.00050999545019926	5.32754046753774e-05	0.000970458748380018	0.000354741433699765	0.00128278101021555	0.00654448422457479	0.0241374799934566	0.000577129698285377	0.000289089656750692	0.000206022784261465	0.000915886907282802	0.00073118818537038	0.000849193903609797	0.00093113034246633	0.00310611732534979	0.000558316003875998	0.000169779543728436	0.00631858828391917	0.000538195339581533	0.000830598929599689	0.0045378795131253	0.00933725243257473	0.00198691241849887	0.0159885435682525	0.00153743343832811	0.000312928629508033	0.00434784225956029	0.0493670063554125	0.000102394679964053	0.00141341362040313	0.00513792215974434	0.00204456260970713	0.000522712602864412	0.00134350828822676	0.0032353587929229	0.00135398016286717	9.18600023071599e-05	0.000585350860405721	0.0180929935889196	0.00596551368128026	0.0107615125723697	0.00578086418498091	2.39851220309046e-05	0.000101487786353023	0.00134350828822676	0.000276899370553964	0.0429148496547612	0.000276009427154146	0.000301771231150227	0.0011577241726293	0.000179455194878813	0.000157633120504562	0.000552486459152942	0.000402890506848102	0.00143370753212111	0.00280785045843065	0.00200967695035875	0.00451620909556695	0.000211550379220297	0.000561658680792452	0.0216993941269944	0.000419527431958307	0.000830960043002871	0.000526758742387506	3.94037968524577e-05	0.00434749417520506	0.00394077827182855	0.00409151666910688	0.0545292659948176	0.000587398993051356	0.00210977167161949	0.00394268300462252	0.00015707303689651
