sample_id	total	intracellular_non_membrane_bounded_organelle	kinetochore	chromosome	nucleolus	lipid_droplet	centriole	spindle	ribosome	cytoskeleton	chromocenter	gas_vesicle	bacterial_microcompartment	proteasome_storage_granule	ribonucleoprotein_granule	nematocyst	mitochondrial_nucleoid	plastid_nucleoid	contractile_fiber	bacterial_nucleoid	dynein_axonemal_particle	protein_aggregate_center	encapsulin_nanocompartment	Remaining
0159_AV42_66179_20190929_ST	7178969.99999999	0	0	32021.75	7.9	30.6666666666667	658	1.66666666666667	84331.7166666667	251.916666666666	0	0	2082.5	0	1	0	0.625	0.5	0	342.625	0	0	0	7059239.13333333
0159_AB18_26410_20190215_ST	7157144	0	0	22898.3333333333	16.3	0	85.5	0.166666666666667	69273.6333333333	472.916666666667	0	0	4123.5	0	76	0	3.375	0	0	293.416666666667	0	0	0	7059900.85833334
0159_AZ03_32032_20180919_ST	7119944	0	0.75	26742.5833333333	10.4	2.33333333333333	206	3	79006.9666666667	253.166666666667	0	0	2159.5	0	0.5	1	5.125	0	0	301.125	0	0	3	7011248.55
0159_AB18_26444_20190227_ST	7110482.99999999	0	1.875	23142.25	6.93333333333333	25	180	3.95	73598.5333333333	397.666666666667	0	0	3702	0	2.5	32	6	0.5	0	196.875	0	0	0	7009186.91666666
0159_AP39_21355_20180223_ST_E21	7107525	0	0	20941.6666666667	56.95	1	86.5	0.366666666666667	76608.05	121.583333333333	0	267	4839	0	44.5	1	12.5	0.5	0	281.75	0	0	0	7004262.63333333
0159_AY44_33043_20170926_ST	7102299	0	1.875	16172.1666666667	5.5	0	76	4.95	71388.75	111.833333333333	0	0	2297.5	0	1	0	16	0	0	116.5	0	1.75	0	7012105.175
0159_AB10_26745_20201112_ST	6996867	1	1.15476190476191	28770.5833333333	30.9333333333333	4.16666666666667	9	0.366666666666667	80129.7833333333	281.972222222222	0	0	10310.5	0.25	33.6	0	4.375	0	0	363.125	0	1	0	6876925.18968254
0159_AZ03_32055_20190830_STLS	6966641	0	0.291666666666667	32505.25	10.65	89.3333333333333	194.5	0.416666666666667	83517.8	234	0	0	1688	0	4.95	0	1.625	0.75	0	385.416666666667	0	0.333333333333333	1	6848006.68333333
0159_AB18_26714_20201224_ST	6963717	0.5	0	23401.3333333333	24.7	0	306.5	2.5	68776.6833333333	151.25	0	12	4846	0	17	0	7.125	1.25	0	234.25	0	0.666666666666667	0	6865935.24166667
0159_AB18_26691_20200831_ST	6961610	0	0	15267.3333333333	11.6	0	109.5	1.26666666666667	62631.9333333333	116.833333333333	0	0	3363.5	0	10	71	6.25	0	0	133.375	0	0	0	6879887.40833334
0159_AV42_66212_20191007_ST	6874570	0	0.225	18556	2.35	0	189.5	1.25	67977.6166666666	314.833333333333	0	0	1982.5	0	3.25	0	10.875	0	0	153.875	0	0	0	6785377.725
0159_AB10_26748_20201110_ST	6871908	0	0.5	26339.9166666667	4.2	0	2	4	67191.4333333333	262.166666666666	0	0	3281	0	0.5	0	3.25	0	0	269.125	0	0	0	6774549.90833334
0159_AB18_30941_20200915_ST	6859964	0	0.125	23824.3333333333	2.5	1.5	110.5	6.41666666666667	72856.5333333333	235.583333333333	0	0	2788	0	2.5	0	3.66666666666667	0	0	198	0	0	0	6759934.34166667
0159_AB18_26743_20201030_ST	6854581	0	1.125	25619.25	7.25	0	212.5	7.25	74180.75	261.666666666667	0	0	2531	0	0	1	4.125	0	0	220.375	0	0	0	6751534.70833334
0159_AS41_40058_20180625_ST	6821489	0	0.375	21412.5	18.7	2	117	0.75	66875.6761904762	338.416666666666	0	0	3226	0	51.5	1	9.75	1.5	0	213.25	0	0.5	0	6729220.08214286
0159_AP39_21290_20181113_ST_E21	6785393	0	0.166666666666666	20490.1666666667	29.75	21.5	288	1.25	69019.3833333333	160.666666666667	0	0	2737.5	0	12.5	1	6.125	0	0	171.75	0	0	0	6692453.24166666
0159_AB18_26646_20200815_ST	6749335	0	0	19742.1666666667	7.5	3	7	0.2	61741.5	358.25	0	0	4096.5	0	63.5	0	5.375	0.25	0	222	0	0	1	6663086.75833333
0159_AZ03_32028_20180808_ST	6741971.99999999	0	2.125	18765.75	10.5	0.333333333333333	181	9.41666666666667	69480.65	143	0	0	3289	0	9.75	0	2.91666666666667	5.5	0	209	0	0	0	6649863.05833333
0159_AP39_21685_20190116_ST	6714617	0	0.166666666666666	19539.1666666667	12.3666666666667	0	146	0	59849.6333333333	66.5	0	0	5071.5	0	3	0	30.2083333333333	0	0	196.375	0	0	21	6629681.08333333
0159_AB18_26755_20201020_ST	6669450	0	1.125	24915.5	18.3833333333333	0.5	121	2.78333333333333	72120.8666666667	341.166666666666	0	0	3175	0	3	47	1.75	0.75	0	269.625	0	0	0	6568431.55
0159_AA34_42092_20180525_ST	6668198	0	0.75	20339	0.5	0	133	1.5	65141.1	293	0	0	4175	0	0	0	10.75	0	0	182.75	0	0	0	6577920.65
0159_AV42_66147_20190812_ST	6667588	0	0.625	15208.1666666667	8.4	0	1434.5	1.25	68598.15	83.1666666666666	0	0	1574	0	15.5	0	3.875	0	0	129.5	0	0	0	6580530.86666667
0159_AZ03_32037_20201020_ST	6657593	0	0.25	35063.75	8.31666666666667	30.6666666666667	927.5	5.66666666666667	91001.0261904762	222.666666666666	0	0	2201.5	0	3.5	0	1.16666666666666	1.5	0	419.125	0	7.75	1	6527697.61547619
0159_AV42_66200_20191011_ST	6644858.99999999	0	0.375	24562.9166666667	18.0333333333333	7.33333333333333	389.5	1.91666666666667	72435.9333333333	242.333333333334	0	0	2238.5	0	12	2	28	1	0	287	0	1	0	6544631.15833333
0159_AY44_33005_20170925_ST	6627805	0	0.5	16038.0833333333	7.9	2	22	1.16666666666667	58029.6666666667	186.5	0	0	2039.5	0	8.25	0	11.5	0.5	0	162.125	0	0	0	6551295.30833333
0159_AB18_102958_20200826_ST	6621302	0	0.375	22960.8333333333	16.3833333333333	0.2	138.5	2.28333333333333	66718.1833333333	403.277777777777	0	0	4168	0.333333333333333	0.666666666666667	2	7	0.75	0	233	0	0	0	6526650.21388889
0159_AB18_26784_20201230_ST	6615803	0	0	29949.4166666667	5.95	4	351	5.16666666666667	76012.9666666667	232.361111111111	0	0	3407.5	0	3.25	0	5.25	0	0	298.625	0	0.25	8	6505519.26388889
0159_AZ03_32076_20190429_ST	6571711.99999999	0	1.29166666666666	21806.5833333333	7.06666666666667	2	320.833333333333	3.58333333333333	69224.65	242.75	0	0	2304	0	0.75	0	4.75	4.5	0	232.375	0	0	0	6477556.86666666
0159_AA34_42415_20190506_ST	6569907.99999999	0	0.5	23928.25	8.6	2	141	2.7	66004.5	320.75	0	0	1584	0	0.5	0	1.625	6.5	0	222.125	0	0	0	6477684.94999999
0159_AY44_33148_20190508_ST	6565116	3.16666666666667	1.76666666666667	36104.1833333333	287.342857142857	0	74.0666666666667	4.71666666666666	79577.3666666667	313.666666666667	0	0	1885.5	0	6.99166666666667	0	3.875	0	0	371.25	0	2	0	6446480.10714286
0159_AB10_26768_20200809_ST	6556792.00000001	0	2	24391.3333333333	9.55	1.5	545	5.2	76556.2333333333	188.75	0	0	2679.5	0	28.5	0	2.25	0	0	287.5	0	0	2	6452092.68333334
0159_AA34_42438_20190621_ST	6536593.99999999	0	0.25	23584.8333333333	2.93333333333333	1	426	3.16666666666667	69257.0666666667	284.833333333334	0	0	1744.5	0	0.5	0	2.5	0	0	196.583333333334	0	0.7	0	6441089.13333333
0159_AV42_66196_20191011_ST	6493472	0	0.125	31198.6666666667	5.7	1.33333333333333	494	0.25	73988.3	280.583333333334	0	0	1493	0	0.25	1	0.75	0	0	309.75	0	0	0	6385698.29166667
0159_AA34_42406_20190430_ST	6455620	0	0	14205.0833333333	8.35	1	15	1	63733.6	94.3333333333333	0	0	3064.5	0	24.5	0	8	0	0	99.375	0	0	0	6374365.25833333
0159_AB18_106054_20190207_ST	6452385	0	0	18621.75	3.2	0	267.2	2.7	66526.0833333333	240.583333333334	0	0	1939	0	0	0	15.375	0	0	195.25	0	0	0	6364573.85833333
0159_AB18_26712_20200926_ST	6442071	0	0	21250.4166666667	75.45	2	2458	0	71902.9166666667	138.083333333334	0	0	5756	0	54	6	1.25	0	0	314	0	0	0	6340112.88333334
0159_AB18_26663_20200725_ST	6430810	0	0.375	23267.5	4.03333333333333	1.5	2.5	1.95	64181.3166666667	317.583333333333	0	0	2014	0	0.5	0	2	1	0	263	0	0	0	6340752.74166666
0159_AA34_42150_20180907_ST	6421650.00000001	3.33333333333333	0.25	25133.9833333334	57.1666666666667	1.5	209.7	4.2	70631.6833333333	199.5	0	0	1752	0	1.33333333333333	0	4.375	0	0	204	0	1	0	6323445.97500001
0159_AB18_26718_20200909_ST	6392962	0	0	31831.6666666667	10.4	11	239.5	0.5	77553.8166666666	434.25	0	4	2198.5	0	4.5	0	2.75	0	0	365	0	0.333333333333333	0	6280305.78333334
0159_AQ29_10060_20180211_ST	6385174	0	0.5	27151.3333333333	4.73333333333333	0	15	1.2	68586.7333333333	194.416666666667	0	0	4610.5	0	14	1	8.91666666666665	0	0	288.25	0	0	0	6284297.41666666
0159_AZ03_32059_20190918_ST	6382042	0	0	14604.5	0.85	1.5	175.5	0.2	60821.6	80.3333333333334	0	0	1695.5	0	2	0	5	0.25	0	119.75	0	0.333333333333333	0	6304534.68333333
0159_AB10_101848_20181004_ST	6345437	0	1.75	18741	2.4	0	2.5	3.9	66377.7333333333	124.166666666667	0	0	3367.5	0	0	0	6.625	0	0	176.166666666666	0	0	1	6256632.25833333
0159_AB18_26642_20200320_ST	6270987	0	0	17796.1666666667	72.05	0.5	213.5	1.03333333333333	63768.4333333333	241	0	0	7062	0.5	50.5	0	2.5	0	0	268	0	0	0	6181510.81666667
0159_AB18_26705_20191018_ST	6267873	0	0.791666666666665	24839.9166666667	43.65	3.33333333333333	12.5	0.583333333333333	67895.65	181.416666666667	0	399	5021.5	0	53.5	9	1	0	0	386.25	0	0	0	6169024.90833334
0159_AB18_26560_20191009_ST	6266813	0	0.375	18882.75	4.55	50	576	4.08333333333333	64475.1	137.416666666666	0	0	1400	0.5	2	0	3	0.5	0	157.125	0	0	0	6181119.6
0159_AB18_26463_20190528_ST	6235093	0	0	26798.1666666667	45.25	18.8333333333333	307.5	1.5	73818	286.25	0	0	1726	0	14	1	1.25	0	0	298.75	0	0	0	6131776.5
0159_AB10_26786_20210216_ST	6199253	0	0.333333333333333	30789	15.35	8.58333333333333	274	2	78799.0833333333	292.916666666667	0	0	3142	0	0.625	1	4.125	3.25	0	362.25	0	0	0	6085558.48333334
0159_AP39_21361_20180308_ST_E21	6195301.00000001	0	0	19788	10.2	0	187	0.966666666666667	55116.0333333333	66.75	0	0	1747	0	2.5	0	4.375	0.25	0	127	0	0.333333333333333	0	6118250.59166667
0159_AQ29_10078_20180508_ST	6193496	2	0.125	34051.9166666667	32.5333333333333	150.25	383	0.75	82560.5666666667	465.926190476191	0	0	2993	0	1.91666666666667	0	3.75	1	0	329.25	0	1.33333333333333	0	6072518.68214286
0159_AB18_26741_20201114_ST	6186909	0	1.83333333333334	21645.25	8.25	0.533333333333333	85	7.66666666666667	65457.5666666667	226.916666666667	0	0	2517	0	0.5	0	1.25	0	0	205.75	0	0	0	6096751.48333333
0159_AA34_42470_20190830_ST	6166507	0	0	23009.6666666666	6.7	0	332.5	0.333333333333333	62517.75	165.416666666667	0	0	1740	0	0	1	3.25	0	0	195	0	0	0	6078535.38333333
0159_AP39_21372_20180327_ST_E21	6161143	0	0.75	17417.75	6.7	0	430	2.83333333333333	60510.0333333333	135.166666666667	0	0	1983.5	0	1.25	0	3.04166666666667	1	0	169.875	0	0.666666666666667	0	6080480.43333333
0159_AB18_26716_20200820_ST	6129283	0	0	25142.3333333333	9.5	18.5	63.5	1.66666666666667	65488.5333333333	212.5	0	0	1530	0	0	0	6.125	0.5	0	261.125	0	0.333333333333333	0	6036548.38333333
0159_AP39_21083_20180113_ST	6111009	0	0	14928	7.25	1.5	212	1	52468.0595238095	147.916666666667	0	0	1712	0	22.5	0	11.6666666666667	0	0	121	0	0	0	6041376.10714286
0159_AY44_33007_20170914_ST	6077713	0	0.125	18462.75	3.85	1.5	6.5	0.833333333333333	61528.2166666667	165.083333333333	0	0	2814	0	1.5	0	11.375	1.75	0	171.125	0	0	0	5994544.39166667
0159_AP39_21364_20180504_ST_E21	6015921	0	0	22731.25	9	1	262.5	0	52043.0333333333	13.8333333333333	0	22	1217.5	0	2.5	0	0.5	0	0	71.625	0	0	0	5939546.25833333
0159_AA34_42388_20190405_ST	5986266	0	0	26222.3333333333	10.3	0	122.5	0.666666666666667	67219.4833333333	289.083333333333	0	0	933	0	0	0	0.5	0	0	270.5	0	0.333333333333333	0	5891197.3
0159_AH05_15000_20171130_ST	5973013.99999999	0	0.5	19014.1666666667	11.3833333333333	0	444	1	63574.2833333333	168.75	0	0	3220	0	0.666666666666667	11	4.125	0	0	177	0	0	0	5886387.12499999
0159_AA34_42282_20181025_ST	5961842	0	0	16334.6666666667	5.4	0	20	0	55387.7	138.833333333333	0	0	2385	0	1.5	0	7.25	0	0	154.75	0	0	0	5887406.9
0159_AP39_21213_20180420_ST_E21	5955046	0	0.5	29113	13	77.3333333333333	176.833333333333	1	68309.9952380952	192.916666666667	0	0	1632	0	0.75	0	5.80833333333335	1	0	260.75	0	1.16666666666667	0	5855259.94642857
0159_AB18_26497_20190718_ST	5949329	2.5	7.1047619047619	19338.5	43.6833333333333	15.45	116.5	10.0595238095238	63575.2666666667	289.116666666667	0	0	2048.5	0.75	10.5	0	4.70833333333333	0	0	138	0	3	0	5863725.36071429
0159_AB18_26723_20201110_ST	5945421.99999999	0	0	20913	4.08333333333333	1.83333333333333	228	1.33333333333333	62812.35	167.666666666666	0	0	2067.5	0	2	0	0.916666666666665	0	0	186.5	0	0.333333333333333	0	5859036.48333333
0159_AZ03_32024_20180718_ST	5941800	0	0.625	15903.5833333333	2	0	169	1.25	58007.75	135.833333333333	0	0	3627	0	0.5	0	1.75	0	0	133.375	0	0	0	5863817.33333334
0159_AP39_21392_20180504_ST_E21	5866533	0	0	18145.6666666667	10.75	0.333333333333333	297	0.583333333333333	52387.5928571429	120.75	0	0	3001.5	0	3.5	0	12.9166666666667	0	0	119.125	0	0.25	0	5792433.03214285
0159_AZ03_32083_20190809_ST	5853768	0	0	10399.3333333333	0.25	0	45	0	49537	54	0	0	2068	0	0	0	5.75	0.25	0	55.5	0	0	0	5791602.91666667
0159_AQ29_10011_20170731_ST	5789921	0.833333333333333	0.416666666666667	24174.4166666667	89.1190476190476	3	333	4.23333333333333	66137.1	228.261111111111	0.333333333333333	0	1057.5	0	3.25	1	53.6666666666665	0	0	192.625	0	1	0	5697641.24484127
0159_AP39_21101_20171111_ST	5774735	0	0	19969.1666666667	30.4833333333333	22.6666666666667	25	0	62482.4833333333	59.3888888888888	0	0	3256.5	0	1	7	63.75	0	0	166.75	0	0	0	5688650.81111111
0159_AQ29_10041_20171121_ST	5761569	0	0	14201.9166666667	6.2	0	218.5	0	56677.4	100.25	0	0	809	0	0	146	39	0	0	96.625	0	0	0	5689274.10833333
0159_AA34_42453_20190809_ST	5759658	0	0.125	40408.1666666667	13.5333333333333	4.25	0	5.56666666666667	76176.25	2030.13333333333	0	0	2167.5	0	16.125	0	0.25	0	0.111111111111111	391.625	0	0	0	5638444.36388889
0159_AZ03_32060_20190920_ST	5740340.99999999	0	0.375	34200	24.4	6.16666666666667	249	2.75	79384.3333333333	302.25	0	0	2390	0	0.5	0	8.5	0	0	441.916666666667	0	2	5	5623323.80833333
0159_AB18_26776_20210113_ST	5729126.00000001	0.5	0.583333333333335	27465	20.4	0	96.5	1.66666666666667	63068.5666666666	301.083333333333	0	0	1572	0	0	0	7.91666666666665	9.5	0	236.375	0	1.2	0	5636344.70833334
0159_AB18_26645_20200422_ST	5704886	0	0.125	18896.1666666667	4.25	0	26.5	0.583333333333333	56034.3833333333	189.333333333334	0	0	2978	0	16.5	40	2.125	0	0	175.25	0	0	0	5626522.78333333
0159_AV42_66129_20190414_ST	5684208	0	0	19396.5	12.05	0.5	164	1.6	59152.4	140.583333333334	0	0	1238	0	1.5	0	2.875	0.5	0	161.916666666666	0	0	0	5603935.575
0159_AP39_21359_20180323_ST_E21	5671904	0	0.375	28999.75	24	8.5	130.5	1.31666666666667	66541.0261904762	282.916666666666	0	0	1733	0	3	2	6.41666666666665	0.5	0	326.625	0	0.25	0	5573843.82380952
0159_AP39_21064_20171222_ST	5653130	0	0	9445.91666666667	5	189.5	10.5	0	53282.8333333333	81.5	0	0	1439.5	0	17	0	1.5	0	0	55.875	0	0	1	5588599.875
0159_AB18_26720_20210217_ST	5648673	0	0.5	23500.4166666667	13.15	1.33333333333333	349	6.43333333333333	64020.7666666667	396.416666666667	0	0	2582.5	0	4	16	6.125	0	0	239.875	0	0	0	5557536.48333333
0159_AK37_71056_20190611_ST	5606527	0	1.25	19864.5833333333	6.8	1	302	1.83333333333333	57056.3833333333	211.583333333333	0	0	3089	0	0.75	0	4	0	0	190.875	0	0.333333333333333	0	5525796.60833333
0159_AB18_26425_20190206_ST	5558989	0	0	19848.8333333333	3.41666666666667	2	157.5	1.33333333333333	59524.65	200.75	0	0	2977	0	0	0	3.25	0.25	0	264.75	0	0	0	5476005.26666666
0159_AP39_21261_20180629_ST_E21	5502934	0	0.375	17464.5	11.7	4.83333333333333	423	3.08333333333333	54009.9166666667	135.777777777778	0	0	1858	0	2.5	0	15	1	0	145.625	0	0	0	5428858.68888889
0159_AA34_42084_20180509_ST	5501488	61.5	161.863744588745	41377	1747.05836940837	413.9	20.3333333333333	77.0623376623376	72810.2166666667	1608.68888888889	0	0	2800	61.6333333333333	346.485714285714	0	112.866666666667	1	0	372.208333333333	0	56.0666666666667	0	5379460.11594517
0159_AA34_42113_20180615_ST	5466709	0	0.375	19208.9166666667	9.23571428571429	0.583333333333333	78.5	10.1166666666667	56744.55	198	0	0	2985.5	0	2	0	4.5	0	0	177.625	0	0	0	5387289.09761905
0159_AB18_26415_20190218_ST	5462225	0	0.5	21740	6.6	0	243	1	58646.9666666666	294.666666666667	0	0	1779.5	0	0	0	40.9166666666667	0	0	190.625	0	0	0	5379281.225
0159_AP39_21222_20180322_ST_E21	5457020	0	0.5	25827.25	23.3333333333333	6	31.5	0.733333333333333	56062.3666666667	269.666666666667	0	0	1280.5	0	0.583333333333333	0	8.75	0	0	192.5	0	0.666666666666667	0	5373315.65
0159_AY44_33033_20171003_ST	5453153	0	0.125	16902	6.03333333333333	66.5	353.5	2.08333333333333	59560.3333333333	154	0	0	1383.5	0	0	4	6.75	0.25	0	149.5	0	0	0	5374564.425
0159_AV42_66213_20191004_ST	5436777	0	0.25	22715.9166666667	10.35	1	512.5	1	65872.8833333333	219.416666666667	0	0	2507	0	53.5	0	2.5	0.5	0	335.875	0	0.666666666666667	0	5344543.64166667
0159_AA34_42376_20190318_ST	5433622	0	0	12496.25	4.85	0	327.5	1.86666666666667	50603.9333333333	64.8333333333333	0	0	833	0	0.5	0	2.75	0	0	75.5833333333335	0	0	0	5369210.93333334
0159_AB18_26520_20200917_ST	5430493.99999999	0	0	18912	9.55	1.33333333333333	228.5	0.866666666666667	57141.3833333334	102.583333333333	0	0	2347	0	1	6.5	4.625	0.5	0	213.875	0	0.25	0	5351524.03333333
0159_AP39_21413_20180813_ST_E21	5424876	0	0.25	18045.75	12.9	1.83333333333333	254	0.866666666666667	55437.3333333333	89.75	0	0	1642.5	0	2	0	5	0.25	0	182.25	0	0	0	5349201.31666667
0159_AB10_26756_20201027_ST	5407572	0	0.545454545454545	24504.1666666667	5.4	12.6666666666667	426.5	2.5	61828.3333333333	380.5	0	0	2062	0	1	50	4.5	0	0	238	0	0.666666666666667	0	5318055.22121212
0159_AA34_42452_20190801_ST	5404011	0	0.375	17860.5	9.1	36	422.5	2.91666666666667	57307.4666666667	239.75	0	0	1687	0	0	0.5	2.125	14.5	0	188.375	0	0.25	0	5326239.64166667
0159_AB18_26722_20201204_ST	5369834	0	0.375	19355.8333333333	11.75	5	377	0.95	57992.7	214.583333333333	0	0	2367	0	20	8.5	2.25	0	0	229.125	0	1.33333333333333	0	5289247.6
0159_AA34_42477_20190918_ST	5339445	0	0.25	19518.6666666667	2.9	0	1	1.16666666666667	48461.8166666667	139.083333333333	0	0	2275	0	0	0	1.5	0	0	197	0	0	0	5268846.61666667
0159_AA34_42242_20181111_ST	5333638	0	4.625	11447.6666666667	4.25	1.5	2.5	10.1833333333333	41137.3333333333	40.25	0	0	1969.5	0	6.5	0	2	0	0	75.5	0	0	0	5278936.19166667
0159_AZ03_32040_20181023_ST	5326964	0	0.25	15329.1666666667	6	3.5	215.5	0	53685.95	123.25	0	0	1543.5	0	1	0	0.583333333333335	0	0	185.5	0	0	0	5255869.8
0159_AS41_40057_20180522_ST	5325260	0	0.125	8881.58333333333	5.2	68.5	144.5	5.65	43313.6	66.0333333333333	0	0	877.5	0	0	0	6.25	0.5	0	37	0	0	1	5271852.55833333
0159_AB10_26739_20201029_ST	5322209	0	0.25	14803.6666666667	4.33333333333333	1.5	18	0	58199.75	96.5833333333333	0	0	619	0	0	0	42.3333333333333	0	0	93.75	0	0.2	0	5248329.63333333
0159_AA34_42088_20180515_ST	5305097	0	0	9621.91666666667	10.5	1.5	4	0	41130.4833333333	8.66666666666667	0	0	2173	0	65.5	0	1.25	0	0	109.25	0	0	0	5251970.93333333
0159_AY44_33013_20170917_ST	5299208	0	0.875	14445.1666666667	10.7333333333333	33.25	206	1.7	55936.2833333333	131.75	0	0	2090	0	4.33333333333333	0.5	7.79166666666665	0.25	0	137.125	0	0	0	5226202.24166666
0159_AB18_106720_20190226_ST	5298117	0	0.125	20583.1666666667	9.33333333333333	12.7	213.5	3.25	60586.8333333333	198.583333333334	0	0	1927	0	0	28	4.75	6	0	250.166666666666	0	0.2	0	5214293.39166667
0159_AA34_42437_20190622_ST	5283569	0	0.125	18223.5833333333	5.7	3	648	0.25	58797.4666666667	132.5	0	0	1747.5	0	3	0	1.25	0	0	136.625	0	0	0	5203870
0159_AP39_21221_20180301_ST_E21	5279448	0.5	0.166666666666666	20922.4166666667	95.5666666666667	1.5	485	1	54967.4333333333	126.916666666667	0	0	1922.5	0	87.5	16.5	2.25	0	0	343.958333333333	0	0.583333333333333	1	5200473.20833333
0159_AP39_21021_20171021_ST	5271360	0	0.875	16458.9166666667	19.5166666666667	0	180.5	2	47351.2357142857	111.833333333333	0	0	2200	0	8.5	0	15.2083333333333	0	0	124.375	0	3.06666666666667	0	5204883.97261905
0159_AB18_26453_20190218_ST	5264094	0	0.5	18139.5	9.8	8.66666666666667	295	1	58987.3	193.666666666666	0	0	1631.5	0	9.5	0	2.25	1.25	0	241.125	0	0	7	5184565.94166666
0159_AB18_26715_20210225_ST	5250261	0	0.333333333333333	21595	22.3666666666667	0.25	111.9	1	58616.2166666666	255.833333333333	0	0	1695	0	0.999999999999998	0	5	0	0	232.75	0	0	0	5167724.35
0159_AB18_106508_20190812_ST	5212044	0	0.375	16971.6666666667	26.8	0	11.5	1.85	51430.55	190.083333333333	0	0	3786	0	75.5	0	2.75	0	0	231.75	0	0	0	5139315.175
0159_AP39_21123_20171120_ST	5184101	0	0.375	13741.5	3.75	2	3.5	0.75	50073.1666666667	256.166666666666	0	0	1680	0	8	28	6.5	0	0	147.25	0	0	0	5118150.04166667
0159_AQ29_10023_20170921_ST	5169943	0	0.25	22970	14.9	3	164.5	0.5	58879.7928571428	185.916666666667	0	0	1742.5	0	0	0	9	0	0	225	0	0.25	0	5085747.39047619
0159_AB10_26088_20180508_ST	5164708	0	0.125	22579.25	4.3	0	652	0.25	59556.4833333333	252.166666666666	0	0	1673	0	0.166666666666666	0	2.125	0	0	211.625	0	0.333333333333333	0	5079776.175
0159_AA34_42333_20190117_ST	5157300	0	0	18131.75	11.5	4.5	611.5	0	63208.8666666667	109	0	0	1076	0	17	0	40.6666666666667	0	0	138.625	0	0	0	5073950.59166666
0159_AB18_26227_20190319_ST	5157019	0	1	15247.4166666667	10.75	0.5	305	3	52659.45	144	0	0	2807.5	0	92	0	5.25	0	0	213.25	0	0	0	5085529.88333334
0159_AB10_103255_20180917_ST	5150685	0	0	12070.3333333333	4	2	1	0	45105.0666666667	132.416666666667	0	0	2423.5	0	0	0	2	0	0	122.75	0	0	0	5090821.93333333
0159_AZ03_32047_20190415_ST	5107558	0	0.375	17302.0833333333	4.25	36	198	1.08333333333333	54177.95	228.75	0	0	1687	0	1.25	0	4.375	0.5	0	136.125	0	0	0	5033780.25833333
0159_AA34_42087_20180523_ST	5082822	0	0	19291.5	211.35	0	0	0.2	44748.1666666667	7.66666666666667	0	0	316	0	255	0	0	0	0	522.666666666665	0	0	0	5017469.45
0159_AB18_26686_20201114_ST	5076859	0	1.625	16935.5833333333	22.4833333333333	0	213.5	3.25	51627.8166666667	184.233333333333	0	0	3462	0	131.5	0	1	0	0	302.375	0	0	0	5003973.63333333
0159_AB18_26327_20190627_ST	5026806	22.6666666666667	4.31309523809524	20050.5166666666	978.292857142857	1.75	45.6666666666667	16.1190476190476	59648.9333333333	295.314285714285	0.333333333333333	0	924.5	0.333333333333333	20.425	0	24.1666666666667	0.5	0	203	0	10	0	4944559.16904762
0159_AZ03_32095_20191213_ST	5014784	0	1.19642857142857	18998.3333333333	10.9333333333333	0	159	0.583333333333333	55756.9166666667	165.75	0	0	1450.5	0	0	0	2.375	0.5	0	185.25	0	0.2	0	4938052.46190476
0159_AB18_26750_20201118_ST	5012890	0	0.125	20069.0833333333	10.7	0.333333333333333	502	2.25	56033.2	324.309523809524	0	0	1682.5	0	0.375	2	33	0	0	153.125	0	0	0	4934076.99880952
0159_AB18_26728_20201124_ST	5011613	0	0.25	17783.6666666667	10.5333333333333	0	298.5	1.97619047619047	58310.1166666667	136.309523809524	0	0	2439	0.333333333333333	2	0	2.83333333333333	0	0	196.625	0	0	0	4932430.85595238
0159_AA34_42456_20190803_ST	5004507	0	0	17829.1666666667	4	2	47.5	0.2	45119.95	99.25	0	0	1538.5	0	0.25	0	1.375	1	0	101.5	0	0	0	4939762.30833333
0159_AP39_21383_20180515_ST_E21	4976151	0	0.125	14740.3333333333	5.45	5.2	164.7	1.15	46059.3666666667	179.75	0	0	2369	0	3.25	2	5.75	0.5	0	109.5	0	0.25	0	4912504.675
0159_AA34_42389_20190404_ST	4972911	0	0	9298.5	10.95	1.5	22	0	38114.7833333334	18	0	0	2393.5	0	54.5	0	3.5	0	0	122	0	0	15	4922856.76666666
0159_AK37_71011_20180526_ST	4967838	0	0.375	17177.1666666667	9.6	0.5	249	1.35	53222.85	160.75	0	0	1537	0	0.25	0	1.91666666666666	1	0	185.75	0	0.666666666666667	0	4895289.825
0159_AB18_26767_20200812_ST	4952969	0	0	13797.6666666667	23	0.5	120.5	0	49161.15	49.5833333333333	0	0	1713	0	6.125	0	11.125	0	0	177.25	0	0.333333333333333	0	4887908.76666667
0159_BA21_18000_20170917_ST	4948238	0	0.875	16488.1666666667	7.33333333333333	2	314.5	0.75	49401.0333333333	143.083333333334	0	0	1853.5	0	20.75	0	3.5	0.25	0	164.416666666666	0	0	0	4879837.84166667
0159_AB10_26103_20180911_ST	4947186	0	0	18159.5	2.5	1	52.5	1.5	52963.8833333333	143.416666666667	0	0	1724.5	0	0	0	1	0.5	0	169	0	0	0	4873966.7
0159_AA34_42329_20190116_ST	4929992	0	0	20707.0833333333	10.8	3.5	10	0.9	58669.45	259.333333333333	0	0	3901.5	0	7.25	0	1.25	0.25	0	144.875	0	2.33333333333333	0	4846273.475
0159_AZ03_32025_20200904_ST	4894731	0.5	1	15741.9166666667	12.3166666666667	3	124	2.33333333333333	49715.5666666667	169.166666666667	0	0	2122	0	3	1	4.25	9	0	160.875	0	0	0	4826661.075
