sample_id	total	phosphate_containing_compound_metabolic_process	fructose_6_phosphate_metabolic_process	fructose_2_6_bisphosphate_metabolic_process	phosphagen_metabolic_process	phospholipid_metabolic_process	nucleoside_phosphate_metabolic_process	phosphorylation	dephosphorylation	glucose_1_phosphate_metabolic_process	glyceraldehyde_3_phosphate_metabolic_process	deoxyribose_phosphate_metabolic_process	ribose_phosphate_metabolic_process	fructose_1_6_bisphosphate_metabolic_process	X7_8_dihydroneopterin_3__triphosphate_biosynthetic_process	thiamine_diphosphate_metabolic_process	pyridoxal_phosphate_metabolic_process	molybdopterin_cofactor_metabolic_process	inositol_phosphate_metabolic_process	glucose_6_phosphate_metabolic_process	xylulose_5_phosphate_metabolic_process	alditol_phosphate_metabolic_process	X1_deoxy_D_xylulose_5_phosphate_metabolic_process	carbamoyl_phosphate_metabolic_process	D_tagatose_6_phosphate_metabolic_process	D_glycero_D_manno_heptose_7_phosphate_metabolic_process	methanopterin_containing_compound_metabolic_process	lipid_X_metabolic_process	Remaining
0159_AJ09_750060_20191112_ST	981427	103.1	687	2.83333333333333	9.55555555555555	749.649305555555	5929.84285493827	43992.3445767196	695.141666666667	0	116.611111111111	51.9140946502058	560.734068072702	88.9444444444443	25.8333333333333	91.6666666666667	4.0625	28.0333333333333	15.3611111111111	108.75	16.9444444444444	161.42037037037	49	10.037037037037	15.462962962963	3.05555555555556	0	0	927909.701674138
0159_AK37_71070_20190824_ST	979397	175.433333333333	610.333333333333	8.66666666666667	7.22222222222222	821.234722222223	6559.1785114965	44077.3971560847	1057.725	0	135.35	51.4523748285322	601.543415086713	86.3333333333333	30.1666666666667	136.925925925926	10.0069444444444	33.4111111111111	17.2407407407407	130.611111111111	22.8055555555556	144.509259259259	53.6666666666667	7.03703703703703	16.1666666666667	4.22222222222222	0	0	924598.360023985
0159_AB10_30135_20181217_ST	978828	150.25	751.416666666667	4.33333333333333	5.77777777777778	830.716666666666	6217.93081875857	44769.7934523809	1032.38333333333	0	122.229166666667	50.4772119341564	578.488144290124	87.5	30.0416666666667	129.018518518519	6.88194444444444	37.7111111111111	14.6296296296296	108.611111111111	15.4166666666667	131.414814814815	51.3148148148148	4.14814814814814	13.1851851851852	2.88888888888889	0	0	923681.440928192
0159_AB10_26303_20190125_ST	965658	261.166666666667	727.666666666667	2.5	10.2222222222222	859.202430555556	7176.0914966278	44906.921031746	874.020833333333	0	118.741666666667	204.348465363512	585.110116598079	87.5	23.2708333333333	123.888888888889	8.69444444444444	33.9222222222222	11.3379629629629	94.2777777777778	21.2222222222222	128.159259259259	52.2962962962963	7.88888888888889	20.2592592592592	2.44444444444444	0	0	909316.845903553
0159_AA34_42403_20190422_ST	959223.999999999	44.25	774	2.33333333333333	7.22222222222222	807.765393518519	6539.90814186099	33419.7104497355	744.4	0	126.375	53.6024519890261	605.268222736625	91	41.3333333333333	116.444444444444	4.07638888888889	21.8277777777778	19.2777777777778	145.805555555555	21.8333333333333	173.15	61.6666666666667	6.85185185185185	6.2037037037037	1	0.12962962962963	0	915388.56432164
0159_AV42_66154_20190902_ST	955340	66.2	762.833333333333	5.5	8.66666666666667	812.228240740741	6081.16144575903	44412.6003968254	944.891666666666	0	128.166666666667	52.2299811385459	574.279444444444	76.8333333333333	20.75	128.185185185186	5.5	39.4333333333333	15.4907407407407	112.472222222222	17.3611111111111	126.038888888889	48.2592592592592	7.22222222222222	13.5185185185186	0.777777777777778	0	0	900879.399565166
0159_AA34_42122_20180605_ST	953292	160.5	779.333333333333	4.33333333333333	8	896.344675925925	6505.26282693187	41091.3111111111	1173.41666666667	0	115.541666666667	45.8025120027435	615.525005144033	90.6666666666667	17.7291666666667	130.925925925926	10.4166666666667	59.3666666666667	11.8333333333333	93.8611111111112	22.6666666666667	182.944444444444	42.3333333333333	12.1851851851852	25.2777777777778	0.111111111111111	0	0	901196.310813329
0159_AA34_42294_20181129_ST	951006	131.25	753.333333333333	1.25	11.7777777777778	881.841203703704	6777.05807756058	36877.6130291005	787.291666666667	0	133.180555555556	55.2848079561042	649.586589077503	92	33.7916666666667	136.314814814814	12.4861111111111	29.8611111111111	8.19444444444444	97.7222222222222	26	105.766666666667	62.037037037037	6.25925925925925	23.7037037037037	1.11111111111111	0	0	903311.28481112
0159_AP39_21099_20171122_ST	948546	216.733333333333	685	2.33333333333333	11	755.405208333333	6198.59056012803	41537.5404761904	1166.05833333333	0	131.180555555556	47.9528463648834	575.129099794239	73.5	18.9583333333333	137.75	9.93981481481481	36.3388888888889	12.0092592592593	96.9722222222222	17.5833333333333	117.559259259259	53.6296296296297	5.2962962962963	16.7037037037037	1.77777777777778	0	0	896621.057735115
0159_AV42_66140_20190602_ST	945275	199.45	705.666666666667	4.33333333333333	4.55555555555556	817.835416666667	6395.92784965135	39365.3046296296	1133.925	0	132.509722222222	49.577313957476	599.371326303155	87.3333333333333	22.9583333333333	131.777777777778	9.32638888888889	52.0055555555557	13.0944444444444	88.7222222222222	14.3611111111111	132.400925925926	45.4444444444444	7.01851851851852	17.037037037037	2.77777777777778	0	0	895242.285315644
0159_AQ29_10081_20180424_ST	939912	40.5	797	0.666666666666667	2.44444444444444	806.282903439153	5646.6016840584	33897.1869047619	698.341666666667	0	110.430555555556	49.9518114344503	523.957900377229	73	33.6875	119.722222222222	6.27777777777778	31.5333333333333	13.1666666666667	153.222222222222	22.6111111111111	189.718518518519	67.7407407407408	5.96296296296297	9.01851851851852	3.44444444444444	0	0	896609.529444077
0159_AA34_42372_20190318_ST	936779	83.0833333333333	538	2	1.11111111111111	754.179282407407	6668.96825560128	31705.9924603175	792.683333333333	0	125.708333333333	55.0365655006859	640.682343106996	103	34.5833333333333	118.166666666667	6.54166666666667	27.0055555555556	19.3981481481482	124.625	24.0555555555556	234.990740740741	62.3611111111111	2.14814814814814	7.42592592592592	7.44444444444444	0	0	894639.808685659
0159_AB18_26636_20191029_ST	932558	143.7	605.833333333333	2.66666666666667	7.66666666666667	732.721990740742	5733.54997191195	40727.3132936508	604.425	0	107.638888888889	50.2540723593964	545.608614479228	74.9444444444443	24.2708333333333	111.37037037037	8.09027777777778	24.7555555555556	13.2685185185185	111.222222222222	23	128.60462962963	47.2407407407408	7.96296296296297	12.7037037037037	1.83333333333333	1.01851851851852	0	882706.335390191
0159_AP39_21037_20171123_ST	930654	37.1666666666667	611.777777777777	2	3.22222222222222	639.489351851851	5211.6414686214	44473.4533068783	866.858333333333	0	100.861111111111	39.7928240740741	486.72803755144	65	22.7916666666667	106.555555555556	3.60416666666667	28.3222222222222	15.8055555555556	120	21.1666666666667	101.892592592593	48.8148148148148	5.22222222222222	6.88888888888889	5.55555555555555	0	0	877629.388992504
0159_AV42_66180_20190913_ST	929365	188	486.333333333333	3.66666666666667	6.44444444444444	787.049437830688	5885.86095242178	40266.4412037037	752.766666666667	0	113.173611111111	54.5120333627278	540.219557470278	49.1666666666667	31.1666666666667	121.212962962963	12.0486111111111	40.7444444444443	13.7777777777778	109.222222222222	18.8333333333333	177.168518518518	43.287037037037	6.46296296296297	16.4814814814814	3.38888888888889	0	0	879637.570518914
0159_AQ22_10402_20180123_ST	927668	71.75	741.333333333333	1.33333333333333	5.77777777777778	842.279282407407	6320.00345119701	34622.0268518518	1011.5	0	128.097222222222	49.883034489516	603.413040123457	83.8333333333333	40.8958333333333	146.731481481481	5.23611111111111	29.8	21.1388888888889	169.680555555555	29.7777777777778	160.168518518519	71.5740740740741	7.96296296296297	9.7962962962963	4.88888888888889	0	0	882489.117951041
0159_AQ29_10076_20180501_ST	926771	28	569.666666666667	0	1.77777777777778	909.714814814815	6370.31999028349	39885.6398148148	858.166666666667	0	161.930555555556	57.6091392318244	589.557583161865	42.1666666666667	34.5208333333333	135.166666666667	21.6944444444444	18.3333333333333	3.59259259259259	47.5833333333333	17.6666666666667	80.1611111111112	85.037037037037	2	5.27777777777778	1.5	0	0	876843.916528064
0159_AY44_33293_20191206_ST	916252	227.583333333333	565.666666666667	7.33333333333333	17.6666666666667	785.4125	6265.94855852766	36818.1988095238	951.216666666667	0	139.280555555556	51.3138717421125	595.990877057613	98.5	23.3333333333333	111	6.76388888888889	38.1	11.0925925925926	84.4444444444445	10.6666666666667	137.262962962963	45.962962962963	9.5	11.1666666666667	1.44444444444444	2.68518518518518	0.166666666666667	869234.298346112
0159_AQ29_10002_20170630_ST	912260	117	775.444444444443	2.5	9.33333333333333	838.172685185185	6759.60614854824	30222.6418650793	907.695833333334	0	137.180555555556	49.8624828532236	655.951408179012	106	32.0625	142.888888888889	7.95833333333333	32.9055555555556	15.2175925925926	108.305555555556	23.7777777777778	158.696296296296	68.4814814814814	11.5925925925926	19.3518518518519	2.94444444444444	0	0	871054.428373118
0159_AA34_42103_20180813_ST	908343	190.583333333333	231.333333333333	23.3333333333333	52.3333333333333	805.934060846561	7170.74688234862	29321.5599867725	1259.95833333333	0	108.347222222222	57.5350529100529	745.088873885459	92.3333333333333	31.4375	150.522222222222	9.20949074074075	145.1	18.2592592592593	229.305555555555	9.55555555555555	239.72962962963	40.9074074074074	0.777777777777778	46.0925925925926	13.8888888888889	0	0	867349.127041385
0159_AJ09_750035_20191010_ST	903667	180.166666666667	682.333333333333	5	13.1111111111111	715.832291666667	5656.49534807956	41146.3666666667	798.575	0	111.519444444444	45.8793724279835	530.807268518518	84.8333333333333	21.8541666666667	104.925925925926	7.19444444444444	23.4	12.3055555555556	98.8055555555555	27.6777777777778	116.540740740741	42.3703703703703	6.18518518518519	14.1111111111111	0.944444444444444	0.12962962962963	0	853219.635256344
0159_AQ29_10118_20180912_ST	895543	170.25	729	3	13.2222222222222	839.826620370371	7108.02789780521	30722.5468253968	1101.65416666667	0	143.347222222222	57.7944958847737	681.703249314129	85.8333333333333	28.0833333333333	142.87037037037	10.4930555555556	38.1444444444444	8.92314814814817	88.3333333333333	16.8888888888889	174.422222222222	62.2962962962963	8.22222222222222	18.2777777777778	3.16666666666667	0.333333333333333	0	853286.338874192
0159_AA34_42288_20181031_ST	894057	125.116666666667	670.666666666667	4.33333333333333	12.4444444444444	690.275925925926	5499.85556727252	40073.353968254	811.191666666666	0	103.305555555556	44.6491340877915	520.233649691358	67	20.1666666666667	120.87962962963	8.14583333333333	31.3611111111111	9.7685185185185	89.2777777777778	17.9444444444444	100.825925925926	50.2222222222222	6.96296296296297	15.5555555555556	2.55555555555556	0	0	844960.907217731
0159_AQ29_10025_20171011_ST	893492	165.5	643.333333333333	0.333333333333333	8.77777777777778	844.989814814815	6651.65329246685	28484.4486772487	878.758333333334	0	133.694444444444	61.7751200274348	630.780507544582	90.3333333333333	25.3125	126.657407407408	7.5625	37.2833333333333	17.3722222222222	82.5	18.5	213.820370370371	60.4351851851852	13.037037037037	9.33333333333333	2.61111111111111	0	0	854283.197032342
0159_AY44_33039_20170920_ST	892877	94.0666666666667	729.333333333333	2.83333333333333	6	762.506712962963	5618.75336460579	41333.8691798941	772.233333333333	0	114.961111111111	47.3304183813443	533.001338183421	71.8333333333333	25.8333333333333	124.37962962963	8.36805555555555	38.1861111111111	15.6944444444444	111.055555555556	25.7222222222222	111.657407407407	49.4444444444444	10.037037037037	12.6481481481481	4.94444444444444	0	0	842252.307041528
0159_AA34_42184_20180725_ST	890156	471.5	125.333333333333	1.33333333333333	1.55555555555556	716.931018518518	4711.60354975015	34133.5917989418	460.491666666667	0	58.2777777777778	39.2103174603175	422.211113683128	3.16666666666667	23.0625	105.675925925926	11.4444444444444	89.7	17.2962962962963	161.888888888889	32.5	389.39074074074	9.37037037037037	0.685185185185185	34.9444444444444	6.94444444444444	0	0	848127.890627572
0159_AB10_103292_20190425_ST	879316	180.366666666667	665.066666666667	3.66666666666667	12.7777777777778	752.70636574074	6009.83684099223	36048.3164021164	835.25	0	116.458333333333	46.9035408093278	578.852448559671	94.8333333333333	21.375	102.25	5.65972222222222	41.2277777777777	15.0370370370371	94.6388888888888	21.25	172.903703703704	46.3240740740741	8.35185185185185	20.537037037037	2.22222222222222	0	0	833419.187642522
0159_AB18_26429_20190327_ST	874053	239.333333333333	610	4.83333333333333	22.5555555555556	800.178240740741	6139.16209754066	35021.1068121693	890.095833333334	0	120.383333333333	53.4522890946502	585.410089101999	77.6666666666667	25.9583333333333	114.685185185186	7.93055555555555	23.2555555555555	11.3953703703704	86.1111111111112	12.0555555555556	142.188888888889	48	7.16666666666667	14.6851851851852	2.33333333333333	0.907407407407407	0	828992.149267649
0159_AA34_42203_20180814_ST	872639	54.45	599	1.5	7.33333333333333	631.981018518518	4961.59018032693	38979.55	763.216666666666	0	92.7916666666667	35.9105366941015	462.123487654321	63.111111111111	30.9583333333333	98.5185185185185	4.70138888888889	23.45	12.2407407407407	111.166666666667	29.3055555555556	88.9287037037038	46.3703703703703	7.2962962962963	7.37037037037037	4.66666666666667	0	0	825521.468387918
0159_BE31_82028_20200116_ST	871916	124.333333333333	647.61111111111	2.33333333333333	7.11111111111111	738.656613756613	5466.06951760402	37742.9916666667	833.666666666666	0	114.946825396825	38.4876543209876	510.680827617741	66.8333333333333	24.3333333333333	129.064814814814	6.19444444444444	27.9388888888889	14.6574074074074	112.472222222222	23.8333333333333	119.038888888889	50.4444444444444	4.88888888888889	10.1296296296296	3.38888888888889	0	0	825095.892820563
0159_AS41_40102_20191114_ST	871126	94.25	611.666666666667	3.33333333333333	10.6666666666667	648.453703703704	4949.71987168496	38963.3562830688	821.925	0	88.6111111111108	37.8821159122085	466.489581189986	57.5	23.1041666666667	104.481481481481	5.125	31.4333333333333	18.2407407407407	81.9444444444445	16.5	71.0370370370369	44.125	9.22222222222222	12.5740740740741	9.44444444444444	0	0	823944.913722218
0159_AB10_26264_20181015_ST	870698	106.183333333333	676	3	6.44444444444444	725.942361111111	6431.40168467078	40584.232473545	613.816666666666	0	109.444444444444	164.069187242798	523.83502872085	91.5	20.6666666666667	101.648148148148	6.43055555555555	32.5333333333333	10.4629629629629	90.3055555555555	17.6944444444444	142.040740740741	49.1481481481481	6.44444444444444	11.6111111111111	0.833333333333333	0	0	820172.310931376
0159_AQ22_10442_20191101_ST	866691	54.25	759.777777777777	0	4.88888888888889	772.005092592593	5832.77087334248	30962.7662698413	847.9375	0	117.472222222222	71.1418038408779	522.763297325103	79.8333333333333	25.6458333333333	118.777777777778	4.84027777777778	20.9833333333333	14.1342592592593	129.305555555555	26.3888888888889	124.505555555556	63.7777777777778	3.96296296296297	9.2037037037037	1.44444444444444	0	0	826122.422570465
0159_AY44_33030_20170915_ST	864032	55.5833333333333	641.333333333333	2.5	5.66666666666667	677.905208333333	6571.04169095793	39832.4841269841	697.441666666667	0	102.888888888889	259.386616941015	489.164540466392	66	22.8541666666667	112.407407407408	5.04861111111111	25.5666666666667	12.5	106.194444444444	17.4722222222222	104.946296296296	46	10.3333333333333	11.9444444444444	3	0	0	814152.336334836
0159_AY44_33257_20191029_ST	863679	129.2	636.555555555557	2.5	5.22222222222222	834.907060185185	5892.15493484225	37498.1792989418	979.25	0	124.333333333333	51.0410236625515	555.780207904664	89.1666666666667	22.2083333333333	127	9.47222222222222	32.4944444444444	11.9814814814815	94.25	23.6111111111111	123.55	55.962962962963	7.74074074074074	17.5185185185186	1.72222222222222	0	0	816353.197659649
0159_BE31_82025_20200108_ST	859781	227	602.333333333333	3	9	761.329398148148	5902.49507315958	34124.5703703704	932.283333333335	0	131.194444444444	46.1959019204389	566.201444615912	71	21.25	118.759259259259	12.0763888888889	31.7777777777778	9.02222222222222	74.8055555555555	18.0833333333333	115.062962962963	55.8148148148148	7.92592592592592	13.4074074074074	1.77777777777778	0.444444444444444	0	815924.188830304
0159_AB10_26304_20190107_ST	854250	70.5833333333333	575.333333333333	1.33333333333333	3.33333333333333	719.527546296296	5112.26725965935	38908.3880291005	765.333333333334	0	102.222222222222	42.1289437585734	470.355724879973	73.888888888889	24.3333333333333	96	5.16666666666667	26.7	15.1481481481482	107.333333333333	21.1666666666667	112.335185185185	44.1481481481481	3.88888888888889	12.7407407407408	4.66666666666667	0	0	806931.67694075
0159_AN38_59011_20171127_ST	831492	236.033333333333	562.666666666667	3.5	15.4444444444444	699.978009259258	5967.54660608139	35024.8412698413	917.808333333334	0	115.666666666667	130.713391632373	517.616534636488	84.8333333333333	22.7916666666667	98.0185185185185	6.51388888888889	33.55	8.04259259259261	62.3888888888888	11.6388888888889	121.274074074074	41.2407407407408	7.65740740740741	11.037037037037	0.888888888888889	1.05555555555556	0	786789.253262623
0159_BE31_82021_20191121_ST	828618	275.033333333333	462.333333333333	1.83333333333333	7.77777777777778	754.151058201058	5424.64264309393	31631.5003306878	868.454166666666	0	93.7083333333333	41.5109188222614	514.423170867627	53	21.8333333333333	120.694444444444	9.22222222222222	58.2555555555557	15.3472222222222	121.236111111111	24.1111111111111	220.92962962963	35.1759259259259	6.07407407407408	24.0185185185186	1.94444444444444	0.148148148148148	0.166666666666667	787830.474193142
0159_AB10_26007_20180504_ST	825471	278.583333333333	616.833333333333	3.83333333333333	13.8888888888889	701.791203703703	6003.82933441929	33239.4212962963	885.766666666667	0	118.466666666667	43.2857081618656	567.216493484225	78	12.1666666666667	112.333333333333	9.90277777777778	41.0722222222223	8.17592592592594	84.8888888888888	18.7222222222222	112.568518518518	47.1111111111111	7.92592592592592	21.3888888888889	0.833333333333333	0	0	782442.993926898
0159_AN08_59020_20180815_ST	823008	246.4	549	3.66666666666667	11.6296296296296	734.990625	5459.3867123914	35932.2394179894	806.7	0	114.097222222222	42.9184156378601	516.377781492912	77.6666666666667	28.2916666666667	95.6481481481481	6.72453703703703	21.0111111111111	14.8888888888889	80.25	17.1388888888889	130.764814814815	43.6759259259259	5.37037037037037	12.3888888888889	2.88888888888889	0.074074074074074	0	778053.810658599
0159_AQ22_10413_20190523_ST	822650	169.25	735.666666666667	0.166666666666667	5.55555555555555	731.295949074074	6055.67970985205	27552.9842592592	996.708333333334	0	125.569444444444	39.9207267783657	571.090745027435	94.5	20.0833333333333	132.398148148148	9.08333333333333	44.8166666666667	8.06481481481483	82.3055555555555	15.6111111111111	134.359259259259	56.8888888888889	7.18518518518519	24.6111111111111	2.22222222222222	0	0	785033.982313712
0159_AB10_100704_20181210_ST	820608	47.25	535.333333333333	2	4.88888888888889	601.772453703703	4432.96305776014	36522.0861111111	746.741666666667	0	88.9166666666667	42.6527777777778	425.108668062904	63.8333333333333	24.3333333333333	81.9814814814814	3.88888888888889	29.6555555555556	15.5833333333333	100.166666666667	26.1944444444444	98.4333333333333	35.3333333333333	11.1851851851852	12.537037037037	5.55555555555555	0	0	776649.604894547
0159_AA34_42272_20181010_ST	810001	72.8333333333333	525	0.166666666666667	8.88888888888889	838.347222222222	5905.29731448821	27680.7060846561	756.966666666667	0	106.416666666667	47.689380021556	580.047145061728	102.555555555556	45.0208333333333	112.101851851852	13.2013888888889	20.4388888888889	7.72222222222222	99.3611111111112	1.38888888888889	167.712962962963	40.5185185185186	0.555555555555555	8.27777777777778	5	0	0	772854.785075773
0159_BA21_18014_20171018_ST	807111	115.2	578.333333333333	1.16666666666667	6.33333333333333	680.666418650794	5462.8061819028	32570.5568121693	917.7125	0	111.041666666667	38.6856444738389	513.082185785322	73.4444444444443	22.8541666666667	111.5	6.79166666666667	35.7277777777778	9.77314814814817	83.2777777777778	15.3888888888889	137.440740740741	47.1759259259259	6.11111111111111	15.6111111111111	1.5	0	0	765548.818497759
0159_BA21_18017_20171206_ST	799592	98.8333333333333	463.222222222223	3.83333333333333	5.22222222222222	695.898214285715	5397.23402516493	32556.5667989418	627.933333333334	0	114.180555555556	38.4153010484029	504.29827111503	79.5	21.25	71.1944444444444	3.77083333333333	25.85	15.9537037037037	78.5694444444445	15.6111111111111	217.814814814815	37.7777777777778	8.40740740740741	9.25925925925925	1	0	0	758500.403593148
0159_AQ29_10095_20180619_ST	795116	119	659	1.5	6.66666666666667	782.898842592593	6181.41157550297	27254.0662698413	784.208333333333	0	129.305555555556	49.0107596021948	613.593870027434	93.5	27.5	123.62962962963	11.1388888888889	41.311111111111	4.43518518518518	57.1666666666667	15.4444444444444	132.55	60.4814814814814	7.51851851851852	18	1.33333333333333	0	0	757941.328867619
0159_AY44_33041_20170920_ST	788652	111.2	609	3.16666666666667	2.11111111111111	592.564963624339	4408.89913551669	36128.2576719577	687.025000000001	0	72.7361111111111	38.7768347050755	405.999378429355	44.3333333333333	18.7916666666667	92.4166666666667	5.48611111111111	34.25	20.3611111111111	109.861111111111	22	127.461111111111	38.9814814814814	3.72222222222222	9.38888888888889	3.05555555555556	0	0	745062.153867619
