sample_id	total	kinase_activity	inositol_1_3_4_5_6_pentakisphosphate_kinase_activity	inositol_hexakisphosphate_kinase_activity	inositol_heptakisphosphate_kinase_activity	lipid_kinase_activity	NAD__kinase_activity	acetylglutamate_kinase_activity	adenylylsulfate_kinase_activity	choline_kinase_activity	creatine_kinase_activity	dephospho_CoA_kinase_activity	diacylglycerol_kinase_activity	dolichol_kinase_activity	ethanolamine_kinase_activity	glycerol_kinase_activity	glycerone_kinase_activity	hydroxyethylthiazole_kinase_activity	mevalonate_kinase_activity	pantothenate_kinase_activity	phosphoglycerate_kinase_activity	phosphomevalonate_kinase_activity	protein_kinase_activity	selenide__water_dikinase_activity	shikimate_kinase_activity	pyridoxal_kinase_activity	riboflavin_kinase_activity	acetate_kinase_activity	carbamate_kinase_activity	glycerate_kinase_activity	hydroxymethylpyrimidine_kinase_activity	inosine_kinase_activity	phosphomethylpyrimidine_kinase_activity	phosphoribulokinase_activity	polyphosphate_kinase_activity	propionate_kinase_activity	pyruvate__water_dikinase_activity	tagatose_6_phosphate_kinase_activity	tetraacyldisaccharide_4__kinase_activity	thiamine_phosphate_kinase_activity	undecaprenol_kinase_activity	phytol_kinase_activity	phosphatidylinositol_phosphate_kinase_activity	D_erythro_sphingosine_kinase_activity	inositol_3_kinase_activity	thiamine_kinase_activity	carbohydrate_kinase_activity	amino_acid_kinase_activity	nucleobase_containing_compound_kinase_activity	diphosphoinositol_pentakisphosphate_kinase_activity	aminoglycoside_phosphotransferase_activity	phosphatidylinositol_3_kinase_activity	inositol_pentakisphosphate_2_kinase_activity	NADH_kinase_activity	adenosylcobinamide_kinase_activity	glycerate_2_kinase_activity	ADP_specific_glucokinase_activity	ADP_specific_phosphofructokinase_activity	gluconokinase_activity	S_methyl_5_thioribose_kinase_activity	phosphoenolpyruvate_glycerone_phosphotransferase_activity	polyphosphate_glucose_phosphotransferase_activity	X5_dehydro_2_deoxygluconokinase_activity	beta_glucoside_kinase_activity	butyrate_kinase_activity	dehydrogluconokinase_activity	erythritol_kinase_activity	glucosamine_kinase_activity	glucose_1_6_bisphosphate_synthase_activity	glucose_1_phosphate_phosphodismutase_activity	macrolide_2__kinase_activity	fucokinase_activity	pseudouridine_kinase_activity	ribosylnicotinamide_kinase_activity	sedoheptulokinase_activity	tagatose_kinase_activity	triokinase_activity	X4__cytidine_5__diphospho__2_C_methyl_D_erythritol_kinase_activity	alpha_glucan__water_dikinase_activity	inositol_tetrakisphosphate_kinase_activity	inositol_trisphosphate_kinase_activity	phosphatidylinositol_kinase_activity	phosphatidylinositol_bisphosphate_kinase_activity	autoinducer_2_kinase_activity	guanosine_kinase_activity	Remaining
0159_AB10_26039_20180723_ST	10865068	162986.85952381	0.0555555555555555	0.166666666666666	0.0555555555555555	0	870.541666666665	999.291666666665	70.107142857143	0	115.916666666667	883.008333333335	234.916666666666	0	0	517.166666666665	1014.41666666667	495.791666666667	0.5	1026.66666666666	1366.91666666666	0.25	20614.2029761905	90.25	490.458333333333	1727.75	832.75	912.666666666665	263.25	2140.25	752.7	0	1731.24166666666	0	2125.66666666667	0	130.916666666666	173.75	1155.91666666666	853.666666666665	25.5	1	0	0	0	0	8230.92222222223	4184.21071428571	7676.31666666667	0.0555555555555555	1.41666666666666	0	0	0	186.341666666666	77.5	0	0	1.75	39.75	33.9166666666667	6	499.5	140	274.916666666667	0	0.25	12	0	0	0	5	18.5	112.166666666667	0	0	0	1071.75	0	0	0	0	0	13.5	0	10637877.6724206
0159_AA34_42409_20190428_ST	10860578	119778.05	0	0	0	0	575.416666666665	761.783333333335	235.083333333334	1.5	69.1666666666665	748.241666666665	801.183333333335	0	0	1826.58333333334	1968	183.825	0.25	1095.76666666667	1398.41666666666	0.25	29193.4183862434	234.791666666666	515.666666666665	1618.75	924.25	899	597.5	1733.75	493.083333333333	3.25	881.658333333335	2.75	1693.70833333334	0.666666666666665	95.5	422.875	604.916666666665	686.555555555555	54.5	0	0.25	0	0	1.75	14711.069047619	4400.16666666667	6763.1130952381	0	84.625	0	0	0	483.875	211.25	0	0	3.75	78.25	76.6666666666665	0.5	1619.75	495.25	771.5	0	3.75	35.5	0	0	0	219.833333333334	176.5	324.708333333333	0.5	0	0	980.75	0	0	0	0	0	22.5	3.25	10659008.835582
0159_AZ03_32048_20190111_ST	10831592	144995.516666667	0	0	0	21	715	963.733333333335	183.733333333333	4.5	87.6666666666665	957.408333333335	287.2	0	0.5	1216.66666666666	2212.22916666667	478.1	1.16666666666666	1128.83333333334	1394.08333333334	0	22545.3188492064	225.416666666666	598.833333333335	1837.66666666666	917.5	1002.45833333333	518.75	2368.08333333333	624.041666666665	66	1485.93333333333	58.25	1873.33333333334	44	265.916666666667	249.041666666666	792.875	720.84722222222	23.8333333333333	0	0.75	0	0	56.25	11348.6513888889	4441.99166666666	7340.30833333333	0	3.625	0	0	0	289.491666666667	82	0	0	44	191.5	132.583333333334	0.5	1116	290.5	683.75	0	0.25	5.5	0	0	0	53.25	55.75	127.791666666667	0.5	0	0	1081.875	0	0	0	0	0	49	66	10613264.7450397
0159_AB18_26426_20190328_ST	10813417	111346.95952381	0	0	0	0	505.125	937.5	246.033333333334	0	180.666666666666	860.308333333335	735.75	0	0	1393.75	1944.5	311.866666666667	1.5	1148.58333333334	1259.5	0.75	29650.7439814815	211.291666666666	567.566666666665	1751.75	712.5	791.416666666665	527.5	2352	796.875	0	1109.99166666666	0	2013.66666666666	0	111.666666666667	296.25	622.416666666665	536.166666666665	42.4166666666667	0	0	0	0	1	15444.2321428571	4009.125	6124.85	0	5	0	0	0	602.525	350.25	0	0	8	40	23.5	1	2204.5	463.25	680	0	0	10	0	0	0	0.166666666666666	158.75	331.083333333333	1	0	0	835.5	0	0	0	0	0	16.5	0	10619139.7560185
0159_AV42_66197_20191014_ST	10773382	108762.666666667	0	0	0	10.3333333333333	578.891666666665	818.141666666665	262.65	1	115.5	860.808333333335	746.8	0	0	1749.83333333334	1885.41666666666	231.525	1.5	1066.33333333334	1273.91666666666	1	27477.696031746	158.666666666666	622.625	1860.25	769.708333333335	792.083333333335	633.5	1806.75	698.108333333335	46.5	1140.54166666666	42	1591.08333333334	24.5	271.083333333333	424.833333333333	591.75	622.88888888889	87.75	0	0	0	0	53.75	15003.4194444444	4146.70833333333	6230.66233766234	0	3.75	0	0	0.25	579.125	143.75	0	0	31.5833333333333	104.5	70.6666666666665	12.5	1501.75	255	762.75	0	0	17.5	0	0	0	216.416666666666	120.25	267.333333333333	0.25	0	0	937.75	0	0	0	0	0	30.5	46.5	10584816.6999639
0159_AB18_26647_20210115_ST	10726321	113669.395634921	0	0	0	1.33333333333333	547.541666666665	936.141666666665	313.616666666667	0	146	785.35	1050.08333333334	0	0	1425.16666666666	2391.83333333333	330.6	11.4166666666667	1094.91666666666	1310.14583333334	14.25	28373.1875	242.416666666666	618.525	1673.875	719.708333333335	870.25	806.5	1957.58333333334	710.383333333335	1.25	1394.59166666667	2.5	1968.625	0.5	139.916666666666	616.708333333335	615.5	454.5	73.9166666666665	0	4.5	0	0	5.5	15352.5805555556	4355.625	6230.15833333333	0	8.33333333333335	0	0	0	483.866666666667	177.5	0	0	10	113.5	57.8333333333335	17.5	1761.5	478	691.125	0	0	27.5	0	0	0	102.5	108.5	324.75	2	0	0	950	0	0	0	0	0	20	1.25	10529768.7488095
0159_AZ03_32003_20171013_ST	10712806	102638.748412698	0	0	0	0	583.75	1021.36666666666	157.3	3.5	304	898.114285714285	522.766666666665	0	0	2038.23809523809	2994.16666666667	354.083333333333	5.66666666666665	1151.91666666666	1561.83333333334	2.75	25218.0498015873	300.583333333333	662.25	1362.70833333334	952.875	945.291666666665	1470.5	2075.70833333333	535.316666666665	105.5	996.9	93.75	1914.41666666666	28.1666666666667	267.25	747.5	645	750.5	67.1666666666665	0	1.25	0.4	0	80.25	15412.0170634921	4228.8	7279.40833333333	0	15.1666666666667	0	0	0	385.408333333333	87.5	0	0	54	325.25	105	1	1235.75	636.25	677.75	0	0	24	0.166666666666666	0	0	54.4166666666665	479.5	149.125	0	0	0	1033.125	0	0	0	0	0	52.5	105.5	10527004.8323413
0159_AP39_21336_20181130_ST_E21	10683703	105517.798412698	0	0	0	0.333333333333333	493.95	1001.66666666667	234.5	2	143.916666666666	949.558333333335	715.333333333335	0	0	1857.97619047619	3348	420.733333333334	5.25	1249.41666666666	1386.25	9.5	27652.0972222222	247.833333333334	624.775	2008.58333333334	857.083333333335	959.583333333335	887.5	1811.16666666666	785.5	0	1190.94166666667	0	2164.75	0	88	453.5	409.916666666667	413	45.3333333333333	0	1.75	0	0	0.5	15085.4170634921	4047.30833333333	6949	0	5.08333333333333	0	0	0	436.758333333334	297	0	0	3.75	125	61.25	5.5	2338	503	699.75	0	0	19.75	0	0	0	8.5	149.5	270.875	0.5	0	0	1074.125	0	0	0	0	0	23	0	10493661.9361111
0159_AB10_26740_20200927_ST	10665159	111127.466666667	0	0	0	0.666666666666667	508.625	763.341666666665	254.991666666667	1.16666666666666	48.6666666666667	788.625	912.3	0	1.16666666666666	2165.83333333333	2711.75	234.775	3	1042.91666666666	1299.58333333334	1.5	30478.8910714285	310	633.37142857143	1509	738.125	1015.75	907.75	2006.79166666666	539.033333333335	11.25	1117.275	14.75	2043.26666666667	5.66666666666665	221.666666666666	1004.08333333333	505.75	594.47222222222	144.166666666666	0	3.5	0	0	20.25	14808.6555555556	4367.55833333334	6366.75833333334	0	44.25	0	0	0	371.758333333333	108.25	0	0	15.3333333333333	180	102	5	1103.75	1172.5	771.5	0	0.166666666666666	73	0	0.166666666666666	0	34.75	96.25	78.6666666666665	0	0	0	926.166666666665	0	0	0	0	0	39.5	11.25	10468790.5847222
0159_AB10_26390_20190116_ST	10638868	106481.633333333	0.0555555555555555	0.166666666666666	0.0555555555555555	0	578.25	959.458333333335	205.466666666666	228	197.833333333334	896.916666666665	564.166666666665	0	0	1606.91666666666	3019.91666666667	353.625	3.41666666666667	1236.16666666666	1582.58333333334	0.75	23094.2271825397	288.333333333333	666.291666666665	1813.75	891.666666666665	996.916666666665	669.75	1888.91666666666	740.5	0	1410.83333333334	0	1994.41666666666	0	173.333333333334	663.958333333335	458.75	455.833333333333	45.4166666666667	0	0	0	0	0	14070.1317460317	4291.875	7074.47976190476	0.0555555555555555	35.0833333333333	0	0	0	364.366666666667	160.5	0	0	4.58333333333333	47.5	34.1666666666667	13.5	2236.75	601	707.25	0	0	34.25	0	0.25	0	50.1666666666665	250.25	216.416666666666	0.75	0	0	1046.75	0	0	0	0	0	20	0	10453439.6529762
0159_AP39_21113_20190110_ST	10624456	111376.816666667	0	0	0	0	692.958333333335	696.6	482.283333333333	0.333333333333333	182.083333333334	623.708333333335	833.75	0	0	1742	2313.91666666667	183.958333333334	0.666666666666665	1017.33333333333	1042.5	0.5	32583.7902777778	175.833333333334	424	1666	628.416666666665	549.083333333335	1034.75	1843.75	649.375	0.25	975.75	1.5	1690.33333333334	0	297.571428571428	211.25	656.25	521.666666666665	124.5	1	0	0	0	0	17629.7861111111	3913.79166666667	5377.07878787879	0	8.625	0	0	0	443.275	180.25	0	0	21.75	360.166666666667	122.25	1	1216.25	380	1018	0	0	85.5	0	0	0	556.083333333335	23.5	174.5	0	0	0	846	0	0	0	0	0	32	0.25	10426841.4650613
0159_AB18_26665_20200817_ST	10577844	105101.416666667	0	0	0	0	555.333333333335	966.166666666665	349.030952380952	5.5	152.75	948.916666666665	992.433333333335	0	0	1466.66666666666	2505.25	359.225	0.416666666666667	1171.25	1456.33333333334	0.25	26176.7920634921	256.666666666667	637.05	1535.5	828.333333333335	833.208333333335	782.5	2174.41666666667	629.2	1.25	1237.63333333334	2.91666666666667	2124.125	0.166666666666666	151.916666666666	436.833333333333	549.833333333335	583.333333333335	122.5	0	0.5	0	0	3	15805.5793650794	4095.30833333333	6808.51666666667	0	10	0	0	0	450.891666666667	182	0	0	11.6666666666667	161.166666666666	40.85	33	1697.25	377.25	795.625	0	0	28	0	0.333333333333333	0	44.6666666666667	116	178.041666666666	0	0	0	1044.625	0	0	0	0	0	19.5	1.25	10390843.8642857
0159_AP39_21355_20180223_ST_E21	10577341	130205.6	0	0	0	37.6666666666667	554.75	1001.14166666666	172.65	0	53.5833333333335	903.908333333335	452.35	0	0	1687.57142857143	1828.16666666666	260.725	1.41666666666666	1000.58333333333	1317.14583333334	0.5	19495.1146825397	221.833333333334	617.033333333335	1869.29166666666	733.416666666665	983.666666666665	450.75	2731.33333333333	832.008333333335	108.25	1766.69166666667	98	2476.25	46	265.666666666667	514.583333333335	813.833333333335	782.944444444445	32.25	0	0	0	0	123.25	13587.4658730159	4257.44166666667	7442.55000000001	0	1.25	0	0	0	385.066666666666	127.5	0	0	74.3333333333335	266	159.083333333334	34.5	1338.5	400.75	400.75	0	0.25	21.5	0.166666666666666	0	0	19.5	60.5	87.1666666666665	0	0	0	1032.875	0	0	0	0	0	31	108.25	10373064.6744048
0159_AB10_26745_20201112_ST	10566022	115950.45	0.0333333333333333	0.166666666666667	0.0333333333333333	16	498.433333333334	834.15	572.016666666665	10.75	79.75	753.35	643.783333333335	0	0	2092.66666666667	5429.75	289.508333333333	5.75	1011.66666666667	1224.75	5.75	30616.3192460317	397	792.966666666665	2079.58333333333	733.625	788.333333333335	2143	2392.5	476.316666666666	64.75	1230.4	45.5	1741	7.5	274.25	1091.5	263	305.5	114.25	0	2.25	1.2	0	44.5	18244.2416666667	3787.23333333333	5481.1011904762	0.0333333333333333	3.25	0	0	0	351.441666666666	10.25	0	0	51.6666666666665	800.916666666665	406.916666666667	41.5	2555.75	780	292.25	0	0	189.5	0	0	0	0	112.75	22.25	0	0	0	1036.75	0	0	0	0	0	62.5	64.75	10356702.9462302
0159_AV42_66179_20190929_ST	10564754	114257.935714286	0	0	0	0	582.633333333335	924.291666666665	136	15.1666666666667	187	901	426	0	0	1593.65476190476	3734.08333333333	256.458333333333	1.75	1215.91666666666	1494.25	3.25	25146.6726190477	321.083333333333	624.366666666665	1632	999.416666666665	1030.54166666666	842.5	2340.33333333333	451.875	0	1220.125	0	1457.875	0	89.5	442.208333333333	484	553.5	50.5	0	0	0	0	0	13223.4666666667	4055.61666666667	7525.63785173161	0	48.25	0	0	0	373.875	84.25	0	0	4.25	58	104.333333333333	10.5	1774.5	577.5	697.75	0	0.25	11.5	0	0	0	78.9166666666665	305.5	97.25	1	0	0	1143.29166666666	0	0	0	0	0	45	0	10371117.474053
0159_AB18_26717_20201005_ST	10533585	107728.169047619	0	0	0	70.6666666666667	426.041666666667	802.75	311.25	0	29.4166666666667	837.766666666665	619.5	0	0	1703.66666666666	2730	304.833333333333	30.1666666666667	917.916666666665	1353.08333333334	19.5	25573.2152777778	310.5	703.958333333335	1557.625	611.375	1336	519	2692.41666666667	548.841666666665	237.5	847.55	178.666666666666	1900.64166666667	99.5	555.166666666665	701.583333333335	734.625	593.944444444445	45.0833333333333	0	5.5	0	0	240.25	16030.903968254	4548.25	6968.55757575758	0	432.541666666667	0	0	0	457.975	200.5	0	0	142	543.25	356.916666666667	32.5	2447	662	362.75	0.5	0.666666666666665	42.5	0	2.75	0	1	169.75	107.625	0	0	0	738.625	0	0	0	0	0	102	237.5	10341119.2680195
0159_AZ03_32032_20180919_ST	10495661	108951.85	0	0	0	0	528.666666666665	897.125	289.410714285715	0.833333333333335	131.083333333334	1002.525	813.083333333335	0	0	1396.83333333334	2593.25	369.333333333333	12.3333333333333	1100.66666666666	1406.83333333334	1.75	26607.8285714286	317.333333333333	603.37142857143	1634.5	741.5	834.708333333335	926.5	2102.75	602.625	0.25	1276.91666666666	1.5	2087.41666666667	0.166666666666666	79.75	470.041666666667	517	516.833333333335	49.75	0	0	0	0	2	13411.7611111111	3767.18333333334	6614.66666666666	0	24.5833333333333	0	0	0	499.591666666667	112.75	0	0	1.75	96	92.6666666666665	0	1672	274.75	738.75	0	1	27	0	0	0	77.6666666666665	119	152.708333333334	0.5	0	0	1052.75	0	0	0	0	0	35	0.25	10308020.3531746
0159_AZ03_32008_20180124_ST	10492348	108892.766666667	0	0	0	0	528.958333333335	929.833333333335	293.808333333334	0.5	108.833333333333	1023.04166666667	685.75	0	0	1682.16666666666	2331.41666666667	351.991666666667	0	1135.54166666666	1360.33333333334	0	26796.1682539682	280.041666666667	658.475	1918.25	779.708333333335	891.791666666665	811	1951.25	671.666666666665	1.25	1187.64166666667	0.5	2114.66666666667	0	177.5	568.416666666665	500.5	380.5	83.1666666666665	0	0	0	0	2.5	14266.7777777778	4005.39166666667	6721.47045454545	0	16.875	0	0	0	555.4	186.25	0	0	16.75	102.75	24.4166666666667	42.5	1984	334.5	531.25	0	0	40.5	0.166666666666666	0.5	0	190.5	145.5	266.75	0	0	0	1023.25	0	0	0	0	0	11	1.25	10302780.316847
0159_AB18_26714_20201224_ST	10412465	110983.137301587	0	0	0	8	625.375	938.716666666665	217.721428571429	4.5	102.166666666667	874.45	741.55	0	0	1952.25	2435.5	384.083333333333	7.33333333333335	944.416666666665	1182.95833333334	4.75	29583.4432539683	310.166666666667	567.958333333335	1736.16666666666	784.916666666665	788	1173	1685.66666666666	682.633333333335	34.25	1297.45833333334	29.25	2361.04166666667	9.91666666666665	179.833333333334	385.125	518.166666666665	520.333333333335	113.25	0	1.5	0	0	28.25	15464.6214285714	3865.14642857143	6407.95	0	5	0	0	0	535.65	166	0	0	25.4166666666667	329.25	148.5	0	1605.75	403.5	814.75	0	0.5	27	0	0	0	248.916666666666	120.25	159.333333333334	0	0	0	1009.875	0	0	0	0	0	73.5	34.25	10216822.6051587
0159_AB18_26396_20190529_ST	10400357	106903.766666667	0	0	0	0	519.125	854.833333333335	272.464285714285	0.5	146.75	792.308333333335	683.416666666665	0	0	1674.66666666666	1722.91666666666	278.258333333333	0.833333333333335	1070.91666666666	1186.91666666666	1	27926.970436508	185.083333333334	555.2	1789.875	672.166666666665	712.583333333335	761.5	1870.75	637.75	0	1384.59166666667	0	2145.16666666667	0	115.416666666667	228.958333333334	664.375	546.333333333335	72.5	0	0.25	0	0	0	14425.8	3785.16666666667	5830.60833333333	0	8.29166666666665	0	0	0	461.641666666667	277.75	0	0	4	126.5	33.1666666666667	0.5	1322	211.75	784.25	0	0	20.25	0	0	0	118.083333333333	65.5	333.166666666667	0	0	0	870.5	0	0	0	0	0	19	0	10215280.9319444
0159_AB18_26444_20190227_ST	10325324	108825.716666667	0	0	0	0	541.15	720.375	249.983333333333	1	47.1666666666667	622.275	908.75	0	0	1727.16666666666	2916.5	240.666666666666	104.333333333333	1080.41666666666	1216.08333333334	109.25	28025.5277777778	251.083333333334	483.908333333333	1545.75	681.541666666665	770.625	1337.25	2004.75	617.416666666665	0	1159.16666666666	2.5	1659.58333333334	0	154.5	750.833333333335	569.833333333335	521.166666666665	97.3333333333335	0	12.5	0.6	0	1.5	15454.1861111111	4037.675	6072.09880952381	0	108	0	0	0	362.033333333333	284.75	0	0	18.5	136	171.5	3	1334	656.75	794.625	1	0	84.5	0	65.25	0	163.333333333334	76.25	273.5	0	0	0	825.5	0	0	0	0	0	17	0	10134426.3456349
0159_AB18_26417_20190218_ST	10318247	100299.955555556	0	0	0	32.3333333333333	534.958333333335	900.95	344.166666666667	0	114.166666666667	841.233333333335	517.35	0	0	1676.23809523809	2152.5	239.2	2.5	1274.25	1182	1.25	26649.1027777777	288.541666666667	693.933333333335	1664	669.708333333335	887.583333333335	1612.5	2107.5	580.658333333335	193.5	918.075	156.5	1822.33333333334	46.1666666666667	397.916666666667	1059.91666666666	627.833333333335	666.97222222222	65.0833333333335	0	1.5	0	0	113	16034.4357142857	4127.39583333333	6363.49166666667	0	10.0416666666667	0	0	0	483.475	104.5	0	0	94.8333333333335	75.5	171.75	0	1999	246.25	562.75	0	0.25	23.5	0	0	0	157.416666666666	554.5	145.791666666666	0.25	0	0	887.5	0	0	0	0	0	25	193.5	10134650.4914683
0159_AY44_33043_20170926_ST	10316849	102545.6	0	0	0	0	583.125	646.875	315.95	0	67.9166666666665	564.933333333335	969.266666666665	0	0	2102.21428571428	1520.25	130.766666666667	0	980.333333333335	1005.41666666667	0	29312.5515873016	137.166666666666	388.608333333334	1558.5	550.25	585.5	641.5	1711.25	577.458333333335	3.75	918.308333333335	1.5	1587.16666666666	0.5	175.25	232.5	634.916666666665	510.333333333335	129.833333333334	0	0	0	0	2.5	15591.8222222222	3850.07142857143	5101.13333333333	0	0	0	0	0	269.075	259	0	0	2.5	185	72.25	0	1195.75	234.5	754.75	0.5	0	14.5	0	0	0	562.083333333335	26.75	367.5	0	0	0	698.5	0	0	0	0	0	155	3.75	10136412.5738095
0159_AB18_30835_20201101_ST	10304020	105710.661111111	0	0	0	0.333333333333333	497.5	787.85	307.416666666667	8.5	61.4166666666665	745.566666666665	1187.81666666667	0	0	1527.41666666666	1580.25	207.016666666667	5.33333333333335	1149.08333333334	1181.16666666666	9.75	27079.0111111111	220.5	507.425	1335.33333333334	660.225	757	662	1781.41666666666	687.133333333335	29.25	1107.50833333334	31	1650.08333333334	0.916666666666665	149.166666666666	373.291666666667	645.5	645.944444444445	130.416666666666	0	1.875	0	0	36.5	17645.7686507936	4213.625	5975.25	0	11.25	0	0	0	364.291666666667	281	0	0	18.75	79.5	62.5	6.5	1787.25	581.75	757.5	0	0	15	0	0.583333333333335	0	111.833333333333	193	305.5	0	0	0	808.75	0	0	0	0	0	28.5	29.25	10117284.0730159
0159_AP39_21685_20190116_ST	10289048	103632.416666667	0	0	0	0	639.183333333335	781.583333333335	156.12619047619	0	379.583333333333	467.708333333333	704.366666666665	0	0	1613.25	3800	241.583333333334	0	788	1080.25	0	30391.6140873016	238.666666666666	472.766666666666	1132.75	621.25	483	1341.25	1825.91666666666	602.75	3.75	1004.5	3.75	2233.08333333333	1.66666666666666	233	188.291666666666	673.25	480.055555555555	58.0833333333335	2	0.25	0	0	4.5	16354.025	3573.27380952381	4609.34090909091	0	9.5	0	0	0	458.191666666666	87	0	0	15.3333333333333	897	272.75	0	1951.75	459.75	479	0	0	17	0	0	0	346.75	6	55.625	0	0	0	694.75	0	0	0	0	0	477.5	3.75	10101999.5144481
0159_AZ03_32077_20190530_ST	10287599	107285.352380952	0	0	0	1	459.875	774.858333333335	256.233333333334	0.5	148.416666666666	728.725	830	0	0	1394.73809523809	2243.16666666667	212.933333333334	0.666666666666665	1044.25	1334.41666666666	1.5	27804.7916666666	126.375	510.541666666665	1581.91666666666	810.208333333335	891.166666666665	508	1449.33333333334	516.166666666665	12.5	891.308333333335	11	1756.25	0.25	80.6666666666665	327.916666666667	577	682.61111111111	78.0833333333335	0	1	0	0	6.25	13379.0630952381	3966.95	5755.13333333333	0	10.8333333333333	0	0	0	348.683333333333	187.25	0	0	4.41666666666667	96.75	87.25	0	1328.25	346.5	706.25	0.5	0	33	0	0.75	0	7.08333333333335	58.75	340.708333333333	0	0	0	825.75	0	0	0	0	0	57	12.5	10104705.6603175
0159_AZ03_32037_20201020_ST	10221279	108010.473809524	0	0	0	0	627.375	919.916666666665	117.733333333334	1.75	268.333333333333	921.15	360	0	0	1896.60952380952	4327.33333333333	276.3	11.3333333333333	1174.58333333334	1850.66666666666	2	20423.3130291005	339	690.075	1654.875	1165.76666666667	1072.75	1362	2455.66666666667	315.625	0.75	1011.3	1.66666666666666	1269.01666666667	1	156.654761904762	387.75	502.25	631.666666666665	18	0	0.5	0	0	0.75	11676.1222222222	3602.95833333333	7781.3	0	45.8333333333333	0	0	0	256.758333333333	47.5	0	0	3.59166666666667	82.1666666666665	118.833333333333	2	807.75	387.75	745	0	2.25	82.5	0	0	0	0	358.25	70.0833333333335	1	0	0	1037.625	0	0	0	0	0	51.5	0.75	10039891.5433201
0159_AS41_40058_20180625_ST	10150035	104035.576190476	0	0	0	1.33333333333333	495.791666666667	809.233333333335	285.838095238095	0.5	55.75	704.333333333335	903.483333333335	0	0	1973.23809523809	2628.83333333333	237.441666666666	89.5416666666665	1011.08333333333	1154.22916666666	105.5	28483.4018518518	194.583333333334	532.75	1682.58333333334	671.083333333335	809.875	1228.5	1959.66666666666	654.066666666665	49.25	974.066666666665	43.9166666666667	2135.45833333333	11.25	252.833333333334	567.625	596.166666666665	556.194444444445	97.5833333333335	0	20.75	0	0	31.25	15800.5083333333	4182.025	5749.625	0	1.75	0	0	0	356.308333333333	301.75	0	0	56.7083333333335	330	195.583333333334	5	1354.75	344.75	653.5	0	0	34	0	0.5	0	9.33333333333335	166.75	333.625	0	0	0	789.875	0	0	0	0	0	58	49.25	9963216.84715608
0159_AB18_30941_20200915_ST	10110290	100744.685714286	0	0	0	0	511.625	884.5	216.066666666666	1.66666666666666	123.333333333333	776.933333333335	1017.43333333333	0	0	1464.65476190476	2521.08333333333	333.183333333334	12.25	1184.75	1249.41666666666	18.25	24938.0097222222	222.916666666666	583.341666666665	1615.25	770.25	843.541666666665	597.5	2037.75	731.341666666665	0.75	1090.10833333333	0.5	1870.91666666666	0.75	104.583333333333	573.5	456.5	452.333333333333	101.333333333333	0	3.25	5.66666666666667	0	1.5	14932.5388888889	3976.425	6389.09545454546	0	66.5833333333335	0.333333333333333	0	0	384.224999999999	191.5	0	0	28.5	91.5	118.5	113	1482	479.5	515.125	0	0	20.5	0	0	0	108.5	120.75	131.5	0	0	0	944.875	0	0	0	0.166666666666667	0	17	0.75	9932115.70712482
0159_AZ03_32055_20190830_STLS	10086262	106974.183766234	0	0	0	0	538.766666666665	852.291666666665	161.8	1.5	285.833333333333	1013.1	448.333333333333	0	0	1407.48809523809	3462	274.833333333333	1.75	1070	1503.75	0.25	23258.1111111111	327.916666666667	687.525	1857.29166666666	788.791666666665	1097	1099.25	1948.5	442.85	3.25	1019.61666666666	2.66666666666667	1437.5	1	91	574.458333333335	339.916666666667	350.833333333333	56.25	0	0	0	0	10	13109.1083333333	4345.225	6959.05	0	19.2916666666667	0	0	0	390.85	79.75	0	0	6.25	45.5	105.666666666667	11	1440	448.5	712	0	0.25	30.5	0.166666666666666	0	0	103.333333333333	180	95	0.5	0	0	1109.75	0	0	0	0	0	28	3.25	9903649.45036075
0159_AP39_21290_20181113_ST_E21	10073593	98106.9416666667	0	0	0	1	533.091666666665	763.1	299.983333333334	0	152.583333333334	681.183333333335	1104.93333333333	0	0	869.75	1672.25	288.333333333333	4.83333333333333	962.916666666665	1214.375	2.25	24279.0632936508	171.208333333334	513.066666666665	1489.08333333334	754.291666666665	761.166666666665	687	2138.95833333333	587.825	16	1335.19166666667	44.5	1889.04166666666	4.5	504.5	376.458333333333	1011.41666666667	704.5	70.4166666666665	0	1.5	0	0	14.5	14320.2523809524	4076.675	5616.48333333333	0	17.75	0	0	0	345.858333333334	262	0	0	24.4166666666667	204.75	112.25	32.5	923.5	254.5	856.166666666665	0	0.166666666666666	22	0	0	0	3.5	39.5	186.416666666666	0	0	0	885.5	0	0	0	0	0	31	16	9901350.10099206
0159_AB18_26743_20201030_ST	10068725	102101.164285714	0	0	0	0	525.75	883.708333333335	300.333333333333	0	124.833333333333	893.033333333335	505.75	0	0	1537.91666666666	2421.58333333333	349.141666666666	0.25	1146.08333333334	1267.41666666666	0.25	24924.9061507936	268.958333333333	561.425	1623.54166666666	745.458333333335	806.458333333335	614	1852.33333333334	668.25	0	1176.01666666667	0	1908	0	85.3333333333335	462.916666666667	484	436.166666666667	53.8333333333335	0	0.25	1.33333333333333	0	7	13641.4345238095	3965.41666666667	6617.08333333333	0	6	0	0	0	478.049999999999	154	0	0	1.75	108	42.8333333333333	1	2166	625.5	560.125	0	0	19.5	0	0	0	108.333333333333	173.75	286.5	0	0	0	879.75	0	0	0	0	0	37	0	9890115.57837302
