sample_id	total	incipient_cellular_bud_site	ubiquitin_ligase_complex	proteasome_complex	mRNA_cap_binding_complex	nuclear_cap_binding_complex	cAMP_dependent_protein_kinase_complex	CAAX_protein_geranylgeranyltransferase_complex	protein_kinase_CK2_complex	magnesium_dependent_protein_serine_threonine_phosphatase_complex	exodeoxyribonuclease_VII_complex	sulfite_reductase_complex__NADPH_	exodeoxyribonuclease_V_complex	ethanolamine_ammonia_lyase_complex	enterobactin_synthetase_complex	ferredoxin_hydrogenase_complex	nitrogenase_complex	protein_N_acetylglucosaminyltransferase_complex	TRAPP_complex	CCR4_NOT_complex	RNA_polymerase_complex	glutamyl_tRNA_Gln__amidotransferase_complex	protein_acetyltransferase_complex	ubiquitin_conjugating_enzyme_complex	Dbf4_dependent_protein_kinase_complex	mannosyltransferase_complex	nucleotide_activated_protein_kinase_complex	guanyl_nucleotide_exchange_factor_complex	ribonuclease_H2_complex	elongator_holoenzyme_complex	GID_complex	aryl_hydrocarbon_receptor_complex	Hedgehog_signaling_complex	TOR_complex	DNA_polymerase_complex	methionine_adenosyltransferase_complex	tRNA_specific_adenosine_34_deaminase_complex	nonhomologous_end_joining_complex	tRNA_splicing_ligase_complex	ubiquitin_activating_enzyme_complex	endonuclease_complex	UBR1_RAD6_ubiquitin_ligase_complex	MUB1_RAD6_UBR2_ubiquitin_ligase_complex	RAD6_UBR2_ubiquitin_ligase_complex	RSP5_BUL_ubiquitin_ligase_complex	RPB4_RPB7_complex	Remaining
0159_AP39_21142_20180131_ST	167836	0	0	3	0	0	0	0	0	0	33.75	0	0	1.5	0	5	0	0	0	0	625	36.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	0	166970.083333333
0159_AA34_42208_20180907_ST	165715	0	0	12.75	0	0	0	0	0	0	43.5	2	4.5	1	0	4.75	0	12.0833333333333	0	0	835.333333333335	133	0	0	0	0	0	0	0	0	0	0	0	0	212.75	0	0	0	0	0	0	0	0	0	0	0	164453.333333333
0159_BA21_18006_20171110_ST	165574	0	0.333333333333333	5.25	0	0	0	0	0	0	34.5	0	5	1.75	0	1	0	0	0	0	689.75	30.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	158.75	0	0	0	0	0	0	0	0	0	0	0	164647
0159_AY44_33052_20171004_ST	165004	0	0	13.5	0	0	0	0	0	0	61.75	8.25	24.5	1.25	2	6.75	0	0	0	0	800.25	19.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	178.5	0	0	0	0	0	0	0	0	0	0	0	163887.583333333
0159_BD46_77051_20190920_ST	164889	0	0	23.5	0	0	0	0	0	0	52	9	7	0.25	0.5	3	0	1.5	0	0	741.25	48	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	163814
0159_AA34_42186_20180806_ST	161108	0	0	59.5	0	0	0	0	0	0	39.25	35	90.5	1.25	23.5	47.75	0	3.75	0	0	731.333333333335	151	0	0	0	0	0	0	0	0	0	0	0	0	248.833333333334	0	0	0	0	0	0	0	0	0	0	0	159676.333333333
0159_AA34_42269_20181008_ST	158489	0	0	3	0	0	0	0	0	0	24.25	0	0.5	1.5	15	0	0	0.416666666666667	0	0	771.5	26	0	0	0	0	0	0	0	0	0	0	0	0	157.5	0	0	0	0	0	0	0	0	0	0	0	157489.333333333
0159_BD46_77001_20190606_ST	156246	0	0	18	0	0	0	0	0	0	46.25	12	15	2	3.5	12	0	3.33333333333333	0	0	619.916666666665	69	0	0	0	0	0	0	0	0	0	0	0	0	195.083333333334	0	0	0	0	0	0	0	0	0	0	0	155249.916666667
0159_AA34_42454_20190801_ST	154712	0	0	74	0	0	0	0	0	0	43.25	95	154.5	2.5	22	32.5	0	0.166666666666666	0	0	589.916666666665	47.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	204.833333333334	0	0	0	0	0	0	0	0	0	0	0	153446
0159_BE31_82025_20191107_ST	154446	0	0.625	8.16666666666665	0	0	0	0	0	0	42.75	0	1	1.5	0	4.5	0	0	0	0	722.583333333335	86	1.13333333333333	0	0	0	0	0.5	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	153368.241666667
0159_BD46_77026_20181027_ST	154391	0	0	6.5	0	0	0	0	0	0	45.75	1	3	0	3	3.25	0	2.83333333333333	0	0	764.5	54.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	198.5	0	0	0	0	0	0	0	0	0	0	0	153308
0159_BB02_45014_20190625_ST	153582	0	3.5875	55.25	0	0	0	0	0	0	46	91.25	159.5	2.5	38	35.75	0	0.5	0	0	409.5	9	0	0	0	0	0	0	0	0	0	0	0	0	132.083333333334	0	0	0	0	0	0	0	0	0	0	0	152599.079166667
0159_AS41_40091_20190918_ST	152198	0	0	20.25	0	0	0	0	0	0	38.4166666666667	2	1	0.25	1	3.25	0	0.833333333333335	0	0	704.583333333335	43	0	0	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	0	0	0	0	151213.416666667
0159_BE31_82024_20191122_ST	148840	0	0	15.5	0	0	0	0	0	0	42	0	5	0	0	2.75	0.5	0	0	0	690.416666666665	44.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	165	0	0	0	0	0	0	0	0	0	0	0	147874
0159_AP39_21600_20181107_ST	146896	0	0	12.75	0	0.5	0	0	0	0	36.75	0	0	0.75	1	2.25	0	5.33333333333335	0	0	556.5	55	0	0	0	0	0	0	0	0	0	0	0	0	163.5	0	0	0	0	0	0	0	0	0	0	0	146061.666666667
0159_AP39_21059_20171128_ST	146287	0	0	50.25	0	0	0	0	0	0	46.5	1	2.5	3.5	0	6.75	0	0.666666666666665	0	0	612.666666666665	126.5	0	0	0	0	0	0	0	0	0	0	0	0	235.25	0	0	0	0	0	0	0	0	0	0	0	145201.416666667
0159_BD46_77004_20190215_ST	144056	0	0	11.5	0	0	0	0	0	0	39.75	0	0	1	1	0.75	0	1.41666666666666	0	0	563.5	32	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	143252.083333333
0159_AQ22_10429_20190622_ST	141998	0	0	16.5	0	0	0	0	0	0	37.25	0	8.5	0	0	8	0	2.08333333333333	0	0	747.75	35	0	0	0	0	0	0	0	0	0	0	0	0	174.75	0	0	0	0	0	0	0	0	0	0	0	140968.166666667
0159_BD46_77037_20190607_ST	141993	0	0	7	0	0	0	0	0	1	41	1	5	0.75	0	5	0	0.416666666666667	0	0	582.25	25	0	0	0	0	0	0	0	0	0	0	0	0	151.75	0	0	0	0	0	0	0	0	0	0	0	141172.833333333
0159_AP39_21026_20171017_ST	141955	0	0	24.5	0	0	0	0	0	0	40.75	22.5	42	1.75	7.5	17.75	0	0	0	0	520.666666666665	57.5	0	0	0	0	0	0	0	0	0	0	0	0	215.25	0	0	0	0	0	0	0	0	0	0	0	141004.833333333
0159_BC25_41007_20171117_ST	140025	0	0	33.75	0	0	0	0	0	0	50.5	2	0.5	0.75	0	3.5	0	0.916666666666665	0	0	623.916666666665	116.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	172.75	0	0	0	1	0	0	0	0	0	0	0	139018.75
0159_AY44_33062_20171010_ST	139670	0	0.375	6	0	0	0	0	0	0	29.25	0	1.5	1	0	5.5	0	0	0	0	534.916666666665	27	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	138931.458333333
0159_AQ29_10024_20170928_ST	139419	0	0	6.25	0	0	0	0	0	0	45.25	0	15.5	0.25	0	6.75	0	1.16666666666666	0	0	685.416666666665	60.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	168.75	0	0	0	0	0	0	0	0	0	0	0	138429.333333333
0159_BD46_77038_20191111_ST	139065	0	0	9.25	0	0	0	0	0	0	36	0	0.5	0.25	0	3.25	0	1.41666666666666	0	0	603.75	28.5	0	0	0	0	0	0	0.5	0	0	0	0	0	160.75	0	0	0	0	0	0	0	0	0	0	0	138220.833333333
0159_AP39_21043_20171031_ST	138655	0	0	27	0	0	0	0	0	0	36.25	0	1.5	0	11	1.5	0	2.33333333333333	0	0	505.583333333335	80.8333333333333	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	137836
0159_AA34_42217_201800907_ST	134917	0	0	11.25	0	0	0	0	0	0	31.25	0	1.5	1	0	4	0	0	0	0	609.833333333335	59	0	0	0	0	0	0	0	0	0	0	0	0	151.5	0	0	0	0	0	0	0	0	0	0	0	134047.666666667
0159_AQ22_10427_20190802_ST	132298	0	0	11.75	0	0	0	0	0	0	31.25	0	4	0	2	3.75	0	1.25	0	0	736.166666666665	94	0	0	0	0	0	0	0	0	0	0	0	0	198.25	0	0	0	0	0	0	0	0	0	0	0	131215.583333333
0159_AA34_42031_20180409_ST	130864	0	0	7.5	0	0	0	0	0	0	28	0	4.5	0.5	1	2.75	0	9.08333333333335	0	0	544.416666666665	84	0	0	0	0	0	0	0	0	0	0	0	0	189.75	0	0	0	0	0	0	0	0	0	0	0	129992.5
0159_BE31_82032_20200109_ST	130649	0	0	8.5	0	0	0	0	0	0.5	41	10	4	0.75	1	5	0	1.66666666666666	0	0	583.75	53.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	177.916666666666	0	0	0	0	0	0	0	0	0	0	0	129761.25
0159_AN08_59018_20180329_ST	128819	0	0.166666666666666	37.5	0	0	0	0	0	0	30.5	8	2	1.75	0	5.75	0	0.166666666666666	0	0	575.083333333335	58	0	0	0	0	0	0	0	0	0	0	0	0	144.75	0	0	0	0	0	0	0	0	0	0	0	127955.333333333
0159_AS41_40005_20171202_ST	126439	0	0	13.25	0	0	0	0	0	0	28.25	0	0.5	1	1	2	0	6.25	0	0	519.583333333335	42	0	0	0	0	0	0	0	0	0	0	0	0	157.25	0	0	0	0	0	0	0	0	0	0	0	125667.916666667
0159_AQ22_10443_20191029_ST	126350	0	0	16.75	0	0	0	0	0	0	34.75	0	4.5	0.5	1	3.5	0	1.58333333333334	0	0	683.75	89	0.0227272727272727	0	0	0	0	0	0	0	0	0	0	0	201.75	0	0	0	0	0	0	0	0	0	0	0	125312.893939394
0159_AN08_59024_20180515_ST	126206	0	0.5	10.25	0	0	0	0	0	0	35	0	0	0.5	0	0.25	0	0.416666666666667	0	1	584.416666666665	92	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	0	0	0	0	125306.666666667
0159_AN08_59007_20180102_ST	125477	0	0	3.5	0	0	0	0	0	0	30	0	3	1	0	2.25	0	0	0	0	542.5	27.5	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	124735.25
0159_BE31_82022_20191219_ST	125467	0	0	34	0	0	0	0	0	0	42.25	0	4	1.25	0	4.75	0	0.333333333333333	0	0	705.166666666665	42	0.25	0	0	0	0	0	0	0	0	0	0	0	166.75	0	0	0	0	0	0	0	0	0	0	0	124466.25
0159_AP39_21199_20180410_ST	124678	0	0	5	0	0	0	0	0	0	21.75	0	0	0.75	0	2	0	1.5	0	0	509.75	23	0	0	0	0	0	0	0	0	0	0	0	0	119.5	0	0	0	0	0	0	0	0	0	0	0	123994.75
0159_AS41_40003_20171129_ST	122222	0	0	8.5	0	0	0	0	0	0	31.25	0	0.5	2	3	0	0	0.666666666666665	0	0	443.5	43.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	127.75	0	0	0	0	0	0	0	0	0	0	0	121561.5
0159_AQ22_10436_20191029_ST	121831	0	0	6.5	0	0	0	0	0	0	30.75	1	1	0.25	0.5	1.75	0	2	0	0	578.666666666665	74	0	0	0	0	0	0	0	0	0	0	0	0	169.75	0	0	0	0	0	0	0	0	0	0	0	120964.833333333
0159_AP39_21154_20171212_ST	120975	0	0	24.5	0	0	0	0	0	0	37.5	1	2	0.5	0	1.5	0	9.25	0	0	515.916666666665	86	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	120114.833333333
0159_AQ22_10421_20190914_ST	119953	0	0	10	0	0	0	0	0	0	28	0	1	0.5	6	1.75	0	0.25	0	0	550.25	73	0	0	0	0	0	0	0	0	0	0	0	0	189.75	0	0	0	0	0	0	0	0	0	0	0	119092.5
0159_BC12_41016_20171220_ST	118341	0	0	16.25	0	0	0	0	0	0	31.5	2	2	4	0	6.5	0	0.5	0	0	465.583333333333	39.3333333333333	0.5	0	0	0	0	0	0	0	0	0	0	0	133.25	0	0	0	0	0	0	0	0	0	0	0	117639.583333333
0159_AA34_42283_20181102_ST	117698	0	0	19.5	0	0	0	0	0	0	22.5	6	12.5	1.5	1.5	7.5	0	6.66666666666665	0	0	521.75	44	0	0	0	0	0	0	0	0	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	0	116865.583333333
0159_AQ22_10446_20191111_ST	116008	0	0	46.5	0	0	0	0	0	0	30.5	3	3	0.75	0	0.75	0	0	0	0	511.583333333335	45	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	115212.916666667
0159_AF13_79000_20190102_ST	114969	0	0	31	0	0	0	0	0	0.5	31	1	0.5	0.5	0	0	0	1.25	0	0	493.5	33.5	0	0	0	0	0	0	0	0	0	0	0	0	120.5	0	0	0	0	0	0	0	0	0	0	0	114255.75
0159_AQ22_10434_20191008_ST	113512	0	0	11.75	0	0	0	0	0	0	27.25	1	0.5	0.25	0	3.5	0	2.41666666666667	0	0	541.25	47	0	0	0	0	0	0	0	0	0	0	0	0	144.5	0	0	0	0	0	0	0	0	0	0	0	112732.583333333
0159_BC25_41011_20171120_ST	112477	0	0	26.5	0	0	0	0	0	0	25.5	17	29	2	5.5	15	0	0	0	0	449.916666666667	21	0	0	0	0	0	0	0	0	0	0	0	0	122.833333333333	0	0	0	0	0	0	0	0	0	0	0	111762.75
0159_AN08_59025_20180515_ST	111008	0	0	6.75	0	0	0	0	0	0	39.5	1	0.5	0.5	4	1.5	0	0.166666666666666	0	0	567.166666666665	82	0	0	0	0	0	0	0	0	0	0	0	1	172	0	0	0	0	0	0	0	0	0	0	0	110131.916666667
0159_AA34_42195_20180809_ST	109783	0	0	16.5	0	0	0	0	0	0	25	0	0	3.75	2	0.25	0	0.5	0	0	733.666666666665	66	0	0	0	0	0	0	0	0	0	0	0	0	158.5	0	0	0	0	0	0	0	0	0	0	0	108776.833333333
0159_AQ29_10143_20190417_ST	109649	0	0	6.25	0	0	0	0	0	0	37.75	3	4.5	0.5	0	3.25	0	3.5	0	0	667.416666666665	61	0	0	0	0	0	0	0	0	0	0	0	0	188.75	0	0	0	0	0	0	0	0	0	0	0	108673.083333333
0159_AQ22_10432_20191013_ST	107885	0	0	8	0	0	0	0	0	0	30	0	3	0.5	0	0.5	0	0.583333333333335	0	0	657.333333333335	70	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	106955.083333333
0159_AP39_21182_20171209_ST	107169	0	0	9.5	0	0	0	0	0	0	25.5	25	0	0.5	0	11.25	0	1.83333333333334	0	0	434.083333333333	34	0	0	0	0	0	0	0	0	0	0	0	0	107.5	0	0	0	0	0	0	0	0	0	0	0	106519.833333333
0159_AY44_33109_20180920_ST	103614	0.166666666666667	2.65	34.5	0	0	0	0	0	0	30.25	32.25	73.5	1.5	2.5	13	0	1.08333333333334	0	0	336	23	0.25	0	0	0	0	0	0	0	0	0	0	0	118.25	0	0	0	0	0	0	0	0	0	0	0	102945.1
0159_AF13_79001_20181127_ST	101228	0	0	6.5	0	0	0	0	0	0	27.5	3	1	1	0	3.5	0	0	0	0	407.416666666667	25	0	0	0	0	0	0	0	0	0	0	0	0	91.75	0	0	0	0	0	0	0	0	0	0	0	100661.333333333
0159_AA34_42007_20180420_ST	100520	0	0	24.5	0	0	0	0	0	0	28	1	2.5	2.5	1	0.25	0	0.416666666666667	0	0	480.916666666667	61	0	0	0	0	0	0	0	0	0	0	0	0	140.333333333334	0	0	0	0	0	0	0	0	0	0	0	99777.5833333333
0159_AA34_42038_20180920_ST	99020	0	0	3.5	0	0	0	0	0	0	20.75	2	5	0	0	3.5	0	0	0	0	386.5	29	0	0	0	0	0	0	0	0	0	0	0	0	115.5	0	0	0	0	0	0	0	0	0	0	0	98454.25
0159_AB10_26326_20190318_ST	99009.0000000001	0	0	15.75	0	0	0	0	0	0	30.5	4	8	1.75	0	8.75	0	0.25	0	0	474.416666666667	46	0.5	0	0	0	0.5	0	0	0	0	0	0	0	131.25	0	0	0	0	0	0	0	0	0	0	0	98287.3333333334
0159_AA34_42301_20181213_ST	98980	0	0	11.5	0	0	0	0	0	0	28.75	0	2.5	1	0	4.5	0	0	0	0	618.166666666665	56	0	0	0	0	0	0	0	0	0	0	0	0	144.5	0	0	0	0	0	0	0	0	0	0	0	98113.0833333333
0159_AP39_21551_20180917_ST	98438	0	0	13	0	0	0	0	0	0	27.5	2	8	0.25	2	4.25	0	0.166666666666666	0	0	415.75	44	0	0	0	0	0	0	0	0	0	0	0	0	121.75	0	0	0	0	0	0	0	0	0	0	0	97799.3333333334
0159_AS41_40000_20171201_ST	98245.9999999999	0	0	10.5	0	0	0	0	0	0	23.25	0	0	0	0	0.25	0	0	0	0	362.166666666667	27	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	97732.8333333333
0159_AJ09_760032_20191126_ST	96906	0	0	48	0	0	0	0	0	0	28.5	20	28.5	3	6	17.75	0.5	0	0	0	382.5	50	0	0	0	0	0	0	0	0	0	0	0	0	145.25	0	0	0	0	0	0	0	0	0	0	0	96176
0159_AQ22_10464_20191127_ST	96344	0	0	6.75	0	0	0	0	0	0	21	1	5.5	1.5	5	2.25	0	1.66666666666666	0	0	428.416666666667	34	0	0	0	0	0	0	0	0	0	0	0	0	138.75	0	0	0	0	0	0	0	0	0	0	0	95698.1666666667
0159_AA34_42362_20190305_ST	95482	0	0	7.25	0	0	0	0	0	0	28.5	0	4.5	0.75	2	2.75	0	0	0	0	643.5	14	0	0	0	0	0	0	0	0	0	0	0	0	113.25	0	0	0	0	0	0	0	0	0	0	0	94665.5
0159_AZ03_32011_20180226_ST	95222	0	0	9	0	0	0	0	0	0	21	6	4.5	0.25	1.5	0.5	2.5	0.25	0	0	424.25	26.5	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	94628.75
0159_AB10_26354_20190116_ST	95177	0	0	20.5	0	0	0	0	0	0	35	7	2	1.5	3	2.25	0	0	0	0	492.5	36	0.25	0	0	0	0	0	0	0	0	0	0	0	137.5	0	0	0	0	0	0	0	0	0	0	0	94439.5
0159_BA21_18016_20171020_ST	94982	0	0	11.25	0	0	0	0	0	0	25.75	0	2	0.25	0	2	0	0	0	0	443.25	44	0	0	0	0	0	0	0	0	0	0	0	0	117.75	0	0	0	0	0	0	0	0	0	0	0	94335.75
0159_AA34_42101_20180611_ST	93388	0	21.125	11	0	0	0	0	0	0	21.25	10.25	24.5	1	4.5	6.75	0	0	0	0	323.5	22	0.125	0	0	0	0	0	0	0	0	0	0	0	73.5833333333335	0	0	0.0357142857142857	0	0	0	0	0	0	0	0	92868.380952381
0159_AA34_42013_20180321_ST	92463	0	0	13	0	0	0	0	0	0	29.25	0	3	1.25	0	0.75	0	3.08333333333333	0	0	456.916666666667	52	0	0	0	0	0	0	0	0	0	0	0	0	114.75	0	0	0	0	0	0	0	0	0	0	0	91789
0159_AQ29_10035_20171107_ST	90485	0.666666666666667	0	3	0	0	0	0	0	0	24	0	3.5	0	2	6.25	0	0	0	0	420	42	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	89851.5833333334
0159_AS41_40070_20190424_ST	90125	0	0	2	0	0	0	0	0	0	26	0	4	0.25	0	2	0	0	0	0	403	19.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	89582.4166666667
0159_AY44_33167_20190301_ST	89182	0	0	32.25	0	0	0	0	0	0	27.5	10	22.5	0.25	2	11	0.5	37.1666666666667	0	0	474.75	82	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0.166666666666666	0	0	0	0	88334.9166666666
0159_AA34_42412_20190424_ST	87341	0	0	10.5	0	0	0	0	0	0	14.75	3	6.5	1	0	1	0	0	0	0	398.5	15	0	0	0	0	0	0	0	0	0	0	0	0	82.25	0	0	0	0	0	0	0	0	0	0	0	86808.5
0159_AN38_59052_20190117_ST	86301.9999999999	0	0	2.25	0	0	0	0	0	0	31.75	1	5	0	1	3	0	0.166666666666666	0	0	394.5	11.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	74.75	0	0	0	0	0	0	0	0	0	0	0	85777.2499999999
0159_AN08_59029_20180525_ST	85648	0	0	9	0	0	0	0	0	0	25.5	0	0	0.25	0	0.5	0	0.833333333333335	0	0	344.416666666667	26	0	0	0	0	0	0	0	0	0	0	0	0	111.5	0	0	0	0	0	0	0	0	0	0	0	85130
0159_BD46_77022_20190218_ST	85447	0	0	5.75	0	0	0	0	0	0	21.75	0	0.5	0.25	0	0	0	0	0	0	363.166666666667	20	0	0	0	0	0	0	0	0	0	0	0	0	83.5	0	0	0	0	0	0	0	0	0	0	0	84952.0833333333
0159_AQ29_10146_20190621_ST	83959.0000000001	0	0	2.5	0	0	0	0	0	0	22.75	0	1	0.25	0	0	0	2.5	0	0	513	61	0	0	0	0	0	0	0	0	0	0	0	0	139.75	0	0	0	0	0	0	0	0	0	0	0	83216.2500000001
0159_BA21_18004_20171027_ST	83707	0	0	13.25	0	0	0	0	0	0	23.75	2	0	0.75	4	4	0	0	0	0	414.25	38.5	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	83094.5
0159_AA34_42402_20190425_ST	82920.9999999999	0	0	24	0	0	0	0	0	0	30.25	51	82	1.75	33	28.75	0	0	0	0	317.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	82242.4166666666
0159_AQ22_10441_20191101_ST	82773	0	0	6.5	0	0	0	0	0	0	21.25	2	6.5	3.25	1.5	4.75	2	1.91666666666666	0	0	422.75	62	0	0	0	0	0	0	0	0	0	0	0	0	109.75	0	0	0	0	0	0	0	0	0	0	0	82128.8333333333
0159_AA34_42432_20190702_ST	82712	0	0	20.25	0	0	0	0	0	0	19.75	1	0	1	2	3.5	0.5	2.33333333333333	0	0	384.166666666667	37	0	0	0	0	0	0	0	0	0	0	0	0	108.5	0	0	0	0	0	0	0	0	0	0	0	82132
0159_AA34_42424_20190529_ST	82649	0.4	0	3	0	0	0	0	0	0	16.75	0	0	0	0	6.75	0	0.666666666666665	0	0	380.166666666667	30	0	0	0	0.25	0	0	0	0	0	0	0	0.5	103.75	0	0	0	0	0	0	0	0	0	0	0	82106.7666666666
0159_AP39_21191_20180122_ST	82174	0	0	72.5	0	0	0	0	0	0	21.5	0	0	0.25	4	0.75	0	1.16666666666666	0	0	367.583333333333	39	0	0	0	0	0	0	0	0	0	0	0	0	116.5	0	0	0	0	0	0	0	0	0	0	0	81550.75
0159_AA34_42219_201801017_ST	80419	1.25	0	14.25	0	0	0	0	0	0	26.5	9	15	1	2.5	9.75	2.5	2.66666666666667	0	0	352.375	73	0	0	0	0	0.166666666666666	0	0	0	0	0	0	1	125.5	0	0	0	0	0	0	0	0	0	0	0	79782.5416666667
0159_AP39_21035_20171026_ST	80169	0	0	4.25	0	0	0	0	0	0	19.5	10	13	0.5	0	2.75	0	0.416666666666667	0	0	287.75	3	0	0	0	0	0	0	0	0	0	0	0	0	66.4166666666665	0	0	0	0	0	0	0	0	0	0	0	79761.4166666667
0159_AP39_21017_20171111_ST	79869	0	0	9	0	0	0	0	0	0	23.5	0	1	1.5	0	1	0	4.75	0	0	326.916666666667	48.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	79345
0159_AA34_42135_20190211_ST	79574	0	17.3125	12.25	0	0	0	0	0	0	23.75	7	21.5	1.75	0.5	20.25	0	0	0	0	340.75	59.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	87.5	0	0	0	0	0	0	0	0	0	0	0	78981.7708333333
0159_BD46_77020_20190318_ST	79044	0	0	14	0	0	0	0	0	0	25	1	9	0	1	3.5	0	0	0	0	384.25	14	0	0	0	0	0	0	0	0	0	0	0	0	92.5	0	0	0	0	0	0	0	0	0	0	0	78499.75
0159_AQ22_10426_20190802_ST	78858	0	0	4	0	0	0	0	0	0	20.75	0	0.5	0.5	2	1.25	0	0.25	0	0	437.333333333333	54	0	0	0	0	0	0	0	0	0	0	0	0	104.75	0	0	0	0	0	0	0	0	0	0	0	78232.6666666667
0159_AP39_21045_20171020_ST	77719.0000000001	0	0	6.75	0	0	0	0	0	0	20	1	7	0.75	1.5	4.25	0	0	0	0	326.5	32	0	0	0	0	0	0	0	0	0	0	0	0	97.9166666666665	0	0	0	0	0	0	0	0	0	0	0	77221.3333333334
0159_AJ09_760035_20191205_ST	77569.9999999999	0	0.3	187.75	0	0	0	0	0	0	35.5	0	1.5	0	91	2	0	2.33333333333333	0	0	337.583333333333	112	0	0	0	0	0	0	0	0	0	0	0	0	146.25	0	0	0	0	0	0	0	0	0	0	0	76653.7833333333
0159_AN08_59058_20190320_ST	76686	0	0	5	0	0	0	0	0	0	24	0	0	1.5	4	0	0	0.166666666666666	0	0	344.916666666667	10	0	0	0	0	0	0	0	0	0	0	0	0	82.25	0	0	0	0	0	0	0	0	0	0	0	76214.1666666667
0159_AP39_21423_20181004_ST	76423	0	0	5.5	0	0	0	0	0	0	20.25	0	0	0	0	2.5	0	0	0	0	401.166666666667	29	0	0	0	0	0	0	0	0	0	0	0	0	104.75	0	0	0	0	0	0	0	0	0	0	0	75859.8333333334
0159_AA34_42370_20190322_ST	75643	0	0	2.75	0	0	0	0	0	0	12.75	0	0.5	0.5	0	0.75	0	0	0	0	395.333333333333	14	0	0	0	0	0	0	0	0	0	0	0	0	98.5	0	0	0	0	0	0	0	0	0	0	0	75117.9166666666
0159_AA34_42380_20190401_ST	75405	0	0	12.75	0	0	0	0	0	0	20.5	6	25.5	0	3.5	4.75	6.5	0.5	0	0	301.25	39	0	0	0	0	0	0	0	0	0	0	0	0	98.9166666666665	0	0	0	0	0	0	0	0	0	0	0	74885.8333333334
0159_AN08_59043_20181017_ST	73991	0	0	2.75	0	0	0	0	0	0	18.5	0	1	0	2	0.5	0	0	0	0	257.75	13	0	0	0	0	0	0	0	0	0	0	0	0	71.25	0	0	0	0	0	0	0	0	0	0	0	73624.25
0159_AA34_42363_20190301_ST	73596	0	0	9.5	0	0	0	0	0	0	16.25	2	1	1	0	0	0	5.16666666666665	0	0	366	34	0	0	0	0	0	0	0	0	0	0	0	0	94.5	0	0	0	0	0	0	0	0	0	0	0	73066.5833333333
0159_AA34_42057_20180419_ST	72874	0	0	5	0	0	0	0	0	0	22	0	0	0.5	0	2.25	0	0.25	0	0	495.75	78	0	0	0	0	0	0	0	0	0	0	0	0	123.5	0	0	0	0	0	0	0	0	0	0	0	72146.75
0159_AA34_42078_20180523_ST	72835.0000000001	0	0	9.5	0	0	0	0	0	0	14.25	0	1.5	0	4	3.75	0	0.5	0	0	357.833333333333	48.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	104.75	0	0	0	0	0	0	0	0	0	0	0	72290.5833333334
0159_AP39_21047_20171127_ST	71874	0	0	4.5	0	0	0	0	0	0	14.5	0	0	1.75	3	1.75	0	0.333333333333333	0	0	290.583333333333	20.5	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	71478.0833333334
