sample_id	total	organophosphate_metabolic_process	fructose_6_phosphate_metabolic_process	fructose_2_6_bisphosphate_metabolic_process	phosphagen_metabolic_process	phospholipid_metabolic_process	nucleoside_phosphate_metabolic_process	glucose_1_phosphate_metabolic_process	organic_phosphonate_metabolic_process	glyceraldehyde_3_phosphate_metabolic_process	deoxyribose_phosphate_metabolic_process	ribose_phosphate_metabolic_process	fructose_1_6_bisphosphate_metabolic_process	thiamine_diphosphate_metabolic_process	pyridoxal_phosphate_metabolic_process	molybdopterin_cofactor_metabolic_process	inositol_phosphate_metabolic_process	organophosphate_catabolic_process	glucose_6_phosphate_metabolic_process	xylulose_5_phosphate_metabolic_process	alditol_phosphate_metabolic_process	X1_deoxy_D_xylulose_5_phosphate_metabolic_process	carbamoyl_phosphate_metabolic_process	organophosphate_biosynthetic_process	D_tagatose_6_phosphate_metabolic_process	D_glycero_D_manno_heptose_7_phosphate_metabolic_process	methanopterin_containing_compound_metabolic_process	lipid_X_metabolic_process	Remaining
0159_AA34_42122_20180605_ST	953292	17.8333333333333	779.333333333333	4.33333333333333	8	896.344675925925	6505.26282693187	0	204.833333333333	115.541666666667	45.8025120027435	615.525005144033	90.6666666666667	130.925925925926	10.4166666666667	59.3666666666667	11.8333333333333	374.583024691358	93.8611111111112	22.6666666666667	182.944444444444	42.3333333333333	12.1851851851852	1746.02821609225	25.2777777777778	0.111111111111111	0	0	941295.989850323
0159_AA34_42294_20181129_ST	951006	7	753.333333333333	1.25	11.7777777777778	881.841203703704	6777.05807756058	0	131	133.180555555556	55.2848079561042	649.586589077503	92	136.314814814814	12.4861111111111	29.8611111111111	8.19444444444444	352.332407407408	97.7222222222222	26	105.766666666667	62.037037037037	6.25925925925925	1597.52524648491	23.7037037037037	1.11111111111111	0	0	939053.373519661
0159_AP39_21099_20171122_ST	948546	68.8333333333333	685	2.33333333333333	11	755.405208333333	6198.59056012803	0	259	131.180555555556	47.9528463648834	575.129099794239	73.5	137.75	9.93981481481481	36.3388888888889	12.0092592592593	352.613657407408	96.9722222222222	17.5833333333333	117.559259259259	53.6296296296297	5.2962962962963	1512.96328232167	16.7037037037037	1.77777777777778	0	0	937366.937938243
0159_AV42_66140_20190602_ST	945275	38.5	705.666666666667	4.33333333333333	4.55555555555556	817.835416666667	6395.92784965135	0	215	132.509722222222	49.577313957476	599.371326303155	87.3333333333333	131.777777777778	9.32638888888889	52.0055555555557	13.0944444444444	339.618549382716	88.7222222222222	14.3611111111111	132.400925925926	45.4444444444444	7.01851851851852	1599.57040552126	17.037037037037	2.77777777777778	0	0	933771.234323703
0159_AQ29_10081_20180424_ST	939912	17.6666666666667	797	0.666666666666667	2.44444444444444	806.282903439153	5646.6016840584	0	519.333333333333	110.430555555556	49.9518114344503	523.957900377229	73	119.722222222222	6.27777777777778	31.5333333333333	13.1666666666667	464.651058201059	153.222222222222	22.6111111111111	189.718518518519	67.7407407407408	5.96296296296297	1424.72338100749	9.01851851851852	3.44444444444444	0	0	928852.871076297
0159_AA34_42372_20190318_ST	936779	70.3333333333333	538	2	1.11111111111111	754.179282407407	6668.96825560128	0	476.666666666667	125.708333333333	55.0365655006859	640.682343106996	103	118.166666666667	6.54166666666667	27.0055555555556	19.3981481481482	403.892592592593	124.625	24.0555555555556	234.990740740741	62.3611111111111	2.14814814814814	1505.0074277692	7.42592592592592	7.44444444444444	0	0	924800.251125615
0159_AB18_26636_20191029_ST	932558	172	605.833333333333	2.66666666666667	7.66666666666667	732.721990740742	5733.54997191195	0	293.833333333333	107.638888888889	50.2540723593964	545.608614479228	74.9444444444443	111.37037037037	8.09027777777778	24.7555555555556	13.2685185185185	390.497685185185	111.222222222222	23	128.60462962963	47.2407407407408	7.96296296296297	1362.22937457133	12.7037037037037	1.83333333333333	1.01851851851852	0	921987.484124086
0159_AP39_21037_20171123_ST	930654	79.1666666666667	611.777777777777	2	3.22222222222222	639.489351851851	5211.6414686214	0	230.444444444444	100.861111111111	39.7928240740741	486.72803755144	65	106.555555555556	3.60416666666667	28.3222222222222	15.8055555555556	348.696296296296	120	21.1666666666667	101.892592592593	48.8148148148148	5.22222222222222	1229.40978009259	6.88888888888889	5.55555555555555	0	0	921141.941778549
0159_AV42_66180_20190913_ST	929365	145.166666666667	486.333333333333	3.66666666666667	6.44444444444444	787.049437830688	5885.86095242178	0	478.333333333333	113.173611111111	54.5120333627278	540.219557470278	49.1666666666667	121.212962962963	12.0486111111111	40.7444444444443	13.7777777777778	428.751653439154	109.222222222222	18.8333333333333	177.168518518518	43.287037037037	6.46296296296297	1415.80241754238	16.4814814814814	3.38888888888889	0	0	918407.89098497
0159_AQ22_10402_20180123_ST	927668	45.6666666666667	741.333333333333	1.33333333333333	5.77777777777778	842.279282407407	6320.00345119701	0	463.833333333333	128.097222222222	49.883034489516	603.413040123457	83.8333333333333	146.731481481481	5.23611111111111	29.8	21.1388888888889	496.29289021164	169.680555555555	29.7777777777778	160.168518518519	71.5740740740741	7.96296296296297	1589.66905603934	9.7962962962963	4.88888888888889	0	0	915639.828689976
0159_AQ29_10076_20180501_ST	926771	5	569.666666666667	0	1.77777777777778	909.714814814815	6370.31999028349	0	28.5	161.930555555556	57.6091392318244	589.557583161865	42.1666666666667	135.166666666667	21.6944444444444	18.3333333333333	3.59259259259259	296.961111111111	47.5833333333333	17.6666666666667	80.1611111111112	85.037037037037	2	1515.76693887174	5.27777777777778	1.5	0	0	915804.015792896
0159_AY44_33293_20191206_ST	916252	46.8333333333333	565.666666666667	7.33333333333333	17.6666666666667	785.4125	6265.94855852766	0	219.166666666667	139.280555555556	51.3138717421125	595.990877057613	98.5	111	6.76388888888889	38.1	11.0925925925926	322.941203703704	84.4444444444445	10.6666666666667	137.262962962963	45.962962962963	9.5	1496.15827760631	11.1666666666667	1.44444444444444	2.68518518518518	0.166666666666667	905169.531007659
0159_AQ29_10002_20170630_ST	912260	11.5	775.444444444443	2.5	9.33333333333333	838.172685185185	6759.60614854824	0	302.833333333333	137.180555555556	49.8624828532236	655.951408179012	106	142.888888888889	7.95833333333333	32.9055555555556	15.2175925925926	425.453009259259	108.305555555556	23.7777777777778	158.696296296296	68.4814814814814	11.5925925925926	1655.42176140261	19.3518518518519	2.94444444444444	0	0	899938.620467535
0159_AA34_42103_20180813_ST	908343	209.666666666667	231.333333333333	23.3333333333333	52.3333333333333	805.934060846561	7170.74688234862	0	329	108.347222222222	57.5350529100529	745.088873885459	92.3333333333333	150.522222222222	9.20949074074075	145.1	18.2592592592593	409.32161228689	229.305555555555	9.55555555555555	239.72962962963	40.9074074074074	0.777777777777778	1961.11532646237	46.0925925925926	13.8888888888889	0	0	895243.562589408
0159_AJ09_750035_20191010_ST	903667	73.6666666666667	682.333333333333	5	13.1111111111111	715.832291666667	5656.49534807956	0	193	111.519444444444	45.8793724279835	530.807268518518	84.8333333333333	104.925925925926	7.19444444444444	23.4	12.3055555555556	338.439351851852	98.8055555555555	27.6777777777778	116.540740740741	42.3703703703703	6.18518518518519	1346.84497813786	14.1111111111111	0.944444444444444	0.12962962962963	0	893414.646759688
0159_AQ29_10118_20180912_ST	895543	14	729	3	13.2222222222222	839.826620370371	7108.02789780521	0	140.666666666667	143.347222222222	57.7944958847737	681.703249314129	85.8333333333333	142.87037037037	10.4930555555556	38.1444444444444	8.92314814814817	319.438657407408	88.3333333333333	16.8888888888889	174.422222222222	62.2962962962963	8.22222222222222	1685.91155478395	18.2777777777778	3.16666666666667	0.333333333333333	0	883148.85632073
0159_AA34_42288_20181031_ST	894057	51	670.666666666667	4.33333333333333	12.4444444444444	690.275925925926	5499.85556727252	0	286.5	103.305555555556	44.6491340877915	520.233649691358	67	120.87962962963	8.14583333333333	31.3611111111111	9.7685185185185	345.266203703704	89.2777777777778	17.9444444444444	100.825925925926	50.2222222222222	6.96296296296297	1384.54805384088	15.5555555555556	2.55555555555556	0	0	883923.421928441
0159_AQ29_10025_20171011_ST	893492	97	643.333333333333	0.333333333333333	8.77777777777778	844.989814814815	6651.65329246685	0	272.25	133.694444444444	61.7751200274348	630.780507544582	90.3333333333333	126.657407407408	7.5625	37.2833333333333	17.3722222222222	377.471244855967	82.5	18.5	213.820370370371	60.4351851851852	13.037037037037	1556.17951496056	9.33333333333333	2.61111111111111	0	0	881534.315783108
0159_AY44_33039_20170920_ST	892877	64.1666666666667	729.333333333333	2.83333333333333	6	762.506712962963	5618.75336460579	0	298.833333333333	114.961111111111	47.3304183813443	533.001338183421	71.8333333333333	124.37962962963	8.36805555555555	38.1861111111111	15.6944444444444	357.942361111111	111.055555555556	25.7222222222222	111.657407407407	49.4444444444444	10.037037037037	1484.3709276406	12.6481481481481	4.94444444444444	0	0	882272.996266004
0159_AA34_42184_20180725_ST	890156	348.833333333333	125.333333333333	1.33333333333333	1.55555555555556	716.931018518518	4711.60354975015	0	1299.5	58.2777777777778	39.2103174603175	422.211113683128	3.16666666666667	105.675925925926	11.4444444444444	89.7	17.2962962962963	610.207142857143	161.888888888889	32.5	389.39074074074	9.37037037037037	0.685185185185185	1267.33610973324	34.9444444444444	6.94444444444444	0	0	879690.660007257
0159_AB10_103292_20190425_ST	879316	62	665.066666666667	3.66666666666667	12.7777777777778	752.70636574074	6009.83684099223	0	295.5	116.458333333333	46.9035408093278	578.852448559671	94.8333333333333	102.25	5.65972222222222	41.2277777777777	15.0370370370371	331.095138888889	94.6388888888888	21.25	172.903703703704	46.3240740740741	8.35185185185185	1470.69496634945	20.537037037037	2.22222222222222	0	0	868345.205606067
0159_AB18_26429_20190327_ST	874053	58.3333333333333	610	4.83333333333333	22.5555555555556	800.178240740741	6139.16209754066	0	187	120.383333333333	53.4522890946502	585.410089101999	77.6666666666667	114.685185185186	7.93055555555555	23.2555555555555	11.3953703703704	303.63153292181	86.1111111111112	12.0555555555556	142.188888888889	48	7.16666666666667	1470.02240869342	14.6851851851852	2.33333333333333	0.907407407407407	0	863149.65630487
0159_AA34_42203_20180814_ST	872639	63	599	1.5	7.33333333333333	631.981018518518	4961.59018032693	0	373.666666666667	92.7916666666667	35.9105366941015	462.123487654321	63.111111111111	98.5185185185185	4.70138888888889	23.45	12.2407407407407	370.561805555555	111.166666666667	29.3055555555556	88.9287037037038	46.3703703703703	7.2962962962963	1204.29481524348	7.37037037037037	4.66666666666667	0	0	863338.120100452
0159_BE31_82028_20200116_ST	871916	41.8333333333333	647.61111111111	2.33333333333333	7.11111111111111	738.656613756613	5466.06951760402	0	258	114.946825396825	38.4876543209876	510.680827617741	66.8333333333333	129.064814814814	6.19444444444444	27.9388888888889	14.6574074074074	357.844907407407	112.472222222222	23.8333333333333	119.038888888889	50.4444444444444	4.88888888888889	1367.24237335881	10.1296296296296	3.38888888888889	0	0	861796.297206464
0159_AS41_40102_20191114_ST	871126	15.8333333333333	611.666666666667	3.33333333333333	10.6666666666667	648.453703703704	4949.71987168496	0	222.833333333333	88.6111111111108	37.8821159122085	466.489581189986	57.5	104.481481481481	5.125	31.4333333333333	18.2407407407407	318.958333333333	81.9444444444445	16.5	71.0370370370369	44.125	9.22222222222222	1250.78330546982	12.5740740740741	9.44444444444444	0	0	862039.140866484
0159_AB10_26264_20181015_ST	870698	96.3333333333333	676	3	6.44444444444444	725.942361111111	6431.40168467078	0	205	109.444444444444	164.069187242798	523.83502872085	91.5	101.648148148148	6.43055555555555	32.5333333333333	10.4629629629629	357.71049382716	90.3055555555555	17.6944444444444	142.040740740741	49.1481481481481	6.44444444444444	1414.66466692387	11.6111111111111	0.833333333333333	0	0	859423.501577503
0159_AQ22_10442_20191101_ST	866691	0	759.777777777777	0	4.88888888888889	772.005092592593	5832.77087334248	0	317.833333333333	117.472222222222	71.1418038408779	522.763297325103	79.8333333333333	118.777777777778	4.84027777777778	20.9833333333333	14.1342592592593	411.663888888889	129.305555555555	26.3888888888889	124.505555555556	63.7777777777778	3.96296296296297	1395.28312328532	9.2037037037037	1.44444444444444	0	0	855888.241828132
0159_AY44_33030_20170915_ST	864032	38.6666666666667	641.333333333333	2.5	5.66666666666667	677.905208333333	6571.04169095793	0	362.5	102.888888888889	259.386616941015	489.164540466392	66	112.407407407408	5.04861111111111	25.5666666666667	12.5	431.596296296297	106.194444444444	17.4722222222222	104.946296296296	46	10.3333333333333	1370.93536951303	11.9444444444444	3	0	0	852557.001296011
0159_AY44_33257_20191029_ST	863679	39	636.555555555557	2.5	5.22222222222222	834.907060185185	5892.15493484225	0	203.5	124.333333333333	51.0410236625515	555.780207904664	89.1666666666667	127	9.47222222222222	32.4944444444444	11.9814814814815	339.472453703704	94.25	23.6111111111111	123.55	55.962962962963	7.74074074074074	1534.46639660494	17.5185185185186	1.72222222222222	0	0	852865.596441615
0159_BE31_82025_20200108_ST	859781	53.5	602.333333333333	3	9	761.329398148148	5902.49507315958	0	74.3333333333333	131.194444444444	46.1959019204389	566.201444615912	71	118.759259259259	12.0763888888889	31.7777777777778	9.02222222222222	270.292669753086	74.8055555555555	18.0833333333333	115.062962962963	55.8148148148148	7.92592592592592	1469.43596107682	13.4074074074074	1.77777777777778	0.444444444444444	0	849361.730569844
0159_AB10_26304_20190107_ST	854250	55.8333333333333	575.333333333333	1.33333333333333	3.33333333333333	719.527546296296	5112.26725965935	0	163.5	102.222222222222	42.1289437585734	470.355724879973	73.888888888889	96	5.16666666666667	26.7	15.1481481481482	311.990972222223	107.333333333333	21.1666666666667	112.335185185185	44.1481481481481	3.88888888888889	1269.95539694787	12.7407407407408	4.66666666666667	0	0	844899.035267347
0159_AN38_59011_20171127_ST	831492	38.3333333333333	562.666666666667	3.5	15.4444444444444	699.978009259258	5967.54660608139	0	141.916666666667	115.666666666667	130.713391632373	517.616534636488	84.8333333333333	98.0185185185185	6.51388888888889	33.55	8.04259259259261	278.617592592593	62.3888888888888	11.6388888888889	121.274074074074	41.2407407407408	7.65740740740741	1359.01526277435	11.037037037037	0.888888888888889	1.05555555555556	0	821172.845010431
0159_BE31_82021_20191121_ST	828618	146.166666666667	462.333333333333	1.83333333333333	7.77777777777778	754.151058201058	5424.64264309393	0	619.055555555556	93.7083333333333	41.5109188222614	514.423170867627	53	120.694444444444	9.22222222222222	58.2555555555557	15.3472222222222	414.197023809524	121.236111111111	24.1111111111111	220.92962962963	35.1759259259259	6.07407407407408	1405.6117753956	24.0185185185186	1.94444444444444	0.148148148148148	0.166666666666667	818042.264335736
0159_AB10_26007_20180504_ST	825471	43.3333333333333	616.833333333333	3.83333333333333	13.8888888888889	701.791203703703	6003.82933441929	0	132.333333333333	118.466666666667	43.2857081618656	567.216493484225	78	112.333333333333	9.90277777777778	41.0722222222223	8.17592592592594	279.021759259259	84.8888888888888	18.7222222222222	112.568518518518	47.1111111111111	7.92592592592592	1481.02983753429	21.3888888888889	0.833333333333333	0	0	814923.2136264
0159_AN08_59020_20180815_ST	823008	36.8333333333333	549	3.66666666666667	11.6296296296296	734.990625	5459.3867123914	0	189.5	114.097222222222	42.9184156378601	516.377781492912	77.6666666666667	95.6481481481481	6.72453703703703	21.0111111111111	14.8888888888889	277.09704218107	80.25	17.1388888888889	130.764814814815	43.6759259259259	5.37037037037037	1325.0978223594	12.3888888888889	2.88888888888889	0.074074074074074	0	813238.913545382
0159_AQ22_10413_20190523_ST	822650	5.83333333333333	735.666666666667	0.166666666666667	5.55555555555555	731.295949074074	6055.67970985205	0	202.333333333333	125.569444444444	39.9207267783657	571.090745027435	94.5	132.398148148148	9.08333333333333	44.8166666666667	8.06481481481483	326.472486772487	82.3055555555555	15.6111111111111	134.359259259259	56.8888888888889	7.18518518518519	1498.74663525132	24.6111111111111	2.22222222222222	0	0	811739.622450948
0159_AB10_100704_20181210_ST	820608	60.5	535.333333333333	2	4.88888888888889	601.772453703703	4432.96305776014	0	242.5	88.9166666666667	42.6527777777778	425.108668062904	63.8333333333333	81.9814814814814	3.88888888888889	29.6555555555556	15.5833333333333	329.870833333333	100.166666666667	26.1944444444444	98.4333333333333	35.3333333333333	11.1851851851852	1130.26934799383	12.537037037037	5.55555555555555	0	0	812226.875824331
0159_AA34_42272_20181010_ST	810001	16.1666666666667	525	0.166666666666667	8.88888888888889	838.347222222222	5905.29731448821	0	254.277777777778	106.416666666667	47.689380021556	580.047145061728	102.555555555556	112.101851851852	13.2013888888889	20.4388888888889	7.72222222222222	366.981613756614	99.3611111111112	1.38888888888889	167.712962962963	40.5185185185186	0.555555555555555	1472.51980467985	8.27777777777778	5	0	0	799300.366130881
0159_BA21_18014_20171018_ST	807111	38.3333333333333	578.333333333333	1.16666666666667	6.33333333333333	680.666418650794	5462.8061819028	0	163.333333333333	111.041666666667	38.6856444738389	513.082185785322	73.4444444444443	111.5	6.79166666666667	35.7277777777778	9.77314814814817	289.591468253969	83.2777777777778	15.3888888888889	137.440740740741	47.1759259259259	6.11111111111111	1329.99125055115	15.6111111111111	1.5	0	0	797353.892591123
0159_BA21_18017_20171206_ST	799592	55.1666666666667	463.222222222223	3.83333333333333	5.22222222222222	695.898214285715	5397.23402516493	0	248.666666666667	114.180555555556	38.4153010484029	504.29827111503	79.5	71.1944444444444	3.77083333333333	25.85	15.9537037037037	320.614682539683	78.5694444444445	15.6111111111111	217.814814814815	37.7777777777778	8.40740740740741	1197.21414410028	9.25925925925925	1	0	0	789983.324898783
0159_AQ29_10095_20180619_ST	795116	4.5	659	1.5	6.66666666666667	782.898842592593	6181.41157550297	0	48	129.305555555556	49.0107596021948	613.593870027434	93.5	123.62962962963	11.1388888888889	41.311111111111	4.43518518518518	250.589583333333	57.1666666666667	15.4444444444444	132.55	60.4814814814814	7.51851851851852	1517.28116212277	18	1.33333333333333	0	0	784305.732725337
0159_AY44_33041_20170920_ST	788652	239.333333333333	609	3.16666666666667	2.11111111111111	592.564963624339	4408.89913551669	0	481.833333333333	72.7361111111111	38.7768347050755	405.999378429355	44.3333333333333	92.4166666666667	5.48611111111111	34.25	20.3611111111111	402.31875	109.861111111111	22	127.461111111111	38.9814814814814	3.72222222222222	1088.15847280399	9.38888888888889	3.05555555555556	0	0	779795.784316772
0159_BC45_41009_20171103_ST	786306	140	544.166666666667	0.5	1.11111111111111	589.358624438832	4025.50049839963	0.0555555555555557	347.5	69.7916666666667	30.3184585048011	355.909922410837	32.3333333333333	81.8518518518519	2.75	4.66666666666667	34.7781746031746	408.347685185185	112.722222222222	20.3888888888889	21.8351851851852	42.037037037037	1.18518518518519	898.138257353072	3.22222222222222	0.166666666666667	0	0	778537.364119845
0159_AA34_42462_20190813_ST	776962	9.33333333333333	695.666666666667	0	3.88888888888889	763.529166666666	5523.78059899405	0	111.5	88.2708333333333	39.8164437585734	537.710577846365	81.3333333333333	124.87962962963	12.3611111111111	41.1333333333333	7.46296296296294	290.768055555556	99.6666666666667	27.5	100.166666666667	46.5925925925926	14.4074074074074	1460.58171510631	22.7592592592592	0.277777777777778	0	0	766858.612979109
0159_AB10_26454_20190330_ST	762176	37.5	508.666666666667	3.5	7.44444444444444	748.286111111111	5275.17744884545	0	88.6666666666667	111.958333333333	54.0453103566529	489.978018689986	65.6666666666667	113.537037037037	7.99305555555555	27.1166666666667	4.61111111111111	259.190586419753	60.7222222222222	12.9166666666667	91.0777777777779	45.1111111111111	5.77777777777778	1315.09873756859	11.7777777777778	2.11111111111111	0	0	752828.068694416
0159_AZ03_32073_20190317_ST	760799	47.5	526.11111111111	4	6.11111111111111	568.20954218107	4247.64762259945	0	233.5	91.0555555555558	31.1549382716049	398.720285922496	54.6666666666667	75.6481481481481	3.15972222222222	16.5611111111111	13.6111111111111	277.807098765432	89.1666666666667	12.9444444444444	115.024074074074	37.0740740740741	6.18518518518519	978.749954989712	7.33333333333333	0.944444444444444	0	0	752956.113798011
0159_AB10_26273_20190318_ST	756593	82.1666666666667	626.666666666667	6.16666666666667	16.8888888888889	614.488888888889	4895.27374428441	0	159.333333333333	85.8861111111108	57.1920438957476	456.678801440329	64	97.8518518518519	7.35416666666667	33.2611111111111	11.6851851851852	307.341203703704	73.7777777777778	13.8412698412698	105.451851851852	42.4444444444444	10.1481481481481	1196.4942843058	13.2037037037037	1.88888888888889	0	0	747613.514300677
0159_AQ22_10409_20190506_ST	754236	1	629.666666666667	5.16666666666667	2	604.342592592592	4819.75123028121	0	229.333333333333	82.7916666666667	42.4200102880659	474.277698473937	74.5	83.7962962962963	4.38888888888889	16.6666666666667	17.6296296296296	333.92662037037	102.666666666667	22.1666666666667	137.931481481481	48.8888888888889	6.81481481481481	1109.53020833333	7.94444444444444	2.05555555555556	0	0	745376.343306327
0159_AS41_40097_20191022_ST	753994	58.6666666666667	485.333333333333	1.33333333333333	6.88888888888889	691.435648148148	5118.35683862434	0	223.5	102.291666666667	43.9978137860082	468.799050436018	72.5	93.0555555555555	5.83333333333333	22.1277777777778	13.3148148148148	276.040277777778	79.75	10.2777777777778	157.527777777778	43.9166666666667	6.35185185185185	1203.41461869856	8.85185185185185	0.666666666666667	0	0	744799.767789566
0159_AP39_21198_20180807_ST	752585	28.3333333333333	600	0.333333333333333	1.44444444444444	551.791468253968	4322.85942915524	0	407.166666666667	78.9166666666667	34.7779921124829	387.615907278807	59.1666666666667	86.1888888888889	3.32638888888889	17.3833333333333	16.4537037037037	363.807407407408	107.527777777778	27.0555555555556	62.0944444444444	45.3240740740741	4.44444444444444	1048.4752873616	9.01851851851852	2.22222222222222	0	0	744319.272045467
0159_AY44_33021_20170916_ST	751328	51.3333333333333	458.666666666667	1	3.44444444444444	526.69699074074	3887.06683870599	0	242.166666666667	80.0555555555556	34.6958161865569	352.874869684499	46.6666666666667	80.9907407407408	4.19444444444444	18.4166666666667	13.1481481481482	301.38287037037	95.5555555555555	18.8055555555556	78.4037037037036	42.3333333333333	3.2037037037037	970.021092678326	5.24074074074074	4.33333333333333	0	0	744007.302262374
0159_AA34_42378_20190328_ST	743099	4.33333333333333	527.333333333333	0.333333333333333	1.44444444444444	504.903703703704	4150.37640032007	0	310	75.2222222222222	31.39780521262	380.009602194787	41.8333333333333	81.3888888888889	3.48611111111111	11.2055555555556	16.0462962962963	327.316666666667	105.847222222222	18.8333333333333	52.7	49	2.51851851851852	971.006357167353	3.64814814814814	2.94444444444444	0	0	735425.870946216
0159_AA34_42216_201800907_ST	742173	39.1666666666667	478	6.16666666666667	10.8888888888889	561.973495370371	4664.55223393919	0	389.833333333333	92.4833333333333	44.4168810013718	431.071710390947	49.611111111111	101.148148148148	4.74074074074074	18.6166666666667	12.9444444444444	376.799228395062	91.5	16.8333333333333	100.674074074074	42.5925925925926	3.51851851851852	1125.91070816187	7.22222222222222	4.33333333333333	0	0	733498.001668667
0159_AP39_21128_20180209_ST	741282	2.5	538	1	5.66666666666667	586.928009259259	5156.86536657359	0	318.5	98.4027777777775	45.7946244855967	479.816543577308	82.1666666666667	109.944444444444	4.24305555555556	19.8333333333333	17.4722222222222	363.137268518519	102.222222222222	20.8333333333333	125.107407407408	51.7777777777778	6.55555555555555	1235.25625643004	8.64814814814814	1.27777777777778	0	0	731900.050542267
0159_AP39_21138_20180113_ST	735968	16.5	603	0.333333333333333	6.66666666666667	692.780324074074	5371.3311476909	0	145.333333333333	113.736111111111	57.9494170096022	500.131839849109	64	112.388888888889	9.84722222222222	20.2166666666667	7.7685185185185	296.177546296297	81.1944444444445	17.3333333333333	110.390740740741	47.7037037037037	6.31481481481481	1280.67633316187	13.7962962962963	2.33333333333333	0	0	726390.095984511
0159_AP39_21041_20171002_ST	730063	84	474	1.55555555555556	5.66666666666667	640.866898148148	4934.57522939937	0	248	101.916666666667	49.504060111699	458.589242969822	71.5555555555557	105.601851851852	6.29166666666667	23.8833333333333	13.1388888888889	299.827425044092	101.277777777778	11.8611111111111	128.375925925926	47.2962962962963	3.07407407407408	1225.3369130291	10.6111111111111	4.61111111111111	0	0	721011.582638705
0159_AS41_40065_20190328_ST	724583	45.3333333333333	517.166666666667	2	9.44444444444444	635.875	5322.07431412894	0	206.333333333333	107.836111111111	68.7872942386831	489.009910836763	74.8333333333333	100.092592592593	6.04861111111111	26.0833333333333	10.4009259259259	286.6579218107	63.1944444444445	12.5	114.966666666667	42.8518518518519	6.92592592592592	1236.20439171811	10.3888888888889	1.88888888888889	0.518518518518518	0	715185.583296896
0159_AA34_42422_20190602_ST	723392	180.333333333333	552.666666666667	9	7.66666666666667	670.374718915344	5421.4547051571	0	715.666666666667	77.7916666666667	56.1697653341172	528.55303069273	65.6666666666667	119.398148148148	12.3958333333333	50.5666666666667	6.72222222222222	435.212698412699	92.9861111111112	17.1666666666667	169.198148148148	39.6666666666667	17.5555555555556	1380.2499635631	42.5740740740741	2.16666666666667	0	0	712720.796691999
0159_AQ29_10152_20190819_ST	717089	7	515	0.833333333333333	6.44444444444444	696.346527777777	5445.84350565843	0	174.166666666667	127.963888888889	41.2563014403292	526.932475994513	51	125.212962962963	13.5625	27.2444444444444	3.97222222222222	254.969907407407	47.3611111111112	11.4444444444444	113.588888888889	62.6574074074074	5.14814814814814	1332.392656893	9.33333333333333	2.55555555555556	0	0	707486.769272977
0159_AB10_101445_20190131_ST	708068	45	419.333333333333	2	2.66666666666667	561.509375	5129.32408893461	0	142	91.5833333333333	51.7248371056241	487.796048096708	43.3333333333333	112.277777777778	11.5	44.4833333333333	11.3240740740741	293.814814814815	116.694444444444	17.4444444444444	93.6138888888887	34.7407407407408	10.1481481481481	1311.50666580933	14.6666666666667	1.11111111111111	0	0	699018.402873943
0159_AA34_42247_20181112_ST	706049	56.1666666666667	518.666666666667	0	0.555555555555555	411.91357473545	3927.78931490463	0	493.666666666667	53.6944444444444	41.2215669704095	343.659859396433	45.1666666666667	68.6944444444444	5.8125	12.3666666666667	23.4814814814815	433.976653439154	99.7777777777778	7.5	63.2259259259259	32.3333333333333	5.96296296296297	826.116243814912	8.62962962962963	5.05555555555556	0	0	698563.565842294
0159_AA34_42086_20180514_ST	700778	27.1666666666667	308.666666666667	14.3333333333333	24	494.892625661376	4831.80910555066	0	190.333333333333	79.0972222222222	48.1532554379776	475.21352451989	48	107.972222222222	4.88888888888889	51.7166666666667	9.45370370370372	253.379034391534	125.041666666667	17.6666666666667	94.0759259259259	40.4814814814814	7.18518518518519	1228.49647955247	16.7777777777778	5.66666666666667	0	0	692273.531900812
0159_AQ29_10139_20190306_ST	697425	66.1666666666667	457	2.16666666666667	6	533.010185185186	4146.19715849337	0	278	85.3888888888892	40.0429098079561	384.162489711934	47.3333333333333	95.0925925925926	4	15.65	13.4907407407407	303.946064814815	109.583333333333	10.2777777777778	95.7333333333334	42.0740740740741	2.59259259259259	1020.87454561043	7.77777777777778	3.5	0	0	689654.938868599
0159_AA34_42332_20190117_ST	697016	8.33333333333333	461.333333333333	2.66666666666667	3.77777777777778	607.648611111111	4617.83920610425	0	136.666666666667	93.375	45.2399691358025	426.647526577503	75.5	82.5740740740741	4.11111111111111	13.3888888888889	14.0370370370371	258.082870370371	86.4444444444445	16.2222222222222	133.153703703704	40.4074074074074	3.7037037037037	1084.14614840535	5.90740740740741	4.16666666666667	0.074074074074074	0	688790.552149777
0159_AB10_26157_20180911_ST	697004	69.8333333333333	423.333333333333	9.16666666666667	16.7777777777778	585.756051587301	4964.08519388105	0	134.5	94.3888888888892	36.9419936801881	480.065413665981	64.1666666666667	110.296296296296	9.26388888888889	35.9555555555556	7.65277777777778	247.062797619048	72.0972222222222	10.25	110.102777777778	42.2222222222222	5.2962962962963	1222.55273781966	17.2962962962963	3.11111111111111	0.277777777777778	0	688231.546922858
