sample_id	total	mannan_polymerase_complex	glycosylphosphatidylinositol_N_acetylglucosaminyltransferase__GPI_GnT__complex	ESCRT_I_complex	ESCRT_II_complex	ESCRT_III_complex	ER_ubiquitin_ligase_complex	signal_recognition_particle_receptor_complex	signal_peptidase_complex	phosphatidylinositol_3_kinase_complex	oligosaccharyltransferase_complex	photosystem	photosystem_I_reaction_center	photosystem_II_reaction_center	photosystem_II_oxygen_evolving_complex	photosystem_I_antenna_complex	proton_transporting_two_sector_ATPase_complex	phycobilisome	membrane_coat	AP_type_membrane_coat_adaptor_complex	HOPS_complex	retromer_complex	retromer__tubulation_complex	retromer__cargo_selective_complex	NADH_dehydrogenase_complex	SNARE_complex	Sec62_Sec63_complex	endoplasmic_reticulum_palmitoyltransferase_complex	dolichyl_phosphate_mannose_protein_mannosyltransferase_complex	SREBP_SCAP_complex	proton_transporting_two_sector_ATPase_complex__proton_transporting_domain	proton_transporting_two_sector_ATPase_complex__catalytic_domain	VCP_NPL4_UFD1_AAA_ATPase_complex	GPI_anchor_transamidase_complex	MHC_class_I_peptide_loading_complex	TAP_complex	UDP_N_acetylglucosamine_transferase_complex	Dsc_E3_ubiquitin_ligase_complex	proton_transporting_ATP_synthase__stator_stalk	proton_transporting_ATP_synthase__catalytic_core	proton_transporting_ATP_synthase__central_stalk	pore_complex	cargo_receptor_complex	translocon_complex	clathrin_complex	Nem1_Spo7_phosphatase_complex	Ragulator_complex	EMC_complex	Asi_complex	plasma_membrane_protein_complex	outer_mitochondrial_membrane_protein_complex	inner_mitochondrial_membrane_protein_complex	respiratory_chain_complex	nuclear_membrane_protein_complex	COPII_vesicles_tethering_complex	transmembrane_transporter_complex	Ire1_complex	IRE1_TRAF2_ASK1_complex	ESCRT_IV_complex	nuclear_membrane_complex_Bqt3_Bqt4	Remaining
0159_AP39_21334_20181120_ST_E21	7441756	0	0	0	0	0	0	0	0	0	0	60.6666666666667	0	0	39.5	0	6179.41666666667	10.5	235	0	0	0	0	0	133.583333333333	0	0	0	0	0	5805.08333333334	14346.3333333333	0	0	0	0	0	0	0	0	0	2272	0	0	0	0	0	0	0	22860.125	0.25	2.29166666666667	72.875	0	0	10792.6416666667	0	0	0	0	7378945.73333333
0159_AB10_26778_20210112_ST	7417660.00000001	0	0	0	0	0	0	0	0	0	0.166666666666667	143.166666666667	0	3	0	0	5169.83333333333	3	203.833333333333	0	0	0	0	0	225.75	0	0	2.16666666666667	0	0	5222	13149.6666666667	0	0.333333333333333	0	0	0	0	0	0	0	4160.83333333333	0	0	0	0	0	0	0	22575.3888888889	0	9.75	214.208333333333	0	0	10762.9791666667	0	0	0	0	7355813.92361112
0159_AP39_21336_20181130_ST_E21	7397808	0.5	0	0	0.5	0	0.361111111111111	0	0	1.08888888888889	0	137.285714285714	0	0	100.75	0	7168.91666666667	42.75	284.133333333333	1.25	0.333333333333333	0	0	0	112.833333333333	0.2	0.25	0.333333333333333	0	0	6749.41666666667	16664.3333333333	0.395833333333333	0	0	0	0	0.166666666666666	0	0	0	1341.16666666667	0	0	0.2	0	0	0.5	0	22074.3083333333	1.6875	12.8333333333333	48.6666666666667	0	0	10551.5541666667	0	0	0	0	7332511.28511905
0159_AB18_26647_20210115_ST	7312862.99999999	0	0	0	0	0	0	0	0	0	0.0833333333333333	127.916666666667	0	0	0	0	8645.16666666667	0.75	78.3333333333333	0	0	0	0	0	232	0	0	0	0	0	7325.03333333334	13659.0333333333	0	0	0	0	0	0	0	0	0	1166.33333333333	0	0	0	0	0	0	0	21299.5	0	8.41666666666667	28.6666666666667	0.166666666666666	0	10036.0833333333	0	0	0	0	7250255.51666666
0159_AP39_21113_20190110_ST	7309451	0	0	0.75	0	0	0	0	0	0	0	87.6666666666667	0	0	1.5	0	6521.16666666667	2.75	60.3333333333333	2	0	0	0	0	490.583333333333	0	0	0.333333333333333	0	0	6333.5	11718.3333333333	0	0	0	0	0	0	0	0	0	1618.5	0	0	0	0	0	0	0	24446.0833333334	0	4.75	182.583333333333	0	0	11563.8125	0	0	0	0	7246416.35416666
0159_AA34_42409_20190428_ST	7305031	0	0	0	0	0	0	0	0	0	0	27.6666666666667	0	0	3	0	5334.33333333333	6.75	158	2	0	0	0	0	205.083333333333	0	0	0.166666666666667	0	0	5859.91666666666	10848.5833333333	0	0.333333333333333	0	0	0	0	0	0	0	951.5	0	0	0	0	0	0	0	18043.2083333333	0	16.5	25.3333333333333	0	0	8133.725	0	0	0	0	7255414.9
0159_AB18_26717_20201005_ST	7291645	0	0	0	0	0	0	0	0	0	0	84.3333333333333	0	0	0.25	0	4588	6.25	143.166666666667	1	0	0	0	0	307.166666666667	0	0	1.66666666666667	0	0	5100.66666666667	13765.4166666667	0	0	0	0	0	0	0	0	0	14586.5	0	0	0	0	0	0	0	35714.125	0.125	9.25	499.666666666667	0	0	17349.1458333333	0	0	0	0	7199488.27083333
0159_AZ03_32019_20180325_STLS	7278795	0	0	0.5	1.75	0	0.25	0	0	0	0	74.8333333333333	0	0	16.5	0	11426.1666666667	8.25	539	29.8333333333333	0.166666666666666	0.333333333333333	0	0	113.666666666667	0	0	0.333333333333333	0	0	7859.83333333333	13836.3333333333	0.354166666666667	0	0	0	0.25	0.5	0	0.5	0	255.5	0	0.25	0	0	0	0	0	24039.4166666667	0.1875	28.375	70.875	0	0	11632.9125	0	0	0	0	7208858.12916667
0159_AZ03_32077_20190530_ST	7248061.99999999	0	0	0	0	0	0	0	0	0	0	72.1666666666667	0	0	0.5	0	7099.5	15.5	116.333333333333	1	0	0	0	0	189.5	0	0	0	0	0	6353.41666666666	10331.0833333333	0	0	0	0	0	0	0	0	0	3172	0	0	0	0	0	0	0	19057.25	1	9.25	41.8333333333333	0	0	8893.18749999999	0	0	0	0	7192708.47916666
0159_AB10_26740_20200927_ST	7245696	0	0	0	0.5	0	0	0	0	0	0	37.1190476190476	0	0	0	0	8640.16666666667	1	160.75	0	0	0	0	0	234.25	0	0	0	0	0	6994.08333333334	11455.9166666667	0	0	0	0	0	0	0	0	0	1569	0	0	0	0	0	0	0	22914.3333333333	0	9	73.5416666666667	0	0	10875.9166666667	0	0	0	0	7182730.42261904
0159_AP39_21369_20180329_ST_E21	7244742.00000001	0	0	0.25	0	0	0	0	0	0	0	58.2857142857142	0	0	1	0	4303.5	1.5	251.5	0	0	0	0	0	95.2499999999998	0	0	0.166666666666667	0	0	4758.83333333333	16153	0	0	0	0	0	0	0	0	0	3057	0	0	0	0	0	0	0	20343.4166666666	0	18.25	16.3333333333333	0	0	9852.93749999999	0	0	0	0	7185830.77678572
0159_AZ03_32003_20171013_ST	7239293	0	0	0	0.5	0	0	0	0	0	0	38.8333333333333	0	0	2.5	0	9324.33333333333	10	223.833333333333	10	0	0	0	0	294.666666666667	0	0.166666666666666	0	0	0	6231.41666666666	10164.0833333333	0	0	0	0	0	0	0	0	0	4043	0	0.166666666666666	0	0	0	0	0	25771.0833333334	0.25	29.75	452.5	0	0	12348.1875	0	0	0	0	7170347.72916667
0159_AZ03_32048_20190111_ST	7223977	0	0	0	0	0	0	0	0	0	0.166666666666667	46.5	0	0	12.6666666666667	0	4718.5	3.75	169.5	1	0	0	0	0	120.833333333333	0	0	0	0	0	5132.66666666667	12359.6666666666	0.166666666666666	0	0	0	0	0	0	0	0	5713.5	0	0	0	0	1.5	0	0	22645.125	0	7.75	144.75	0	0	11083.75	0	0	0	0	7161815.20833333
0159_AB10_26390_20190116_ST	7222405	0	0	0	0.5	0	0	0	0	0	0	51.8333333333333	0	0	41.5	0	6592.5	3.25	375.833333333333	8	0	0	0	0	106	0	0	0	0	0	6372.33333333333	13884.8333333333	0	0	0	0	0	0	0	0	0	881	0	0	0	0	0	0	0	22441.625	0	9	18.625	0	0	10625.975	0	0	0	0	7160992.19166667
0159_AB10_26039_20180723_ST	7205893.99999999	0	0	0	0	0	0.166666666666667	0	0	0	0	32.1666666666667	0.333333333333333	0	0	0	3548.66666666667	1.5	217	0	0	0	0	0	101.166666666667	0	0	0	0	0	4102.75	11715.75	0	0	0	0	0	0	0	0	0	2640.5	0	0	0	0	0	0	0	17395.3333333333	0	23.3333333333333	158.416666666667	0	0	8466.54166666667	0	0	0	0	7157490.37499999
0159_AB18_26417_20190218_ST	7201868	0	0	0	0	0	0	0	0	0	0	60.6666666666667	0.333333333333333	0	0	0	6317.5	1.25	68.5	2	0	0	0	0	310.5	0	0	1.16666666666667	0	0	5695.91666666667	12235.75	0	0	0	0	0	0	0	0	0	4402	0	0	0	0	0	0	0	25358.4166666667	0	14.25	366.208333333333	0	0	12149.7333333333	0	0	0	0	7134883.80833333
0159_AZ03_32008_20180124_ST	7190056	0	0	0.5	0	0	0	0	0	0	0	177	0	0	21.25	0	6285.66666666667	7.5	317.333333333333	0.5	0	0	0	0	141.166666666667	0	0	0	0	0	6393	15234.8333333333	0	0	0	0	0	0	0	0	0	2526.5	0	0	0	0	0	0	0	22641.875	0	12.3333333333333	18.9166666666667	0	0	10811.625	0	0	0	0	7125466
0159_AB18_26665_20200817_ST	7188206	0	0	0.5	0	0	0	0	0	0	0.0833333333333333	96.1666666666666	0	0	30.5	0	7183.25	8.25	123.166666666667	1	0	0	0	0	294.25	0	0	0.333333333333333	0	0	7385.66666666667	14661.5	0	0	0	0	0	0	0	0	0	524	0	0	0	0	0	0	0	22676.5	0	10.125	109.541666666667	0	0	10738.8125	0	0	0	0	7124362.35416667
0159_AB18_30835_20201101_ST	7185488	0	0	0	0	0	0	0	0	0	0	114.666666666667	0	0	0.75	0	4559.33333333333	1	166.333333333333	0	0	0	0	0	368	0	0	0	0	0	5691.33333333333	13141.0833333333	0	0	0	0	0	0	0	0	0	2660	0	0	0	0	0	0	0	19129.25	0.125	2.45833333333333	76.5	0	0	8948.99166666668	0	0	0	0	7130628.175
0159_AB18_26396_20190529_ST	7181879	0	0	0.5	0	0	0.111111111111111	0.5	0.166666666666667	0.166666666666666	0.166666666666667	92.6190476190476	0	0	0	0	5368.33333333333	5.75	247.5	0	0	0	0	0	243.333333333333	0.333333333333333	0	0.666666666666667	0.222222222222222	0	5530.16666666666	13005	0	0	0	0	0	0	0	0	0	3253	0	0	0	0	0	0.5	0	21163.1666666667	0	6.125	142.291666666667	0	0	10024.5791666667	0	0	0	0	7122793.80178571
0159_AV42_66179_20190929_ST	7178969.99999999	0	0	0	2	0	0	0	0	0	0	68.1666666666667	0	0	9.75	0	7233.83333333333	13.25	57.6666666666667	11	0	0	0	0	159	0	0	1.66666666666667	0	0	6556.16666666666	13086.5	0	0	0	0	0	0	0	0	0	506.833333333333	0	0	0	0	0	0	0	21691.2916666667	0	33	35.75	0	0	10065.4958333333	0	0	0	0	7119438.62916666
0159_AB18_26410_20190215_ST	7157144	0	0	0.5	0	0	0	0	0	0	0	236	0	1.5	0	0	5910.33333333333	1.75	459.5	0	0	0	0	0	346.25	0	0	1	0	0	4999.66666666666	11803	0	0	0	0	0	0	0	0	0	2980.5	0	0	0	0	0	0	0	27276.6666666667	0	6.25	216.75	0	0	13083.5	0	0	0	0	7089820.83333334
0159_AZ03_32032_20180919_ST	7119944	0	0	0	0	0	0	0	0	0	0	162.333333333333	0	0	7.75	0	6076.16666666667	15.75	416.666666666667	0	0	0	0	0	313.5	0	0	0	0	0	6534	14371	0	0	0	0	0	0	0	0	0	1080.83333333333	0	0	0	0	0	0	0	20076.3333333334	0	8.25	128.583333333333	0	0	9482.81250000001	0	0	0	0	7061270.02083333
0159_AB18_26444_20190227_ST	7110482.99999999	0	0	0	0	0	0	0	0	0	0.25	65.4166666666666	0	1	0	0	7102.66666666667	3.5	165.5	0	0	0	0	5	260.5	0	0	0.333333333333333	0	0	6446.58333333334	11950.5833333333	0	0	0	0	0	0	0	0	0	1231	0	0	0	0	0	0	0	23971	0	13.5	27.625	0	0	11157.9166666667	0	0	0	0	7048080.62499999
0159_AP39_21355_20180223_ST_E21	7107525	0	0	0	0	0	0	0	0	0	0	82.1666666666667	0	0	2.75	0	4032.33333333333	10.25	389.166666666667	0	0	0	0	0	168.083333333333	0	0	0.333333333333333	0	0	4181.41666666666	12997.25	0	0.333333333333333	0	0	0	0	0	0	0	7449.33333333333	0	0	0	0	0	0	0	21007.9166666667	0	1.5	246.291666666667	0	0	10275.9958333333	0	0	0	0	7046679.87916666
0159_AY44_33043_20170926_ST	7102299	0	0	0.25	0	0	0	0	0	0	0	103.333333333333	0	0	0.25	0	4895.5	0.75	59	0	0	0	0	0	417.166666666667	0	0	0	0	0	5318.91666666667	11256.4166666667	0	0	0	0	0	0	0	0	0	1497	0	0	0	0	0	0	0	16666.1666666667	0	7.29166666666667	21.0833333333333	0	0	7673.75	0	0	0	0	7054382.125
0159_AB10_26745_20201112_ST	6996867	0.5	0	2.75	0.5	0	0	0.5	0	0.125	0.222222222222222	112	0	0	0	0	11918.875	2	375	0.25	0.266666666666666	0	0	0	80.9166666666667	0.333333333333333	0.166666666666666	0	0	0	8987.75	17223.5	0	0.166666666666667	0	0	0	0	0	0	0	1553.5	0	0.166666666666666	0.333333333333333	0	0	0.5	0	27788	0.75	69.1180555555554	143.083333333333	0	0	13691.8333333333	0	0	0	0	6914913.89305555
0159_AZ03_32055_20190830_STLS	6966641	0	0	0	0	0	0	0	0.333333333333333	0	0	69.8333333333333	0.333333333333333	0	0.25	0	5967.25	15.25	295.666666666667	0	0	0	0	0	139.666666666667	0	0	0	0	0	5935.66666666667	13211.3333333333	0	0	0	0	0	0	0	0	0	608.333333333333	0	0	0	0	0	0	0	20424.8333333333	0	6.875	49.9583333333333	0	0	9655.54166666666	0	0	0	0	6910259.875
0159_AB18_26714_20201224_ST	6963717	0	0	0.75	0	0	0	0	0	0	0	185.666666666667	0	0	1.25	0	7825.91666666667	13	230.833333333333	1	0	0	0	0	303.333333333333	0	0	1.16666666666667	0	0	6755.58333333333	14461.5833333333	0.166666666666666	0	0	0	0	0	0	0	0	2191	0	0	0	0	0	0	0	21011.0833333334	0	22.625	142.916666666667	0	0	10010.625	0	0	0	0	6900558.5
0159_AB18_26691_20200831_ST	6961610	0	0	2	0	0	0	0	0	0	0	103.166666666667	0	0	0	0	5143.66666666667	4.25	145	0	0	0	0	0	298.416666666667	0	0	0.166666666666667	0	0	4910	9980.5	0	0	0	0	0	0	0	0	0	1362	0	0	0	0	0	0	0	18556.875	0	4.75	59.5416666666667	0	0	8695.56250000001	0	0	0	0	6912344.10416667
0159_AV42_66212_20191007_ST	6874570	0	0	0	0	0	0	0	0	0	0	176.666666666667	0	0	0.75	0	4665.83333333333	6.5	87.8333333333333	0	0	0	0	0	446.333333333333	0	0	0	0	0	6023.5	13331.0833333333	0.333333333333333	0	0	0	0	0	0	0	0	1164	0	0	0	0	0.5	0	0	18561.2916666667	0	4	41.7083333333333	0	0	8604.75	0	0	0	0	6821454.91666667
0159_AB10_26748_20201110_ST	6871908	0	0	0	0	0	0	0	0	0	0.25	153.5	0	0	5.25	0	6657.33333333333	17.5	103	0	0	0	0	0	203.916666666667	0	0	0.333333333333333	0	0	6132.25	14828.4166666667	0	0	0	0	0	0	0	0	0	1185.66666666667	0	0	0	0	0	0	0	20210.9166666666	0	9.875	10.9583333333333	0	0	9596.94999999999	0	0	0	0	6812791.88333334
0159_AB18_30941_20200915_ST	6859964	0	0	0	0	0	0	0	0	0.0833333333333335	0	94.6666666666667	0	0	5.75	0	6290.33333333333	2.5	277.166666666666	0	0	0	0	0	288.416666666667	0	0	0	0	0	6291.33333333333	14434.5	0	0	0	0	0	0	0	0	0	896	0	0	0	0	0	0	0	20054.5416666667	0	8.25	58.9166666666667	0	0	9514.51250000001	0	0	0	0	6801747.02916667
0159_AB18_26743_20201030_ST	6854581	0	0	1	0	0	0	0	0	0	0	150.166666666667	0	0.25	2.75	0	6508	1.5	469	0	0	0	0	0	127.916666666667	0	0	0	0	0	6346.36666666667	13601.5333333333	0	0	0	0	0	0	0	0	0	718.5	0	0	0	0	0	0	0	21786.7083333333	0	11	48.4583333333333	0	0	10312.2625	0	0	0	0	6794495.5875
0159_AS41_40058_20180625_ST	6821489	0	0	1	0	0	0	0	0	0	0	61.0357142857143	0	0	0	0	6140.08333333333	2.25	72.3333333333333	0	0	0	0	0	251.75	0	0	0	0	0	5685.03333333333	12876.7	1	0	0	0	0	0	0	0.25	0	2637	0	0	0	0	0	0	0	23414.0416666667	0.5	6	100.916666666667	0	0	11213.9166666667	0	0	0	0	6759025.18928572
0159_AP39_21290_20181113_ST_E21	6785393	0	0	1	0	0	0	0	0	0	0.0833333333333333	91	0	0	0	0	5139	2.25	168.833333333333	1	0	0	0	0	354.916666666667	0	0	1.33333333333333	0	0	5559.41666666667	11120	0	0	0	0	0	0	0	0	0	2413	0	0	0	0	0	0	0	22733.4166666667	0.5	3.16666666666667	58.875	0.0454545454545454	0	10741.1041666667	0	0	0	0	6727004.05871212
0159_AB18_26646_20200815_ST	6749335	0	0	0.25	0	0	0	0	0	0	0	42	0	0	0	0	5656.5	4.75	163.666666666667	0	0	0	0	2.5	230.333333333333	0	0	0	0	0	4957.33333333333	10226.8333333333	0.166666666666666	0	0	0	0	0	0	0	0	3669.5	0	0	0	0	0	0	0	22311.9166666667	0	6.25	140.083333333333	0	0	10736.2916666667	0	0	0	0	6691186.625
0159_AZ03_32028_20180808_ST	6741971.99999999	0	0	0.5	0	0	0	0	0	0.2	0	117	0	0	0	0	5646.75	2.5	170.333333333333	0	0	0	0	0	247.833333333333	0	0	2	0	0	5726.16666666667	10869.1666666667	0.166666666666666	0	0	0	0	0	0	0	0	1550.5	0	0	0	0	0	0	0	20092.375	0	14.375	38.4166666666667	0	0	9284.27083333333	0	0	0	0	6688209.44583333
0159_AP39_21685_20190116_ST	6714617	0	0	4.5	0	0	0.0833333333333333	0	0	0	0	110	0	0	0	0	7190.66666666667	0.75	109	2.33333333333333	0	0	0	0	413.541666666667	0	0	0	0	0	6970.83333333334	10525.75	0.0625	0	0	0	0	0	0	0	0	1278.5	0	0	0	0	0	0	0	28651.8333333333	0.0625	5.125	354.958333333333	0	0	13900.0625	0	0	0	0	6645098.9375
0159_AB18_26755_20201020_ST	6669450	0	0	0	0	0	0	0	0	0	0.0833333333333333	69.3333333333333	0	0	0.25	0	6332.33333333333	2.75	311.333333333333	1	0	0	0	0	203.083333333333	0	0	0	0	0	5925.5	13081.0833333333	0	0	0	0	0	0	0	0.25	0	1351.5	0	0	0	0	0	0	0	20115.7916666667	0.25	7.375	33.8333333333333	0	0	9552.8125	0	0	0	0	6612461.4375
0159_AA34_42092_20180525_ST	6668198	0	0	0	0	0	0	0	0	0	0	85.8333333333333	0	0	3.25	0	8085.33333333333	2.5	129	0	0	0	0	0	182.916666666667	0	0	0	0	0	6270.16666666666	12111.3333333333	0	0	0	0	0	0	0	0	0	702.5	0	0	0	0	0	0	0	18512.6666666667	0	18	8.08333333333333	0	0	8955.75	0	0	0	0	6613130.66666667
0159_AV42_66147_20190812_ST	6667588	0	0	0.5	0	0	0	0	0	0	0	44	0	0	1.25	0	3373	0.75	116	0	0	0	0	0	127.916666666667	0	0	0	0	0	3579.91666666667	9707.25	0	0	0	0	0	0	0	0	0	2932.5	0	0	0	0	0	0	0	17336.7083333333	0	2.75	58.2916666666667	0	0	7942.06249999999	0	0	0.166666666666667	0	6622364.9375
0159_AZ03_32037_20201020_ST	6657593	0	0	0	0.5	0	0	0	0	0	0	27.952380952381	0	0	5	0	10430.3333333333	11.5	409.666666666666	16	0	0	0	0	24.8333333333333	0	0	0.5	0	0	7273.33333333333	9833.83333333333	0	0	0	0	0	0	0	0.25	0	658.5	0	0	0	0	2.625	0	0	23293.5833333333	0.25	37.875	27.1666666666667	0	0	11052.5833333333	0	0	0	0	6594486.71428572
0159_AV42_66200_20191011_ST	6644858.99999999	0	0	0	0	0	0	0	0.166666666666667	0	0	48.9166666666667	0	0.25	1.75	0	5052.08333333333	2.75	392.833333333333	7	0	0	0	0	88.1666666666667	0	0	0	0	0	5089.5	12398.6666666667	0	0.333333333333333	0	0	0	0	0	0	0	2400.5	0	0	0	0	0	0	0	19869.7083333333	0.5	10.5416666666667	38.3333333333333	0	0	9440.8875	0	0	0	0	6590016.11249999
0159_AY44_33005_20170925_ST	6627805	0	0	0	0.5	0	0	0	0	0	0	130.333333333333	0	0	1.5	0	4974.33333333333	1	55.5	0	0	0	0	0.25	297	0	0	0.333333333333333	0	0	4893	10953.9166666667	0	0	0	0	0	0	0	0	0	4883.5	0	0	0	0	0	0	0	17295.1666666666	0	8	31.2083333333333	0	0	8170.06249999999	0	0	0	0	6576109.39583333
0159_AB18_102958_20200826_ST	6621302	0	0	0	0	0	0	0	0	0.166666666666666	0	174	0	0	0	0	6100.33333333333	9.5	395.166666666667	1.83333333333333	0.166666666666666	0	0	0	240.166666666667	0	0	0	0	0	5786.08333333333	13538.9166666667	0.166666666666666	0	0	0	0	0	0	0	0	689.333333333333	0	0	0	0	0	1	0	20039.7083333333	0	17.5	237.791666666667	0	0	9502.16666666667	0	0	0	0	6564568
0159_AB18_26784_20201230_ST	6615803	0	0	0	0	0	0	0	0	0	0	36.5	0	0	9	0	7805.33333333333	4.25	259	6	0	0	0	0.25	171.333333333333	0	0	0.333333333333333	0	0	6641.33333333333	13294.1666666667	0	0	0	0.166666666666666	0	0	0	0	0	958.333333333333	0	0	0	0	2.5	0	0	19537.5416666667	0.125	19.75	73.1666666666667	0	0	9262.24583333333	0	0	0	0	6557721.67083334
0159_AZ03_32076_20190429_ST	6571711.99999999	0	0	0	0	0	0	0	0	0	0	78	0	0.25	23.25	0	6495.5	71.25	134	0.25	0	0	0	0	170.333333333333	0	0	0	0	0	5937.83333333333	10938.3333333333	0	0	0	0	0	0	0	0	0	694.5	0	0	0	0	0	0	0	17010.8333333333	0	13	15.5833333333333	0	0	7887.33333333332	0	0	0	0	6522241.74999999
0159_AA34_42415_20190506_ST	6569907.99999999	0	0	0	0	0	0	0	0	0	0	60.5	0	0	3	0	5108	3.25	160.166666666667	2	0	0	0	0.5	146.916666666667	0	0	0.333333333333333	0	0	5399.41666666667	13520.9166666667	0	0	0	0	0	0	0	0.25	0	2119.5	0	0	0	0	0	0	0	18621.625	0	6.625	85.2916666666667	0	0	8843.27083333333	0	0	0	0	6515826.43749999
0159_AY44_33148_20190508_ST	6565116	0	0.333333333333333	0	4.5	0	0.0833333333333333	4	0	9	1.16666666666667	166.95	0	1	15.6666666666667	0	6495.75	38.5	400.5	113	0.583333333333335	0.333333333333333	0	2.16666666666667	29.9166666666667	3.5	0	2.5	0	0	6657.91666666667	18156.75	0.895833333333335	0	0	0	0	0	0	0	0	466	0	0	9.33333333333333	0	0	0	0	22191.3333333333	0.0625	18.375	24.1666666666667	0	0	10678.9708333333	0	0	0	0	6499622.74583333
0159_AB10_26768_20200809_ST	6556792.00000001	0	0	0	0	0	0	0	0	0	0	76.3333333333333	0.333333333333333	0	15.25	0	7969.66666666667	5.5	216.166666666667	5	0	0	0	0	117.166666666667	0	0	0	0	0	6435.41666666667	10716.25	0	0	0	0	0	0	0	0	0	2123.5	0	0	0	0	0	0	0	19381.625	0.5	23.25	124.75	0	0	9256.725	0	0	0	0	6500324.56666667
0159_AA34_42438_20190621_ST	6536593.99999999	0	0	0	0	0	0	0	0.5	0	0	56.3333333333333	0	0	16.5	0	5351.33333333333	3.5	148.666666666667	1	0	0	0	0	116.916666666667	0	0	0	0	0	5450.7	12584.2	0.166666666666666	0	0	0	0	0	0	0	0	2275.33333333333	0	0	0	0	0	0	0	18521.8333333333	0	7.25	28.3333333333333	0	0	8896.58333333333	0	0	0	0	6483134.84999999
0159_AV42_66196_20191011_ST	6493472	0	0	0	0	0	0	0	0	0.125	0	159.833333333333	0	0.75	32	0	5810.08333333333	5.25	442.333333333333	0	0	0	0	0	100.833333333333	0	0	0	0	0	6113	16155.25	0	0	0	0	0	0	0	0	0	1210	0	0	0	0	0	0	0	19862.5833333333	0	8.625	6.08333333333333	0	0	9398.7	0	0	0	0	6434166.55
0159_AA34_42406_20190430_ST	6455620	0	0	0.25	0	0	0	0	0	0	0	51.3333333333333	0	0	0	0	4073.66666666667	1.5	16	0	0	0	0	0	394.833333333333	0	0	0	0	0	5031.33333333334	10456.6666666667	0	0	0	0	0	0	0	0	0	785	0	0	0	0	0	0	0	16548.3333333333	0	1.5	62.25	0	0	7705.66666666666	0	0	0	0	6410491.66666666
0159_AB18_106054_20190207_ST	6452385	0	0	0	0	0	0	0	0	0	0	44.3333333333333	0.333333333333333	0	0	0	4835.5	1.25	256.333333333333	0	0	0	0	0	161.583333333333	0	0	0	0	0	5060.58333333333	11085.0833333333	0	0	0	0	0	0	0	0	0	1452.5	0	0	0	0	0	0	0	17164.125	0	17	96.9166666666667	0	0	8042.70833333334	0	0	0	0	6404166.75
0159_AB18_26712_20200926_ST	6442071	0	0	0	0	0	0	0.5	0	0	0	49.5	0	3.25	9.25	0	3166	4.25	265.833333333333	1	0	0	0	0	259	0	0	0	0	0	3932.91666666667	13236.0833333333	0	0	0	0	0	0	0	0	0	8916	0	0	0	0	0	0	0	26283.0833333334	0	6.25	316.5	0	0	12749.9583333333	0	0	0	0	6372871.625
0159_AB18_26663_20200725_ST	6430810	0	0	1.25	0	0	0	0	0	0	0	36.1666666666667	0	0	2.5	0	8216.5	5.5	100.5	0	0	0	0	0	185.083333333334	0	0	0	0	0	6429.66666666667	11455	0	0	0	0	0	0	0	0	0	1156.5	0	0	0	0	0	0	0	20447	0	9.91666666666667	14.875	0	0	9886.1875	0	0	0	0	6372863.35416666
0159_AA34_42150_20180907_ST	6421650.00000001	0	0	0.5	0	0	0	1.5	0.166666666666667	2	0.333333333333333	33.1666666666667	0	0	50.3333333333335	0	5982.5	4.75	326.583333333333	45	0	0	0	1.5	136.25	0.5	0	1	0	0	5851	13771.8333333334	0	0	0	0	0	0	0	0	0	1072	0	0	2	0	0	0	0	18144.375	0	5.625	19.5	0	0	8679.01666666668	0	0	0	0	6367518.56666667
0159_AB18_26718_20200909_ST	6392962	0	0	0	0	0	0	0	0.166666666666667	0	0	166.666666666667	0	0.583333333333333	7.75	0	6157.25	3.75	617.833333333333	2	0	0	0	0	77.1666666666665	0	0	0.666666666666667	0	0	5915.91666666667	14789.0833333333	0.166666666666666	0	0	0	0	0	0	0	0	805	0	0	0	0	0	0	0	21090.625	0	9.125	35.1666666666667	0	0	10193.7458333333	0	0	0	0	6333089.3375
0159_AQ29_10060_20180211_ST	6385174	0	0	0.5	0	0	0	0	0	0	0	240.666666666667	0	0	0.25	0	8309.41666666667	5.25	234.333333333333	0	0	0	0	0	61.25	0	0	0.5	0	0	6874.91666666667	15178.2833333333	0	0	0	0	0	0	0	0	0	1457	0	0	0	0	0	0	0	21113	0	14.875	48.5833333333333	0	0	10216.1958333333	0	0	0	0	6321418.97916666
0159_AZ03_32059_20190918_ST	6382042	0	0	0	0	0	0	0	0	0	0.0833333333333333	76.1666666666667	0	0	0.75	0	3962	4.75	142.666666666667	0	0	0	0	0	253.916666666667	0	0	0.166666666666667	0	0	4432.33333333333	9120.66666666667	0	0	0	0	0	0	0	0	0	2054.5	0	0	0	0	0	0	0	15497.0416666667	0	7.5	63.4166666666667	0	0	7201.10416666667	0	0	0	0	6339224.9375
0159_AB10_101848_20181004_ST	6345437	0	0	1.5	0	0	0	0	0	0	0	88	0	0	1.75	0	6494.83333333333	1	191.166666666667	0	0	0	0	0	354.25	0	0	0	0	0	6365.83333333333	12320.3333333333	0	0	0	0	0	0	0	0.5	0	805	0	0	0	0	0	0	0	18699.5	0	5.5	20.0833333333333	0	0	8765.45833333333	0	0	0	0	6291322.29166666
