sample_id	total	selenium_compound_metabolic_process	cellular_aldehyde_metabolic_process	organic_acid_metabolic_process	generation_of_precursor_metabolites_and_energy	translational_initiation	cellular_modified_amino_acid_metabolic_process	cellular_aromatic_compound_metabolic_process	one_carbon_metabolic_process	sulfur_compound_metabolic_process	phosphorus_metabolic_process	xenobiotic_metabolic_process	bioluminescence	toxin_metabolic_process	auxin_metabolic_process	mucilage_metabolic_process	photosynthesis	organometal_metabolic_process	cellular_nitrogen_compound_metabolic_process	cellular_hormone_metabolic_process	neurotransmitter_metabolic_process	cellular_ketone_metabolic_process	cellular_metabolic_compound_salvage	cellular_alkane_metabolic_process	cellular_alkene_metabolic_process	cellular_alcohol_metabolic_process	cellular_catabolic_process	cellular_biosynthetic_process	cellular_lipid_metabolic_process	cellular_macromolecule_metabolic_process	cellular_carbohydrate_metabolic_process	heterocycle_metabolic_process	cellular_ketone_body_metabolic_process	reactive_oxygen_species_metabolic_process	cellular_organohalogen_metabolic_process	cellular_senescence	replicative_senescence	prenylation	metabolite_repair	Remaining
0159_AB18_26832_20210112_ST	1070000	0	318.614583333333	12827.6675445969	7878.17559523809	0.666666666666667	610.36746031746	16173.7299506663	1086.47916666667	4911.34476851852	65287.6767611883	75.7666666666667	139	106.388888888889	6.5	0	138	0.333333333333333	10116.1156659196	16.8083333333333	0	215.440972222222	763.810185185186	4	0	0	1065.41367605453	8052.96309764936	3061.93267379482	31893.2397266314	2739.6212962963	17071.1496073021	33.5	398	0	0	0	2	20.6666666666667	884984.626712863
0159_AB10_26151_20180725_ST	1069476	0	251.547619047619	13269.1264259902	9489.38472222222	1	518.531567460317	16262.9481826377	1014.33333333333	4333.43256613757	67214.7935835538	141.4	124	124.333333333333	4.5	0	47.5	0	10306.650339941	17.0208333333333	0	436.155709876542	622.479166666666	6.80555555555557	0	0	1243.21835564558	7839.24783213459	3448.44293062904	35727.5823522928	2576.90011574074	17007.3890247893	7.6	344	0	0	0	0	2.33333333333333	877093.343116345
0159_AB10_26080_20180706_ST	1061997	0	197.402777777778	13519.7596514305	11521.7472222222	1	639.495714285714	15581.1016145221	932.694444444443	4043.85614748677	73857.9081033675	90.911111111111	87	142.333333333333	5	0	47	0	10262.1182513197	17.625	0.25	703.618055555557	591.809027777778	3.36111111111112	0	0	1148.51099316578	8150.94287216159	3827.70602127425	32504.7472167108	1954.82800925926	16199.6537893457	11.4	464.75	0	0	0	0	5	865483.469532337
0159_AB10_26064_20180516_ST	1046152	0	272.320932539683	12867.5856206643	11182.6907407407	4.25	531.251000330688	16371.3229148091	1108.66666666667	3883.96970899471	62091.0777662955	110.283333333333	406	98.0833333333333	6.5	0	49	0	10420.3917778043	10.9583333333333	0.5	419.986574074073	576.249537037037	49.1944444444445	0	0	1259.52756175595	7655.75293407371	3339.66591343328	33991.1997225896	2353.81558641976	17275.0954928882	11.2	512.75	0	0	0	1.5	2.66666666666667	859288.543437771
0159_AB10_103281_20180518_ST	1045570	0	277.744444444444	13025.7873286394	8110.29722222222	0	566.923591269842	16178.0554575862	996.791666666667	4045.20613756614	65623.1540817902	99.35	286	120.472222222222	6	0	79.5	0	10312.7377591062	17.4583333333333	0.25	315.204861111111	618.166666666667	1.625	0	0	1187.43416363536	8020.29171220513	3302.56812169312	34309.2165371473	2447.32947530864	17086.9604338869	11.2	378.75	0	0	0	0	10.6666666666667	858134.858116832
0159_AA34_42157_20180706_ST	1039069	0	211.129861111111	12070.577471616	9039.78333333333	4	512.480125661375	14787.8449046231	946.187499999997	4058.29178571429	63466.7597526271	120.316666666667	103	104	9.5	0	90	0.333333333333333	9596.72193891869	14.0583333333333	0	394.472222222221	507.982407407407	4.68055555555556	0	0	1266.86693930041	7192.84658229534	3047.39961787184	32769.353587963	2581.4449845679	15505.1236386399	10.2	374	0	0	0	0	27	860252.644457238
0159_AK37_71026_20180902_ST	1036160	0	272.274305555555	12705.2835773075	9752.50555555556	0	617.114761904762	15511.4250372779	978.958333333335	3866.34418320106	64679.9660239841	128.133333333333	130	206.305555555556	8.5	0	89.5	0.166666666666667	10028.4014235111	12.9166666666667	0	602.100694444445	652.606944444445	8.16666666666667	0	0	1331.86337237287	7397.54422476668	3232.23296773957	32565.1788658326	2388.16527777778	16315.2414581333	26.7	466.75	0	0	0	0	4.66666666666667	852180.987437302
0159_AA34_42292_20181127_ST	1021463	0	256.430555555555	13715.837354727	8883.92083333333	1	517.861111111111	16394.3605817126	1003.83333333333	4700.56587301587	56089.3415766461	104.733333333333	71	81.9722222222222	0	0	2	0.5	10359.1660506116	12.125	0	355.493055555556	722.129629629629	0.208333333333333	0	0	1043.13039287551	7731.61580621234	3197.15400315991	33283.1824680335	2650.86342592593	17333.6728998343	8.9	266.75	0	0	0	0	9.33333333333333	842665.918826505
0159_AA34_42255_20180920_ST	1014298	0	239.670138888889	13611.7948233576	10299.0416666667	0	515.793402777778	18061.5587284971	1120.52083333333	4094.29439153439	52733.0835729902	140.944444444444	51	70	0	0	4	0.333333333333333	11440.291506279	13	0	235.753472222222	809.592592592592	58.7361111111112	0	0	1086.46987332819	7852.78806028623	3234.1864234274	36385.7718364197	2161.28510802469	19016.1383597802	10	365.75	0	0	0	0	1.66666666666667	830684.534654038
0159_AK37_71064_20190705_ST	996805	0	217.223611111111	13172.8976712687	10508.5263888889	3	613.536959325396	15202.6036716004	973.624999999997	3965.6305026455	60925.0825292567	179.116666666667	164	138.166666666667	15.5	0	78	0.166666666666667	9485.09352093029	15.0861111111111	0	660.09201388889	539.679166666666	6.26388888888888	4.66666666666667	0	1373.38019864234	7697.20748289149	3266.32637602881	29246.5234623016	2077.47233796296	15466.352303104	34.2	556.5	0	0	0	0	4.66666666666667	820214.413470153
0159_BE31_82031_20200116_ST	992379	0	188.398611111111	12367.6881200397	10128.3638888889	0	526.595694444445	14278.9425667949	928.083333333333	4132.50748015873	62581.6354820694	161.266666666667	387	101.916666666667	6.5	0	61.5	0.333333333333333	8964.05282137142	16.25	0	550.281249999999	430.780555555555	9.93055555555557	0	0	1184.78903806584	7064.61221570033	3020.15848581717	28903.4452932099	1997.44980709877	14914.9000111291	24.1	451	0	0	0	0	31.3333333333333	818965.184789656
0159_AB18_101695_20191018_ST	990572	0	240.928472222222	12972.6055706996	9927.39633838383	0	525.110292658731	15649.7634484903	1023.10416666667	4327.69462632275	59777.3912413653	182.083333333333	206	98.8888888888889	9	0	39.5	0.166666666666667	9794.80905835008	16.9166666666667	0	513.684027777778	510.725462962963	6.40277777777778	0	0	1207.70495288394	7608.51664506131	3187.66076149502	32975.2697140051	2481.78079755892	16291.5247800599	18.2	493.75	0	0	0	1	5	810479.421309702
0159_AQ29_10074_20180405_ST	986347	0	265.038194444445	13908.5668205284	10099.6319444444	0	554.837986111111	16673.6350869995	1121.04166666667	4228.79990079365	51921.1589800118	131.933333333333	100	63.5	0	0	56	0.333333333333333	10282.712514289	13.2083333333333	0	395.753472222223	572.8125	2.31944444444445	0	0	1138.62121141975	7628.35550462044	3270.63114528219	34023.2122354497	2814.5675154321	17420.237227652	8.5	282.916666666667	0	0	0	0	4	809364.674982521
0159_AJ09_750060_20191112_ST	981427	0	227.684027777778	11583.1267284961	8715.83611111111	2	447.091001984127	14228.1065017637	903.645833333333	3023.90918320106	59437.7531839727	104.366666666667	379	118.333333333333	13.5	0	18	0	9054.73156905864	9.6875	0.25	434.227777777778	438.388888888889	5.41666666666667	0	0	1249.61472227734	6536.52674926973	2917.96185515873	31184.5312389771	2091.30979938272	14901.9958084215	27.1	452.5	0	0	0	0	15.3333333333333	812905.071519148
0159_AK37_71070_20190824_ST	979397	0	289.76875	12335.8963016424	8558.71111111111	0	500.167212301588	14853.2913503168	983.708333333333	3785.49996362434	61452.7446239344	127.05	86	121.083333333333	8.5	0	34.5	0.166666666666667	9443.42959132904	16.0833333333333	0.25	402.753009259259	535.888888888889	6.66666666666667	0	0	1143.99585365226	7285.49728941615	3050.24828409759	31281.9536375661	2046.76207561728	15581.2688073274	11.1	374.25	0	0	0	0	2.66666666666667	805077.098249915
0159_AB10_30135_20181217_ST	978828	0	220.795138888889	11806.4116989455	8682.34226190476	1	461.668125	14755.3581748279	901.208333333335	3691.48420634921	61521.1256842482	106.75	98	106.416666666667	6.5	0	52	0	9554.31633829578	15.7083333333333	0	404.06712962963	531.480092592592	7.22222222222222	0	0	1165.69054539609	7267.14035664563	3054.7785420341	32701.9822696208	2304.44174382716	15535.490558536	14.2	349.05	0	0	0	1.75	10.6666666666667	803498.954911035
0159_AB10_26303_20190125_ST	965658	0	242.329166666667	11181.8672519382	7902.64583333333	2	484.394573412698	14528.4296361903	872.270833333333	3624.58462301587	63217.6017962779	70.2333333333333	112	117.111111111111	5	0	62	0	9399.33979108899	11.5416666666667	0.25	321.769097222222	531.350925925926	2.02777777777778	0.333333333333333	0	995.502761702675	7086.97468890083	3073.4019225823	31441.4246307319	2156.10138888889	15343.1102220589	7.4	330.6	0	0	0	0	6.66666666666667	792527.73696784
0159_AA34_42403_20190422_ST	959223.999999999	0	197.09375	13469.855654073	10558.4861111111	0	538.472569444445	14856.3047978477	1083.04166666667	3977.65466269841	50504.1300935112	152.566666666667	184	85	0	0	1	0.333333333333333	9206.83031889738	15.6666666666667	0	564.930555555555	458.273148148148	1.43055555555555	0	0	1257.19971965021	7201.32492823615	3214.29763466343	29937.7568727954	1770.93267746913	15427.5880187471	32.5	404.75	0	0	0	0	16	794106.579598262
0159_AV42_66154_20190902_ST	955340	0	207.445601851852	11900.0669997887	8593.82916666667	1	449.031230158731	14529.5652614434	853.916666666667	3529.94082010582	60714.6692156269	123.116666666667	97	144.833333333333	17.25	0	35	0.333333333333333	9029.01168357666	15.25	0	354.701388888888	556.961574074074	4.13888888888888	0	0	1227.5131143445	6839.08812313988	3003.87314079953	31131.8412037037	1970.00430812757	15109.1754339523	17.35	403.25	0	0	0	4	2.33333333333333	784474.509511529
0159_AA34_42122_20180605_ST	953292	0	249.21875	11858.2098944555	7521.60833333333	1	458.860119047619	13604.8170192146	877.937499999997	3741.95552579365	58646.5803726209	215.533333333333	80	112.416666666667	12.5	0	59.5	0	8914.55248971092	9.08333333333333	0	330.989583333332	568.386111111112	0.861111111111112	0	0	970.273425925926	7027.91437380585	3018.55395171958	26929.8148809524	2298.42229938272	14556.4609747922	14.4	365.75	0	0	0	0	20.6666666666667	790825.733283689
0159_AA34_42294_20181129_ST	951006	0	188.298611111111	13005.5000675614	8963.38194444445	0	500.103124999999	15286.7496900434	919.229166666668	3839.22504960318	54257.4608364565	77.4333333333333	38	74.6666666666667	0	0	10	0.166666666666667	9725.25616226158	14.5	0	500.159722222221	579.259259259259	0.333333333333333	0	0	955.234977494856	7383.30329257147	3340.78967519106	30348.5957286155	2416.00192901235	16093.7322319306	4.5	291	0	0	0	0	3.66666666666667	782189.451863888
0159_AP39_21099_20171122_ST	948546	0	235.847222222222	11906.0760889734	7944.87976190476	2	477.611795634921	14134.0355214253	885.375	3863.35235449735	58116.5362587264	106.066666666667	123	87.25	11.75	0	34.5	0.166666666666667	8842.59872880128	12.4166666666667	0	354.760416666668	535.342592592592	4.33333333333334	0	0	1156.27083461934	6734.44671172288	3012.86728303204	28788.9241181658	2287.3370627572	14859.7105941766	14.6	326.75	0	0	0	0	12.6666666666667	783674.527654081
0159_AV42_66140_20190602_ST	945275	0	244.793055555556	11824.3554744636	8336.40555555555	0.5	434.69412202381	14507.2578456304	976.708333333333	3737.86880621693	56316.0419669496	99.561111111111	202	82.9166666666667	5.25	0	32.5	0	9269.33095254956	11.4583333333333	0.5	327.364120370371	580.393981481481	3.43055555555555	0	0	1095.68498283179	6859.8735307999	3042.46006393298	29296.808388448	2539.49799382716	15379.6782129695	7.6	324.75	0	0	0	0	9.66666666666667	779725.649279727
0159_AQ29_10081_20180424_ST	939912	0	254.753472222222	12487.7654199735	9737.38055555556	0	534.167113095238	14501.3757707537	819.833333333333	3999.10013227513	49532.2322399967	138.844444444444	25	107.166666666667	0	0	6.5	0	8865.84961018947	18.75	0	563.690972222222	500.199074074074	1.27777777777778	0	0	1099.38939401455	6777.27664503417	3132.86383928571	32017.1170304233	1787.50794753086	14892.4755431303	15.7	301	0	0	0	0	7.33333333333333	777787.449684668
0159_AA34_42372_20190318_ST	936779	0	226.965277777778	13185.9153804747	11294.3291666667	3.09090909090909	565.959375	15012.3452887062	939.999999999997	3685.60183531746	48956.8453811637	106.777777777778	364	53.5833333333333	0	0	14	0.166666666666667	9161.45159689942	8.70833333333333	0	550.041666666667	546.141203703704	2.75	0	0	1184.43208319972	6548.48475616365	3040.39836952528	29618.0014392436	1834.58611111111	15590.3753416163	23.6	373.25	0	0	0	0	2.66666666666667	773884.532039896
0159_AB18_26636_20191029_ST	932558	0	241.086805555556	10887.2518229167	8279.43472222222	0.25	478.203799603174	15016.1434297064	823.604166666666	3362.28900132275	55767.1438440623	114.744444444444	72	154.638888888889	2	0	22.5	0.166666666666667	9361.30770140522	15.6666666666667	0	416.476851851851	543.268518518519	20.0138888888889	2.33333333333333	0	1250.08160548942	6522.56959348361	2658.60199514991	35585.2671682099	2033.7737654321	15516.0831607469	7.4	348.25	0	0	0	0.5	0.333333333333333	763054.614825435
0159_AP39_21037_20171123_ST	930654	0	192.611111111111	10536.8968147873	8232.58670634921	2	451.836220238095	13751.2367407775	916	3277.14784391534	58344.5040071098	174.272222222222	208	102.166666666667	9.5	0	51	0.333333333333333	8796.36923679086	14.2083333333333	0	581.052083333332	386.176851851852	7.55555555555555	0	0	1323.0128755144	6152.09714513062	2658.47204769253	31203.8893904321	1796.68518518518	14317.0288671002	13.3	341.5	0	0	0	0	41	766771.56076157
0159_AV42_66180_20190913_ST	929365	0	242.527777777778	12016.5808522285	11043.4069444444	1	680.908769841269	13626.1189714731	829.833333333333	3901.10410383598	55954.2793589709	145.327777777778	92	134.138888888889	4	0	105	0.166666666666667	8927.65890859441	13.1666666666667	0.25	659.025578703704	575.912037037037	7.94444444444445	0	0	1237.58601256614	6612.9675681814	3130.01917989418	27916.8593088624	1968.64274691358	14184.9011852444	36.9	403	0	0	0	0	16	764897.772917653
0159_AQ22_10402_20180123_ST	927668	0	251.048611111111	13363.6548616623	11011.1180555556	0	591.76810515873	14317.279526306	995.395833333335	4314.21979166667	51985.4167780441	133.4	58	95.5	0	0	5.5	0	8881.70564856967	18.4583333333333	0	541.909722222222	550.344907407408	1.625	0	0	1145.38997382055	7327.52980245995	3147.60771880511	26431.4104717813	1662.42951388889	14676.1188450891	29.5	303.25	0	0	0	0	12	765816.418499784
0159_AQ29_10076_20180501_ST	926771	0	171.25	12933.4219929913	8905.09444444444	0	519.759027777778	14897.5564898548	869.687500000001	3417.4599537037	55945.4876125257	17.8333333333333	19	71	0	0	2	0	9512.93210681012	16.6666666666667	0	553.527777777778	502.006944444444	0.0416666666666667	0	0	890.755800540123	6821.12716285916	3490.58974867725	34536.4835097002	1401.42515432099	15589.2955214906	3.9	451.25	0	0	0	0	0	755231.447585415
0159_AY44_33293_20191206_ST	916252	0	287.352083333333	11481.3139582782	9294.93333333333	2.25	450.301279761904	14807.2818451728	944.062499999997	3394.40133597884	53080.2611500587	100.827777777778	190	99.625	16	0	41	0	9487.58402361152	13.125	0.25	377.881018518519	534.993055555556	27.8888888888889	0	0	1054.38897260802	6921.71023942717	2789.77890762786	31152.8844411376	1870.37461419753	15648.9660564823	10.6	497.5	0	0	0	1	12.3333333333333	751661.131184917
0159_AQ29_10002_20170630_ST	912260	0	246.875	13283.9665777668	9310.94166666667	0	537.457291666667	15188.9396402565	1036.875	4152.82486772487	48098.3354671884	106.6	182	69.75	0	0	4.5	0	9487.68905706611	14.7916666666667	0	330.700925925925	563.837962962962	0.847222222222222	0	0	1103.74221296296	7289.73667185663	3151.9260526896	29183.7682925485	2106.06030092593	15966.9060853624	12.4	365.75	0	0	0	0	5	750457.77803754
0159_AA34_42103_20180813_ST	908343	0	176.411458333333	15004.5449785053	13694.214484127	9	949.194494047619	15995.5345067975	999.687500000003	4886.93013558201	49381.803700948	91.9166666666667	36	95.75	35.5	0	89.5	0	9771.86628147964	3.6	0	1370.94444444445	1032.25972222222	0.833333333333333	10.6666666666667	0	1175.22710175081	7956.12857178681	3176.31926899618	23006.8898699295	1720.88078703704	16163.7736922582	20.9	366	0	0	0	0	0	741120.722335088
0159_AJ09_750035_20191010_ST	903667	0	209.919444444444	10999.7344212044	7901.9375	0	429.215049603174	13574.9550279737	815.124999999999	3251.70439153439	56171.6978452932	86.9333333333333	181	103.333333333333	2.5	0	27	1.33333333333333	8575.63420821086	9.41666666666667	0.25	341.772569444444	475.53287037037	6.16666666666667	0	0	1304.00268518519	6332.88111758708	2800.57507991623	30285.2498126102	2278.81188271605	14219.0107891069	18.6	324.75	0	0	0	0	4.33333333333333	742933.623638133
0159_AQ29_10118_20180912_ST	895543	0	216.052083333333	12742.0989441413	9246.54166666667	0	500.804652777778	15397.8882625171	1021.95833333333	3881.71610449735	49056.0746321098	86.0222222222223	95	58.1666666666667	0	0	0	0.166666666666667	9521.36734168626	12	0	316.465277777777	637.861111111112	3.65277777777777	0	0	921.315154320988	6972.40350163966	3096.97156084656	29231.9667713845	2293.47291666667	16259.6407481873	13.5	280	0	0	0	0	2.33333333333333	733677.559270336
0159_AA34_42288_20181031_ST	894057	0	191.013888888889	10689.0683287313	7749.10833333333	1	431.719176587302	13041.6047091866	791.458333333334	3921.21205026455	54856.4114476779	131.333333333333	52	131	3.5	0	61	0	8492.91827087416	14.3916666666667	0	299.141435185185	497.421296296296	5.68055555555555	0	0	1077.32408191872	6375.57948552782	2633.94563675779	27804.5253582452	2116.16168981481	13691.2397477668	7.4	300	0	0.2	0	0	14	738675.641174055
0159_AQ29_10025_20171011_ST	893492	0	240.277777777778	12326.812924199	11632.0972222222	0	534.132787698413	15703.1852988295	991.791666666665	3625.37408730159	45723.9024835115	129.455555555556	84	53	0	0	5	0	9746.34765272164	8.83333333333333	0	429.481481481482	547.365740740741	10.2083333333333	6	0	1161.15851208848	6664.3990443581	3138.92272009112	31489.7965773809	2205.79780092593	16254.7802988295	16.5	537	0	0	0	0	17	730209.378700953
0159_AY44_33039_20170920_ST	892877	0	225.539583333333	11191.1127133396	8650.01111111111	0	444.132728174604	12969.2701700756	812.937500000001	3443.85072089947	56488.9587143591	93.3888888888889	204	115.291666666667	6.5	0	42	0.166666666666667	8309.51516605632	14.5791666666667	0	355.368055555555	491.50787037037	7.48611111111112	0	0	1058.21497106481	6382.43008760931	2706.91322200176	27239.9376047178	1748.9518904321	13653.3334753005	12.4	330	0	0	0	0	9	735870.201915599
0159_AA34_42184_20180725_ST	890156	0	379.920138888889	14411.1913265175	19687.3222222222	0.166666666666667	1402.871875	12176.8359327418	409.5	4791.73063161376	48809.3386280589	681.533333333333	134	35.5	5	0	250	0	7662.08741467335	2.125	1.25	1401.88020833333	852.107638888889	0	0	0	1878.03768380732	5982.11790371472	3603.00267857143	17852.2702987213	3072.68047839506	11817.8923111589	37.6	505.75	0	0	0	0	0	732312.287628693
0159_AB10_103292_20190425_ST	879316	0	264.763888888889	11473.4406749706	8599.76527777778	1	472.934689153439	14042.2237327899	793.395833333333	3418.03287367725	52025.4456655552	137.2	243	93	10.5	0	43.5	0.166666666666667	8559.96670794039	7.91666666666667	0.25	371.204861111111	537.288888888889	5.93055555555556	2.33333333333333	0	1212.96673161008	6518.30087113279	2639.86382734421	28422.8028384039	2560.79702932099	14465.1682692758	19.3	432	0	0	0	0	1.66666666666667	721939.873449937
0159_AB18_26429_20190327_ST	874053	0	282.188194444444	11204.2038456423	8194.77638888889	10.75	449.773568121693	13738.9732142	875.770833333334	3635.88238756614	51172.2429502866	143.433333333333	132	88.8055555555555	9	0	47	0.333333333333333	8763.3790977305	12	0.25	317.27037037037	536.164351851852	9.3611111111111	0	0	987.969853780864	6758.66021338551	2908.50606077307	28182.1884167401	2328.79030349794	14523.1288259725	13.7	356.25	0	0	0	0	3.33333333333333	718366.914456747
0159_AA34_42203_20180814_ST	872639	0	194.253472222222	10190.8123933072	8515.80833333333	0	423.206478174603	11968.2008942697	798.479166666666	3112.66693452381	52401.4197100052	105.333333333333	67	95.25	5	0	50.5	0.5	7860.94222044835	12.9166666666667	0.25	384.500000000001	396.88287037037	3.56944444444444	0	0	1074.45051673035	5709.9775743818	2468.73449563982	25925.4874503968	1854.58796296296	12479.7269375898	14.6	359.75	0	0	0	0	20.3333333333333	726143.8598112
0159_BE31_82028_20200116_ST	871916	0	189.18869047619	10874.1241147854	8513.42222222222	0	423.868229166666	12777.2137020543	812.458333333333	3455.02645171958	52410.0530206496	94.9888888888889	159	93.8333333333333	3	0	39	0	8161.13802680612	13.875	0	387.853703703703	435.289351851852	2.63888888888888	0	0	990.483258809156	6207.73020066321	2740.41226484421	26918.8966380071	1898.50513117284	13390.7143985197	5.5	300.5	0	0	0	0	8.66666666666667	720608.619483437
0159_AS41_40102_20191114_ST	871126	0	180.813657407407	9875.24616135729	7336.25694444444	0	430.375496031746	12797.7685936377	800.499999999997	3086.37192460317	52242.4149186141	91.8833333333333	60	79.5	14.5	0	42	0.833333333333333	7976.15026532085	13.7291666666667	0	276.09375	407.088888888889	5.20833333333333	0	0	1096.3663243129	5678.83309693746	2699.16803534685	27052.8447641094	1786.70613425926	13321.2947022687	32.5	371.5	0	0	0	0.5	38.3333333333333	723331.21884246
0159_AB10_26264_20181015_ST	870698	0	187.878472222222	10480.5196496546	7740.82361111111	1	409.069722222222	12886.2798194077	774.791666666666	2958.79219576719	56701.3780946869	76.1	203	105	4.5	0	42	0	8345.9227946796	11.5833333333333	0	341.979166666667	457.494907407408	6.76388888888888	0	0	961.201882164903	6304.51285493827	2639.77488425926	27645.7582727072	1902.91489197531	13779.8583886317	11.9	343.5	0	0.2	0	0	5.33333333333333	715368.168169275
0159_AQ22_10442_20191101_ST	866691	0	183.496527777778	11533.8474787809	8381.68333333333	0	465.486111111111	13681.9135830476	895.999999999997	3685.23244047619	46577.5722562096	91.5666666666667	34	79.5	0	0	6	0	8470.08061978656	17.125	0	415.520833333333	444.416666666667	0.152777777777778	0	0	992.095763888889	6443.27504680151	2836.36340388007	29988.8167713845	1775.25532407407	14254.0824779991	8.1	280.75	0	0	0	0	6.66666666666667	715142.000250338
0159_AY44_33030_20170915_ST	864032	0	207.71875	10154.2455687371	7880.05	0	405.489434523809	12993.3434613748	763.770833333333	3130.80939153439	56116.3296838257	93.0833333333333	57	108.458333333333	4.5	0	35.5	0.333333333333333	8231.44704621873	13.5833333333333	0.25	353.638888888889	425.261574074074	4.6388888888889	0	0	1111.62799003037	5942.23715344375	2573.39660095777	29164.0805224868	1651.25462962963	13758.3592958105	18.8	318.25	0	0	0	0	16.6666666666667	708497.875286242
0159_AY44_33257_20191029_ST	863679	0	218.181944444444	11095.0880638687	8043.14861111111	0	475.196656746032	13281.4298645527	881.079166666668	3691.39911375661	53266.2791195437	64.35	220	97.8333333333333	9	0	51.5	0.333333333333333	8575.61344831472	15.375	0	377.586805555555	511.194444444444	1.65277777777778	0	0	942.836333682393	6647.33591221616	2929.6191183495	26984.633994709	1940.66338734568	13921.5739667353	13.1	317	0	0	0	0	6.33333333333333	709099.66227018
0159_BE31_82025_20200108_ST	859781	0	211.559027777778	11273.2628115998	8478.85277777778	6.08333333333333	431.74625	13752.5382981988	885.500000000001	3369.11736111111	49595.5347736625	100.9	302	82.5	5.5	0	19	0.166666666666667	8626.71131868713	10.625	0.0694444444444444	305.559722222222	512.675925925926	5.84722222222222	0	0	1000.98638313692	6440.6153662827	2882.17297729277	28715.7710978836	2306.94429012346	14398.8147438557	16.8	320.65	0	0	0	1	0.666666666666667	705720.828541128
0159_AB10_26304_20190107_ST	854250	0	169.361111111111	9812.01911536412	7272.79027777778	3	417.421170634921	13190.9069049905	802.5	3001.37470238095	52511.6470922435	82.7444444444444	175	107.166666666667	1.5	0	35.5	0.833333333333333	8407.70474658697	14.0833333333333	0.25	363.783564814814	435.44212962963	3.38888888888888	0	0	1164.94590470679	5941.89269347534	2623.0403659612	30040.772933201	1701.15308641975	13773.9289839147	6.7	294.75	0	0	0	0	20	701874.39855012
0159_AN38_59011_20171127_ST	831492	0	237.857638888889	10017.5509773571	7299.79166666667	2	395.478462301587	12924.4015901961	847.416666666666	3300.74677910053	50344.9853432723	115.35	100	88.6666666666667	12	0	38	0.333333333333333	8289.18161051914	11.4166666666667	0	256.405324074074	496.436111111111	11.4583333333333	0	0	903.683274948559	6095.88231575635	2515.18159538507	27569.6262566137	2017.83406635802	13698.3203853901	7.5	370.5	0	0	0	0	12	683511.994935394
0159_BE31_82021_20191121_ST	828618	0	298.729166666667	12274.0272647064	12601.8055555555	0.333333333333333	781.419831349206	12941.8251663217	619.4375	4128.9324537037	46986.2010463973	298.65	94.3333333333333	62.1666666666667	1.5	0	107.5	0	7911.55462047346	7.33333333333333	0.138888888888889	811.756944444445	623.164351851852	7.69444444444445	2	0	1390.82187316284	6219.03642464451	3061.18899176955	21701.3472828483	2367.63756430041	12713.3102528517	36.5	378.5	0	0	0	0	1.66666666666667	680187.487042286
0159_AB10_26007_20180504_ST	825471	0	266.018055555556	10976.8253832488	6559.88055555556	3	393.37058531746	12935.8047251943	819.874999999999	3616.55908730159	48912.8233339763	104.45	193	74.8333333333333	8.83333333333335	0	94.3333333333333	0	8193.44607787494	9.625	0	211.548148148148	540.285648148148	4.16666666666667	0	0	978.768236625514	6447.05193144657	2537.08334068195	26474.8643408289	2689.58487654321	13694.2272830647	11.7	348.125	0	0	0	0	0.333333333333333	678370.583390488
0159_AN08_59020_20180815_ST	823008	0	204.770833333333	10259.2368701683	7632.23333333333	1	407.754720568783	12181.7734452324	815.666666666667	3118.38093915344	50383.6029390799	93.1055555555557	245	93.5	7	0	40	0.166666666666667	7851.54055574744	10.2916666666667	0	363.882754629629	438.023148148148	5.23611111111112	0	0	964.396721129115	6085.41049704218	2765.69465479865	24337.8395667989	1787.08788580247	12823.1818968785	7.9	380.25	0	0	0	0.5	6	679697.572571489
0159_AQ22_10413_20190523_ST	822650	0	202.295138888889	11627.3324025389	7096.91111111111	0	423.132490079366	13830.6717959779	824.791666666667	3480.12685185185	43734.874053406	90.3222222222223	101	56.5833333333333	0.0833333333333333	0	26	0	8543.44915746865	11.2083333333333	0	294.190972222222	573.212962962963	0.25	0	0	953.437007550705	6408.52878486001	2740.02378472222	27538.8062114198	2459.34552469136	14587.9960993288	7.8	243.75	0	0	0	0	4.33333333333333	676789.543428697
0159_AB10_100704_20181210_ST	820608	0	171.475694444444	9229.59602086089	6809.31666666667	1	416.633303571428	13008.1271740888	676.895833333333	2721.11950727513	48667.1275636574	90.6	66	108.166666666667	12	0	55	1.5	7985.91672472075	12.9333333333333	0.25	305.763888888889	439.993518518519	16.9444444444444	0	0	1078.67310763889	5462.2263044946	2262.01263778659	32314.2682649912	1559.15455246914	13401.9275846928	33.9	315.5	0	0	0	0	14.3333333333333	673369.643874123
0159_AA34_42272_20181010_ST	810001	0	168.496527777778	11815.8693675136	8564.22777777778	0	540.229910714286	13082.3804794708	945.104166666667	3162.99115410053	43222.5383402686	173.566666666667	31	65.9166666666667	0.166666666666667	0	5	0	8351.72677026892	11.4166666666667	0	583.479166666666	579.078703703704	0.333333333333333	0	0	1021.44809964727	6979.176256453	2999.41534391534	24981.2566909171	1450.93483796296	13615.4215630246	20.2	269	0	0	0	0	0	667360.62484315
