sample_id	total	organonitrogen_compound_biosynthetic_process	urea_cycle	sulfur_amino_acid_biosynthetic_process	aminoglycan_biosynthetic_process	phosphatidylcholine_biosynthetic_process	Mo_molybdopterin_cofactor_biosynthetic_process	cellular_amino_acid_biosynthetic_process	aromatic_amino_acid_family_biosynthetic_process	branched_chain_amino_acid_biosynthetic_process	glycoprotein_biosynthetic_process	biotin_biosynthetic_process	nucleoside_biosynthetic_process	amine_biosynthetic_process	alkaloid_biosynthetic_process	pyrroloquinoline_quinone_biosynthetic_process	allantoin_biosynthetic_process	ectoine_biosynthetic_process	glucosinolate_biosynthetic_process	sphingolipid_biosynthetic_process	holo__acyl_carrier_protein__biosynthetic_process	wybutosine_biosynthetic_process	molybdopterin_cofactor_biosynthetic_process	tetrapyrrole_biosynthetic_process	kynurenic_acid_biosynthetic_process	lipoprotein_biosynthetic_process	cellular_modified_amino_acid_biosynthetic_process	taurine_biosynthetic_process	indole_containing_compound_biosynthetic_process	hemoglobin_biosynthetic_process	pteridine_containing_compound_biosynthetic_process	flavin_containing_compound_biosynthetic_process	peptide_biosynthetic_process	nucleobase_biosynthetic_process	N_acetylneuraminate_biosynthetic_process	thiazole_biosynthetic_process	L_pipecolic_acid_biosynthetic_process	purine_containing_compound_biosynthetic_process	pyridine_containing_compound_biosynthetic_process	pyrimidine_containing_compound_biosynthetic_process	primary_amino_compound_biosynthetic_process	Remaining
0159_AP39_21119_20181218_ST	21571050	3685.26666666667	158	3574.60694444444	4199.85714285715	0.166666666666667	4306.33333333334	48804.1031911376	9966.67845238095	18220.0759259259	908.510416666667	3314.8125	3808.34992283951	2089.94097222222	1.83333333333333	0	0	29.6	0	1.37037037037037	0	0.25	905.5	8849.71296296297	0	5422.33333333333	5026.35546296297	0	333.774305555556	0	860.385848765433	3566.87222222222	35516.3342592592	3746.92718253969	3.5	33.5416666666667	0	7008.33958333333	3443.53833333333	4892.08521164021	0	21388371.0437886
0159_AQ29_10022_20170920_ST	20764220	3399.1	29.4722222222222	4091.13958333333	5060.03055555554	0.333333333333333	6146.93333333334	56562.9989748677	12838.0697222222	20407.4481481482	203.5625	1333.125	3936.08186728395	2077.34328703704	1.83333333333333	1.16666666666667	0	32	0.0833333333333332	0.740740740740741	0	0	1321.7	9084.9953042328	0	6807.5	4114.49824074074	0	251.339120370371	0	720.55936728395	2667.43194444444	46664.7790123456	4178.25670787546	0	55.1805555555555	0	8450.04145968058	3354.43611111111	5667.72919300864	0	20554760.0903819
0159_AB10_26156_20180815_ST	19951859	3924.41666666667	118.583333333333	3058.60972222223	3793.94305555556	0.444444444444443	3290.2	40846.4335482804	8340.38706349207	14973.6481481482	759.572916666667	3545.1875	3811.16168981481	1787.92199074074	0.166666666666667	113.416666666667	0	4.6	0	7.02222222222222	0	0.5	635.3	8523.03564814815	0	5182.91666666667	4986.71018518518	0	284.150462962962	0.111111111111111	856.013811728394	3498.24646825397	33426.8685185185	3394.75486111111	1.1	104.097222222222	0	5777.63849451303	3338.72388888889	4295.86850970017	0	19789177.2485161
0159_AZ03_32015_20201210_ST	19254643	4307.56666666667	94.6666666666667	3588.94791666667	4326.35115891054	0.791666666666667	2881.51666666666	52186.001901455	10118.1930952381	17936.1703703704	199.5	1370.475	3255.72214506173	1469.5462962963	2.5	0.5	0	255	0	5.61111111111111	0	0	762.833333333334	7647.71851851851	0	5737.22222222223	3879.41442760943	0	257.469907407407	0.111111111111111	586.126126543211	2760.48861111111	41634.0473544973	3995.9183531746	0.2	45.3888888888888	0	7410.75437242799	3541.42731481481	5120.19987360376	0	19069264.618923
0159_AP39_21090_20180504_ST	19033213	3081	52.3333333333333	3060.40115740741	3487.43098544973	0	2757.43333333334	45177.2946814374	8689.87234126983	17064.4583333333	645.25	3534.6875	3677.46550925926	1997.91087962963	1	0.333333333333333	0	13.2	0	0.314814814814815	0	0	631.3	8790.17453703704	0	5301.33333333333	4463.98590909091	0	329.730324074074	0	757.978888888889	3086.21111111111	29902.8787037037	3153.97301587301	0	6.22222222222222	0	5817.94186705784	2955.94685185185	3991.86300705467	0	18870783.0740261
0159_AP39_21330_20190102_ST_E21	18485852	3915.38333333333	100.083333333333	3467.71921296296	4026.18287037037	0	5963.9	48028.8237488977	9757.23714285714	17710.612962963	385.875	1897.1875	2955.17345679012	1809.29884259259	3	2.41666666666667	0	32.4	0	0.777777777777778	0	0.25	1206.7	8154.26944444444	0.166666666666667	4929.16666666667	3732.50194444444	0.4	304.00925925926	0.0666666666666667	625.288148148148	2402.59428571429	33685.5120370371	3395.89325396825	0	24.875	0	6590.98674186753	2741.14092592593	4377.86193121693	0.0833333333333333	18313624.1618461
0159_AP39_21314_20180719_ST_E21	18445058	4828.47142857143	69.5	2953.08541666666	3318.03878968254	12	2771.88333333334	39688.1076058201	7587.57591269841	14670.462962963	491.5625	2643.4375	3075.42920524691	1714.26041666667	1	104.416666666667	0	147.4	0	1.16666666666667	0	0	647.866666666666	7483.10300925926	0	4659.77777777777	4344.31194444444	0	275.885416666667	0.222222222222222	687.641712962963	2884.47869047619	28776.4657407407	2950.06468253968	0.6	41.625	0	5449.21268494023	2686.9812962963	3813.19051205173	0	18296278.774238
0159_AK37_71031_20180929_ST	18386521	5255.13333333333	76.6666666666667	3141.05601851852	3924.90658068783	0.333333333333333	3748.03333333334	44383.8136629189	8390.05694444445	16180.3462962963	530.375	2544.9625	3039.17881944445	1873.91550925926	2.5	37.9166666666667	0	18	0	0.462962962962963	0	0	776.4	7962.89543650793	0	5471.44444444443	3906.36546296296	0	297.179398148149	0	705.901913580247	2656.28384920635	31812.4277777777	3127.29950396825	0	13.8333333333333	0	6087.49227292769	2921.77592592593	3997.6568430335	0	18223636.3862103
0159_AK37_71048_20190125_ST	18023348	5519.55	212.416666666667	4234.99513888889	4325.33878968254	0	5665	45633.1500330688	9002.56845238095	16050.2925925926	75.4375	1893.61875	2650.39066358025	1701.41574074074	2.83333333333333	637.416666666667	0	35.8	0	0.740740740740741	0	0	928.9	8564.61428571428	0	5393.66666666667	4679.73218253968	0	319.973379629629	0	538.389398148148	2077.21126984127	32863.8351851852	3299.44325396826	0	70.5972222222222	0	6056.00425607486	2851.49842592593	4424.77400176367	0	17853638.395404
0159_AV42_66163_20190718_ST	17994071	3692.3	83.9166666666667	3424.92152777777	3894.26329365079	0	3805.76666666666	45747.192989418	8834.77250000001	16895.5953703704	336.34375	2826.5875	3350.00752314815	1977.57986111111	0.833333333333333	0	0	0.4	0	9.2037037037037	0	0	751.3	7852.65532407407	0	4915.66666666667	4613.39857142857	0	392.934027777778	0	757.237023809524	2666.96944444444	32766.8972222222	3133.64861111111	0	12.6944444444444	0	5883.90877057613	2742.36851851852	4161.39092592592	0	17828540.2457632
0159_AK37_71023_20180813_ST	17833556	3903.4	200.527777777778	3310.62407407407	3970.71134259259	0	3916.5	43758.963332231	9194.3482936508	16453.312962963	340.875	1922	2940.83973765432	1563.03842592593	1.66666666666667	104.666666666667	0	113.4	0	0.981481481481481	0	0	700.2	8370.61481481481	0	4869	3627.30618686868	0	294.35300925926	0	596.658564814815	2500.53726190476	32984.1453703704	3355.24474206349	0	98.5416666666667	0	6025.81973716441	2698.14731481481	4317.09024691358	0	17671422.4853227
0159_AP39_21289_20190125_ST_E21	17725209	4168.35	114	3258.31412037037	3774.77025462963	0	2109.09523809524	43823.4542934304	8778.75440476191	15770.0648148148	850.3125	1765.88541666666	3477.13464506173	1798.06134259259	0.833333333333333	4.25	0	224.6	0	1.57407407407407	0	0	432.2	6957.66736111111	0.166666666666667	4994.58333333333	4013.30765873015	0	335.401620370371	0	717.594814814815	2599.32007936508	32555.4037037037	3144.51299603175	0.3	12.8194444444444	0	5894.28950617284	3028.21444444444	4133.57395061729	0	17566470.1899824
0159_AK37_71052_20190226_ST	17361335	4076.76666666667	86.5833333333333	2811.09305555555	3351.55406746032	0	3313.03333333334	35894.2868055555	7421.22059523808	13527.9740740741	337.96875	2711.9375	3512.57291666667	1821.76226851852	0.166666666666667	0.166666666666667	0	0	0	0.166666666666667	0	0	675.3	7525.17638888889	0	4560	4244.47907407407	0	299.188657407407	0	792.488858024691	2939.96329365079	27920.3148148149	2746.9494047619	0	74.0972222222222	0	4835.45670438957	2590.96703703704	3392.7312345679	0	17219870.6339438
0159_AP39_21282_20180907_ST_E21	17180440	4322.31666666667	140.111111111111	2972.48125	3769.1443452381	8.91666666666667	2301.06666666666	41141.7105489418	7608.01511904763	15072.4537037037	305.96875	2669.46875	2724.18074845679	1552.68981481482	2.16666666666667	3.75	0	2.4	0	0.203703703703704	0	0	393.3	6740.48935185185	0	5466.27777777777	4501.15319444444	0	354.491898148149	0	754.919814814815	2366.32361111111	29807.5259259259	3197.55654761905	0	35.3472222222222	0	5039.19634773663	2562.5587962963	4076.80310405643	0	17030547.0118963
0159_AZ03_32016_20180619_ST	17159390	3958.26666666667	72.8333333333333	2602.52986111111	3035.07162698412	0	2229.3	35976.2673445767	7191.88678571429	12944.8055555556	823.375	2556.625	3211.89448302469	1558.88773148148	0.166666666666667	0.666666666666667	0	6	0	0.222222222222222	0	0	550.8	7150.51666666667	0	5043	3919.19111111111	0	230.207175925926	0	702.606064814815	2965.55555555556	27795.2027777777	2742.52351190476	0	37.1527777777778	0	4979.70945767196	2577.24722222222	3503.02233686067	0	17021024.4663977
0159_AK37_71024_20181010_ST	17003481	6088.88333333333	70.1666666666667	2896.31388888889	3502.86418650794	0.333333333333333	3309.8	37155.804348545	7823.45249999999	13572.712037037	395.59375	2025.3375	3019.65412808642	1572.6837962963	0.333333333333333	76.5	0	45	0	0.555555555555555	0	0	679.766666666666	7359.64854497354	0	5477.44444444443	3860.95206349207	0	249.383101851851	0	660.329953703704	2542.70694444444	30656.8685185185	2916.02718253968	0.1	20.4166666666667	0	5306.23185013717	2637.00888888889	3811.74403057025	0	16855746.3827855
0159_AZ03_32057_20190910_ST	16713937	4809.3	89.9166666666667	2691.92847222222	3330.92371031746	0.333333333333333	2856.68333333334	37567.0408730159	7898.54182539683	13944.662962963	319	1933.5	2883.02044753086	1606.08611111111	2.66666666666667	1.33333333333333	0	22.2	0	0.037037037037037	0	0	647.8	6409.00347222222	0	3990.66666666667	3406.10424242424	0	224.344907407407	0	620.330138888889	2421.89388888889	30031.2972222222	2965.96825396825	0	85.6666666666667	0	5304.5458590535	2524.47268518519	3899.79258377425	0	16571447.9386397
0159_AP39_21294_20181026_ST_E21	16210343	3703.73333333333	86.5277777777777	2787.26319444444	3290.00793650794	0	2555.53333333334	37311.4298776455	7168.41535714286	13988.9842592593	372	2234.3125	2811.32542438271	1463.09467592593	0.333333333333333	1.25	0	20.6	0	0.296296296296296	0	0	486.5	6747.30952380952	0.166666666666667	4357	3676.45714285714	0	246.776620370371	0	648.765046296296	2647.96865079365	28289.9564814814	2798.61815476191	0	22.8055555555555	0	5225.15842519106	2602.25537037037	3573.26544973545	0	16071224.8896127
0159_AP39_21111_20190126_ST	15642062	3462.05	31.6666666666667	2493.23194444445	3111.10228174603	0	2483.3	34567.2420634921	7443.5023015873	12710.3296296296	402.3125	2524.6875	3030.45478395062	1697.01851851852	0.666666666666667	0	0	10	0	1.05555555555556	0	0	553.3	5868.54937169312	0	4607.66666666667	3582.825	0	263.55324074074	0	636.786111111111	2705.61388888889	26654.6398148149	2696.21	0	45.5555555555555	0	4863.86838477366	2631.74166666667	3544.29740740741	0	15509438.7724794
0159_AP39_21220_20180215_ST_E21	15613916	4296.3	34	2695.71875	3109.06726190476	0.0555555555555557	2453.87857142858	38738.2152116402	7727.4684920635	14532.4	265.635416666667	2139.5625	2819.64467592593	1475.93796296296	1.33333333333333	1.25	0	31	0	0.333333333333333	0	0	534.166666666666	6661.49573412698	0	4405.8888888889	3341.99555555555	0	262.317129629629	0	626.698287037037	2221.02777777778	27822.4546296296	2841.7189484127	0.7	6.40277777777778	0	5335.05421810699	2431.55064814815	3489.84488007055	0	15473612.8827934
0159_AP39_21311_20180613_ST_E21	15304949	4828.68333333333	73.4722222222223	2640.00625	3124.91284722222	0	2535.6	36728.541385582	6917.28444444445	12925.5703703704	397.885416666667	1945	2525.77719907407	1515.46759259259	0.166666666666667	0.5	0	3.8	0	0.833333333333334	0	0	526.7	6121.71785714285	0	3983.33333333333	3135.975	0	268.537037037037	0	555.627777777778	2012.68452380953	25712.6592592593	2672.91617063492	1.1	20.0416666666667	0	4947.63948045268	2432.43101851852	3477.65485890653	0	15172916.4809549
0159_AQ11_10150_20181221_ST	15261943	1809.98333333333	22.5	2777.58541666667	3458.4318452381	0.833333333333333	2390.37333333334	36634.5239748677	8148.11972222223	12150.5296296296	436.104166666667	605.59375	3233.5069058642	1463.9537037037	0.5	0.666666666666667	0	90.6	0	0.037037037037037	0	0	505	4998.51851851852	0	5608.66666666667	3174.3587037037	0	181.061342592593	0	682.534845679012	1870.82444444445	33192.4648148148	2887.14226190476	0.1	27.9166666666667	0	5487.39175729963	2500.84388888889	3685.61570664315	0	15123916.7175636
0159_AZ03_32038_20181018_ST	15153857	6642.85	56.1666666666667	2215.06111111111	2587.97876984127	0	1897.6	29335.9708829365	6243.01607142858	10764.8805555556	177.46875	2343.5625	3156.60455246914	1709.05208333333	0.333333333333333	0	0	10.6	0	2.18518518518519	0	0	449.3	6114.10879629629	0	4487.66666666667	3801.03722222222	0	222.46875	0	747.308240740741	2654.21666666667	23515.375	2281.71319444444	0	55.8888888888888	0	4177.16306584362	2213.52685185185	2956.13240740741	0	15033037.7637871
0159_AP39_21368_20180504_ST_E21	14980858	6142.1	219.833333333333	2407.25625	3114.66468253968	0.166666666666667	2256.93333333334	34743.6159722222	6525.43698412698	14024.9907407407	385.8125	2048.3125	2389.28742283951	1296.87962962963	0.666666666666667	0	0	31.6	0	1.22222222222222	0	0	487.966666666666	5505.73009259259	0	3683.77777777777	3294.39496031746	0	222.893518518518	0	616.034894179894	2194.79805555556	23286.0140211641	2481.95218253968	0	40.2083333333333	0	4525.3425154321	2406.17175925926	3113.70027336861	0	14853410.236045
0159_AK37_71066_20190709_ST	14686117	3101.96666666667	45.4444444444443	3022.64652777778	3562.6689484127	0.666666666666667	2537.53333333334	38221.8749503968	7566.30380952381	13821.062962963	249.0625	1540.53125	2445.68779899691	1329.01134259259	3.16666666666667	0	0	54.8	0	12.3333333333333	0	0	580.033333333334	6798.89748677249	0	4903.8888888889	3103.60851491101	0	239.731481481482	0	476.66899691358	1949.34166666666	29683.0621693122	2878.24707341269	0	9.70833333333333	0	5142.35524323927	2265.44074074074	3782.90037037037	0	14546788.3544988
0159_AP39_21371_20180409_ST_E21	14644729	2978.81666666667	52.5833333333333	2429.35578703703	2752.70988756614	1.66666666666667	1710.56666666667	31714.1249614198	6688.25190476191	11223.2222222222	424.75	1811.5625	2564.61651234568	1272.79583333333	2.16666666666667	0.583333333333333	0	35.8	0	0.574074074074074	0	0	459.9	5620.72281746031	0	4356.1111111111	3165.83704365079	0	201.75	0.111111111111111	556.13962962963	2235.99888888889	25714.2064814815	2391.07093253968	0.9	12.7361111111111	0	4547.7859053498	2210.45388888889	3168.30718694885	0	14524422.8218757
0159_AV42_66160_20190805_ST	14514933	3374.63333333333	37.7777777777777	2390.61736111111	2650.74662698412	0.5	1509.96666666667	36174.0279100529	7543.91833333333	12774.5462962963	458.4375	1907.4	2588.08333333333	1205.2962962963	1.66666666666667	0.833333333333333	0	451.8	0	0.851851851851852	0	0	350.933333333334	5337.33025793651	0	3771.22222222223	2859.80035353535	0	249.358796296296	0	517.208935185185	2034.98071428571	26788.7981481481	2577.50386904762	0	7.5	0	4756.96476337449	2417.69018518518	3341.30545855379	0	14386851.2996759
0159_AP39_21231_20180727_ST_E21	14453496	3323.16666666667	42.75	2448.01111111111	3236.83849206349	0	3008.76666666666	32420.2526951058	6769.11666666666	11538.5240740741	195.4375	1706.125	2541.29915123457	1232.34976851852	1.33333333333333	1.33333333333333	0	22.4	0	0.240740740740741	0	0	732.833333333334	6192.01941137566	0	4223.80555555557	3234.88912698413	0	203.601851851851	0	559.355370370371	1851.96476190476	26735.424074074	2376.05446428571	0.3	51.4305555555555	0	4590.3041813639	2217.85027777778	3162.34911816579	0	14328875.8727179
0159_AQ11_10126_20181116_ST	14364886	5837.78333333333	59.611111111111	2178.87638888889	2774.77916666667	0	1767.52857142857	32489.5838293651	6270.39238095238	11398.7	266.9375	1707.8125	2333.79378858025	1429.67175925926	0.833333333333333	0.166666666666667	0	72.8	0	0.148148148148148	0	0	368.266666666666	5899.41805555556	0	3553.1111111111	2923.63027777778	0	224.217592592593	0	535.13625	2118.36388888889	24059.1148148148	2395.82053571429	0	14.3888888888889	0	4403.65751151283	2215.05527777778	3129.43308641975	0	14244456.9675645
0159_AZ03_32033_20180922_ST	14268874	4480.71666666667	179.333333333333	2697.25648148149	2994.59279100529	0.333333333333333	3325.13333333334	30979.2248622134	5982.58583333334	11063.8453703704	128.15625	2319.28125	2489.33989197531	1169.36180555556	3.16666666666667	29.0833333333333	0	37.6	0	0.833333333333333	0	0	488.133333333334	5682.16666666666	0	4029.22222222223	4664.58454365079	0	237.586805555556	0	601.981388888889	2216.81101851852	24225.5574074074	2528.41557539682	0	67.8472222222222	0	4038.97224794239	2121.99416666667	3012.31841269841	0	14147078.5644529
0159_AB10_26288_20181210_ST	14040796	4857.68333333333	151	2692.93402777778	2914.06944444445	0	3042.2119047619	31763.4358134921	6490.44976190477	11505.0888888889	259	2090.875	2674.83985339506	1241.21921296296	2.5	17.9166666666667	0	37	0	4.59259259259259	0	0	483.533333333334	5734.43194444445	0	4246.22222222223	4153.36551587301	0	229.108796296296	0	594.77412037037	2224.13523809524	25094.6490740741	2501.14236111111	0	51.6388888888888	0.333333333333332	4354.78023221634	2185.15826719577	3204.88791005291	0	13915993.0222623
0159_AK37_71057_20190430_ST	13927355	5082.38333333333	163.666666666667	2820.6462962963	3087.90257936508	0	3414.6	31384.979883157	5945.13531746032	11456.025	399.75	1824.725	2315.89081790123	1048.72916666667	1.83333333333333	19.5	0	21.4	0	1.48148148148148	0	0	518.433333333334	6386.31812169312	0	4873.05555555557	4874.9342965368	0	204.326388888889	0	602.429027777777	2194.60615079365	25163.1074074074	2339.24246031747	0.6	80.75	0	3958.08065721145	2101.00953703704	2897.66621634333	0	13802171.7919714
0159_AP39_21215_20180801_ST_E21	13925779	3520.76666666667	105.166666666667	2752.50324074074	3011.59110449735	0.333333333333333	3439.06666666666	35283.2626377866	7220.99761904762	13191.1462962963	210.4375	1672.125	2328.28587962963	1373.00810185185	0.5	237.25	0	40.8	0	0.166666666666667	0	0	695.2	7108.54282407407	0	3972.66666666667	3253.22702380953	0	213.921296296296	0	479.785694444445	1990.07424603175	24307.0055555556	2520.62539682539	0	31.375	0	4871.72449859811	2147.20361111111	3448.74498412698	0	13796351.4958226
0159_AY44_33022_20170915_ST	13898439	2652.73333333333	92	2309.7375	2753.27361111111	0	3428.15	34351.8915178572	7483.17884920635	13774.2907407407	277.25	1727.775	2493.97723765432	1303.89236111111	0.333333333333333	0.333333333333333	0	10.2	0	0.648148148148148	0	0	773.8	6798.94120370371	0	3880.66666666667	2835.12916666667	0	182.253472222222	0	490.815046296296	2173.55138888889	24651.453968254	2678.03912037037	0	16	0	5020.98935185185	2222.79814814815	3559.00069135802	0	13770495.8968097
0159_AV42_66184_20190930_ST	13896244	4565.91666666667	72.25	2294.18680555555	2739.92172619047	0	3581.76666666666	32926.2106316138	6930.55452380953	12335.9212962963	409.8125	1466.9375	2297.28954475309	1510.45138888889	2	0.333333333333333	0	53.6	0	0.462962962962963	0	0	732	5905.39675925926	0	3973	2793.0775	0	191.326388888889	0	454.943194444445	2110.40972222222	23697.387962963	2449.73194444444	0	15.6111111111111	0	4737.53127572016	2051.0625	3322.70611111111	0	13772622.1999831
0159_AP39_21086_20180503_ST	13882181	3231.55	60.5	1991.96527777778	2470.15168650794	0	1587.2	30061.0459325397	5942.5663095238	11525.8555555556	411.65625	2092.3125	2278.92110339506	1214.99652777778	0.666666666666667	0.166666666666667	0	33.8	0	0.62962962962963	0	0	348.2	5227.90231481481	0	3265	3258.50666666667	0	203.017361111111	0	606.098055555556	2184.67916666667	20161.9851851852	2181.05287698413	0	2.88888888888888	0	4130.1757973251	1974.02314814815	2916.01613756614	0	13772817.470295
0159_AP39_21325_20180920_ST_E21	13870794	3560.35	25.7777777777778	2334.02152777777	2686.43640873016	0	1637.1	33389.371114418	6420.49178571429	12678.287037037	221.125	1861.375	2345.9731867284	1205.06134259259	0.833333333333333	0	0	16.2	0	0.194444444444444	0	0	347.3	5591.09166666666	0	3774	2706.78861111111	0	235.019675925926	0	512.364259259259	1724.64527777778	23492.7842592592	2496.55287698413	0	3.72222222222222	0	4595.48552322163	2132.70842592593	3546.23923280424	0	13751252.7000103
0159_AP39_21284_20190102_ST_E21	13759188	3089.03333333333	47.3333333333333	2574.43263888889	2931.22470238095	0	1892.81666666667	33472.9546792328	6831.24488095238	12284.9240740741	799.78125	1114.75	3015.98649691358	1463.45949074074	1	0.333333333333333	0	3	0	0.185185185185185	0	0	400.3	4715.30231481481	0	3866.5	3159.67527777778	0	253.938657407407	0	651.395231481481	2076.75138888889	24865.4416666666	2587.00902777778	0	9.48611111111112	0	4583.15753233392	2214.96805555556	3061.89605820106	0	13637219.718613
0159_AZ03_32051_20190819_ST	13692080	2508.16666666667	74.3333333333333	2313.53333333333	2888.48978174603	2	2295.41666666666	29734.1988260582	5787.95674603175	10199.5444444444	271.84375	1244.18125	2351.66878858025	1107.0724537037	2.66666666666667	0.0833333333333333	0	142	0	0.37037037037037	0	0	605.7	5060.675	0	4080	2827.26320707071	0	178.488425925926	0.111111111111111	466.442638888888	1857.00285714286	27053.0583333333	2224.16359126984	0.4	48.6666666666667	0	4186.82607657261	2042.95083333333	3041.30868606702	0	13577483.4161617
0159_AP39_21278_20180823_ST_E21	13683931	4483.2	70.0277777777777	2090.93888888889	2723.72430555555	0	2954.65	35845.3864252645	6428.27166666667	13732.1	71.625	787.53125	1424.17669753086	685.0667989418	0.666666666666667	9	0.05	405	0	0	0	0	755.7	6112.18009259259	0	2530.58333333333	2060.8275	0	156.69675925926	0	271.943194444445	1377.94571428571	21552.1444444444	2199.61458333333	0	3.75	0	4823.28782456398	1654.76166666667	2826.5337095826	0	13565893.6157002
0159_AP39_21216_20180227_ST_E21	13534973	2991.8	63.5833333333333	2343.17093253968	2676.95476190476	0	2021.95	31393.3423445767	6069.59011904762	11861.2158730159	319.28125	1882.5	2337.02083333333	1224.85763888889	0.166666666666667	0.166666666666667	0	22.8	0	0.666666666666667	0	0	382.8	5762.88247354497	0	3606.66666666667	2941.33617063492	0	201.072916666667	0	518.419398148148	2273.64126984127	23734.1925925926	2337.60287698413	0	14.7777777777778	0	4463.15593523418	2172.03435185185	2996.89452968842	0	13418358.4559537
0159_AP39_21056_20180125_ST	13415072	2991.28333333333	29.5833333333333	2158.09722222222	2682.78680555555	0	1790.06666666667	28597.185598545	5418.82916666666	10883.7231481481	215.0625	2550.375	2684.15972222222	1160.3125	0.333333333333333	0	0	0.2	0	0	0	0	380.6	5624.47175925926	0	3693.08333333333	3814.45026455026	0	201.53125	0	632.356635802469	2013.84424603175	21756.1464285714	2246.69871031746	0	5.05555555555555	0	4016.50483539094	2114.86296296296	2687.03273368607	0	13304723.3629545
0159_AP39_21141_20180213_ST	13287340	2456.1	49.75	2614.26435185185	3333.19829695767	0.208333333333333	2499.5119047619	34566.3663470018	7579.55289682539	11718.8827160494	292.90625	1317.625	2529.72364969136	1247.06689814815	1.83333333333333	2.83333333333333	0	69.8	0	0.907407407407408	0	0	575	5242.08677248678	0	4938.66666666667	2742.87583333334	0	208.825231481482	0	462.390787037037	1780.70777777778	28881.3725308642	2538.40132275132	0.8	9.83333333333333	0	4822.16299480697	2121.22046296296	3412.41130511464	0	13159322.7142627
0159_BC12_41015_20171213_ST	13235486	2317.36666666667	42.3333333333333	2338.66180555555	2933.32956349206	0	3014.36666666666	34835.2633763228	6957.61380952382	12327.3842592593	286.75	1392.5	2298.70227623457	1408.14699074074	0.833333333333333	0.166666666666667	0	77.2	0	0.277777777777778	0	0	738.466666666666	5608.97493386243	0	3938.44444444443	2901.68333333333	0	190.310185185185	0	445.45925925926	1992.23722222222	26153.0962962963	2424.19811507937	0	15.5	0	4850.24209533608	2095.90343915344	3473.29369488536	0	13110427.2937887
0159_AP39_21310_20180719_ST_E21	13117571	2328.4	47.4444444444443	2229.74305555555	2567.93045634921	1	1728.36666666667	29166.7495701058	6073.37869047619	10282.9796296296	408.125	1629.9375	2280.46226851852	1059.84143518518	2	0.833333333333333	0	18.4	0	0.537037037037037	0	0	431.733333333334	4907.67199074074	0	3647.55555555557	3029.78374579125	0	184.035879629629	0.111111111111111	496.242561728395	1970.15694444445	24039.2138888889	2211.8564484127	0.1	9.41666666666667	0	4232.47988683128	1981.21527777778	2899.38110229277	0	13007703.9165195
0159_AZ03_32023_20180717_ST	12965349	3113.61666666667	162.5	2671.25717592592	3050.65861592112	0.333333333333333	3390.03333333334	32559.0493992504	6612.18960317461	11488.8111111111	146.9375	1495.3125	2136.66211419753	1334.59537037037	1.33333333333333	2.33333333333333	0	177	0	1.01851851851852	0	0	592.966666666666	5681.0419973545	0.5	3908.1111111111	3247.02246031746	0	238.557870370371	0	427.308611111111	1757.03861111111	26001.6787037037	2524.58777777778	0	31.3888888888888	0	4568.390521262	2073.44888888889	3204.51985596708	0	12842748.796127
0159_AP39_21331_20190102_ST_E21	12938281	3257.63333333333	78.111111111111	2395.725	2704.96299603175	0	2539.68333333334	31633.7339451058	6081.06261904763	12777.062962963	338.1875	1581.9	1974.3638117284	1362.79398148148	1.66666666666667	116.083333333333	0	110.4	0	1.12962962962963	0	0	442.166666666666	5698.16967592592	26.6666666666667	3432.1111111111	2886.2017027417	0	250.377314814815	0	437.2158994709	1526.87380952381	21754.2990740741	2249.75515873016	0	11.5555555555556	0	4336.5766313933	1764.77787037037	2795.63358024692	0	12823714.1190589
0159_AA34_42476_20191015_ST	12799296	2442.8	104.666666666667	2089.17175925926	2469.29480820106	0	1498.8	31115.2336089065	5851.45654761904	12174.6314814815	464.65625	1858.9375	2262.3074845679	1097.93819444444	3.33333333333333	0.166666666666667	0	83.4	0	1.40740740740741	0	0	352.7	5448.83564814814	0	3746.33333333333	3010.77	0	208.996527777778	0	541.116851851852	2053.36944444445	22680.3148148149	2240.37651098901	0	23.7361111111112	0	3945.44879115226	1983.04296296296	2982.04924433591	0	12686560.7080505
0159_AA34_42100_20180523_ST	12774147	2077.28333333333	51.1666666666667	2055.58125	3196.15049603175	0	4665.16666666666	32290.935978836	6540.36666666667	14478.5111111111	11.78125	1562.49375	2454.0112654321	1245.88541666667	0	20.9166666666667	0	0	0	1.33333333333333	0	0	999.166666666666	6255.32638888888	0	2963.16666666667	3037.49158730159	0	304.805555555556	0	467.499477513227	1857.90464285714	22195.3277777778	2239.88819444444	0	123.569444444444	0	3997.39217739565	2088.00435185185	3252.90717813051	0	12653712.9660391
0159_BB02_45014_20191203_ST	12693372	8736.51666666667	386.333333333333	3794.17291666667	2976.41944444445	0.333333333333333	7116.06666666666	26788.4790674603	4718.01166666667	10821.6	0.75	3089.9375	2196.16466049383	825.34375	0	0.0833333333333333	0	0	0	2.48148148148148	0	0	761.3	5848.28981481481	0	3724	8947.26646825397	0	243.854166666667	0	1247.94328703704	1740.76845238096	22454.9435185185	2536.0566468254	0	139.555555555555	0	3105.66769547325	1518.54101851852	2536.57388888889	0	12567114.5456665
