sample_id	total	septum_digestion_after_cytokinesis	cell_activation	cell_killing	plasmid_maintenance	protein_folding	vesicle_targeting	movement_of_cell_or_subcellular_component	syncytium_formation	microtubule_based_process	cell_cycle	chromosome_segregation	cell_communication	cell_adhesion	establishment_or_maintenance_of_cell_polarity	signal_transduction	ensheathment_of_neurons	cell_recognition	cell_death	cell_population_proliferation	horizontal_gene_transfer	stomatal_movement	intercellular_transport	light_absorption	cell_growth	cellular_homeostasis	cytolysis	cell_cycle_process	membrane_docking	cellular_process_involved_in_reproduction_in_multicellular_organism	actin_filament_based_process	transposition	RNA_folding	phenotypic_switching	protein_unfolding	cellular_metabolic_process	intermediate_filament_based_process	cellular_developmental_process	cell_division	cellular_localization	maintenance_of_location_in_cell	cellular_response_to_stimulus	transmembrane_transport	microtubule_organizing_center_localization	process_utilizing_autophagic_mechanism	cell_wall_organization_or_biogenesis	cellular_component_organization_or_biogenesis	DNA_clamp_unloading	cell_aggregation	exocytic_process	cell_cell_fusion	export_from_cell	cellular_detoxification	Remaining
0159_AG26_66000_20171207_ST	190416	0	0	0	173.5	826.033333333334	0	50.6666666666665	0	0	484.492857142857	70.7833333333333	168.370833333333	153.25	0	1710.70833333333	0	0	0	0.5	158.5	0	0	0	0	106.976215277778	88.4166666666667	187.75	0	0	0	1335.45833333333	0	0	1.5	17159.1359741104	0	133.875	2096.82619047619	58.4739583333334	0.00694444444444444	863.947916666666	2316.60173611111	0	0	448.679761904762	4516.47767857143	0	7.16666666666665	0	0	82.4583333333333	37.5	157177.943266961
0159_AN08_59042_20190102_ST	188874	1	0	0	8	1030.98333333333	0	134.416666666667	0	2	408.647619047619	61.8166666666667	218.903571428571	149	0	1410.20833333333	0	0	0	0	181	0	0	0	0	19.1223958333333	83.75	213.875	0	0	0	3950.83333333333	0	0	5.7	17466.3411071944	0	116.746031746032	2031.73095238095	76.8697916666666	0	793.583035714286	1716.83854166667	0	0.5	482.182142857143	5019.90119047619	0	4.25	0	0	81.4652777777778	45	153159.335008877
0159_AA34_42260_201800927_ST	185703	0	0	0.25	197.5	722.416666666666	0	60.625	0	2.625	456.152380952381	61.9166666666667	199.586226851852	194	0	1888.94305555556	0	0	0	0	165	0	0	0	0	82.3919270833333	65.9166666666667	207.782936507937	0	0	0	1860.54166666667	0	0	4.5	16129.3370826686	0	207.972222222222	1572.65238095238	55.6753472222222	0	838.426281415343	3007.82291666667	0	0.0555555555555555	431.384523809524	4363.71884920635	0	11.1666666666667	0	0	38.625	21.4375	152854.577479997
0159_AY44_33277_20191212_ST	183826	0	0	0	290.5	691.75	0	57.2083333333335	0	0	435.195238095238	59.9166666666667	166.504166666667	134.5	0	1743.21235119048	0	0.25	0	0	115	0	0	0	0	104.055989583333	87.1666666666667	192.25	0	0	0	1724.475	0	0	0.5	16368.7618341868	0.5	152.548611111111	2082.1119047619	51.4114583333333	0	812.795833333333	2688.35243055556	0	0	394.947619047619	4095.43511904762	0	5.75	0	0	61.0208333333333	22.5	151287.379944087
0159_AA34_42208_20180907_ST	182420	0	0	0	2.5	781.683333333334	0	54.875	0	0	488.861904761905	75.4333333333333	241.508333333333	169	0	1667.08333333334	0	0	0	0	168	0	0	0	0	80.8906250000001	69.25	201.541666666667	0	0	0	1163.16666666667	0	0	0	15284.7579971226	0	237.541666666666	1625.6119047619	57.875	0	829.295833333333	2562.59722222222	0	0	487.514285714286	4483.42261904762	0	2.75	0	0	48.8194444444444	9.5	151626.519830258
0159_AA34_42222_201800920_ST	182178	0	0	0	141.5	649.5	0	57.3333333333335	0	0	426.278571428571	61.5	173.44375	176	0	1594	0	0	0	0	169	0	0	0	0	108.7421875	79.5833333333333	193.625	0	0	0	1538.25	0	0	1	15654.8395464308	0	186.680555555555	1499.77857142857	47.2013888888889	0	817.911458333333	3097.31770833333	0	0	423.114285714285	4490.31636904762	0	3.5	0	0	53.8402777777778	27.9375	150505.806162895
0159_BA21_18023_20180102_ST	181748	0	0	0	13.5	708.709523809523	0	76.7916666666665	0	1	353.661904761905	82.25	138.723214285714	287.5	0	1491.70833333333	0	0	0	0.5	123	0	0	0	0	124.772786458333	121.277777777778	175.166666666666	0	0	0	1246.875	0	0	4.64285714285714	15890.4799671825	0	83.2083333333333	1809.97857142857	56.5625	0.375	707.429365079364	2629.40888888889	0	0	437.897619047619	4195.64047619048	0	3.08333333333333	0	0	90.9444444444444	28.75	150864.161770169
0159_AA34_42186_20180806_ST	180415	0	0	3.25	92	756	0	124.416666666667	0	0	365.059523809524	139.166666666667	163.235416666667	1134	0	1032.79166666667	0	0	0	0	156	0	0	0	0	140.802734375	82	230.85	0	0	0	2022.66666666666	0	0	10.5	15997.1848289992	0	25.4166666666667	1792.47619047619	58.296875	0	764.101041666666	3709.9179563492	0	0	511.845238095238	5217.82857142857	0	2	0	0	127.909722222222	16	145739.283567578
0159_AA34_42454_20190801_ST	176441	0	0	3.75	40	899.492857142857	0	157.216666666666	0	1	413.240476190476	262.616666666667	135.67619047619	1574.33333333333	0	1039.36111111111	0	0.5	0	0	66	0	0	0	0	140.291145833333	147.8	302.083333333333	0	0	1.75	1655.6	0	0	33.8428571428571	15609.5653901287	0	7.29166666666667	1553.65714285714	56.5578703703704	0	697.285416666667	4203.37881944444	0	0	574.64404761905	6247.49523809524	0	1.25	0	0	141.010416666667	22.1875	140452.121853588
0159_AP39_21142_20180131_ST	172290	0	0	0	89.5	594.916666666666	0	25.8333333333333	0	1	310.171428571429	47.5	125.53125	58	0	1392.58333333333	0	0	0	0	116	0	0	0	0	107.509114583333	87.6666666666667	135.166666666667	0	0	0	1656.25	0	0	0	14488.604023611	0	97.7083333333335	1424.8380952381	51.046875	0	690.057291666666	1651.30902777778	0	0	434.119047619047	4049.77738095238	0	3	0	0	68.2222222222222	20.5	144563.189242758
0159_BD46_77051_20190920_ST	170952	0	0	0.25	13	811.65	0	85.0416666666665	0	0.5	385.611904761905	70.5833333333333	181.439583333333	208	0	1400.20833333333	0	0	0	0	137	0	0	0	0	42.5932942708334	87.6166666666667	183	0	0	0	2369.16666666667	0	0	3.4	15412.3898384975	0	104.222222222222	1857.94523809524	64.4900173611111	0	701.552083333334	1991.07	0	1.25	491.714285714286	4693.23095238095	0	3.41666666666667	0	0	82.5763888888889	30.5	139538.580857807
0159_BD46_77070_20191018_ST	169883	0	0	0.25	55.3333333333333	687.65	0	88.7916666666665	0	1	352.628571428571	60.1333333333333	134.233333333333	181.5	0	1681.5	0	0.25	0	0	118	0	0	0	0	95.0026041666666	90.4444444444444	165.625	0	0	0	1214.40833333333	0	0	3	14824.503733842	0	135.041666666667	1824.68412698413	56.7170138888889	0	705.634722222222	2095.81319444444	0	0	395.689285714286	3983.32053571429	0	3.5	0	0	77.3402777777778	29.75	140821.254822706
0159_BA21_18006_20171110_ST	169514	0	0	0	527.5	569.683333333334	0	20.2083333333333	0	0.25	278.833333333333	36.7833333333333	96.5861111111112	63	0	1348.69444444444	0	0	0	0	101	0	0	0	0	121.821614583333	96.9166666666667	128.833333333333	0	0	0	1059.25	0	0	3	15111.9394409462	0	85.7083333333333	1428.41666666667	40.9953703703703	0.125	619.526041666667	2031.59027777778	0	0.5	335.008333333333	3271.11458333333	0	1	0	0	64.8645833333333	29.25	142041.600865767
0159_AY44_33052_20171004_ST	169365	0	0	1	61	876.533333333333	0	88.2916666666665	0	3	333.4	94.6166666666667	184.354166666667	226.5	0	1140.75	0	0	0	0	161	0	0	0	0	50.875	115.45	182.666666666667	0	0	0	2231.91666666667	0	0	5.7	15208.8804191443	0	56.4722222222221	1609.65	66.7534722222222	0	716.75625	1590.288125	0	0	480.775	4756.2	0	1.25	0	0	98.1215277777777	30.125	138992.673816967
0159_AN08_59022_20180323_ST	169303	0	0	0.5	120.833333333333	731.833333333333	0	22.4166666666667	0	0.75	411.3	89.5	271.883333333334	139	0	1311.29166666667	0	0.5	0	0	126	0	0	0	0.0625	121.775260416667	123.616666666667	170.892857142857	0.05	0	0.1	1470.54166666667	0	0	7.5	15418.5479526353	0	138.430555555556	1830.02619047619	54.2458333333333	0.125	749.833333333333	2228.53819444444	0	0	386.441666666666	4105.42410714286	0	3.58333333333333	0.2	0	70.1319444444444	31.3125	139165.812104408
0159_AA34_42269_20181008_ST	162997	0	0	0	80	542.75	0	15.375	0	0	256.611904761905	33.4166666666667	95.3583333333333	125.5	0	1291.95833333333	0	0	0	0	73	0	0	0	0	84.6184895833333	223.75	133.333333333333	0	0	0	1306.95833333333	0	0	0	13894.7475467709	0	78.5	2460.52857142857	45.1927083333333	0	556.197916666666	1504.97916666667	0	0.166666666666666	407.155952380952	3452.71845238095	0	2.25	0	0	56.625	15.5	136259.80762436
0159_AK37_71075_20200119_ST	162895	0	0	0	58	730.25	0	54.2083333333335	0	1	311.102380952381	62.65	141.491666666667	132.25	0	1673.75	0	0.25	0	0	95	0	0	0	0	119.959635416667	66.5	141.208333333334	0	0	0	1386.65833333333	0	0	1	14365.6167794233	0	72.0277777777779	1598.26904761905	51.5579861111111	0	586.71875	1826.09786706349	0	0.5	399.259523809524	3651.75744047619	0	1.66666666666666	0	0	79.9375	28	135258.311978017
0159_AQ29_10024_20170928_ST	162263	0	0	0	37	883	0	6.75	0	0	385.219047619048	79.4166666666667	325.354166666667	65	0	874.125	0	0	0	0	216	0	0	0	0	36.15234375	76.8333333333333	187.041666666667	0	0	0	2303.79166666667	0	0	6.5	14799.8666995645	0	105.763888888889	1156.38571428571	62.6041666666666	0	795.645833333333	1319.90104166666	0	0	371.742857142857	4464.77410714286	0	2.08333333333333	0	0	70.9861111111111	30.5	133600.562355495
0159_BD46_77026_20181027_ST	161497	0	0	1	96.3333333333333	809.233333333333	0	75.3333333333335	0	7.25	383.583333333333	67.6166666666667	174.814583333333	123	0	1303.41666666667	0	0	0	0	152.5	0	0	0	0	40.5351562499999	86.75	194.083333333333	0	0	0	2548.39166666667	0	0	2.5	15100.9189997331	1	128.819444444444	1869.75	60.4440972222222	0	708.198958333334	1631.57881944445	0	0.5	400.558333333334	4181.11180555555	0	4.66666666666667	0	0	72.0972222222222	26.25	131244.764246795
0159_AQ22_10429_20190622_ST	160041	0	0	0.25	3	838	0	32.6666666666667	0	0	361.028571428571	64.5	213.689583333333	350	0	1004.95833333333	0	0	0	0	201	0	0	0	0	23.1009114583333	128.75	188.708333333333	0	0	0	2675.45833333333	0	0	3	14180.3088643718	0	101.958333333333	1257.77857142857	64.4670138888888	0	748.609375	1314.47395833333	0	0	402.197619047619	4546.68928571428	0	1.5	0	0	72.5763888888889	38.25	131224.079857106
