sample_id	total	carboxy_lyase_activity	aminocarboxymuconate_semialdehyde_decarboxylase_activity	adenosylmethionine_decarboxylase_activity	aromatic_L_amino_acid_decarboxylase_activity	aspartate_1_decarboxylase_activity	diphosphomevalonate_decarboxylase_activity	glutamate_decarboxylase_activity	histidine_decarboxylase_activity	indole_3_glycerol_phosphate_synthase_activity	ornithine_decarboxylase_activity	orotidine_5__phosphate_decarboxylase_activity	phosphatidylserine_decarboxylase_activity	phosphoenolpyruvate_carboxykinase_activity	phosphopantothenoylcysteine_decarboxylase_activity	phosphoribosylaminoimidazole_carboxylase_activity	pyruvate_decarboxylase_activity	tyrosine_decarboxylase_activity	uroporphyrinogen_decarboxylase_activity	gamma_glutamyl_carboxylase_activity	X2_oxoglutarate_decarboxylase_activity	X3_octaprenyl_4_hydroxybenzoate_carboxy_lyase_activity	arginine_decarboxylase_activity	diaminopimelate_decarboxylase_activity	lysine_decarboxylase_activity	oxaloacetate_decarboxylase_activity	oxalyl_CoA_decarboxylase_activity	tartronate_semialdehyde_synthase_activity	ribulose_bisphosphate_carboxylase_activity	X4_5_dihydroxyphthalate_decarboxylase_activity	gallate_decarboxylase_activity	X4_hydroxybenzoate_decarboxylase_activity	X5_oxopent_3_ene_1_2_5_tricarboxylate_decarboxylase_activity	glutaconyl_CoA_decarboxylase_activity	X2_4_dihydroxyhept_2_ene_1_7_dioate_aldolase_activity	phosphonopyruvate_decarboxylase_activity	X3_dehydro_L_gulonate_6_phosphate_decarboxylase_activity	diaminobutyrate_decarboxylase_activity	X4_hydroxyphenylacetate_decarboxylase_activity	X5_amino_4_imidazole_carboxylate_lyase_activity	oxalate_decarboxylase_activity	X2_2_dialkylglycine_decarboxylase__pyruvate__activity	branched_chain_2_oxoacid_decarboxylase_activity	indolepyruvate_decarboxylase_activity	X5_guanidino_2_oxopentanoate_decarboxylase_activity	arylmalonate_decarboxylase_activity	X4_oxalocrotonate_decarboxylase_activity	X4_carboxymuconolactone_decarboxylase_activity	acetoacetate_decarboxylase_activity	acetolactate_decarboxylase_activity	aspartate_4_decarboxylase_activity	UDP_glucuronate_decarboxylase_activity	threonine_phosphate_decarboxylase_activity	malonyl_CoA_decarboxylase_activity	o_pyrocatechuate_decarboxylase_activity	phenylalanine_decarboxylase_activity	phenylpyruvate_decarboxylase_activity	tartrate_decarboxylase_activity	UDP_galacturonate_decarboxylase_activity	X3_oxolaurate_decarboxylase_activity	sulfopyruvate_decarboxylase_activity	benzoylformate_decarboxylase_activity	X2_oxo_4_hydroxy_4_carboxy_5_ureidoimidazoline_decarboxylase_activity	X3_oxo_myristate_decarboxylase_activity	X3_oxo_palmitate_decarboxylase_activity	phenylacetaldehyde_synthase_activity	Remaining
0159_AY44_33278_20191106_ST	3395950	1935	0	86	0	278	3.33333333333333	414.5	186	587.333333333333	10	1218.5	536.5	716.166666666667	340.5	36.8333333333333	0	0.5	886.75	0	0.25	0	1662	1511.83333333333	24	520	1.33333333333333	2.58333333333333	9.83333333333333	0	0	2	1.5	415.5	0	158.75	0	0.5	446.833333333333	4.83333333333333	50	0	0	0.333333333333333	0	0	0	16	6	12	75	523.083333333333	525.5	0	0.5	0	0	0	0	0	0	0	0	0	0	0	3382743.91666667
0159_AS41_40075_20190608_ST	3378986	2077.2	1	218	0	289.111111111111	0	314.5	65	646	107	1185.66666666667	658	748.75	362.416666666667	27.7833333333333	1.66666666666667	0	274	0	0	0	1635.16666666667	1235.5	82	451.15	21	10.8333333333333	3.36666666666667	0	0	2	11.5	492.5	5.33333333333333	34.3333333333333	19.1666666666667	9.33333333333333	433	4.23333333333333	29	0.333333333333333	0	5.5	0	0	0.5	24.5	1	19	84.1666666666667	301.833333333333	600	2	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	3366491.32222222
0159_AJ09_750044_20190805_ST	3374675	2151.66666666667	0	114	0	438	0	261.5	102	756	53	1260.5	680	692.833333333333	384.083333333333	45.5833333333333	0	0	240.75	0	0	0	1674	1270	45	471.283333333333	0.25	0.75	2.23333333333333	0	0	0	0	423	0	44.3333333333333	0	0	340.166666666667	6.33333333333333	40	0.333333333333333	0	0	0	0	0	29	0	11	27.5	457.166666666667	546.666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	3362106.06666667
0159_AA34_42256_20180919_ST	3351302	2648.5	0.5	859	0	243	29.3333333333333	353	241.333333333333	610.833333333333	142	1043.66666666667	544.333333333333	1079.58333333333	328.333333333333	55.1	0	0	844	0	0	4.33333333333333	1175	1166.5	61.5	545.65	16.5	17.6666666666667	34.9666666666667	0	0	1	6.5	199	0	73.5	52.1666666666667	25.5	645.166666666667	6	48	0	0	8	0	9	0.5	84.5	0	99	86.1666666666667	278.5	349.666666666667	0	0	0	0	0	0	0	0	3.33333333333333	0	0	0	0	3337281.86666667
0159_AQ29_10116_20180903_ST	3340543	1925.83333333333	0	83.5	0	367.333333333333	0.333333333333333	18.5	2	699.166666666667	43	1391.66666666667	697	915	387	11.4666666666667	0.5	0.333333333333333	350.333333333333	0	0	19.5	1342.16666666667	1381.33333333333	49.5	261	0.666666666666667	0.916666666666667	8.23333333333333	0	0	2	2	671.5	1	34.75	8.5	1.33333333333333	128.166666666667	4.16666666666667	32.5	0	0	3.83333333333333	0	2	0	60	0	55.25	2	315.916666666667	356.5	1	0.5	0	0	0.2	0	0	0.5	0.333333333333333	0	0	0	0	3328902.76666667
0159_AB10_103815_20181107_ST	3327616	1815.33333333333	0	58	0	298	0	434	129	687.833333333333	28	944.333333333333	608	563.583333333334	313.5	32.5	0	0	275	0	0	0	1297.5	997.5	18	484.266666666667	0	0.25	1.7	0	0	0	0	231	0	81.5833333333333	0	0	179.166666666667	2.5	17	0.333333333333333	0	0	0	6	0	14	0	1	124.333333333333	339	303.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	3317329.95
0159_AQ11_10132_20181031_ST	3320818	2014.61666666667	0	118	0	370	6	206.5	50	789	86	1226	670	814.666666666667	356.75	40.45	0	0	431.75	0	0	0	1489.5	1243	70.5	402.4	0.25	0.25	4.33333333333333	0	0	1	1	357	1	17.0833333333333	0	0	476.5	7.1	45	1.66666666666667	0	0	0	2	0	20	1	63	20.1666666666667	541.666666666667	341.833333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	3308531.01666667
0159_AA34_42273_20190102_ST	3309658	2285.5	0.5	293.5	0	392	8.33333333333333	69.5	0	852.5	710	1218.33333333333	992	862.5	455.666666666667	26.5	0.5	0	797	0	0	1	1162.33333333333	1225.5	104	570.3	35.6666666666667	18.4166666666667	132	0	0	2	4	645.5	2.33333333333333	3	18.5	2	57.6666666666667	9.2	33	1.33333333333333	0	3.66666666666667	0	0	0.5	5.5	0.5	38	0	537.5	164.5	0	0	0	0	0.2	0	0	0	0	0	0	0	0	3295915.55
0159_AK37_71005_20180413_ST	3307962	1996.5	0	30	0	382	1	708	73	1316.58333333333	17	1192.5	923	704.666666666666	616.166666666667	10.45	0	0	330	0	0	0	1312.83333333333	1061	29.5	580.9	15.6666666666667	1	5.7	0	0	1	0	206.5	1	58	0	0	190.333333333333	0.5	25	1.66666666666667	0	0	0	0	0	19	0	7	21	376.166666666667	653.166666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	3295094.2
0159_AB10_101123_20190227_ST	3303718	1719.83333333333	0	112	0	265	4.66666666666667	465	120	828	116	1249.16666666667	574	1019.86666666667	346.25	51.7333333333333	0	0	814.5	0	0	0.5	1300.83333333333	1239.5	35	417.6	14.9166666666667	3.91666666666667	38.1666666666667	10	0	3	24.8333333333333	406	0	13.3333333333333	3	13.5	565	7.58333333333333	44	0.666666666666667	0	0	0	1	0	20	5	54	171.666666666667	266	473.166666666667	1	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	3290898.46666667
0159_AB10_30009_20190408_ST	3299410	2530.7	0	112.5	0	382	0.333333333333333	381	13	613.5	46.3333333333333	1285	745	706.750000000001	410	41.7	0	0	1559.33333333333	0	0	0	1324.66666666667	894	38.8333333333333	299.85	0	2.25	19.8333333333333	0	0	0	0	421.5	0	40.3333333333333	0	1.5	319.166666666667	10.5	34	0.333333333333333	0	0	0	7	0	11	7	18	21.3333333333333	361.333333333333	457	0	0	0	0	0	0	0	0	0	0	0	0	0	3286293.41666667
0159_AK37_71002_20180215_ST	3297192	2250.61666666667	0	85	0	325	64.6666666666667	526.5	108	553	360	1170.5	709.5	777.5	402.916666666667	155.733333333333	0	0	606.5	0	0	0	1446.83333333333	1077	38	522.45	47.0833333333333	0.583333333333333	1.33333333333333	0	0	0	0.5	219.5	0	49.6666666666667	0.5	7	403.5	54.3333333333333	32	0.333333333333333	0	0	0	3	0	69.5	75	187	94.5	301.666666666667	473.333333333333	1	0	0	0	0	0	0	0	0	0	0	0	0	3283990.95
0159_AY44_33025_20170915_ST	3271252	1668.16666666667	0	56	0	271	1.66666666666667	450.5	122	700.5	122	1310.66666666667	484	855.416666666667	383.5	66.5761904761905	0	0	399.333333333333	0	0	0	1494.5	1350	21	456.283333333333	14.25	0.75	26.3333333333333	1	0	4	19.5	501.5	0	172.75	0	0	264.333333333333	8.97619047619048	24	0	0	0	0	0	0	19.5	16	4	181	273.166666666667	501.5	0	0	0	0	0	0	0	0	0	0	0	0	0	3259006.33095238
0159_AB10_26380_20190313_ST	3270006	1932.33333333333	0.5	91	0	296	2.66666666666667	433.5	38	677.166666666667	22	1287.83333333333	508.5	1172.33333333333	356.5	104.733333333333	0	3	870.833333333333	0	0	1	1129.5	1382	6.5	312.9	1.66666666666667	3.83333333333333	18.3333333333333	1	0	2	67.5	453.5	1	62.1666666666667	0.5	1.5	354.166666666667	11.8333333333333	37.5	0.333333333333333	0	0	0	2	0	47	4	33	87.5	291.333333333333	413.333333333333	3	0	0	0	0	0	0	2.5	0.333333333333333	0	0	0	0	3257476.36666667
0159_AA34_42445_20190716_ST	3263285	1756	0	20	0	286	2	221.5	173	664.833333333333	57	1026.83333333333	676	805.25	309.75	28.4	0	0	949.5	0	0	0	2122.83333333333	1248.5	34.5	459.216666666667	0	0	6	0	0	0	0	348.5	0	50.5833333333333	0.5	4	1291.33333333333	4.5	209	0	0	0	0	1.5	0	38	8	18	0.333333333333333	203.666666666667	588.5	0	0	0	0	0	0	0	0	0.333333333333333	0	0	0	0	3249671.13333333
0159_AK37_71038_20181007_ST	3256229	2166.5	0.5	401.5	0	372.055555555556	5.33333333333333	750.5	54	552.166666666667	1829	1398.25	821.416666666667	2011.41666666667	377.166666666667	195.066666666667	0	0.333333333333333	899.583333333333	0	3	3.5	2170	1206.83333333333	1547	631.833333333333	225.416666666667	495.583333333333	2.66666666666667	0	0	7	3	219	1.66666666666667	31.5	300.666666666667	20.1666666666667	1246.48333333333	47.4166666666667	40	0	0	5	0	1	0.5	40.5	0	22	39.5	156.333333333333	248.333333333333	0	0	0	0	0	0	0	1.83333333333333	0.5	0	0	0	0	3235675.97777778
0159_AA34_42258_20181005_ST	3229161	1627	0	152.5	0	182	4.66666666666667	507	46	465.666666666667	44	882.5	452	751.333333333334	248.333333333333	36	0	0	1416.5	0	0	0	1247	915	11.5	413.95	0.333333333333333	11.8333333333333	12	0	0	1	1	212.5	0.333333333333333	71.6666666666667	2.5	2.5	167.7	28.8	19	0	0	0.333333333333333	0	2	0.5	21.5	2	3	242.833333333333	314.666666666667	178.5	0	0	0	0	0	0	0	0	0	0	0	0	0	3218461.55
0159_AY44_33274_20191126_ST	3228807	1764	0	75	0	265	2	479.5	41	671.2	51	1243.33333333333	507	899.333333333334	341.333333333333	67.4	0	0	851.5	0	0	0	1076.5	1203.5	25	401.8	0	1.75	11.5	4	0	1	42.5	351	1	11	0	16.5	644.5	8	25	0.333333333333333	0	0	0	0	0	24	29	17	172.166666666667	230.166666666667	424.833333333333	0	0	0	0	0	0	0	0	0.666666666666667	0	0	0	0	3216825.68333333
