sample_id	total	phosphotransferase_activity__alcohol_group_as_acceptor	tRNA_2__phosphotransferase_activity	NAD__kinase_activity	adenosine_kinase_activity	adenylylsulfate_kinase_activity	choline_kinase_activity	dephospho_CoA_kinase_activity	diacylglycerol_kinase_activity	dolichol_kinase_activity	ethanolamine_kinase_activity	galactokinase_activity	glycerol_kinase_activity	glycerone_kinase_activity	hexokinase_activity	homoserine_kinase_activity	hydroxyethylthiazole_kinase_activity	mevalonate_kinase_activity	pantothenate_kinase_activity	protein_kinase_activity	pyruvate_kinase_activity	ribokinase_activity	shikimate_kinase_activity	xylulokinase_activity	phosphofructokinase_activity	pyridoxal_kinase_activity	riboflavin_kinase_activity	X2_dehydro_3_deoxygalactonokinase_activity	X2_dehydro_3_deoxygluconokinase_activity	L_fuculokinase_activity	ribulokinase_activity	allose_kinase_activity	glycerate_kinase_activity	hydroxymethylpyrimidine_kinase_activity	inosine_kinase_activity	phosphoribulokinase_activity	protein_N_PI__phosphohistidine_sugar_phosphotransferase_activity	rhamnulokinase_activity	tagatose_6_phosphate_kinase_activity	tetraacyldisaccharide_4__kinase_activity	undecaprenol_kinase_activity	N_acylmannosamine_kinase_activity	phosphatidylinositol_phosphate_kinase_activity	inositol_3_kinase_activity	D_ribulokinase_activity	thiamine_kinase_activity	N_acetylgalactosamine_kinase_activity	aminoglycoside_phosphotransferase_activity	inositol_pentakisphosphate_2_kinase_activity	NADH_kinase_activity	LPPG_FO_2_phospho_L_lactate_transferase_activity	adenosylcobinamide_kinase_activity	ADP_specific_glucokinase_activity	ADP_specific_phosphofructokinase_activity	gluconokinase_activity	S_methyl_5_thioribose_kinase_activity	phosphoenolpyruvate_glycerone_phosphotransferase_activity	polyphosphate_glucose_phosphotransferase_activity	X5_dehydro_2_deoxygluconokinase_activity	beta_glucoside_kinase_activity	dehydrogluconokinase_activity	erythritol_kinase_activity	glucosamine_kinase_activity	glucose_1_6_bisphosphate_synthase_activity	glucose_1_phosphate_phosphodismutase_activity	macrolide_2__kinase_activity	fucokinase_activity	pseudouridine_kinase_activity	ribosylnicotinamide_kinase_activity	sedoheptulokinase_activity	tagatose_kinase_activity	triokinase_activity	X4__cytidine_5__diphospho__2_C_methyl_D_erythritol_kinase_activity	polynucleotide_5__hydroxyl_kinase_activity	inositol_tetrakisphosphate_kinase_activity	inositol_trisphosphate_kinase_activity	phosphatidylinositol_kinase_activity	phosphatidylinositol_bisphosphate_kinase_activity	X6_deoxy_6_sulfofructose_kinase_activity	protein_phosphocysteine_sugar_phosphotransferase_activity	protein_ribulosamine_3_kinase_activity	myo_inositol_1_2_3_4_6_heptakisphosphate_5_kinase_activity	dihydroceramide_kinase_activity	D_glucosamine_PTS_permease_activity	guanosine_kinase_activity	Remaining
0159_AP39_21044_20180525_ST	539408	622.283333333333	0	27.4166666666667	0	18.6666666666667	0	31.0833333333333	30	0	0	50.3333333333335	136.916666666666	178.416666666666	138.833333333333	32.1666666666667	9.91666666666665	1.25	50.25	1536.50694444444	68.85	34.9083333333334	27.2416666666666	74.6666666666667	234.083333333334	87	38	8	37.75	0.5	6	1.5	119.75	18	0	1	330.833333333333	104.25	21.625	19.5	3.5	14	0	0	3.5	0	0	6.16666666666667	0	0	25	18.4416666666666	0	0	1.16666666666666	17.5	4.58333333333333	0	48.5	62.25	0	0.416666666666667	6.5	0	0	0	0	5.75	6.66666666666665	0	0	0	45.25	0	0	0	0	0	0	0	0	0	0	84.4166666666667	0	534956.893055556
0159_AA34_42171_20180723_ST	536074	508.333333333333	0	23.9166666666667	0	14.85	0	40.6666666666667	23.5166666666667	0	0	40.6666666666667	184.5	93.5	97.0833333333333	16.75	19.375	0	62	1333.70833333333	64.5	66.4166666666665	37.375	122.75	224.333333333333	138.833333333334	32	0	60.25	44.5	40.9166666666667	0	113.833333333333	39.0833333333333	14.75	22.75	978.755555555555	164.166666666666	85.75	21.25	0.75	32.8333333333333	0	0	0.666666666666665	14.5	0	0	0	0	44	45	0	0	8.25	1.5	11.3333333333333	0.5	128.25	8	0	0	0	0	0	0	0	26	35.4583333333333	0	0	0	38.5	0	0	0	0	0	1.16666666666667	0	0	0	0	423.766666666667	14.75	530507.694444444
0159_AA34_42218_201800920_ST	531569	535.25	0	20.75	1.5	12.6666666666667	0	33.3333333333333	28.1666666666667	0	0	53.5	90.4166666666665	163.5	147.166666666667	11.25	16.875	0.25	48	1417.42083333333	75.45	36.7916666666667	28.8416666666667	147.25	254	94.25	43.5833333333333	6.25	28.5	6	5.16666666666665	6	103.25	33.0833333333333	0.5	0.75	329.5	98	27.5	17.75	5.16666666666665	9.5	0	0	1.16666666666666	1	0	0	0	0	41	18.3583333333333	0	0	0.25	20.75	4.5	0	85.25	28	0	0.75	4.5	0	0	0	0	3.75	5.29166666666665	0	0	0	54.5	0	0	0	0	0	0	0	0	0	0	77.0833333333333	0.5	527285.220833333
0159_AQ29_10036_20171109_ST	526829	551.083333333333	0	37.5833333333333	0	6.5	7	57.85	16.6666666666667	0	0	106.416666666667	99.25	171.5	98.9166666666665	21.25	22.125	0	65.9166666666665	944.633333333333	99.7	14.4166666666667	40.1333333333333	54.0833333333333	216	108.5	53.8333333333335	2	16.5	0.5	1.91666666666666	0	132.583333333334	29.5	0	0	216.944444444444	78.75	24.9583333333333	28.5	1	0.5	0	0	0.166666666666666	0	0	0.5	0	0	80	20.1666666666667	0	0	0	1.5	5	0.5	93.25	21.5	0	0	0	0	0	0	0	3	1.5	0	0	0	73.25	0	0	0	0	0	0	0	0	0	0	25.5833333333333	0	523176.072222222
0159_AQ29_10151_20190808_ST	524259	573.5	0	40.0416666666667	0	2.85	0	36.15	17.8333333333333	0	0	86.75	45.25	82.1666666666665	69.6666666666667	17.5	10.25	0	58.4166666666665	900.45	92.5	8	33.05	32.25	211.166666666667	95.5	52.9333333333335	0.5	7	3.75	1.83333333333334	0	113.333333333333	33.75	0	0	137.75	133.75	18.5416666666667	46.9166666666667	0.333333333333333	0	0	0	0.833333333333335	0	0	0.25	0	0	28	11.6333333333334	0	0	0	1	3.16666666666667	0	52.5	13	0	0	0	0	0	0	0	2.75	0.125	0	0	0	50.5	0	0	0	0	0	0	0	0	0	0	19.0833333333333	0	521112.475
0159_AP39_21094_20171202_ST	519218	413.666666666667	0	24.125	0	19.45	0	33	24.0833333333333	0	0	60.25	58.5	113.5	156.833333333333	15.25	15.7916666666667	0	62	1333.51388888889	69.1	27	27.1833333333334	80.25	204.666666666667	102	39.9166666666667	3	39.75	11.5	1.66666666666666	0	66.75	26.75	0	0	185.305555555555	118.5	23.5	19.25	0.416666666666667	2.25	0	0	1.16666666666666	0	0	0.166666666666666	0	0	17	16.8333333333333	0	0	0	5.5	0.75	1.5	60.25	23.25	0	0	1	0	0	0	0	2.5	6.5	0	0	0	50.75	0	0	0	0	0	0.5	0	0	0	0	29.6666666666667	0	515621.947222222
0159_AB18_26649_20201122_ST	517823	614.5	0	37.9166666666667	0	5.1	1.41666666666666	45.75	30.3333333333333	0	0	83.5833333333335	143.5	264.666666666667	184.166666666667	68.5	41.0333333333334	49.8333333333333	86.1666666666665	711.803703703704	91.3	74.9166666666665	27.1130952380953	100.25	76.5833333333333	87	38.8333333333333	0	125.75	0	20.4583333333333	0	73.8333333333335	71.2	12.75	9.75	2574.97222222222	81.8333333333335	113.25	4	4.08333333333333	63.5	2.08333333333333	0	0.458333333333333	4.75	0	0.166666666666666	0	0	250	4.66666666666667	0	0	156.666666666666	16.5	40.4166666666667	1	26.25	59.5	0	0	0	0	0.5	0	0	0	20.875	0	0	0	34.75	0	0	0	0	0	0	0	0	0	0	1419.16666666667	12.75	509752.852645503
0159_AQ29_10114_20180911_ST	513514	621.166666666667	0	30.625	0	10.5	5.5	42.0666666666666	15.25	0	0	86.3	103.25	249.083333333334	83.3333333333335	15	14.2083333333333	0.333333333333333	52.75	960.6125	91.25	25.75	33.3333333333333	51	205.166666666667	96.75	52.8333333333335	11.75	13.75	15.5	18.5	3	118.083333333333	15.75	3.5	1.75	214.666666666667	75.6666666666665	35.6666666666667	22.25	0.416666666666667	7.75	0	0	1	1.5	0	2.08333333333333	0	0	46.5	16.45	0	0	1.25	6.5	7.25	0.5	69.5	7.25	0	0	1	0	0	0.5	0.166666666666666	10.75	1.125	0	0	0	56.25	0	0	0	0	0	0.666666666666667	0	0	0	0	50.0833333333333	3.5	509826.1125
0159_AJ09_750032_20191127_ST	512944	382.083333333333	0	35.625	0	9.55	0.5	53.1	16.85	0	0	62.1666666666665	59.0833333333335	89.5833333333335	77.0833333333335	19.25	26.3916666666667	1.41666666666666	51	1078.76805555556	72.9666666666667	32.625	32.3916666666667	29.75	156.75	87.5	37.75	12	12.75	5.75	8.41666666666665	4	135.416666666666	27.1833333333334	2	1.5	239.694444444444	65.1666666666665	34.2916666666667	45.5	1.66666666666666	8	1	0	0.666666666666665	1.25	0	0.75	0	0	45	12.3833333333333	0	0	2.5	5.5	4.83333333333333	0.5	51.5	24.5	0	0	0.5	0	0	0	0.833333333333335	15	1.25	0	0	0	51	0	0	0	0	0	1.83333333333333	0	0	0	0	117.083333333333	2	509588.595833334
0159_AQ22_10404_20190511_ST	508460	390.666666666667	0	25.6666666666667	0	17.5	0	28.5416666666667	45.8333333333333	0	0	59.0833333333335	94	88.5	191.416666666666	7.75	14.2	0	43.5833333333333	1410.83194444444	61.25	45.8333333333333	24.9166666666667	84.75	240.083333333333	82.5	37.5	2	54	4.75	9	1	79	34	0	0	196.75	113.5	16.5833333333333	19.5	2.66666666666667	4	0	0	1	0	0	1.5	0	0	13	17.375	0	0	0	8.5	3.5	0	160	15.5	0	0	0	0	0	0	0	11.75	17.5	0	0	0	38	0	0	0	0	0	0	0	0	0	0	68.25	0	504572.968055555
0159_AA34_42417_20190518_ST	507797	683.75	0	36.75	1	20.6333333333334	0.5	26.9166666666667	22.25	0	0	53.5833333333335	91.5833333333335	344.25	162.916666666666	8.25	12.7083333333333	0.25	44.8333333333333	1520.85277777777	67.5	44.4916666666667	31.2666666666667	65.9166666666665	256.666666666667	95	36.1666666666667	3.75	44.75	3.25	11.5	3.25	123.75	22.3333333333333	1.25	0.75	453.444444444446	198.5	34.7916666666667	22.4166666666667	0	9.25	0	0	1	1.75	0	0.75	0	0	48	11.7666666666666	0	0	1	34.5	11	0	70.5	12.25	0	0	4	0	0	0	0	2.5	0.125	0	0	0	44.5	0	0	0	0	0	1	0	0	0	0	120.5	1.25	502869.586111111
0159_AP39_21192_20171215_ST	498607	432.5	0	27.1666666666667	0.5	5.2	0	50.2833333333335	31	0	0	68.1666666666665	98.6666666666665	218	126.166666666667	27.4166666666667	24.1333333333334	6.83333333333335	47.75	1095.24861111111	77.05	31.5	37.5083333333333	73.0833333333335	188.833333333333	109.75	44.75	2	16.5	3.75	3.33333333333333	0	143.666666666666	31.75	0	0	440.888888888888	55.5	64.3333333333335	19.25	3.08333333333333	11	2	0	1.83333333333334	0	0	0.25	0	0	83.5	23.0916666666667	0	0	1.75	3	10.75	1	80.25	44	0	0	0	0	0	0	1.33333333333334	7.5	4.58333333333333	0.25	0	0	57	0	0	0	0	0	2	0	0.75	0	0	231.333333333333	0	494434.2625
0159_AA34_42220_201801015_ST	498309	515.25	0	21.5	0	26.75	0	22.375	81.6	0	0	47	73.5	65.25	175.166666666667	3.5	4	0	58.5833333333335	1325.09861111111	56.1666666666667	73.375	26.9416666666666	98.25	187.666666666667	75.6666666666665	32.3333333333333	8.25	92.25	4	7.25	2	75.5	27.5	1	0.75	171.361111111111	124	20.25	36.5	6.5	7.5	0	0	0	1	0	8.5	0	0	20	13.4916666666666	0	0	0.75	14.5	1.75	0.5	59.5	6.25	0	0	3.5	0	0	0	0	4.75	16	0	0	0	38.25	0	0	0	0	0	0	0	0	0	0	60	1	494504.673611111
0159_AN08_59002_20171024_ST	491160	377.083333333333	0	23.125	0	15.85	0	48.5	55.5833333333335	0	0	54.75	54.25	67.5	163.916666666667	8	12.5333333333333	1	47.9166666666667	1228.46944444444	63.95	52.9583333333335	31.0833333333333	56.75	193.583333333333	64	33.5	1	58.5	1.5	7	0	84.1666666666665	37.75	0	4	162.527777777778	95	17.75	28.5	6.33333333333335	2.5	0.5	0	2.5	0	0	0.416666666666667	0	0	14	28.275	0	0	0	1	2.25	0	98.75	34	0	0	0	0	0	0	4.16666666666667	5.25	10.3333333333333	0	0	0	37	0	0	0	0	0	0	0	0	0	0	46.3333333333333	0	487714.394444444
0159_AN38_59034_20180724_ST	487431	489.583333333333	0	21.875	0	12.5833333333333	0	39.8333333333333	20	0	0	48.1666666666667	59.25	178.75	114	10	16.6666666666667	0.25	38.3333333333333	1292.71388888889	68.45	43.9166666666667	29.2833333333333	60.75	196.25	99.5	27.9583333333333	3	11.75	2.25	5.33333333333335	3.5	54.25	32	0	0	287.833333333333	77.25	17.9166666666667	15	6	5.5	0	0	0.833333333333335	0	0	0.75	0	0	50	20.7250000000001	0	0	1.25	10.25	7.25	0	79.5	52.5	0	0	0	0	0	0	0	3.5	1.375	0	0	0	43	0	0	0	0	0	0	0	0	0	0	102.166666666667	0	483668.202777778
0159_AA34_42375_20190318_ST	486018	615.416666666667	0	19.25	0	11.5	0.166666666666666	15.4166666666667	31.1166666666666	0	0	28.5	62.4166666666665	37.25	145.166666666667	4	5.29166666666665	0.5	37.5	1502.64444444444	48.65	64.5833333333335	15.5166666666666	71.25	163	61.5	34.0833333333333	0	44	15.5833333333333	21.4166666666667	0	85.5	22.1666666666667	5.25	0	160.194444444444	114.166666666667	13.5833333333333	28.75	1.75	3.5	0	0	8.16666666666665	1	0	0.166666666666666	0	0	24	7.93333333333334	0	0	3	5.5	3.25	0	56.25	4.5	0	0	0	0	0	0	14.6666666666667	4	19.1666666666667	0	0	0	17	0	0	0	0	0	0	0	0	0	0	57.8333333333333	5.25	482295.736111111
0159_AQ29_10140_20190314_ST	481794	442.333333333333	0	33.75	0	4.15	0	32.0166666666667	12.9166666666667	0	0	83.3333333333335	48	80.75	65.5833333333333	15.75	12.4333333333333	0.25	51.75	866.076388888889	77.8	6.41666666666665	30.875	25	177.833333333334	79	44.75	1.25	17.25	1.5	0.833333333333335	0	116.416666666667	31.25	0	0	196.75	117	14.5	40.75	0.333333333333333	2	0	0	0.333333333333333	0	0	0	0	0	29	18.1	0	0	0	1.5	2.75	0	70.5	21.5	0	0	0	0	0	0	0	6	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	37	0	478832.715277778
0159_BE31_82027_20191217_ST	479066	427.25	0	24.8333333333333	1	14.7666666666666	0	39.7083333333333	34.75	0	0	75.0833333333335	83	88.5	153	19.25	13.2916666666667	1.16666666666666	49.25	1300.43472222222	64	31.8333333333333	26.8	55.5833333333335	184.416666666667	74.8333333333335	42.4166666666667	1.5	58.75	1.75	3.75	0.5	73.3333333333335	32.5	0	0.5	181.972222222222	94.5	26.75	29	1.25	2.16666666666667	0	0	2	0	0	0.666666666666667	0	0	21	24.6583333333333	0	0	0	2.5	3.25	0	105.5	27	0	0	0	0	0	0	3.16666666666667	8.25	12.9583333333333	0	0	0	40	0	0	0	0	0	1.5	0	0.25	0	0	79.1666666666667	0	475420.743055556
0159_AN08_59006_20171127_ST	477204	400.333333333333	0	19.75	0	12.9166666666667	0	30.75	35.0833333333333	0	0	56.5	73	91.6666666666665	149.833333333333	8.25	9.91666666666665	0	51.75	1242.99027777778	58.75	44.375	23.2583333333334	70	173.75	74.125	36.25	3.5	31.5	5.5	8.33333333333335	0.5	58.3333333333335	31.5	0	0.5	116.055555555555	76.75	14.25	23.5	2.5	2.75	0	0	2.83333333333333	0	0	0.75	0	0	14.5	17.4416666666666	0	0	0.5	3.5	1.83333333333334	0.5	75.75	19.25	0	0	0.5	0	0	0	7.5	6.25	8.16666666666665	0	0	0	36.5	0	0	0	0	0	1	0	0	0	0	26.6666666666667	0	473941.8375
0159_AB10_26460_20190429_ST	477081	420.583333333333	0	16.0833333333333	0.5	12.3	0	25.25	35.0833333333333	0	0	36.8333333333333	47.6666666666667	75.5	141.25	5.75	3.75	1	47.4166666666667	1549.475	43.8	63.5833333333335	20.9	61.5	142.583333333333	63.5	19.9166666666667	1.25	33.25	9.25	8.08333333333335	0.5	55.75	23.5833333333333	0	1	138.622222222222	94.4166666666665	12.8333333333333	35	4.25	6.25	0	0	3.83333333333333	2	0	0.25	0	0	23	11.7416666666666	0	0	2	3.5	4.25	0	54	21.25	0	0	0.5	0	0.25	0	5.91666666666665	5	8.29166666666665	0	0	0	24.25	0	0	0	0	0	0	0	0	0	0	63.1166666666667	0	473589.586111111
0159_AA34_42397_20190419_ST	474221	531	0	29.4583333333333	0	10.7	0	30.5583333333334	20.4166666666667	0	0	45.25	63.9166666666665	98.5	118.916666666667	13	10.8916666666666	0	42.5166666666667	1308.62222222222	66.5	32.9583333333333	24.9166666666667	57.75	167.833333333333	75.0833333333335	35.5833333333333	12.875	14.25	15.25	27.0833333333333	0.5	105.666666666667	32.1	3.5	5.5	337.472222222222	115.416666666667	15.1666666666667	42.6666666666667	1.66666666666666	2.5	0	0	3.83333333333333	5	0	0	0	0	28	11.3	0	0	3.25	21	8	0	62.25	10	0	0	0	0	0	0	4.75	0.75	3.375	0	0	0	25.5	0	0	0	0	0	1.5	0	0	0	0	111.166666666667	3.5	470401.838888889
0159_AQ11_10038_20171110_ST	471482	446.083333333333	0	25.5416666666667	0	8.9	0	42.9083333333334	29.0833333333333	0	0	67.5833333333335	102.5	125	99.5833333333333	16.5	13.7666666666666	0	46.5833333333333	1043.29861111111	69.45	27.2916666666667	30.5166666666667	83.25	206.166666666667	84.5	37.75	1	24.75	1.75	9.41666666666665	1	100.833333333333	26.5	0	0	188.666666666667	79.5	24.75	28	1.33333333333334	3.5	0	0	1.66666666666666	0	0	0.125	0	0	36	20.4	0	0	0	0	0.25	0	94.5	12	0	0	0	0	0	0	5.33333333333335	6.5	11	0	0	0	46.5	0	0	0	0	0	0	0	0	0	0	22.25	0	468128.218055555
0159_AN08_59005_20171121_ST	471076	455.866666666667	0	22.0416666666667	0	11.6166666666666	0.166666666666666	43.7166666666666	46.4166666666667	0	0	64.0833333333335	71.75	108.5	160.5	10.25	21.2166666666667	0.25	52.25	1209.33194444444	71.0666666666667	52.0833333333335	29.3916666666667	81	195.25	82	31.3333333333333	1.5	36.75	9.75	5.83333333333335	0.5	82.9166666666665	35.5	0	0	248.638888888889	70.5	16.375	25.5	10.75	4.5	0	0	1.33333333333334	0	0	0	0	0	17	22.8416666666667	0	0	0	1	4.5	0	92.75	17.5	0	0	1.5	0	0	0	10.25	5	1	0	0	0	43.75	0	0	0	0	0	0	0	0	0	0	55.5	0	467432.979166667
0159_AQ29_10033_20171115_ST	471054	414.333333333333	0	31.0833333333333	0	4.75	0	39.2833333333334	11.4166666666667	0	0	58.8333333333335	48.25	72	57.6666666666667	12	7.83333333333335	0	50.8333333333335	876.725	61.8	12.6666666666667	25.6166666666666	30.25	173.333333333333	75	42	2.5	18.75	0.25	4.83333333333333	2	100.916666666667	33.25	0	0	82.4444444444443	129.75	8.5	44.5	0.5	2	0	0	0.833333333333335	0	0	0	0	0	42	9.29999999999998	0	0	0	3	0.75	0	39.75	11.5	0	0	0	0	0	0	0.833333333333335	5.75	2	0	0	0	54.5	0	0	0	0	0	0	0	0	0	0	14.1666666666667	0	468333.747222222
0159_AY44_33056_20171004_ST	469177	437.666666666667	0	23.25	0	11.65	1	40.2166666666666	32.5	0	0	61.25	79.6666666666665	120.75	137.5	10.25	10	0	56.5	1148.39027777778	62.65	53.8083333333335	24.35	55.5	183.083333333333	68	35.875	0	43.75	1	2.16666666666667	0	73	30.25	0	0	167.666666666667	82	24	22.3333333333333	3.5	10.5	0	0	1.16666666666666	0	0	0.625	0	0	42	20.825	0	0	0	1.5	3	0	72	19.5	0	0	0.5	0	0	0	4.66666666666667	10.75	7.5	0	0	0	41	0	0	0	0	0	0	0	0	0	0	49.3333333333333	0	465788.609722222
0159_AJ09_750037_20191118_ST	464376	404.333333333333	0	23.5	0	16.75	1.5	47.8333333333333	24.0833333333333	0	0	66.5	76.25	118.75	128.75	16.5	16.7	0.5	56.1666666666665	1208.89583333333	68.55	28.5833333333333	32.35	59.25	194.75	94.75	33.9166666666667	1.5	38.25	1.25	9.33333333333335	0	93	33	0	0	294.083333333333	77.75	27.5833333333333	12.5	3.41666666666667	9.5	0	0	2.83333333333333	0	0	4	0	0	12	20.5333333333333	0	0	0.25	0.5	2.41666666666667	0.5	123.75	21.5	0	0.25	1.5	0	0	0	3.33333333333333	15.5	7.83333333333335	0	0	0	43.25	0	0	0	0	0	1	0	0	0	0	96.25	0	460698.470833333
0159_AS41_40002_20171204_ST	463047	367.416666666667	0	26.5	0	14	0	47.575	23.3333333333333	0	0	50.4166666666665	70.75	116.75	148.25	12.5	18.5	0.75	49.75	1182.39861111111	66.2666666666667	32.5	25.525	69	166.416666666667	103.25	33.5	1	33	2.25	3.75	0	89.3333333333335	37.75	0	0	205.916666666667	66	22.375	23.5	2.91666666666667	3	0	0	2	0	0	1.75	0	0	24	21.7	0	0	0	4.5	0.5	0	79	20.5	0	0	0	0	0	0	5	6.75	11	0	0	0	40.5	0	0	0	0	0	0	0	0	0	0	64.1666666666667	0	459649.493055556
0159_AY44_33034_20170915_ST	461530	391	0	26.1666666666667	0.5	14.7666666666666	0	33.0583333333334	50.9166666666665	0	0	45	50	99	158.25	10	8.95833333333335	0	48.5833333333333	1191.60972222222	59.85	58.4333333333335	34.1916666666666	67.75	158.916666666667	65.25	30.1666666666667	3.5	52.75	1.5	6.16666666666665	0	93.6666666666665	37.375	0	0	133.527777777778	60	25.4166666666667	23.75	7	3.5	0	0	5.16666666666665	0.5	0	1.16666666666666	0	0	49	17.1083333333333	0	0	0.75	3	1.75	0	28	15.5	0	0	4.5	0	0	0	6.75	2	0.75	0	0	0	42.75	0	0	0	0	0	2	0	0.25	0	0	43	0	458255.5375
0159_AA34_42306_20181205_ST	460000	412.083333333333	0	22.4583333333333	0.5	8.96666666666665	0	32.0833333333333	39.25	0	0	57.5833333333335	85.5	140	119.416666666667	14.25	17.5	0.25	39	1389.39583333333	60.45	24.0416666666667	28.025	101	212.5	91.5	37.5833333333333	2	26	2.75	0.666666666666665	0.5	94.3333333333335	27	0	0	324.944444444444	176.5	30.0833333333333	23.5	2	7.5	0	0	0.666666666666665	0	0	1.375	0	0	41	17.6833333333334	0	0	0.75	4.5	1.5	3	106.5	30.5	0	0	0.5	0	0	0	3.33333333333333	1.75	6.5	0	0	0	43.5	0	0	0	0	0	3.5	0	0	0	0	50.75	0	456031.576388889
0159_AB18_101736_20191009_ST	457177	500.916666666667	0	26.25	1.5	6.95	0	42.6416666666667	33.5	0	0	50.9166666666665	75	126	113.583333333333	18.25	15.1916666666667	0	53	1136.33194444444	64.1666666666667	38.5416666666667	27.1833333333334	62	172.25	72.25	39.0833333333333	2	26.5	5.75	1.5	0	70.6666666666665	27.75	0	0	161.055555555556	94.75	23.8333333333333	19	0.25	3	0	0	0.5	0	0	0	0	0	29	18.1666666666667	0	0	1	3	3.75	0	66.75	24	0	0	3.5	0	0	0	0.5	8	9.16666666666665	0	0	0	50.25	0	0	0	0	0	0	0	0	0	0	32.6666666666667	0	453815.1875
0159_AB18_26403_20190305_ST	452028	578.583333333333	0	20.0833333333333	0	17.75	0	27.5	17.6833333333334	0	0	29.8333333333333	136.166666666666	155.333333333334	93.5833333333333	23.95	15.9666666666667	1	36.3333333333333	978.030555555554	55.2	49.2916666666667	35.2666666666667	122	126.083333333333	75.75	21.4166666666667	38	6.25	64.6666666666665	64.2083333333335	4.5	104.083333333333	22.9	30.25	24.5	1022.85	65.5	16.125	20.8333333333333	1.91666666666666	30.75	0	0	8.95833333333335	25.5	0	1	0	0	108	32.5333333333333	0	0	16.5833333333333	63	54	0	125.75	45.25	0	0	0	0	0.5	0	0	18	3.625	0	0	0	31.25	0	0	0	0	0	13.5	0	0	0	0	448.45	30.25	446867.711111111
0159_AQ29_10037_20171116_ST	451010	418.5	0	34.375	0	1	0	31.5	8.25	0	0	51.9166666666665	24	34.25	28.8333333333333	6.5	7.41666666666665	0	54.4166666666665	983.680555555555	55.8	6.29166666666665	29.2166666666667	12	137.166666666667	84.5	41.6666666666667	0	6.5	0	1.16666666666666	0	90.0833333333335	41.25	0	0	84.0555555555555	47.25	10.0833333333333	41.5	0	1.5	0	0	0.666666666666665	0	0	0.416666666666667	0	0	18	15.05	0	0	0	0	0.5	1	33.25	12	0	0	1	0	0	0	0	2	2	0	0	0	35.75	0	0	0	0	0	0	0	0.5	0	0	12.5	0	448500.697222222
0159_AQ22_10408_20190725_ST	448684	480.666666666667	0	23.1666666666667	1	14.2	0	24.875	30.5	0	0	48.6666666666667	87.5	107	104.583333333333	15.75	10.3333333333333	0	50.25	1245.52777777778	63.3	23.8333333333333	20.7166666666667	66.75	182.625	69	32.875	9	25.75	2	5.33333333333335	2.5	75.1666666666665	21.45	0	0	194.222222222222	97.5	23.7083333333333	27.25	2	7.25	0	0	0.833333333333335	0	0	10.5	0	0	33	13.4833333333333	0	0	0.25	8.75	1.5	0	60.75	27.25	0	0	5.5	0	0	0	7.5	9	9.16666666666665	0	0	0	34	0	0	0	0	0	0	0	0.25	0	0	44.25	0	445221.766666667
0159_AA34_42325_20190102_ST	444312	404.583333333333	0	24	0.5	8.5	0	24.0833333333333	41.75	0	0	58.0833333333335	86.9166666666665	92.5	116.583333333333	6.25	6.66666666666665	0	37.9166666666667	1252.90277777778	52.2	44.5416666666667	17.1666666666667	98.5	199.083333333333	95.75	24.9166666666667	3	55.25	3	1.16666666666666	1	52	27.6666666666667	0.25	0.25	309.388888888889	147.416666666666	16.6666666666667	23.25	0.25	0.25	0	0	0.166666666666666	0	0	0.5	0	0	15	11.8833333333334	0	0	0	10	5	0	81	12.25	0	0	0.5	0	0	0	0.833333333333335	2.5	20	0	0	0	24.5	0	0	0	0	0	0	0	0	0	0	114.166666666667	0.25	440679.25
0159_AA34_42005_20180409_ST	442862	339.75	0	22.3333333333333	2	12.05	0	22.25	41.25	0	0	65.3333333333335	102.25	81.25	166.833333333333	16	13.1666666666667	0	60.0833333333335	1267.83333333333	75.8	39.4916666666667	25.2833333333333	53.5833333333335	203.416666666667	78.75	42.4166666666667	2	42	0.75	4.66666666666667	0	88.0833333333335	35	0	0	317.833333333333	94.75	49.8333333333333	19	2.25	14.5	0	0	2.66666666666667	0	0	1.5	0	0	20	17.2583333333334	0	0	3.375	8	2.75	7	101.25	51.5	0	0	0	0	0	0	6.58333333333335	6.75	7	0	0	0	38.25	0	0	0	0	0	2	0	0	0	0	93.4166666666667	0	439090.908333333
0159_AA34_42302_20181203_ST	442417	360.833333333333	0	28.2083333333333	0	13.3	0	26.2916666666667	29.1666666666667	0	0	51.8333333333335	64.5	73.5	108.333333333333	4.25	8.08333333333335	1.25	48.3333333333333	1249.2	63.45	30.875	22.6583333333333	50.5	187.488095238095	68	31.8333333333333	2	43.5	2	4.83333333333333	2	58.1666666666665	20.75	0	0	107.361111111111	89.75	18.125	31	1.25	0.5	0	0	2.83333333333333	0	0	0	0	0	9	11.0166666666666	0	0	0.25	4	3.5	0	58.25	9.5	0	0	0	0	0	0	3.75	3	16.1666666666667	0	0	0	35.75	0	0	0	0	0	0	0.111111111111111	0	0	0	32.8333333333333	0	439323.91468254
