sample_id	total	oxidoreductase_complex	glycine_cleavage_complex	ribonucleoside_diphosphate_reductase_complex	nitrate_reductase_complex	formate_dehydrogenase_complex	glycerol_3_phosphate_dehydrogenase_complex	glycolate_oxidase_complex	ferredoxin_hydrogenase_complex	photosystem_II_oxygen_evolving_complex	procollagen_proline_4_dioxygenase_complex	nitrogenase_complex	glycine_reductase_complex	NADH_dehydrogenase_complex	sarcosine_oxidase_complex	dihydrolipoyl_dehydrogenase_complex	isocitrate_dehydrogenase_complex__NAD__	electron_transfer_flavoprotein_complex	pyruvate_dehydrogenase_complex	respiratory_chain_complex_III	succinate_dehydrogenase_complex	catalase_complex	GMP_reductase_complex	superoxide_dismutase_complex	ferroxidase_complex	Remaining
0159_AB10_26254_20181210_ST	1644450	0	219	5	6	192	1244.66666666667	0	2	0	0	0.5	114	72.0833333333333	0	0	0	0	99.5	0.125	0	0	1	0	0	1642494.125
0159_AB10_26269_20181101_ST	1635025	0	283.5	109	20.8333333333333	136.666666666667	1526.16666666667	43	19.75	0	0	0	155	54.5	0	1.875	5	0	43.75	3.125	0	0	1	0	27.3333333333333	1632594.5
0159_AY44_33280_20191213_ST	1634008	0	180.5	13	23	165.166666666667	1426.66666666667	0	22.5	15.5	0	0.5	24	56.8333333333335	0	2.25	0.125	0	54.5	0	0.25	0	6	0	9	1632008.20833333
0159_AB10_26406_20190116_ST	1632519	0	260.25	101	47.5	169.5	1557	1	105.5	0	0	5	70	43.9166666666667	0	3.625	0.25	0	140.25	0	0	0	45	0	27.3333333333333	1629941.875
0159_AN38_59010_20180102_ST	1630677	0	286.5	86	257.833333333333	526.833333333333	1803.83333333333	29	72.5	0	0	0	64	83.4999999999998	0	31.125	0	0	185.25	0	5.25	0	68	0	17	1627160.375
0159_AY44_33283_20191212_ST	1628962	0	174.5	59	119.666666666667	409.75	1746	12	31.25	3.75	0	0.5	172	24.6666666666667	0	10.2083333333333	0.125	0	115.25	0.375	1	0	22	0	25.3333333333333	1626034.625
0159_AB10_103250_20181203_ST	1626361	0	175.5	79	19.6666666666667	196.333333333333	1552.83333333333	0	18.75	0	0	0	64	36.9166666666667	0	2.5	0	0	81.5	0.75	0	0	13	0	11.3333333333333	1624108.91666667
0159_AJ09_750026_20191016_ST	1619998	0	151	114.5	10	211.166666666667	1622.16666666667	0	21.5	21	0	1	98	14.25	0	0.375	0.5	0	57.5	0.125	0	0	11	0	70.6666666666667	1617593.25
0159_AP39_21133_20180203_ST	1618190	0	210.25	30.5	84.1666666666667	149.833333333333	1509.83333333333	0	36.75	7.5	0	0.5	50	70.3333333333333	0	10.75	0	0	136.75	0.125	0	0	21	0	22.3333333333333	1615849.375
0159_AS41_40087_20190717_ST	1612955	0	266	0	2.5	110.5	1448.33333333333	0	0.5	0.5	0	0	71	40.5833333333333	0	1.375	0.75	0	94	0	0	0	1	0	0.333333333333333	1610917.625
0159_AB18_105120_20191018_ST	1599829	0	165	27	16	153.333333333333	1328.33333333333	2	11.75	5	0	0	83	30.9166666666667	0	0.5	0.25	0	112.75	0	0	0	8	0	10.6666666666667	1597874.5
0159_AP39_21144_20180121_ST	1592847	0	268.5	17	102.166666666667	272.916666666667	1442.5	21	33	0.25	0	0	52	53	0	6.875	1.375	0	120	1.125	0.5	0	19	0	3.33333333333333	1590432.45833333
0159_AQ22_10401_20171013_ST	1586735	0	322	55	3	31	1742	0	147.5	0	0	0	207	136.833333333333	0	40.75	0	0	189	0	0.25	0	36	0	27.6666666666667	1583797
0159_AY44_33265_20191106_ST	1584695	0.5	274.5	12	7	461.833333333333	1500.66666666667	1.5	14.5	2.75	0	0	81	5.91666666666667	0	1.5	3.25	0	267	0	0	0	9	0	16.6666666666667	1582035.41666667
0159_AJ09_760049_20191008_ST	1575962	0.5	262.75	50	65.5	205.083333333333	1474.5	13	26	0	0	0	26	43.0833333333333	0	9.35416666666667	0.5	0	131.375	0.25	1	0	19	0	15	1573619.10416667
0159_BE31_82021_20191230_ST	1575533	0	184.5	117.5	735	1302.66666666667	1872.33333333333	53	71.75	0	0	0	33	63.8333333333333	0	30.5833333333333	0.375	0	461	0.125	10.5	0	153.5	0	31.6666666666667	1570411.66666667
0159_AY44_33261_20191002_ST	1573935	0	156.25	29	9.33333333333333	379	1577.83333333333	6	14.75	0	0	0	55	7.5	0	0.0625	0.125	0	26.625	0.375	0	0	13	0	19	1571641.14583333
0159_AP39_21010_20171118_ST	1568108	0	202.5	3	4.33333333333333	115.5	1183.16666666667	1	37.5	0.25	0	0	73	61.2500000000002	0	12.5	0	0	108.5	0.25	0.25	0	1	0	13.3333333333333	1566290.66666667
0159_AJ09_750044_20191116_ST	1551638	0	225	24	17	172	1707.16666666667	0	39.75	0	0	0	91	20.25	0	1	0.75	0	40	0.25	0	0	19	0	3.33333333333333	1549277.5
0159_AQ29_10004_20170630_ST	1551105	0	228	7.5	22.5	188	2080	12	8	0	0	0	203	13.5	0	1.125	0.25	0	253	0	0	0	53	0	3.33333333333333	1548031.79166667
0159_AA34_42471_20190830_ST	1541133	0	154	1304	2924.83333333333	1980.5	2412.83333333333	7	372.25	0	0	0	15	44.6666666666667	0	86.625	0	0	1132.75	0.25	12.5	0	709	0	391	1529585.79166667
0159_AV42_66170_20190905_ST	1530536	0	227.25	109	232.666666666667	484.333333333333	1588.33333333333	34	63.75	0.5	0	0	22	57	0	28.1875	0.125	0	198.625	0	5.25	0	50	0	93	1527341.97916667
0159_AA34_42461_20190814_ST	1524043	0	172	216.5	1383	2444.08333333333	1843.5	1	11	0	0	0	211	75.3333333333333	0	52.4583333333333	0	0	779.25	0	19	0	167	0	52	1516615.875
0159_AA34_42487_20190921_ST	1516305	0	204.5	158.5	880	1498.75	1614.33333333333	29	115.25	0	0	33	11	87.5	0	76.375	0	0	470.75	0.25	10	0	191	0	166.333333333333	1510758.45833333
0159_AY44_33305_20200110_ST	1515212	0.5	173	18.5	15.8333333333333	103	1491.66666666667	3	12.5	1.75	0	0	152	16.25	0	1.70833333333333	0.875	0	165.25	0	0	0	0	0	0.333333333333333	1513055.83333333
0159_AY44_33285_20191118_ST	1506391	0	107	35	70	381.833333333333	1375	0	20	5.5	0	0	118	27.0833333333333	0	2.25	0	0	35	1.125	0	0	18	0	27.3333333333333	1504167.875
0159_AZ03_32093_20191209_ST	1500172	0	168.5	31	44.8333333333333	123.5	1540.66666666667	4	22.75	0	0	0	44	33.1666666666667	0	2.375	0.25	0	93.75	0.75	0	0	8	0	18	1498036.45833333
0159_AZ03_32052_20190827_STHS	1498628	0	276	145	417.5	1350.58333333333	1489.83333333333	2	8	0	0	2	50	63.3333333333333	0	43.25	0	0	544.5	0	17.25	0	158	0	41.2777777777777	1494019.47222222
0159_AP39_21014_20171107_ST	1495923	0	143	1	22.8333333333333	159	1497.5	2	26.75	0.75	0	1	103	45.3333333333333	0	9.625	1.75	0	110	0	0	0	2	0	4.66666666666667	1493792.79166667
0159_AB10_101585_20180920_ST	1495169	1	242	39	63.1666666666667	153.166666666667	1452.83333333333	0	37.75	0.25	0	2	143	31	0	16.25	0.25	0	184	0.25	0	0	16.5	0	11.6666666666667	1492774.91666667
0159_AY44_33272_20191114_ST	1494415	0	114	2	69.3333333333333	248.75	2339	3	21	0	0	0	301	11.1666666666667	0	4.625	1	0	75.5	0	0.25	0	15	0	1.33333333333333	1491208.04166667
0159_AJ09_750005_20190925_ST	1492400	0	135	5	19.8333333333333	185.333333333333	1303.5	2	9.5	9.25	0	0	84	37	0	4.375	0.25	0	50.5	0	0	0	2	0	10	1490542.45833333
0159_AQ29_10077_20180415_ST	1491723	0	97	1	5.83333333333333	66	2778.16666666667	1	40.75	0	0	0	21	17.0833333333333	0	13.25	0.25	0	75	0.125	0	0	8	0	4.33333333333333	1488594.20833333
0159_AP39_21033_20171106_ST	1491336	0	153.5	19	56.6666666666667	153.833333333333	1111.5	24	8	1.75	0	0	30	22.7916666666667	0	6.5	1.33333333333333	0	101.75	2.875	0	0	15	0	0	1489627.5
0159_AZ03_32054_20190917_STLS	1484017	0	104	3	46	183.166666666667	1575.33333333333	1	23.75	0	0	0	32	18.5	0	1.125	0.625	0	54.25	0.875	0.75	0	18	0	0.666666666666667	1481953.95833333
0159_AS41_40071_20190501_ST	1473425	0	208.75	10	21.1666666666667	148.666666666667	1579.83333333333	3	56.5	0.25	0	0	43	29.1666666666667	0	14.5	0.25	0	247	0.375	0	0	3	0	1	1471058.54166667
0159_AA34_42489_20190928_ST	1465893	0	176	966	3641.83333333333	4629.25	2729.5	36	269	0	0	0	187	153.583333333333	0	145.5	0	0	1150	0	33.5	0	715	0	178	1450882.83333333
0159_AB10_26137_20180827_ST	1458302	0	154	4	34.1666666666667	95.5	1146	1	10	0.25	0	0	43	37.4166666666667	0	4.25	0.375	0	62	0	0	0	12	0	1.33333333333333	1456696.70833333
0159_AB10_26267_20190116_ST	1453156	0	190	9	3.83333333333333	166	1113.16666666667	0	31.25	0.75	0	0	34	37.5833333333333	0	2.625	0.25	0	37	0.125	0	0	15	0	6	1451509.41666667
0159_AP39_21131_20180213_ST	1452528	0	140	122.5	84.1666666666667	245.333333333333	1283.5	1	6	0.5	0	0	156	58.0833333333333	0	1	0.25	0	212.5	0	0	0	148	0	5.66666666666667	1450063.5
0159_AB10_26420_20190311_ST	1448023	0.5	277	20	63.3333333333333	134.666666666667	1404.5	0	39.25	1	0	0.5	228	27.1666666666667	0	6.875	0.375	0	233.25	0.125	0.5	0	13	0	15.3333333333333	1445557.625
0159_AP39_21027_20171120_ST	1445714	0	239	124	61.8333333333333	80.3333333333333	1040.33333333333	0	13.5	0	0	0	68	66.4166666666667	0	2.25	0	0	21.5	0	0	0	14	0	6	1443976.83333333
0159_AP39_21403_20180907_ST_E21	1434601	0	240.5	13.5	36.6666666666667	193.416666666667	1317.83333333333	2	51	0	0	0	126	31.5	0	20.5833333333333	0	0	274.25	0.375	0.25	0	14	0	13	1432266.125
0159_AB10_26298_20181218_ST	1432885	0	204	49	191.166666666667	396.333333333333	1332.33333333333	0	5.75	4	0	40.5	55	39.8333333333333	0	12.25	0.5	0	204	0	10.3333333333333	0	48	0	9	1430283
0159_AQ29_10104_20180715_ST	1422306	0.5	209.25	5	42.8333333333333	108.166666666667	1446	5	28	0.5	0	0	44	85.9166666666667	0	9.625	0.125	0	80.5	0.125	0	0	9	0	0.666666666666667	1420230.79166667
0159_AZ03_32051_20190819_STHS	1419821	0	238	18.5	155.833333333333	314.833333333333	1166.5	0	28.25	0	0	0	99	41.4166666666667	0	7.58333333333333	0.375	0	211.75	0.125	0.25	0	29	0	7.66666666666667	1417501.91666667
0159_AP39_21210_20180228_ST	1407694	0	126	31.5	36.1666666666667	158.833333333333	1065	0	9	3.5	0	0.5	42	17.0833333333333	0	1.375	0.5	0	24.25	0.125	0.5	0	1	0	18	1406158.66666667
0159_AK37_71037_20181003_ST	1406536	0	200	54	57.6666666666667	215.75	1435.83333333333	0	27.5	3.25	0	1.5	52	34.5833333333333	0	13.625	0.75	0	192.5	0.125	1.25	0	8	0	1.66666666666667	1404236
0159_AP39_21356_20180515_ST_E21	1403239	0	206	91.5	78.3333333333333	214.916666666667	1306.33333333333	1	42.25	0	0	0	165	51.9166666666667	0	4.5	0	0	119.25	0	1	0	30	0	36	1400891
0159_BC12_41004_20171127_ST	1396914	0	220.75	17	46.8333333333333	174	1158.5	0	44	1	0	0	42	49.8333333333333	0	25.125	0.5	0	81	0.875	0	0	11	0	5.66666666666667	1395035.91666667
0159_AK37_71012_20180504_ST	1384613	0	263	32	160	221.166666666667	1318.33333333333	11	29.5	0	0	0	96	57.8333333333332	0	11.5	1.625	0	109.5	1.125	1.5	0	42	0	14	1382242.91666667
0159_AY44_33252_20190930_ST	1381137	0	238.75	54	70.6666666666667	240.333333333333	1471.66666666667	16	59	0	0	1.5	82	59.1666666666668	0	6.5625	2.5	0	139.375	0.625	0.5	0	37	0	6.66666666666667	1378650.6875
0159_AP39_21040_20171006_ST	1372572	0.5	249.75	201	1364.33333333333	2606	1953.83333333333	56	128.5	1.25	0	6.5	58	119.25	0	98.1875	0	0	1172.875	0.375	35.25	0	298	0	60.6666666666667	1364161.72916667
0159_AP39_21167_20171214_ST	1368652	0	239	254.5	1425.33333333333	1918.91666666667	1812.83333333333	131	257.25	0	0	4	234	69.8333333333333	0	151.541666666667	0.25	0	578.25	0.25	19	0	290	0	64.2777777777777	1361201.76388889
0159_AB10_26118_20180813_ST	1361964	0	149.5	24.5	17.5	121.5	1401.33333333333	6	10.75	1	0	0.5	56	23.8333333333333	0	3.125	0.5	0	120.5	0.375	0	0	9	0	5	1360013.08333333
0159_AS41_40088_20191004_ST	1357709	0	54.5	31	16.6666666666667	132.166666666667	2838.83333333333	7	30.5	0	0	0	23	18.0833333333333	0	2.75	0.25	0	40.5	2	1.25	0	107	0	9.33333333333333	1354394.16666667
0159_AA34_42117_20180619_ST	1339178	0	159.5	4	6.33333333333333	249.5	997.5	0	10.25	0.5	0	0	168	83.5000000000002	0	0.75	0	0	66.5	0.5	0.25	0	28	0	2.33333333333333	1337400.58333333
0159_AY44_33260_20191106_ST	1333069	0	224	6	17.1666666666667	289	1362.33333333333	2	14.25	0	0	0	93	7.50000000000002	0	3.875	1.125	0	375.25	0.125	0	0	6	0	3.33333333333333	1330664.04166667
0159_AQ29_10042_20171130_ST	1329470	0	166	15	105.666666666667	38	1193.5	0	141.25	0	0	0	85	52	0	37.75	0	0	141	0	0	0	15	0	1.33333333333333	1327478.5
0159_AB10_106685_20190116_ST	1322929	0	201	10	22.5	148.666666666667	1059.83333333333	0	4.75	8.25	0	0	34	63.5	0	3.5	0.125	0	60	0.125	0	0	3	0	26	1321283.75
0159_AB10_101383_20190318_ST	1319102	0.5	131	21.5	0	85.8333333333333	980.5	0	11.25	0	0	0	51	39	0	0.875	0	0	102.25	0	0	0	1	0	17	1317660.29166667
0159_BC12_41001_20171018_ST	1316868	0	169.5	61	16	144	1256.83333333333	9	34.5	0	0	0	74	40.0833333333333	0	0.375	0.125	0	91	0.375	0	0	22	0	1	1314948.20833333
0159_AK37_71041_20181122_ST	1315430	0	263.5	86.5	40.8333333333333	409.5	1251.83333333333	9	41.5	2.25	0	0	123	22.5	0	8.375	1.625	0	279.25	0.375	0	0	4	0	22	1312863.95833333
0159_AA34_42183_20180730_ST	1309744	0	142	338.5	1294.33333333333	2151.41666666667	1791.5	53	207.25	0	0	0.5	73	73.8333333333333	0	119.208333333333	0.125	0	616.25	0	21.25	0	294	0	389.333333333333	1302178.5
0159_AB10_100707_20181102_ST	1307833	0	107.5	103	266	251.666666666667	1654.66666666667	4	44.25	0	0	0	91	11.25	0	4.75	0.25	0	21	0.25	0	0	65	0	8	1305200.41666667
0159_BA21_18022_20171205_ST	1294819	0	202	0	9.66666666666667	38.1666666666667	903.333333333333	3	21	0	0	0	229	63.5833333333335	0	0	0.25	0	117.5	0	0.25	0	17	0	0	1293214.25
0159_AA34_42460_20191014_ST	1284171	0	263	116.5	815.666666666667	1177.58333333333	1666.5	33	127.75	0	0	2	137	48.8333333333333	0	70.875	0	0	400.75	0	13.5	0	128	0	45	1279125.04166667
0159_AK37_71025_20181010_ST	1281993	0	269.5	9	8.83333333333333	122.5	1422.33333333333	0	73	0.5	0	0.5	164	63.25	0	24.5	0.5	0	153.166666666667	0.5	0	0	11	0	0.333333333333333	1279669.58333333
0159_AA34_42090_20180515_ST	1281859	0	115.25	69	208.833333333333	188.166666666667	1044.66666666667	5	21	0	0	0	265	28.8333333333333	0	4.6875	0	0	46.375	1.75	2	0	35	0	14.6666666666667	1279808.77083333
0159_AY44_33186_20190530_ST	1281049	0	206.25	2.5	39.5	173.5	1339.83333333333	0	65.5	2	0	0.5	111	46.8333333333333	0	25.5	0.375	0	282.25	0.5	0	0	2	0	2	1278748.95833333
0159_AZ03_32051_20190819_STLS	1277296	1	233.5	20	152.666666666667	314.416666666667	992.5	0	24.5	0.25	0	1	88	33.3333333333333	0	9.125	0.25	0	219.25	0.25	1.25	0	23	0	6.66666666666667	1275175.04166667
0159_AA34_42146_20180730_ST	1268089	0	85	59	52.3333333333333	256.333333333333	1446.33333333333	0	20.5	5.25	0	0	27	13.1666666666667	0	0.75	0	0	102.75	0.75	0	0	26	0	32	1265961.83333333
0159_AZ03_32018_20180723_STHS	1263769	0	192	19	74.5	234	1293.83333333333	21	25.75	2	0	0.5	52	16.5	0	14.5833333333333	0.625	0	146.5	0	1.25	0	25	0	12	1261637.95833333
0159_AZ03_32052_20190827_STLS	1228323	0	219.5	125	299.5	1033.91666666667	1234.83333333333	3	9	0	0	1	41	48.75	0	36.25	0	0	396.25	0	10.75	0	123	0	29.6666666666667	1224711.58333333
0159_AA34_42423_20190503_ST	1225186	0	140	36	323.333333333333	277.916666666667	893	3	29.75	0	0	0	395	32.9166666666667	0	19.75	0	0	56	0	2.25	0	63	0	12.6666666666667	1222901.41666667
0159_AZ03_32055_20190830_STHS	1201025	0	168.5	6	24.3333333333333	97	967.5	3	18.75	0.25	0	0.5	27	26.8333333333333	0	6.25	0.25	0	208	0	0	0	4	0	7	1199459.83333333
0159_AA34_42236_20181116_ST	1194742	0	209.5	42	134.666666666667	421.666666666667	809.5	3	30	0	0	9.5	149	28.25	0	16.125	0	0	159.25	0	4.25	0.2	31	0	44.3333333333333	1192649.75833333
0159_AB18_26471_20190911_ST	1192753	0	212.75	66	34.3333333333333	89.5	1219.66666666667	0	10.75	0	0	0.5	84	28.8333333333333	0	5.3125	0.25	0	25.625	0	0	0	8	0	56.6666666666667	1190910.8125
0159_AN38_59050_20181119_ST	1182602	0	152	19	44.5	56	949	0	19.5	0	0	0	28	47.9166666666667	0	4	0	0	103.25	0	0	0	14	0	5	1181159.83333333
0159_BE31_82033_20191106_ST	1174569	0	136.5	4	17.1666666666667	88.3333333333333	936.5	1	18.75	0	0	0	31	43.1666666666667	0	7.75	0.125	0	126	0.25	0	0	8	0	7.66666666666667	1173142.79166667
0159_AV42_66207_20190915_ST	1174448	0	142	18	80.3333333333333	334.083333333333	1078	7	19.25	0.5	0	0	50	14	0	8.70833333333333	0	0	196	0	0.75	0	21	0	25.3333333333333	1172453.04166667
0159_AB10_26098_20180626_ST	1169901	0	215	15	27.3333333333333	66	1136	0	11.25	0	0	0	131	50.3333333333333	0	4.25	0	0	42.25	0	0	0	8	0	11.3333333333333	1168183.25
0159_AY44_33271_20191119_ST	1167268	0.5	166.75	3	39	249	1354.33333333333	4	20.25	7.5	0	0	76	14.75	0	0.770833333333332	0.125	0	102.125	0.375	0	0	1	0	2.33333333333333	1165226.1875
0159_AB18_26436_20191018_ST	1162795	0	54.25	8	76	168.5	1056.33333333333	0	9.25	0	0	0	53	9.74999999999998	0	3.8125	0.875	0	24.125	0	0	0	29	0	2	1161300.10416667
0159_AJ09_750030_20190922_ST	1159288	0.5	182	18	12.5	90.6666666666667	1118.16666666667	0	20.25	2.75	0	0	81	27.4166666666667	0	4.25	0.375	0	145	0.125	0	0	5	0	8.66666666666667	1157571.33333333
0159_AA34_42295_20181127_ST	1156205	0	58	8	22.5	100	1247.5	0	5.75	0	0	0	162	14.8333333333333	0	1	0	0	22	0	0	0	11	0	11.6666666666667	1154540.75
0159_AY44_33281_20191203_ST	1151585	0	227	2	14.1666666666667	75.3333333333333	1248.5	1	17.5	0	0	1.5	44	24.5416666666667	0	1.125	0	0	32	0	0	0	3	0	1.66666666666667	1149891.66666667
0159_AQ22_10435_20191009_ST	1150998	0	151	3	34.6666666666667	29.1666666666667	853	0	39	0	0	0	64	85.2500000000002	0	1.25	0	0	47	0	0	0	6	0	2	1149682.66666667
0159_AB10_26721_20201210_ST	1142654	0	108	1	7	120.5	1358.33333333333	1	13.25	3.5	0	0	62	3.83333333333333	0	0.75	0.75	0	62.5	0.125	0	0	5	0	29	1140877.45833333
0159_AK37_71069_20190718_ST	1128552	0	222	54.5	98.1666666666667	386.083333333333	1251.16666666667	2	97	0	0	0	115	38.8333333333333	0	33.875	0.5	0	312	0.25	1.75	0	20	0	4.33333333333333	1125914.54166667
0159_AB18_102750_20191024_ST	1119710	0	108.5	134	18.1666666666667	123	1097.83333333333	0	9	0	0	1.5	96	48.4166666666667	0	0.625	0	0	81.25	0	0	0	6	0	14	1117971.70833333
0159_AQ29_10072_20180330_ST	1116795	0	118	7.5	18.1666666666667	54.5	1485.5	0	21.25	0	0	0	39	25.1666666666667	0	0.25	0	0	23	0	0	0	18	0	4	1114980.66666667
0159_AA34_42492_20191121_ST	1114648	0	472	669	1408.33333333333	723.25	2531	5	350.5	0	0	22	394	27.6666666666667	0	33.375	0	0	375.75	0	7	0	488	0	65.3333333333333	1107075.79166667
0159_AB10_26213_20181121_ST	1113117	0	114.25	43.5	41.1666666666667	130.166666666667	1259.5	3	58.75	7.5	0	0	51	13.8333333333333	0	1.3125	0.625	0	80.125	0	2	0	20	0	25	1111265.27083333
0159_AB10_26036_20180417_ST	1110092	0	188	13	74.6666666666667	219.583333333333	1279.5	11	29.75	0.25	0	0	189	9.08333333333333	0	16.0416666666667	0.375	0	122.25	0.375	0.75	0	16	0	7	1107915.375
0159_AB10_26364_20190311_ST	1106363	0	193	0	32.5	72.5	975.333333333333	1	18.25	0.25	0	0	15	65	0	6.875	0.25	0	40	0.125	0	0	2	0	0.666666666666667	1104940.25
0159_BE31_82028_20191226_ST	1090547	0	162	10	129.833333333333	209.166666666667	1114.5	17	30.1666666666667	0	0	2	27	32.5	0	11.2083333333333	0	0	89.25	0.875	1	0	19	0	22	1088669.5
0159_AY44_33026_20171014_ST	1082178	0	154	0	1.33333333333333	109	1119.16666666667	0	33.25	0.25	0	0	76	31.5833333333333	0	5.125	0.125	0	94	0	0	0	14	0	0.333333333333333	1080539.83333333
0159_AB10_100722_20190318_ST	1081854	0	118.5	3	30.1666666666667	141.5	1470.16666666667	4	14.75	1	0	0.5	64	13.6666666666667	0	2.5	0.125	0	57	0.125	0	0	4	0	6.66666666666667	1079922.33333333
0159_AB10_26151_20180725_ST	1072273	0	132.25	9	7.83333333333333	99.5	942.333333333333	0	17.25	0	0	0	44	41.5	0	0.3125	0	0	54.125	0	0	0	8	0	3	1070913.89583333
0159_AQ29_10047_20180102_ST	1069681	0	130	29	298.166666666667	285.416666666667	1734.5	3	114	0	0	0	80	41.9166666666667	0	9.125	0	0	177.25	0.25	3.5	0	56	0	25	1066693.875
0159_AQ29_10093_20180612_ST	1067344	0	128	6.5	110.333333333333	63.5	1088	0	24.25	2	0	0	99	31.3333333333333	0	3.75	0	0	68	0	0.5	0	14	0	4	1065700.83333333
0159_AA34_42157_20180706_ST	1062387	0	125	8	22.5	69	828.5	5	9.5	0.25	0	0	73	27.3333333333333	0	2.25	1.25	0	16	0.875	0	0	4	0	6	1061188.54166667
0159_AB10_26296_20190103_ST	1059952	0	177	5	40	93.3333333333333	1015.66666666667	0	4.5	0	0	0.5	103	22.25	0	2	0	0	81.5	0.25	0.25	0	4	0	0.666666666666667	1058402.08333333
0159_AB10_26080_20180706_ST	1054698	0	150	59	138	282.75	1736.83333333333	13	55.25	0	0	0	25	15.6666666666667	0	7.625	0	0	82.5	0.25	2.5	0	32	0	6	1052091.625
0159_AB10_26064_20180516_ST	1049055	0	238.75	7	27	215.833333333333	1193	4	40.5	1	0	1	112	23.8333333333333	0	10.6458333333333	0	0	442.875	0.125	0	0	23.5	0	22.3333333333333	1046691.60416667
0159_AZ03_32054_20190917_STHS	1048185	0	81	2	23.1666666666667	122.166666666667	1131	5	13.5	0.25	0	0	17	12	0	2.75	0	0	44.5	0	0.5	0	14	0	1	1046715.16666667
0159_AA34_42504_20191031_ST	1044715	0	106	18.5	50.6666666666667	72.3333333333333	1144.5	2	11	0	0	0	29	17.0833333333333	0	1.875	0	0	18.25	0	0	0	7	0	19.3333333333333	1043217.45833333
0159_AK37_71026_20180902_ST	1039966	0	147	168	195.666666666667	370.333333333333	981	13	32.5	0.25	0	0	50	35.1666666666667	0	23.2083333333333	0	0	136.75	0	3	0	158	0	39.3333333333333	1037612.79166667
0159_AB10_103281_20180518_ST	1036988	0	147	62	4.16666666666667	117.5	1017.83333333333	0	8	0	0	0	48	8.33333333333332	0	0.25	0.25	0	32.25	0.5	0	0	18	0	74	1035449.91666667
0159_AQ29_10142_20190319_ST	1035122	0	24	1	47.6666666666667	25	2198.5	0	9.75	2.25	0	0	18	0.999999999999998	0	0	0	0	5	0	0.5	0	6	0	2	1032781.33333333
0159_AB18_26832_20210112_ST	1023234	0	66.25	19	9.16666666666667	272.5	916.666666666667	0	0.5	0	0	0	36	11.5833333333333	0	0.5625	0.125	0	3.125	0	0	0	3	0	23.3333333333333	1021872.1875
0159_AQ29_10088_20180605_ST	1019757	0	109	1	26.6666666666667	51.8333333333333	1338.5	0	45.25	4.5	0	0	140	15.8333333333333	0	9.75	0	0	64	0	0	0	23	0	0	1017927.66666667
0159_AA34_42441_20190629_ST	1017772	0	94	12.5	7	53.8333333333333	1131	0	23.75	0.25	0	0	44	47.1666666666667	0	0	0	0	45	0	0	0	8	0	7	1016298.5
0159_AQ29_10084_20180505_ST	1009709	0	119	19	203.833333333333	270.666666666667	1538.5	3	63	0	0	0	51	20.1666666666667	0	4.625	0	0	89.25	0.125	2	0	29	0	5	1007290.83333333
0159_BE31_82031_20200116_ST	1002626	0	151	7	70.1666666666667	147	600.833333333333	1	76.5	0	0	0	138	57.25	0	32.375	0	0	177	0	0.75	0	11	0	1.33333333333333	1001154.79166667
0159_AB10_30135_20181217_ST	1001224	0.5	140.5	7.5	37.1666666666667	71	1014.5	0	19.75	5	0	0	51	25.3333333333333	0	4	0	0	64.5	0	0.25	0	5	0	0	999778
0159_AK37_71064_20190705_ST	989348	0	225	177	225.666666666667	412.916666666667	992.333333333333	1	68	1.25	0	0	155	51.5	0	40.25	0.25	0	243.25	0.375	4	0	45	0	12.6666666666667	986692.541666667
0159_AK37_71070_20190824_ST	981917	0	148	77.5	55.5	187.333333333333	934.5	1	28.25	0	0	1	65	29.6666666666667	0	2.625	0.375	0	83.5	0	0	0	4	0	34.3333333333333	980264.416666666
0159_AJ09_750060_20191112_ST	981649	0	141	16	20	46.3333333333333	887.666666666667	0	2.25	0.25	0	0	130	11.5833333333333	0	1.625	0.25	0	71.5	0	0	0	4	0	6.66666666666667	980309.875
0159_AV42_66154_20190902_ST	980290	0	142.25	0	1	43.5	773.333333333333	0	15.5	1	0	1.5	122	18	0	8.375	1	0	117	0	0	0	0	0	2.33333333333333	979043.208333334
0159_AB18_101695_20191018_ST	979133.000000001	0	170.75	3	10.3333333333333	67.1666666666667	1042.66666666667	0	70.25	0	0	0	70	44.6666666666667	0	21.375	0.25	0	165.25	0.375	0	0	14	0	0.333333333333333	977452.583333334
0159_AQ29_10057_20180226_ST	972935	0	117.5	32	302.333333333333	461.5	1272.5	7	90	0	0	0	113	54.25	0	14.625	0	0	315.75	0	3.5	0	45	0	51	970055.041666666
0159_AP39_21037_20171123_ST	970983	0	135.5	0	37	52.3333333333333	899.666666666667	5	25.75	0.25	0	0	73	25.5	0	0.75	0	0	58.5	0	0.25	0	6	0	4.33333333333333	969659.166666667
0159_AB10_26303_20190125_ST	970690.999999999	0	110.5	23	40.5	104	930.833333333333	2	10.75	4	0	0.5	38	11.25	0	3.875	0.125	0	52.25	0	0.5	0	18	0	14.6666666666667	969326.249999999
0159_AA34_42122_20180605_ST	947399	0	66	15	23.8333333333333	133	1061.5	3	42	0	0	0	59	10.25	0	2.875	0	0	19.25	0	0	0	8	0	8	945947.291666667
0159_AV42_66140_20190602_ST	946294	0	99	20	27.1666666666667	154.833333333333	981.333333333333	2	25.25	0	0	0	26	16.5	0	0.583333333333332	1.5	0	42.5	0.5	0	0	1	0	0.333333333333333	944895.5
