sample_id	total	organonitrogen_compound_metabolic_process	sulfur_amino_acid_metabolic_process	allantoin_metabolic_process	aminoglycan_metabolic_process	N_acetylneuraminate_metabolic_process	peptide_metabolic_process	cellular_amino_acid_metabolic_process	cellular_modified_amino_acid_metabolic_process	sphingolipid_metabolic_process	biotin_metabolic_process	nucleobase_metabolic_process	nucleoside_metabolic_process	amine_metabolic_process	cyanate_metabolic_process	alkaloid_metabolic_process	s_triazine_compound_metabolic_process	taurine_metabolic_process	protein_metabolic_process	urea_metabolic_process	glucosinolate_metabolic_process	wybutosine_metabolic_process	tetrapyrrole_metabolic_process	kynurenic_acid_metabolic_process	ectoine_metabolic_process	indole_containing_compound_metabolic_process	pteridine_containing_compound_metabolic_process	flavin_containing_compound_metabolic_process	achromobactin_metabolic_process	molybdopterin_cofactor_metabolic_process	formamide_metabolic_process	creatinine_metabolic_process	phosphatidylcholine_metabolic_process	F420_0_metabolic_process	thiazole_metabolic_process	N_acylphosphatidylethanolamine_metabolic_process	purine_containing_compound_metabolic_process	pyridine_containing_compound_metabolic_process	pyrimidine_containing_compound_metabolic_process	primary_amino_compound_metabolic_process	organonitrogen_compound_catabolic_process	organonitrogen_compound_biosynthetic_process	Remaining
0159_AB18_26541_20190911_ST	3143097	1301.4	1589.07175925926	4.84166666666667	8593.42506613756	55.3125	6338.74375	53991.0337544092	1679.0214781746	675.820987654321	45.8482142857143	1303.77708333333	3772.13287037037	3069.43680555556	0	2.66666666666667	0	0	85513.4540242166	30.5416666666667	0	0	1725.96921296296	0	1.75	72.75	1265.94204695767	467.253472222222	0	74.1222222222223	301.638888888888	0.25	0	0	2.01388888888889	0	1747.72404140946	1593.06105324074	1352.97741512346	26.1666666666667	3439.27263117284	13434.404413764	2949625.17575308
0159_AB18_100802_20190911_ST	3139420	1762.31666666667	1597.87777777778	4.35	7628.76205357142	50.0520833333333	5252.51805555555	53836.5389329806	1501.65281746032	651.979938271605	51.3526785714286	1437.52604166667	3244.02268518518	2983.24861111111	0.333333333333333	1.33333333333333	0.0428571428571429	0	73325.6365740741	40.75	0	0	1800.41183862434	0	2.45	70.6374074074074	1201.71241732804	469.848611111111	0	115.005555555556	341.75	0.291666666666667	0.75	0	0.630555555555557	0	1806.18859623016	1692.15861111111	1358.32798335538	33.4375	3213.37885196208	13682.739122575	2960259.98684248
0159_AA34_42497_20191019_ST	3136971	1326.26666666667	1787.26319444444	5.35	7794.90241402115	40.9270833333333	5441.27824074074	57271.5224492945	1710.93036706349	569.936985596708	71.2053571428571	1597.7875	3374.99209104938	3246.88854166667	0.333333333333333	2	0.0857142857142857	0	68981.1265432098	17.7083333333333	0	0	1781.22407407407	0	0.8	79.0959722222222	1290.4535218254	502.901388888889	0	141.911111111111	226.027777777778	0.666666666666667	0	0	0.286111111111111	0	2001.47943176808	1691.52447916666	1465.21882109788	16.6875	3278.26519547325	14802.8931900353	2956451.0599436
0159_AB18_103908_20190628_ST	3125230	1526.36666666667	1432.10625	15	8625.26286375661	89.6041666666666	6601.78981481481	49153.87920194	1760.91708333333	1186.54938271605	73.9285714285714	1154.5625	3839.27469135802	3217.05798611111	0	0	0.0857142857142857	0	73806.2816358024	40.75	0	0	1741.72789351852	0	0.15	77.7641666666667	1259.42858796296	463.540972222222	0	82.8833333333333	577.555555555555	1.75	0	0	0.75	0	1564.10509182099	1447.24884259259	1057.54344135802	5.58333333333333	3602.34447089947	12270.7016380071	2948553.50614385
0159_AY44_33046_20171003_ST	3112919	1484.1	1467.23402777778	8.99999999999998	7730.64044312168	74.7239583333333	5447.83587962963	52763.4665718695	1766.12615079365	950.94341563786	80.9017857142857	1295.45	3800.20007716049	2911.04930555556	0	0.666666666666667	0.0428571428571429	0.05	76587.2554713805	14.2708333333333	0	0	1769.21278108466	0	0.1	75.7613888888889	1235.55911871693	475.6375	0	65.9833333333333	602	0.125	4.25	1.4	3.18333333333333	0	1624.97751586077	1545.99165509259	1147.95500900206	50.0625	3612.14937092486	12676.3797516779	2931644.31429797
0159_AC15_76048_20201027_ST	3109130	1830.15	1786.12916666667	4.025	7713.06904761905	41.1041666666667	5454.13518518519	57042.256404321	1536.56780257937	417.587962962963	46.2678571428571	1470.75639880952	2992.42060185185	3008.32502314815	3	0.666666666666667	0.0428571428571429	0.25	70990.0649029982	40.2291666666667	0	0	1780.73703703704	0	1.5	81.8425462962964	1252.84740410053	367.860277777778	0	111.4	368.916666666667	1.16666666666667	0.25	0	0.219444444444444	0	1838.92693338477	1648.38104166667	1402.43231426367	18.8541666666667	3037.77103174603	14257.0911046811	2928582.75515417
0159_AA34_42168_20190116_ST	3108550	1601.95	1310.2625	7.16666666666665	7818.52842261906	33.9114583333333	5020.54537037037	46783.514664903	1776.16712301587	1492.49845679012	63.5089285714286	1054.80729166667	5286.00216049383	2521.23217592593	1.66666666666667	1.33333333333333	0.0428571428571429	0	70199.751388889	42.875	0	0	1574.12673611111	0	0.1	57.9946296296297	1265.07900132275	405.130555555555	0	108.016666666667	368.777777777778	2.25	0	0	0.81111111111111	0	1498.52025797325	1325.75885416667	1042.86472993827	31.0625	3254.45382881393	12124.225175632	2940475.06370991
0159_AB10_26109_20180907_ST	3106290	1427.25	1400.07083333333	6.78333333333333	7489.72752976191	142.239583333333	6125.73726851852	47863.0566005291	1447.05696593915	1084.87037037037	55.75	1158.03869047619	2849.56350308642	2664.6900462963	0	1	0.0857142857142857	0	73485.9827932099	25.8125	0	0	1495.52858796296	0	0.05	62.0653703703703	1089.6296268739	370.055555555556	0	122.488888888889	399.638888888888	0.583333333333333	0	0	0.222222222222222	0	1572.66849074074	1492.53055555556	1091.23494929453	20.5	3235.63636518959	12122.9961078042	2935986.45532485
0159_AZ03_32086_20191018_ST	3096584	1479.45	1635.56296296296	17.6083333333333	8201.8707175926	47.0729166666666	4781.69884259259	56165.4977967372	1674.9530406746	444.16512345679	47.5044642857143	1675.06800595238	3163.57638888889	3112.05134259259	11.3333333333333	1.33333333333333	0	0.45	66980.9796186067	24.8541666666667	0	0	2002.13785548942	0.4	4.7	65.356462962963	1260.23512731481	337.34125	0	115.111111111111	308.166666666667	0.416666666666667	7	1.3	1.36666666666667	0	1825.25490920782	1573.3399537037	1554.80916170635	115.104166666667	3384.6070380291	14286.3140297986	2920276.00854633
0159_AA34_42177_20180806_ST	3090368	5680	1563.57222222222	77.3	6502.37488425925	136.645833333333	4189.21203703704	47594.3052248677	4001.50962301587	4.27932098765432	79.9017857142857	3085.9375	2634.26350308642	3331.67060185185	0	0	0	0	60447.0697751322	30.9375	0	0	2604.81631944444	0	0	62.8703703703703	723.773024140212	490.682638888889	0	273.35	2.88888888888888	0.0416666666666667	142.416666666666	0	4.95	0	1877.12899617872	1003.65159722222	1435.27715002205	570.604166666667	4728.49110725309	13241.7969878013	2923846.28060828
0159_AY44_33000_20171025_ST	3088764	2028.9	1648.04305555556	3.8	7911.15059523808	35.7239583333333	4776.63310185185	53747.1663571428	1397.81713955026	645.007716049383	46.0535714285714	1372.06770833333	2608.1462191358	3227.14555555556	0	1.33333333333333	0.0857142857142857	0	64288.8825617283	60.25	0	0	1890.46805555556	0	0.6	85.4962777777778	1225.51498567019	338.522916666667	0	121.9	250.166666666667	0.75	0	0	0	0	1749.84495627572	1612.46597222222	1336.65395447531	19.8541666666667	2990.04639373898	13732.9944249706	2919610.51464179
0159_AB18_26458_20190312_ST	3068596	1702.34285714286	1739.1625	4.90833333333333	7535.34996693122	38.6302083333334	5534.95925925926	53198.1597993827	1476.02459821429	743.996913580247	34.4910714285714	1480.32291666667	2756.29637345679	2764.60046296296	0.666666666666667	0.666666666666667	0.0857142857142857	0	65543.7481922398	54.4583333333333	0	0	1902.66631944444	0	0.75	75.0742592592592	1185.81900628307	408.549305555556	0	155.835317460318	248.583333333333	0.333333333333333	0.25	0	0.922222222222223	0	1812.50160639575	1541.5796875	1359.10035622428	21.5625	3023.02684744268	13934.4430512076	2898316.13202045
0159_AP39_21380_20180330_ST_E21	3067327	1361.05	1489.15069444444	4.39166666666666	7917.57063492063	32	5508.0875	49900.7456181658	1487.81471230159	929.654320987654	55.3303571428571	1240.00833333333	3043.08641975309	2842.25652777778	2.33333333333333	1.66666666666667	0.214285714285714	0	71276.4931496745	22.3333333333333	0	0	1446.8869212963	0	0.2	65.0881666666667	1160.20133101852	426.169444444444	0	68.6555555555554	480.805555555555	0.5	1.33333333333334	0.2	0.816666666666667	0	1612.70326252939	1525.82114583333	1211.77971615961	28.25	3281.34550110229	12156.6978832304	2896745.35796239
0159_AH05_15001_20171211_ST	3056902	1234.88333333333	1495.86458333333	9.91666666666665	8362.62061838624	35.9427083333334	6024.59050925926	51822.4454122575	1745.18812003968	839.814814814815	73.6875	1270.403125	3235.67939814815	2879.96284722222	0	0.333333333333333	0.0428571428571429	0	78585.8071097883	27.2708333333333	0	0	1907.26921296296	0	0.05	79.4918055555556	1296.37111441799	394.633333333333	0	104.966666666667	503.555555555555	2.70833333333333	0.75	0	0.825	0	1649.74509773663	1471.21203703703	1172.01851851852	30.8125	3537.47687665344	12656.1825123089	2874449.47766553
0159_AB10_26216_20180827_ST	3009732	1480.16666666667	1661.73564814815	8.23333333333335	7383.46400462962	44.228125	4883.72083333333	53760.6109065255	1642.80732804233	199.149691358025	38.0133928571429	1559.61770833333	2914.01388888889	3327.5257175926	10.6666666666667	2.33333333333333	0	0	64954.173478836	20.5625	0	0	1956.10572916667	0	10.7	71.9170462962964	1168.55161761464	435.488194444445	0	164.583333333333	398.847222222222	0.25	13.1666666666667	1.2	2.575	0	1832.22113859494	1552.7758912037	1387.27007991622	46.0416666666667	3023.57784755291	13959.1786478542	2839816.52669492
0159_AQ29_10017_20170918_ST	3001949	1159.65	1408.82777777778	4.15	7707.8150297619	27.9583333333333	5791.18726851852	51118.8566776896	1514.57662698413	806.034465020576	71.9910714285714	1038.18229166667	3362.61523919753	2865.00219907407	0	0.333333333333333	0.0857142857142857	1.35	73834.9289351851	31.2708333333333	0	0	1679.78043981482	0	0.15	67.7327314814814	1287.82609126984	506.821944444444	0	62.2	621.027777777778	0.916666666666667	0	0	1.08888888888889	0	1523.87266229424	1563.28003472222	1094.83391589506	48.6875	3573.59370829659	12212.9464550933	2826959.42538676
0159_AY44_33019_20170913_ST	2997732	1506.06666666667	1387.87361111111	7.94166666666667	7344.24024470898	37.0572916666667	5192.99189814815	47801.5042085538	1481.05866071428	690.512345679012	56.0089285714286	1269.86458333333	2791.26851851852	2824.91041666667	4	1	0.0857142857142857	0	65780.6834986773	38.8125	0	0	1775.54212962963	0	2.45	71.1744444444444	1156.21352513228	391.963194444445	0	140	352.888888888888	1.625	0.666666666666665	0	0.35	0	1632.13555676808	1395.0940625	1115.34523313492	19.7291666666667	3140.7581095679	12326.9890911596	2835993.19417703
0159_AA34_42129_20190318_ST	2985034	1656.26666666667	1453.18333333333	5.175	7590.41711309523	32.7083333333334	4992.61111111111	51364.0558201058	1633.71089285714	450.478909465021	67.3035714285714	1153.62202380952	3292.15756172839	2884.02013888889	0.666666666666667	4	0	0	71015.6113425927	22.9375	0	0	1688.14085648148	0	0.35	71.8002777777778	1185.62180059524	433.147222222222	0	88.6666666666667	481.277777777778	1.20833333333333	0	0	0.288888888888889	0	1652.8781252572	1405.18628472222	1192.39032738095	22.25	3261.03480838477	12738.8094944151	2813192.02315101
0159_AA34_42439_20190621_ST	2983575	3896.61666666667	1741.73564814815	57.3	6764.31896494709	95.1354166666669	4306.28958333333	51813.5134567901	3241.58685515873	292.100308641975	92.7008928571428	2521.77053571429	2952.86404320988	3522.14675925926	0	0	0.214285714285714	0	56043.1079695767	27.9791666666667	0	0	2753.9869212963	0	0	87.5071296296297	988.990079365078	436.106944444444	0	241.033333333333	164.972222222222	0.166666666666667	81.4166666666665	0	4.58333333333333	0	1853.17266431511	1216.95319444444	1403.97944444444	398.479166666667	4192.65941743827	14665.1862342005	2817716.42602818
0159_AQ29_10001_20170619_ST	2972469	450.583333333333	1904.47361111111	2.15	8115.38657407408	41.209375	6655.78842592593	57232.1544334215	1675.49552331349	922.655864197531	16.1875	1158.44107142857	3598.18711419753	3909.27002314815	0	0	0	0	80081.5332231041	5.22916666666667	0	0	968.654166666667	0	2.3	82.3389351851852	1318.40638434193	428.284722222222	0	65.6277777777777	134.916666666667	0	0.25	0	1.73611111111111	0	1728.0353127572	1557.96313657407	1186.72832010582	8.02083333333334	3207.5737808642	13160.8878966417	2782848.53071683
0159_AB10_26355_20190211_ST	2971301	1210.33333333333	1699.15833333333	7.75	7608.76638558202	57.8	4960.35694444444	54378.8022967372	1447.95244047619	405.345679012345	31.5	1605.17038690476	2999.8449845679	2697.18342592593	5.33333333333333	1.66666666666667	0	0	66387.4856481483	17.7916666666667	0	0	1846.43657407408	0	6.1	72.3923518518519	1286.53167162699	381.972777777778	0	102.094444444444	310.222222222222	0.875	0	11.8	0.1	0	1909.08443389918	1666.89167824074	1519.65097773369	31.4791666666667	2974.16144881687	13881.2979201573	2799777.66780736
0159_AB18_26337_20190206_ST	2953829	1784.76666666667	1638.90555555556	10.0666666666667	7497.28043981483	50.0677083333334	4871.90509259259	53688.3248919753	1496.59902777778	491.660493827161	48.4017857142857	1485.51979166667	3158.97854938272	2825.64826388889	1	1	0.0428571428571429	0.6	64526.9506172838	33.2083333333333	0	0	1839.08993055556	0	1.7	65.6981944444444	1186.29548611111	446.714583333333	0	116.122222222222	228.638888888888	0.541666666666667	0	0.9	0.244444444444444	0	1810.99073713992	1607.93943287037	1379.66060570988	35.5833333333333	3019.44301862875	13525.1065937316	2784953.4041203
0159_AB10_103180_20180801_ST	2947891	1763.56666666667	1668.29097222222	19.7208333333334	7501.62577711641	46.109375	5366.73773148149	54809.6479122575	1932.48342261905	281.231224279835	61.3642857142857	1520.34910714286	3551.17677469136	3324.53067129629	1.33333333333333	1.33333333333333	0.342857142857143	2	70025.1305555554	50.75	0	0	1974.67453703704	0	2.45	76.7689814814814	1311.25114087301	442.495833333333	0	101.472222222222	465.111111111112	0.833333333333333	6.66666666666665	7.3	2.15555555555556	0	1766.26925846316	1631.01855324074	1361.32431584362	310.354166666667	3581.05165252058	14653.318001482	2768268.75983698
0159_AP39_21406_20180531_ST_E21	2943525	1122	1629.11435185185	14.7583333333333	7165.34093364198	34.984375	5088.87083333333	57078.9255734862	1658.93380291005	294.842592592593	27.6294642857143	1659.59166666667	3153.47808641975	2405.12879629629	6.33333333333333	2.66666666666667	0.0428571428571429	0.55	65222.0653559404	13.875	0	0	1696.53564814815	0	11.1	65.709111111111	1264.63826058201	394.134583333333	0	160.894444444444	362	1.83333333333333	3.08333333333333	10.6	0.43611111111111	0	1922.64387184009	1645.6067824074	1483.94374316579	91.375	3294.80330930335	14152.8149310332	2770383.71551395
0159_AA34_42318_20190102_ST	2939657	1103.8	1728.17787698413	7.47500000000002	7711.28270502645	32.25	5477.08171296296	54959.8340017637	2042.87593253968	360.371913580247	83.8660714285714	1171.35535714286	3089.56763117284	3212.33810185185	1	1.66666666666667	0.3	0	67057.0749338624	28.3333333333333	0	0	2080.61354166666	0	0.05	92.7018148148148	1331.07241236772	479.940277777778	0	54.9	331.666666666667	1.66666666666667	2	0	0.594444444444443	0	1493.13909207819	1518.10152777778	1207.48334435626	224.25	3169.10788117284	13938.4841460905	2765662.5769458
0159_AP39_21020_20171127_ST	2937181	1349.61666666667	1506.03611111111	3.125	7244.88508597882	70.3541666666666	5040.71782407407	51207.4832980599	1480.5344890873	371.382716049383	62.5803571428571	1209.55208333333	3062.39552469136	3224.65185185185	0	0	0	0	69167.6900462963	18.7430555555556	0	0	1782.29525462963	0.0333333333333333	0	67.7167592592592	1205.05997023809	464.35	0	109.705555555556	485.833333333333	0.416666666666667	0	0	0.477777777777777	0	1579.46526980453	1397.76255787037	1189.71754243827	32.25	3140.01476851852	12600.2945168283	2768105.85841718
0159_AB18_30364_20190723_ST	2925496	1174.15	1353.33194444444	4.625	7034.78411044974	109.640625	5603.93657407408	46906.0767971781	1476.17075562169	623.902777777778	56.9375	1092.90520833333	3116.51118827161	2748.01888888889	0.333333333333333	1.66666666666667	0.214285714285714	0	73114.769378307	17.1666666666667	0	0	1359.13472222222	0	0.35	67.7567222222222	1085.71192680776	431.240277777778	0	61.1000000000001	455.388888888888	0.916666666666667	0.5	0.5	1.42222222222222	0	1459.1283598251	1424.14652777778	1040.09135802469	21.2708333333333	3262.13944477513	11389.1006870958	2759000.95966163
0159_AA34_42165_20180723_ST	2918847	1437.41666666667	1308.46041666667	9.41666666666668	7329.9478174603	34.2864583333333	4992.71018518518	46650.7280180776	1314.00418650794	425.471193415638	51.2857142857143	1174.14791666667	2704.52496141975	2336.37997685185	0	0.333333333333333	0.0428571428571429	0	73959.537037037	26.5208333333333	0	0	1645.53414351852	0	0.1	55.595787037037	1051.77919973545	352.435416666667	0	101.15	365.055555555555	1.91666666666667	1	0	0.341666666666667	0	1515.04683359054	1432.81684027778	1200.53466049383	23.7916666666667	3143.26021127278	11369.2808381099	2752832.14627469
0159_AB10_26152_20180803_ST	2875436	1152.28333333333	1469.14027777778	5.00833333333333	7097.34586640212	62.8270833333333	5092.02546296296	49688.9742217813	1483.63100033069	810.421296296296	50.7321428571429	1369.62038690476	3104.69660493827	2434.45775462963	0	1.33333333333333	0.0428571428571429	0	67721.4662808643	32.4791666666667	0	0	1721.02776124339	0	1.2	57.2263425925925	1299.82554839065	426.131944444445	0	69.2833333333333	410.097222222222	0.5	0	4.6	1.36666666666667	0	1708.50257990398	1498.16711805556	1238.45174290858	89.125	3118.81056106702	12468.2815164487	2709746.91725983
0159_AB10_26220_20180907_ST	2869052	1435.4	1325.14166666667	3.21666666666667	7189.29317129629	100.067708333333	5069.46944444444	45919.5619642857	1378.59999007937	686.276234567901	54.9196428571429	1139.05431547619	2730.77372685185	2797.84537037037	0	0	0	0	66257.1760141095	18.7291666666667	0	0	1780.18449074074	0	0	66.7540740740741	1095.67562003968	429.15	0	139.25	366.861111111112	0.458333333333333	0.5	0	0.63611111111111	0	1529.06080864198	1300.72378472222	1027.60751488095	7.77083333333333	3057.45205246913	11791.540338955	2710352.84984392
0159_AP39_21104_20180817_ST	2863945	2412.01666666667	1686.48148148148	15.325	7047.08578042328	45.2708333333333	4862.69953703704	52833.1872301587	1917.01537202381	516.729938271605	49.7321428571429	1634.478125	2871.11396604938	3402.95620370371	18	1.33333333333333	0	0.6	61933.7914021165	39.2916666666667	0	0	1871.68159722222	0	0.15	77.6192870370371	1204.00634093915	396.283333333333	0	92.8666666666668	347.472222222222	0.458333333333333	20.6666666666667	15.9	2.025	0	1761.80102278072	1601.25940972222	1318.67287323633	156.625	3233.50454739859	13618.3605091123	2696938.53851121
0159_AQ22_10445_20191107_ST	2853841	763.833333333333	1767.06805555556	1.8	7579.68596230159	42.6510416666667	5871.71319444444	52377.2122354497	1586.60882936508	401.050925925926	25.4285714285714	1145.47291666667	3518.79938271605	3467.74351851852	0	0.666666666666667	0	0	73153.5326609346	10.4583333333333	0	0	1232.6337962963	0	3.9	73.5725925925925	1223.22160218254	428.554166666666	0	74.7944444444443	210.611111111112	0.333333333333333	0	0	1.09722222222222	0	1619.61992335391	1496.8232390873	1172.03630787037	11.625	3118.89587962963	12489.8271816211	2678969.72857128
