sample_id	total	transferase_complex	X1_3_beta_D_glucan_synthase_complex	ubiquitin_ligase_complex	glycosylphosphatidylinositol_N_acetylglucosaminyltransferase__GPI_GnT__complex	palmitoyltransferase_complex	alpha_alpha_trehalose_phosphate_synthase_complex__UDP_forming_	acetolactate_synthase_complex	CAAX_protein_geranylgeranyltransferase_complex	protein_farnesyltransferase_complex	Rab_protein_geranylgeranyltransferase_complex	serine_pyruvate_aminotransferase_complex	oligosaccharyltransferase_complex	aspartate_carbamoyltransferase_complex	riboflavin_synthase_complex	cellulose_synthase_complex	protein_N_acetylglucosaminyltransferase_complex	ubiquitin_conjugating_enzyme_complex	mannosyltransferase_complex	decaprenyl_diphosphate_synthase_complex	Atg12_Atg5_Atg16_complex	methyltransferase_complex	oxoglutarate_dehydrogenase_complex	methionine_adenosyltransferase_complex	transferase_complex__transferring_phosphorus_containing_groups	inositol_phosphoceramide_synthase_complex	SUMO_ligase_complex	glycosylphosphatidylinositol_mannosyltransferase_II_complex	acetyltransferase_complex	dehydrodolichyl_diphosphate_synthase_complex	Bre1_Rad6_ubiquitin_ligase_complex	UBR1_RAD6_ubiquitin_ligase_complex	MUB1_RAD6_UBR2_ubiquitin_ligase_complex	RAD6_UBR2_ubiquitin_ligase_complex	RSP5_BUL_ubiquitin_ligase_complex	glycosylphosphatidylinositol_mannosyltransferase_I_complex	Remaining
0159_AQ29_10140_20190314_ST	268549	0	0	0	0	0	0	0	0	0	0	0	0	58	107	0	3.5	0	0	0	0	1	0	0	2176.33333333333	0	0	0	0	0	0	0	0	0	0	0	266203.166666666
0159_AA34_42302_20181203_ST	268094	0	0	0	0	0	0	0	0	0	0	0	0	53	94	0	3.25	0	0	0	0	3	0.5	0	2106.33333333333	0	5	0	0	0	0	0	0	0	0	0	265828.916666667
0159_AP39_21105_20171117_ST	266831	0	0	0.375	0	0	0	12	0	0	0	0	0	44.8	72	0	1	0	0	0	0	0	7.75	0	1422.25	0	0	0	0	0	0	0	0	0	0	0	265270.825
0159_AA34_42005_20180409_ST	262705	0	0	0	0	0	0	0	0	0	0	0	0	40	81.5	0	7	0	0	0	0	25	0	0	2074.33333333333	0	2	0	0	0	0	0	0	0	0	0	260475.166666667
0159_AQ22_10408_20190725_ST	262588	0	0	0	0	0	0	0	0	0	0	0	0	53	69	0	2.33333333333333	0	0	0	0	1	0	0	2051.75	0	1	0	0	0	0	0	0	0	0	0	260409.916666667
0159_AB10_26271_20190304_ST	260657	0	0	0.375	0	0	0	10	0	0	0	0	0	60	56	0	0	0	0	0	0	24	12.75	0.25	1841.08333333333	0	1	0	2.5	0	0	0	0	0	0	0	258649.041666667
0159_AP39_21016_20171117_ST	260604	0	0	0	0	0	0	19.5	0	0	0	0	0	45.2	51	0	0.5	0	0	0	0	5	10.9375	0	1891.5	0	0	0	1	0	0	0	0	0	0	0	258579.3625
0159_AA34_42149_20180619_ST	256091	0	0	6.43750000000001	0	0	0	5	0	0	0	0	0	38.2	60	0	2.5	0	0	0	0	2	16.25	0	1531.54166666667	0	0	0	0	0	0	0	0	0	0	0	254429.070833333
0159_BE31_82018_20191106_ST	255195	0	0	0	0	0	0	3	0	0	0	0	0	30	72	0	2.08333333333333	0	0	0	0	7.25	1	0	1849.58333333334	0	0	0	0.25	0	0	0	0	0	0	0	253229.833333333
0159_AP39_21011_20171025_ST	250470	0	0	0	0	0	0	23	0	0	0	0	0	42.6	72	0	3	0	0	0	0	2	16.75	0	1498.16666666667	0	0	0	0	0	0	0	0	0	0	0	248812.483333334
0159_AA34_42285_20181015_ST	250298	0	0	0	0	0	0	1	0	0	0	0	0	65	59	0	4	0	0	0	0	0	0.5	0	1899.20833333334	0	1	0	0	0	0	0	0	0	0	0	248268.291666667
0159_AQ22_10423_20190826_ST	249922	0	0	0	0	0	0	0	0	0	0	0	0	40	82	0	1.16666666666666	0	0	0	0	2	0	0	2430.08333333333	0	0	0	0	0	0	0	0	0	0	0	247366.75
0159_AP39_21103_20171121_ST	249153	0	0	0	0	0	0	2	0	0	0	0	0	39	57.5	0	6.25	0	0	0	0	4	2.625	0	1868.25	0	0	0	0	0	0	0	0	0	0	0	247173.375
0159_AY44_33017_20170921_ST	248240	0	0	0.166666666666666	0	0	0	4	0	0	0	0	0	52	56	0	6.91666666666665	0	0	0	0	4	4.875	0	1565.91666666667	0	0	0	0	0	0	0	0	0	0	0	246546.125
0159_AQ29_10138_20190208_ST	247589	0	0	0	0	0	0	0	0	0	0	0	0	68	36	0	0	0	0	0	0	0	1	0	1920.16666666667	0	0	0	0	0	0	0	0	0	0	0	245563.833333333
0159_AN08_59037_20180806_ST	246741	0	0	0	0	0	1	4	0	0	0	0	0	52	69	0	13.75	0	0	0	0	2	5.75	0	1759.33333333334	0	1	0	0	0	0	0	0	0	0	0	244833.166666667
0159_AF13_79000_20190220_ST	246359	0	0	0	0	0	1	0	0	0	0	0	0	50	56	0	1.16666666666666	0	0	0	0	12	0.25	0	1692.91666666666	0	1	0	0	0	0	0	0	0	0	0	244544.666666667
0159_AP39_21146_20171214_ST	245597	0	0	0	0	0	1	0	0	0	0	0	0	44	45	0	3	0	0	0	0	7	1.5	0	1521.83333333333	0	0	0	0	0	0	0	0	0	0	0	243973.666666667
0159_AP39_21084_20171121_ST	240477	0	0	0	0	0	0	2	0	0	0	0	0.0833333333333333	62	81	0	0.666666666666665	0	0	0	0	9	0	0	1593.08333333333	0	5	0	0	0	0	0	0	0	0	0	238724.166666666
0159_AS41_40011_20180102_ST	240396	0	0	0.5	0	0.333333333333333	0	1	0	0	0	0	0	52	44	0	0	0	0	0	0	1	0.5	0	1512.41666666667	0	1	0	0	0	0	0	0	0	0	0	238783.25
0159_AA34_42133_20190227_ST	240014	0	0	0	0	0	0	1	0	0	0	0	0	50.2	105	0	0.166666666666666	0	0	0	0	10	5	0	2509.16666666667	0	0	0	0	0	0	0	0	0	0	0	237333.466666667
0159_BE31_82027_20200115_ST	238653	0	0	0	0	0	0	9	0	0	0	0	0	53	50	0	1.08333333333334	0	0	0	0	2	1	0	1524.16666666667	0	0	0	0	0	0	0	0	0	0	0	237012.75
0159_AN08_59016_20180410_ST	238558	0	0	0	0	0	0	0	0	0	0	0	0	56	64	0	11.5	0	0	0	0	1	9.5	0	1464.5	0	0	0	0	0	0	0	0	0	0	0	236951.5
0159_AA34_42502_20191031_ST	237504	0	0	0	0	0	0	1	0	0	0	0	0	50	78.5	0	30.4166666666667	0	0	0	0	0	1	0	2038.08333333334	0	0	0	0	0	0	0	0	0	0	0	235305
0159_BA21_18002_20170929_ST	236198	0	0	0	0	0	0	0	0	0	0	0	0	40	33	0	0.416666666666667	0	0	0	0	0	0	0	1614.58333333333	0	0	0	0	0	0	0	0	0	0	0	234510
0159_AQ22_10405_20190522_ST	235811	0	0	0	0	0	0	0	0	0	0	0	0	34.2	68.5	0	2.91666666666667	0	0	0	0	0	26.5	0	2074.08333333333	0	0	0	0	0	0	0	0	0	0	0	233604.8
0159_AB10_101564_20190227_ST	231785	0	0	0	0	0	0	0	0	0	0	0	0	41	58	0	1	0	0	0	0	8	0	0	1696.16666666666	0	2	0	0.666666666666667	0	0	0	0	0	0	0	229978.166666667
0159_AP39_21031_20171208_ST	229877	0	0	0	0	0	0	2	0	0	0	0	0	46	71	0	0.583333333333335	0	0	0	0	3	0	0	1395.58333333333	0	42	0	0	0	0	0	0	0	0	0	228316.833333334
0159_AJ09_750067_20191202_ST	229315	0	0	0	0	0	0	2	0	0	0	0	0	44	64	0	0.833333333333335	0	0	0	0	5	4.5	0	1616.41666666666	0	0	0	0	0	0	0	0	0	0	0	227578.25
0159_AB10_26379_20190116_ST	228613	0	0	0	0	0	1	112	0	0	0	0	0	77.8	66	0	1	0	0	0	0	0	31	0	985.25	0	0	0	0	0	0	0	0	0	0	0	227338.95
0159_AQ22_10437_20191001_ST	225819	0	0	0	0	0	0	1	0	0	0	0	0	67	70	0	0.416666666666667	0	0	0	0	3	2	0	1757.41666666666	0	0	0	0	0	0	0	0	0	0	0	223918.166666666
0159_AA34_42405_20190425_ST	225026	0	0	0	0	0	0	11	0	0	0	0	0	56	67	0	0.833333333333335	0	0	0	0	1	8.75	0	1763.83333333333	0	0	0	0	0	0	0	0	0	0	0	223117.583333333
0159_BE31_82018_20191107_ST	224773	0	0	0	0	0	0	3	0	0	0	0	0	34	66	0	3.83333333333333	0	0	0	0	5	0.25	0	1666.5	0	0	0	0	0	0	0	0	0	0	0	222994.416666666
0159_AH05_15003_20171207_ST	220698	0	0	0	0	0	0	0	0	0	0	0	0	56	77	0	0.25	0	0	0	0	2	0	0	1559.66666666667	0	0	0	0	0	0	0	0	0	0	0	219003.083333334
0159_AY44_33058_20171008_ST	220432	0	0	0.400000000000001	0	0	0	36	0	0	0	0	0	70.6	92.5	0	0.5	0	0	0	0	0	35	0	884.833333333331	0	0	0	0	0	0	0	0	0	0	0	219312.166666667
0159_BE31_82023_20200120_ST	216922	0	0	0.25	0	0	0	8	0	0	0	0	0	49	46	0	0.583333333333335	0	0	0	0	5	7.16666666666665	0	1501.16666666667	0	0	0	0	0	0	0	0	0	0	0	215304.833333333
0159_AQ29_10014_20170828_ST	216023	0	0	0	0	0	0	3	0	0	0	0	0	35.6	44	0	2.33333333333333	0	0	0	0	1	8	0	1835.5	0	0	0	0	0	0	0	0	0	0	0	214093.566666667
0159_AY44_33298_20200114_ST	215586	0	0	1.1	0	0	0	6	0	0	0	0	0	41.4	33.5	0	1.16666666666666	0	0	0	0	1	1.75	0	1507	0	4	0	0	0	0	0	0	0	0	0	213989.083333333
0159_AP39_21039_20171025_ST	214441	0	0	0.333333333333333	0	0	0	9	0	0	0	0	0	41	70.5	0	5.33333333333335	0	0	0	0	6	4	0	1577.08333333333	0	0	0	0	0	0	0	0	0	0	0	212727.75
0159_AP39_21172_20180201_ST	210684	0	0	0	0	0	0	1	0	0	0	0	0	55	48	0	1.66666666666666	0	0	0	0	1	0.5	0	1476.25	0	40	0	0	0	0	0	0	0	0	0	209060.583333334
0159_AY44_33070_20171016_ST	205437	0	0	1.1125	0	0	0	57	0	0	0	0	0	52	81	0	2.33333333333333	0	0	0	0	8	56	0	1176.08333333333	0	0	0	0	0	0	0	0	0	0	0	204003.470833333
0159_AP39_21450_20180907_ST	204642	0	0	0	0	0	0	0	0	0	0	0	0	36	62	0	7.33333333333335	0	0	0	0	1	1.75	0	1546.29166666667	0	0	0	0	0	0	0	0	0	0	0	202987.625
0159_AQ29_10008_20170712_ST	203988	0	0	0	0	0	0	0	0	0	0	0	0	29	60	0	0	0	0	0	0	0	0.5	0	1568.16666666667	0	0	0	0	0	0	0	0	0	0	0	202330.333333333
0159_AY44_33048_20170924_ST	202647	0	0	0	0	0	0	8	0	0	0	0	0	53.6	49	0	0	0	0	0	0	1	4	0	1147.25	0	1	0	0	0	0	0	0	0	0	0	201383.15
0159_AP39_21159_20171202_ST	201388	0	0	0	0	0	0	0	0	0	0	0	0	32	28	0	8.16666666666665	0	0	0	0	2	0.5	0	1188.5	0	1	0	0	0	0	0	0	0	0	0	200127.833333333
0159_AQ29_10044_20171212_ST	200209	0	0	0	0	0	0	0	0	0	0	0	0	40	76	0	8.33333333333335	0	0	0	0	2	0	0	1743.41666666666	0	0	0	0	0	0	0	0	0	0	0	198339.25
0159_AA34_42304_201812213_ST	196448	0	0	0	0	0	0	1	0	0	0	0	0	38.4	60	0	0	0	0	0	0	0	1.5	0	1523.58333333333	0	0	0	0	0	0	0	0	0	0	0	194823.516666667
0159_BD46_77021_20190227_ST	192696	0	0	0	0	0	0	4	0	0	0	0	0	31	37	0	0	0	0	0	0	3.5	2	0	1566.08333333333	0	3	0	0.5	0	0	0	0	0	0	0	191048.916666667
0159_AN38_59055_20190227_ST	192400	0	0	0.5	0	0.333333333333333	0	17	0	0	0	0	0	58.4	58	0	0	0	0	0	0	2.5	6.25	0	1271.41666666667	0	0	0	0	0	0	0	0	0	0	0	190985.6
0159_AA34_42231_20181203_ST	191296	0	0	0	0	0	0	6	0	0	0	0	0	24.8	47	0	0	0	0	0	0	0	7.5	0	1376	0	5	0	0	0	0	0	0	0	0	0	189829.7
0159_AG26_66000_20171207_ST	188803	0	0	0	0	0	0	4	0	0	0	0	0	36	53	0	0.916666666666665	0	0	0	0	3	0	0	1291.25	0	1	0	0	0	0	0	0	0	0	0	187413.833333333
0159_AQ22_10428_20190912_ST	188041	0	0	0	0	0	0	0	0	0	0	0	0	39	74	0	2.66666666666667	0	0	0	0	7	1	0	1613.75	0	0	0	0	0	0	0	0	0	0	0	186303.583333333
0159_AQ22_10448_20191125_ST	186988	0	0	0	0	0	0	0	0	0	0	0	0	28	51	0	0	0	0	0	0	0	0.5	0	1509.5	0	1	0	0	0	0	0	0	0	0	0	185398
0159_AP39_21181_20180215_ST	184543	0	0	0	0	0	0	1	0	0	0	0	0	43	46	0	2.83333333333333	0	0	0	0	1	5.5	0	1431.58333333333	0	0	0	0	0	0	0	0	0	0	0	183012.083333333
0159_BA21_18015_20710113_ST	183848	0	0	0.375	0	0	0	2	0	0	0	0	0	35.2	42	0	1.66666666666666	0	0	0	0	0	10.75	0	1132.58333333333	0	14	0	0	0	0	0	0	0	0	0	182609.425
0159_AA34_42238_20181126_ST	182613	0	0.5	3.48055555555555	0	0	0	1	0	0	0	0	0	45	48	0	0.666666666666665	0	0	0	0	6	0	0	1529.08333333333	0	2	0	0.0833333333333332	0	0	0	0	0	0.25	0	180976.936111111
0159_AQ29_10149_20190729_ST	181845	0	0	0	0	0	0	0	0	0	0	0	0	51	70	0	3.75	0	0	0	0	0	0	0	1627.66666666666	0	0	0	0	0	0	0	0	0	0	0	180092.583333333
0159_AY44_33277_20191212_ST	180682	0	0	0	0	0	0	3	0	0	0	0	0	35	50	0	3.41666666666667	0	0	0	0	9	0.5	0	1260.75	0	0	0	0	0	0	0	0	0	0	0	179320.333333333
0159_AQ29_10030_20171008_ST	180625	0	0	0	0	0	0	0	0	0	0	0	0	33	30	0	0.333333333333333	0	0	0	0	0	0	0	1844.83333333334	0	0	0	0.75	0	0	0	0	0	0	0	178716.083333333
0159_AN08_59042_20190102_ST	180383	0	0	0	0	0	0	2	0	0	0	0	0	49	55	0	2.33333333333333	0	0	0	0	0	0	0	1261.25	0	0	0	0	0	0	0	0	0	0	0	179013.416666667
0159_BA21_18023_20180102_ST	177626	0	0	0	0	0	7	39	0	0	0	0	0	31	55	0	0	0	0	0	0	2	5	0	1089.58333333333	0	0	0	0	0	0	0	0	0	0	0	176397.416666667
0159_AK37_71075_20200119_ST	174097	0	0	0	0	0	0	6	0	0	0	0	0	43	48	0	1.41666666666666	0	0	0	0	2	1.75	0	1211.58333333333	0	2	0	0	0	0	0	0	0	0	0	172781.25
0159_AN08_59022_20180323_ST	171454	0	0	0	0	0.333333333333333	0	5	0	0	0	0	0	35	31	0	0.75	0	0	0	0	1	1.5	0	1135.66666666667	0	3	0	0	0	0	0	0	0	0	0	170240.75
0159_BD46_77070_20191018_ST	170414	0	0	0	0	0	0	1	0	0	0	0	0	44.2	42	0	3.33333333333333	0	0	0	0	5	2.25	0	1088.41666666667	0	0	0	0	0	0	0	0	0	0	0	169227.8
0159_AA34_42222_201800920_ST	167865	0	0	0	0	0	0	1	0	0	0	0	0	33	41	0	3.91666666666667	0	0	0	0	0	0	0	1340.5	0	0	0	0	0	0	0	0	0	0	0	166445.583333333
0159_AA34_42260_201800927_ST	167852	0	0	0	0	0	0	0	0	0	0	0	0	26	37	0	3.41666666666667	0	0	0	0	2	0.5	0	1355.66666666667	0	0	0	0	0	0	0	0	0	0	0	166427.416666667
0159_AP39_21142_20180131_ST	167836	0	0	0	0	0	0	1	0	0	0	0	0	22	52	0	0	0	0	0	0	0	0	0	1032	0	0	0	0	0	0	0	0	0	0	0	166729
0159_AA34_42208_20180907_ST	165715	0	0	0	0	0	0	0	0	0	0	0	0	43	44	0	12.0833333333333	0	0	0	0	0	0.5	0	1352.08333333333	0	0	0	0	0	0	0	0	0	0	0	164263.333333333
0159_BA21_18006_20171110_ST	165574	0	0.25	0.333333333333333	0	0	0	0	0	0	0	0	0	33	24	0	0	0	0	0	0	0.5	0	0	1070.5	0	0	0	0	0	0	0	0	0	0	0	164445.416666667
0159_AY44_33052_20171004_ST	165004	0	0	0	0	0	1	1	0	0	0	0	0	34.2	51	0	0	0	0	0	0	0	2	0	1153.75	0	5	0	0	0	0	0	0	0	0	0	163756.05
0159_BD46_77051_20190920_ST	164889	0	0	0	0	0	1	3	0	0	0	0	0	45	61	0	1.5	0	0	0	0	3	4.5	0	1065.25	0	2	0	0	0	0	0	0	0	0	0	163702.75
0159_AA34_42186_20180806_ST	161108	0	0	0	0	0	0	15	0	0	0	0	0	37.2	102	0	3.75	0	0	0	0	21	16.25	0	1213.66666666667	0	0	0	0	0	0	0	0	0	0	0	159699.133333333
0159_AA34_42269_20181008_ST	158489	0	0	0	0	0	0	0	0	0	0	0	0	30	37	0	0.416666666666667	0	0	0	0	1	0	0	1138	0	0	0	0	0	0	0	0	0	0	0	157282.583333333
0159_BD46_77001_20190606_ST	156246	0	0	0	0	0	0	4	0	0	0	0	0	43	42	0	3.33333333333333	0	0	0	0	2	7.25	0	1006.5	0	0	0	0	0	0	0	0	0	0	0	155137.916666667
0159_AA34_42454_20190801_ST	154712	0	0	0	0	0	0	39	0	0	0.5	0	0	51.8	65	0	0.166666666666666	0	0	0	0	1	21.4166666666667	0	882.249999999999	0	0	0	0	0	0	0	0	0	0	0	153650.866666667
0159_BE31_82025_20191107_ST	154446	0	0	0.625	0	0	0	4	0	0	0	0	0	25	25	0	0	0	0	0	0	3	0.5	0	1105.70833333333	0	0	0	1.13333333333333	0	0	0	0	0	0	0	153281.033333333
0159_BD46_77026_20181027_ST	154391	0	0	0	0	0	0	3	0	0	0	0	0	28	45	0	2.83333333333333	0	0	0	0	0	0.75	0	1162.5	0	0	0	0	0	0	0	0	0	0	0	153148.916666667
0159_BB02_45014_20190625_ST	153582	0	0	3.5875	0	0	0	33	0	0	0	0	0	64.8	63	0	0.5	0	0	0	0	0	61.8541666666665	0	627.583333333333	0	0	0	0	0	0	0	0	0	0	0	152727.675
0159_AS41_40091_20190918_ST	152198	0	0	0	0	0	0	0	0	0	0	0	0	25	44	0	0.833333333333335	0	0	0	0	5	0.5	0	1042.58333333333	0	0	0	0	0	0	0	0	0	0	0	151080.083333333
0159_BE31_82024_20191122_ST	148840	0	0	0	0	0	0	1	0	0	0	0	0	23	42	0	0	0	0	0	0	4	1	0	1043.41666666667	0	24	0	0	0	0	0	0	0	0	0	147701.583333333
0159_AP39_21600_20181107_ST	146896	0	0	0	0	0	0	0	0	0	0	0	0	35	33	0	5.33333333333335	0	0	0	0	2	0	0	922	0	0	0	0	0	0	0	0	0	0	0	145898.666666667
0159_AP39_21059_20171128_ST	146287	0	0	0	0	0	0	2	0	0	0	0	0	22	36	0	0.666666666666665	0	0	0	0	15	1.25	0	1086.91666666667	0	0	0	0	0	0	0	0	0	0	0	145123.166666667
0159_BD46_77004_20190215_ST	144056	0	0	0	0	0	0	1	0	0	0	0	0	24	28	0	1.41666666666666	0	0	0	0	0	0	0	889.5	0	0	0	0	0	0	0	0	0	0	0	143112.083333333
0159_AQ22_10429_20190622_ST	141998	0	0	0	0	0	0	0	0	0	0	0	0	38	50	0	2.08333333333333	0	0	0	0	1	0	0	1077.5	0	0	0	0	0	0	0	0	0	0	0	140829.416666667
0159_BD46_77037_20190607_ST	141993	0	0	0	0	0	1	0	0	0	0	0	0	33.2	43	0	0.416666666666667	0	0	0	0	1	0	0	924	0	0	0	0	0	0	0	0	0	0	0	140990.383333333
0159_AP39_21026_20171017_ST	141955	0	0	0	0	0	0	7	0	0	0	0	0	34	32	0	0	0	0	0	0	0	11.75	0	954.416666666665	0	0	0	0	0	0	0	0	0	0	0	140915.833333333
0159_BC25_41007_20171117_ST	140025	0	0	0	0	0	0	1	0	0	0	0	0	25	39	0	0.916666666666665	0	0	0	0	4	4.375	0	938.666666666665	0	1	0	0	0	0	0	0	0	0	0	139011.041666667
0159_AY44_33062_20171010_ST	139670	0	0	0.375	0	0	1	1	0	0	0	0	0	25	27	0	0	0	0	0	0	0	1.5	0	826.916666666665	0	0	0	0	0	0	0	0	0	0	0	138787.208333333
0159_AQ29_10024_20170928_ST	139419	0	0	0	0	0	0	0	0	0	0	0	0	22	59	0	1.16666666666666	0	0	0	0	0	0	0	1033.16666666667	0	1	0	0	0	0	0	0	0	0	0	138302.666666667
0159_BD46_77038_20191111_ST	139065	0	0	0	0	0	0	0	0	0	0	0	0	30	37	0	1.41666666666666	0	0	0	0	1	0	0	981.5	0	11	0	0	0	0	0	0	0	0	0	138003.083333333
0159_AP39_21043_20171031_ST	138655	0	0	0	0	0	0	0	0	0	0	0	0	27	30	0	2.33333333333333	0	0	0	0	0	0	0	882.583333333335	0	0	0	0	0	0	0	0	0	0	0	137713.083333333
0159_AA34_42217_201800907_ST	134917	0	0	0	0	0	0	0	0	0	0	0	0	28	32	0	0	0	0	0	0	4	0.5	0	929.333333333335	0	0	0	0	0	0	0	0	0	0	0	133923.166666667
0159_AQ22_10427_20190802_ST	132298	0	0	0	0	0	0	0	0	0	0	0	0	39	44	0	1.25	0	0	0	0	2	1	0	1197.41666666667	0	6	0	0	0	0	0	0	0	0	0	131007.333333333
0159_AA34_42031_20180409_ST	130864	0	0	0	0	0	0	0	0	0	0	0	0	28	36	0	9.08333333333335	0	0	0	0	0	0	0	969.166666666665	0	0	0	0	0	0	0	0	0	0	0	129821.75
0159_BE31_82032_20200109_ST	130649	0	0	0	0	0	0	3	0	0	0	0	0	30	37	0	1.66666666666666	0	0	0	0	7	1.25	0	915.166666666667	0	0	0	0	0	0	0	0	0	0	0	129653.916666667
0159_AN08_59018_20180329_ST	128819	0	0	0.166666666666666	0	0	0	7	0	0	0	0	0	16	34	0	0.166666666666666	0	0	0	0	4	2.75	0	863.833333333335	0	1	0	0	0	0	0	0	0	0	0	127890.083333333
0159_AS41_40005_20171202_ST	126439	0	0	0	0	0	1	0	0	0	0	0	0	25	28	0	6.25	0	0	0	0	4	0	0	833.833333333335	0	0	0	0	0	0	0	0	0	0	0	125540.916666667
0159_AQ22_10443_20191029_ST	126350	0	0	0	0	0	0	0	0	0	0	0	0	32	28	0	1.58333333333334	0	0	0	0	1	0	0	1121.5	0	0	0	0.0227272727272727	0	0	0	0	0	0	0	125165.893939394
0159_AN08_59024_20180515_ST	126206	0	0	0.5	0	0	0	3	0	0	0	0	0	33	33	0	0.416666666666667	0	0	0	0	1	0.75	0	925.416666666665	0	0	0	0	0	0	0	0	0	0	0	125208.916666667
0159_AN08_59007_20180102_ST	125477	0	0	0	0	0	0	0	0	0	0	0	0	29	28	0	0	0	0	0	0	0	0	0	804.5	0	1	0	0	0	0	0	0	0	0	0	124614.5
0159_BE31_82022_20191219_ST	125467	0	0	0	0	0	0	0	0	0	0	0	0	17	23	0	0.333333333333333	0	0	0	0	3	1.5	0	977.916666666665	0	0	0	0.25	0	0	0	0	0	0	0	124444
0159_AP39_21199_20180410_ST	124678	0	0	0	0	0	0	0	0	0	0	0	0	23	23	0	1.5	0	0	0	0	1	0	0	848.25	0	0	0	0	0	0	0	0	0	0	0	123781.25
0159_AS41_40003_20171129_ST	122222	0	0	0	0	0	0	2	0	0	0	0	0	25	30	0	0.666666666666665	0	0	0	0	1	0	0	704.25	0	0	0	0	0	0	0	0	0	0	0	121459.083333333
0159_AQ22_10436_20191029_ST	121831	0	0	0	0	0	0	1	0	0	0	0	0	34.2	36	0	2	0	0	0	0	3	1	0	985.916666666665	0	0	0	0	0	0	0	0	0	0	0	120767.883333333
0159_AP39_21154_20171212_ST	120975	0	0	0	0	0	0	1	0	0	0	0	0	28	48	0	9.25	0	0	0	0	4	0.5	0	877.916666666665	0	4	0	0	0	0	0	0	0	0	0	120002.333333333
0159_AQ22_10421_20190914_ST	119953	0	0	0	0	0	0	0	0	0	0	0	0	30	51	0	0.25	0	0	0	0	2	1.5	0	987	0	0	0	0	0	0	0	0	0	0	0	118881.25
0159_BC12_41016_20171220_ST	118341	0	0	0	0	0	0	3	0	0	0	0	0	30	24	0	0.5	0	0	0	0	5	1	0	760.833333333333	0	0	0	0.5	0	0	0	0	0	0	0	117516.166666667
0159_AA34_42283_20181102_ST	117698	0	0	0	0	0	0	0	0	0	0	0	0	29	43	0	6.66666666666665	0	0	0	0	1	5.75	0	904.25	0	0	0	0	0	0	0	0	0	0	0	116708.333333333
0159_AQ22_10446_20191111_ST	116008	0	0	0	0	0	0	0	0	0	0	0	0	24.2	27	0	0	0	0	0	0	0	0.5	0	878.583333333335	0	0	0	0	0	0	0	0	0	0	0	115077.716666667
0159_AF13_79000_20190102_ST	114969	0	0	0	0	0	0	0	0	0	0	0	0	17	28.5	0	1.25	0	0	0	0	1	0	0	768	0	0	0	0	0	0	0	0	0	0	0	114153.25
0159_AQ22_10434_20191008_ST	113512	0	0	0	0	0	0	0	0	0	0	0	0	32	22	0	2.41666666666667	0	0	0	0	4	0.5	0	884.75	0	0	0	0	0	0	0	0	0	0	0	112566.333333333
0159_BC25_41011_20171120_ST	112477	0	0	0	0	0	2	2	0	0	0	0	0	23.4	20	0	0	0	0	0	0	9	13.1666666666667	0	686.75	0	0	0	0	0	0	0	0	0	0	0	111720.683333333
0159_AN08_59025_20180515_ST	111008	0	0	0	0	0	0	0	0	0	0	0	0	27	27	0	0.166666666666666	0	0	0	0	5	0.5	0	876.166666666665	0	0	0	0	0	0	0	0	0	0	0	110072.166666667
0159_AA34_42195_20180809_ST	109783	0	0	0	0	0	0	0	0	0	0	0	0	24	12	0	0.5	0	0	0	0	0	0	0	1086.16666666667	0	5	0	0	0	0	0	0	0	0	0	108655.333333333
0159_AQ29_10143_20190417_ST	109649	0	0	0	0	0	0	0	0	0	0	0	0	22.2	23	0	3.5	0	0	0	0	0	1.25	0	1038.16666666667	0	0	0	0	0	0	0	0	0	0	0	108560.883333333
0159_AQ22_10432_20191013_ST	107885	0	0	0	0	0	0	0	0	0	0	0	0	20	18	0	0.583333333333335	0	0	0	0	1	1.5	0	981.333333333335	0	1	0	0	0	0	0	0	0	0	0	106861.583333333
0159_AP39_21182_20171209_ST	107169	0	0	0	0	0	0	5	0	0	0	0	0	23	35	0	1.83333333333334	0	0	0	0	0	7	0	688.583333333333	0	0	0	0	0	0	0	0	0	0	0	106408.583333333
0159_AY44_33109_20180920_ST	103614	0	0	2.65	0	0	0	9	0	0	0	0	0	23.6	23.5	0	1.08333333333334	0	0	0	0	1	20.75	0	522.916666666667	0	0	0	0.25	0	0	0	0	0	0	0	103009.25
0159_AF13_79001_20181127_ST	101228	0	0	0	0	0	0	0	0	0	0	0	0	17	32	0	0	0	0	0	0	1	2.5	0	620.166666666667	0	1	0	0	0	0	0	0	0	0	0	100554.333333333
0159_AA34_42007_20180420_ST	100520	0	0	0	0	0	0	2	0	0	0	0	0	16	18	0	0.416666666666667	0	0	0	0	13	1.75	0	842.25	0	0	0	0	0	0	0	0	0	0	0	99626.5833333333
0159_AA34_42038_20180920_ST	99020	0	0	0	0	0	0	1	0	0	0	0	0	11	19	0	0	0	0	0	0	0	1.25	0	679	0	0	0	0	0	0	0	0	0	0	0	98308.75
0159_AB10_26326_20190318_ST	99009.0000000001	0	0	0	0	0	0	2	0	0	0	0	0	19.2	32	0	0.25	0	0	0	0	2	3.16666666666667	0	742.666666666667	0	1	0	0.5	0	0	0	0	0	0	0	98206.2166666667
0159_AA34_42301_20181213_ST	98980	0	0	0	0	0	0	1	0	0	0	0	0	19	26	0	0	0	0	0	0	0	1.5	0	921.666666666665	0	0	0	0	0	0	0	0	0	0	0	98010.8333333333
