SampleID	G01.cellular_anatomical_entity	G01.protein_containing_complex	G01.virion_component	G02.catalytic_complex	G02.ribonucleoprotein_complex	G02.membrane_protein_complex	G02.intracellular_protein_containing_complex	G02.protein_DNA_complex	G02.transporter_complex	G02.DNA_repair_complex	G02.type_VI_protein_secretion_system_complex	G02.DNA_packaging_complex	G02.molybdopterin_synthase_complex	G02.fatty_acid_synthase_complex	G02.transcription_regulator_complex	G02.tricarboxylic_acid_cycle_enzyme_complex	G02.type_II_protein_secretion_system_complex	G02.cytochrome_complex	G02.protein_containing_complex	G02.type_III_protein_secretion_system_complex	G02.fatty_acid_beta_oxidation_multienzyme_complex	G02.collagen_trimer	G02.proteasome_core_complex	G02.Arp2_3_protein_complex	G02.myosin_complex	G02.nuclear_protein_containing_complex	G02.type_IV_secretion_system_complex	G02.type_I_protein_secretion_system_complex	G02.Rare	G03.virus_tail__fiber	G03.viral_capsid	G03.virion_component	G03.virus_tail__sheath	G03.virus_tail__baseplate	G03.virus_tail	G03.viral_capsid__decoration	G03.viral_nucleocapsid	G03.viral_membrane	G03.virus_tail__tube	G03.viral_procapsid	G03.viral_tegument	G03.capsomere	G03.virion_membrane	G04.intrinsic_component_of_membrane	G04.cytoplasm	G04.membrane	G04.organelle	G04.periplasmic_space	G04.extracellular_region	G04.cellular_anatomical_entity	G04.cell_projection	G04.cytosol	G04.extracellular_space	G04.cell_division_site	G04.cell_surface	G04.bacterial_type_flagellum_basal_body	G04.nucleoid	G04.host_cellular_component	G04.external_encapsulating_structure	G04.side_of_membrane	G04.bacterial_type_flagellum_hook	G04.intracellular_anatomical_structure	G04.bacterial_type_flagellum_filament_cap	G04.extrinsic_component_of_membrane	G04.bacterial_type_flagellum_basal_body__rod	G04.membrane_enclosed_lumen	G04.microtubule_organizing_center	G04.supramolecular_complex	G04.Rare
0159_AV42_66213_20191004_ST	3.38931080566265	0.555894951780578	-3.94520575744323	-3.86826929524698	-4.53249408766814	-4.81523492570723	-4.92593052723242	-5.7295774017437	-5.68917973960338	-5.91590660675587	-9.12186513683824	-8.00593486809015	-8.37043783732915	-8.41587739906834	-8.70634969287658	-8.81051266879083	-7.91118581629172	-8.92332359021704	-8.33397510639153	-8.43722102832054	-9.29672794834452	-11.5961333884212	-10.1359200374783	-10.6724625492494	-10.3040915655475	-12.3233645857609	-14.065291681241	-10.8447505770538	-9.95318906409724	-8.70679776579836	-8.42008947098491	-8.98305114242652	-9.27563278371946	-29.8852969904058	-11.4390540460322	-26.5360120657104	-26.3210167646719	-15.50808080027	-14.81493361971	-19.7670407207906	-26.3398108203544	-18.9534487036144	-22.8491138019104	2.25846145026195	1.34096070940585	0.929748500973236	-1.0824335336328	-2.04944472765424	-2.22836352916212	-2.34232366648068	-3.2211773803131	-2.94964797299013	-4.26375413915373	-4.45464899828295	-4.4838473027553	-3.66510514648506	-4.67580643414568	-4.84174458705226	-4.68084541233367	-5.29891304656622	-4.43390985638232	-6.46664313059596	-5.15946955509647	-6.078139993962	-5.25895271949129	-6.5184913742199	-7.50538342651562	-7.55598718819096	-5.30582286292641
0159_AX43_65009_20180109_ST	6.44802538298234	3.51994423913344	-9.96796962211578	-3.75798726152423	-5.06158990679901	-4.9633978806198	-5.27289900046622	-5.46705501490718	-5.50342265907805	-6.11368217983223	-7.41296516396249	-10.7574982915156	-11.7500395584243	-16.0972837621056	-12.5563961927183	-13.659788959106	-15.7518331343935	-12.3412104054105	-7.41296516396249	-15.3898180058206	-27.0371108895889	-16.6311527379579	-18.0432237107446	-19.4633477231187	-20.415545678149	-20.7028141366378	-25.4697936891923	-24.5301524684436	-17.2626092155679	-22.4702541212093	-19.2868488916515	-15.6037295580186	-19.0270639955769	-29.8859131701569	-28.3252691945156	-26.5366282454616	-26.321632944423	-23.083855706575	-23.2787214218358	-19.7676569005418	-26.3404270001056	-18.9540648833655	-22.8497299816616	2.33148669706669	1.17343608046586	1.43580034493335	-1.24620556794921	-1.47262244460839	-2.2512917986065	-1.91993466265205	-2.87544610767949	-4.48488402011359	-3.38627173144548	-4.07941891200543	-4.89034912822175	-4.48488402011359	-8.43291137636576	-4.48488402011359	-5.17803120067354	-9.34149795595568	-5.17803120067354	-15.7621203672759	-12.0640470882818	-15.2905767427145	-4.48488402011359	-4.48488402011359	-5.17803120067354	-14.0174408286464	-5.17803120067354
0159_AY44_33000_20171025_ST	3.71398100079162	0.794440174382016	-4.50842117517363	-3.90543627384701	-4.63918288970072	-4.82870543318164	-5.03849267693792	-5.85023860370501	-5.80804013888437	-6.0470378593728	-14.1996559348892	-8.02446456883083	-8.14365286664368	-8.68622718872425	-8.61240727648898	-9.86400051739747	-8.97122469580536	-9.43997798997707	-10.9415593968678	-9.99496331549827	-13.7941908267811	-10.7984585532271	-9.66974823340169	-11.9483641362827	-10.6443078733998	-12.686361883008	-25.4693719721014	-24.5297307513527	-11.5914260690692	-9.16434410217249	-11.4638475286291	-8.93627443252222	-11.7262117930966	-29.8856583831446	-28.3250144075034	-26.5363734584493	-26.3213781574108	-23.0836009195628	-23.2784666348235	-19.7674021135295	-26.3401722130933	-18.9538100963533	-22.8494751946493	2.3836862038654	1.32999456783868	1.1175512562512	-1.14147067974161	-2.46991789934825	-2.08373900290449	-2.19106118669294	-3.50739430190864	-3.57209942646566	-5.12167221101275	-4.68109359755566	-5.12668563459237	-4.85569710471901	-5.10557160647535	-5.10842467545776	-5.65959140890665	-6.18494513323555	-5.19067761610543	-7.09895189000188	-5.97407167451316	-7.64066800078721	-6.57979604010194	-8.5646132260219	-7.26094907387607	-7.77078164890107	-7.13311570236618
0159_AY44_33001_20170915_ST	3.62790134558957	0.768886429666192	-4.39678777525576	-3.80192152405401	-4.68093277670837	-4.94084660784556	-4.96388044437878	-5.49252390106998	-5.80655043861035	-5.90666221754748	-9.74588900683675	-8.24594080041349	-8.5708063541768	-8.89811822139935	-8.67798629266994	-8.92071197430771	-8.38644189575304	-8.43099995649034	-9.20248721263614	-9.4160613129342	-10.2858320291735	-10.3874118219914	-11.5244903914873	-12.5659442663155	-11.1796499051956	-12.4070429837296	-10.604285760292	-24.526545454299	-10.5114644706614	-8.38725285873875	-10.5010958271359	-9.90592905493617	-12.3336772908842	-29.8856036805959	-28.3249597049546	-26.5363187559005	-26.321323454862	-23.083546217014	-23.2784119322747	-19.7673474109807	-26.3401175105445	-18.9537553938045	-22.8494204921005	2.29901693359368	1.21222437623533	1.16920722902783	-1.16037990220589	-2.32625804908516	-2.10827251187893	-2.28343388660157	-3.03475694101219	-3.40389649316702	-4.15189840861843	-4.36545215330393	-4.79359912897784	-4.67762986265725	-4.89808028583446	-5.67871019833327	-5.26801118884305	-5.101216476083	-5.19656347541641	-8.50832229443132	-5.68035142633995	-6.87940860549656	-6.45206408820714	-7.1718603070593	-6.51589212974111	-8.15415048071071	-6.05163414179146
0159_AY44_33002_20170915_ST	3.94085074111686	0.988753912674941	-4.9296046537918	-3.88628425095118	-4.79482725670831	-4.91935060954874	-5.08002799027554	-5.68745280166167	-5.88356067432516	-6.10000530375863	-9.6855264052189	-8.4141984333477	-8.25013271313163	-9.04230639861546	-8.78143094643856	-8.73115335905939	-9.6794123779012	-8.81840469715121	-9.43085062923529	-10.2189724754209	-10.5635959242729	-9.84982945651018	-11.402250688504	-10.1512103733201	-14.4347969351807	-12.3888978142695	-10.7906533749082	-13.6238667189644	-10.4701814796334	-11.5411292787727	-10.9890606964726	-9.32843050485385	-11.4410458202157	-29.8857796734751	-11.8828785724947	-26.5364947487797	-26.3214994477412	-15.871862619059	-15.1787154384991	-19.7675234038599	-26.3402935034237	-18.9539313866837	-22.8495964849797	2.43103698893989	1.19750282135927	1.28695619277397	-1.17576085789897	-2.18760205746831	-2.17355427863566	-2.21169575347283	-3.22235347401678	-3.33653251271202	-4.52909709984819	-4.4762884793558	-4.60523357319055	-5.20227820291137	-5.11374063492943	-5.43105783326556	-5.18844330279872	-5.31337108301161	-5.86575098071329	-7.15341640803993	-6.31334219715452	-6.81945083104238	-6.96617815191222	-7.05790710437991	-6.52065428325205	-7.56864977157362	-6.16998921824194
0159_AY44_33003_20170914_ST	3.90258786132568	1.01485246716023	-4.91744032848592	-3.81412706752918	-4.69101077076024	-4.96050563320984	-4.99665006704561	-5.63956946917661	-5.91425614880915	-5.93221777031887	-8.0046540294103	-8.10161478532589	-8.3369465316288	-8.70305056585638	-8.69257926598909	-8.89276782461147	-9.33495412117561	-8.65509617273435	-10.7720208076689	-10.2124050197335	-13.2569274574569	-10.6919780999954	-10.7720208076689	-11.1774859157771	-11.3110173084016	-12.7973951280785	-25.4677129052913	-13.9500746380169	-10.1583377984632	-10.6719285452309	-10.9596106176827	-9.37916024212184	-11.1137612975099	-29.8857732312082	-28.3251292555669	-26.5364883065128	-26.3214930054743	-23.0837157676263	-23.278581482887	-19.767516961593	-26.3402870611568	-18.9539249444168	-22.8495900427128	2.31642382243432	1.26522544685881	1.25010967681313	-1.18088825326115	-2.38496161910284	-2.24991579307516	-2.31907839342067	-3.7477386589979	-3.4165455709515	-4.43679901661665	-4.42235359142892	-4.30907147081192	-5.11246323439625	-5.2104850596606	-5.34452861618877	-5.88305684250409	-5.3577301280473	-5.62966384353094	-6.76077529959201	-6.16451611951761	-7.49812857265645	-7.19363938188829	-8.57993374300818	-6.73410705250985	-7.8067438547747	-7.00900568533596
0159_AY44_33004_20170919_ST	4.08164384590731	1.22735514266417	-5.30899898857148	-3.81494888259667	-4.5584579254772	-4.930509667091	-4.93372993219862	-5.59875455839356	-5.87596777793116	-6.00042139225815	-10.2762454059613	-8.06647361257297	-8.65775765800726	-7.48955207753996	-8.86193800861372	-9.24015347427451	-10.3968733937499	-8.69445902485769	-10.5946991370798	-11.0647027663256	-13.3672878593196	-11.9809934981997	-11.7578499468855	-9.81193979783018	-10.9693925865212	-12.8076720713842	-12.9618227512114	-24.5262754473121	-11.1072623807443	-11.1206184087598	-10.5899901576977	-10.3629327070623	-11.8137655893198	-29.8858342190227	-28.3251902433814	-26.5365492943274	-26.3215539932888	-23.0837767554408	-23.2786424707016	-19.7675779494075	-26.3403480489713	-18.9539859322313	-22.8496510305274	2.30469284296126	1.23407712144472	1.14544831434681	-1.12880398894036	-2.43175618769969	-2.14314152234713	-2.40815146981395	-3.51669221928781	-3.50480489399672	-4.64459676030345	-4.48488175813841	-4.60469754435359	-5.7021800170615	-5.31310871872901	-5.52506621572579	-5.52790793403481	-5.39637056001716	-6.51311023327782	-7.40084906322354	-7.56119171329872	-7.33631054208597	-7.62399261453775	-7.50210279692871	-6.48901268169876	-7.88127720980516	-7.39715220134221
0159_AY44_33005_20170925_ST	4.04491196858861	1.14493869957132	-5.18985066815993	-3.75605746202154	-4.89842044959207	-4.97223682744081	-5.12196077067343	-5.80443845063702	-5.95229809199925	-6.15451544706989	-6.12843907358081	-8.5059019465675	-8.43285131855404	-9.3360604685307	-8.16018634161185	-9.01487553999692	-9.2735264369902	-8.83461990220201	-9.6999818209902	-10.148232430123	-11.1988778590245	-9.66301139007166	-12.8498647743715	-11.4263914100098	-12.0697062168219	-11.8434809989703	-14.0437872428439	-15.0470893517077	-11.0903247706361	-11.7177076964721	-9.9962647256615	-10.5857083917712	-11.2999724957721	-29.8858206767372	-13.6917887224941	-26.5365357520419	-26.3215404510033	-23.0837632131553	-23.2786289284161	-19.767564407122	-26.3403345066858	-18.9539723899458	-22.8496374882419	2.33425689832063	1.07288830022178	1.41375908460039	-1.34477400468259	-2.05985252701909	-1.96642778679673	-2.14939372216698	-3.24440721644142	-3.33063915704925	-4.65679012241006	-4.52137884556949	-5.02480271778588	-5.26193385193672	-5.22384289823808	-5.17592862804463	-5.39514039596104	-5.20628246515237	-5.74974182788498	-7.37349397894012	-6.41397923173345	-6.4505993341086	-6.77604048729754	-7.41939338672448	-6.41780557930108	-7.50265282415203	-6.88789178346886
0159_AY44_33006_20170914_ST	3.77664381370806	0.891288406537324	-4.66793222024538	-3.89821389945285	-4.56227071176127	-4.84616728501985	-5.00243610886669	-5.78424511225013	-5.7776615220651	-5.93464404795872	-8.5071515926852	-7.91142652513273	-8.02240139369389	-8.82771725700688	-8.98648127511213	-8.6968845121488	-9.55637112602374	-9.20629420647469	-10.7267771067106	-10.5493217395678	-27.0349079646827	-9.95882871306795	-10.3116500876907	-10.1910220999021	-11.4494830895121	-13.5697466257122	-25.4675907642861	-14.6683589143803	-10.6519758936279	-12.0144255406656	-10.5793410153763	-8.74612483246991	-11.2884885372827	-14.7224757417678	-28.32506552456	-26.5364245755059	-26.3214292744674	-23.0836520366194	-15.4156229223278	-19.7674532305861	-26.3402233301499	-18.9538612134099	-22.8495263117059	2.32666357016481	1.37003593459122	1.06863524938042	-1.06858237002777	-2.3545098470253	-2.21809951486111	-2.34098322448709	-3.88768037102105	-3.6518280878508	-4.58882330909738	-4.61959496776413	-4.87068502590422	-5.32334341115211	-4.8798780660278	-5.00355035270188	-5.8632687102723	-6.00004225883284	-6.0074337307354	-6.39224800938208	-6.56088617096315	-8.82912178394256	-7.12319375056428	-8.18977730937559	-7.43635490831705	-8.5727695616317	-6.97865787836958
0159_AY44_33007_20170914_ST	3.69415983638573	0.813388371897823	-4.50754820828355	-3.79983226937002	-4.73480352429565	-4.86585473982705	-5.06370584178825	-5.497528519271	-5.85866689944428	-6.01850430728444	-7.71937997085525	-8.30677938680426	-8.28213055759604	-9.64400036670886	-9.56912669773365	-9.33444138597927	-9.75095086580808	-8.67133099072904	-11.0012305948848	-11.3797191152948	-14.1792844252328	-10.1188414146864	-12.6752070284565	-11.406695702993	-11.902017140223	-13.3591375539115	-25.4673510161181	-16.2587259669126	-11.0185675145381	-8.52813732820981	-11.2441224216447	-10.0864899545774	-11.8586793276114	-29.885653581598	-28.3250096059567	-26.5363686569026	-26.3213733558641	-23.0835961180161	-23.2784618332768	-19.7673973119828	-26.3401674115466	-18.9538052948066	-22.8494703931026	2.33395048900564	1.1684857153028	1.23811596469006	-1.22574039756317	-2.43346147856471	-1.90096841135882	-2.1889827893848	-3.60910657107637	-3.44127084016489	-4.85561113738331	-4.48082691501033	-5.03495831434921	-6.53154807514598	-5.05470960055691	-5.84122725223505	-5.12365931371753	-5.30397175552741	-7.3257726070136	-7.49923423175395	-7.97538484878211	-7.5121304015113	-8.31996158721526	-8.10887353465255	-5.80645927961912	-7.15420999570952	-7.01094477301037
0159_AY44_33008_20170913_ST	3.93588855880486	1.08485577446391	-5.02074433326877	-3.92826672309323	-4.48548925105915	-4.84100565637854	-4.93192759796806	-5.56230586573453	-5.73537706132857	-5.83460063643489	-9.5417600568642	-7.9100951588446	-8.28417780193288	-8.0453610166645	-8.96165174853866	-8.61519618787163	-9.5052953677129	-8.92991757661423	-10.7763221190211	-10.3601911606186	-13.7758665614615	-10.7493626292407	-10.6962528039268	-12.0598189139691	-10.6623512522511	-12.9285687010742	-13.1472579020391	-13.3430024791652	-9.7037818096054	-11.0830422260981	-10.5453799483786	-9.58550468616224	-11.4004964568836	-29.8857913385259	-16.6045031439604	-26.5365064138305	-26.321511112792	-15.9113559634004	-16.6045031439604	-19.7675350689107	-26.3403051684745	-18.9539430517345	-22.8496081500306	2.28219693702481	1.35995891732638	1.05131401153728	-1.06505086429821	-2.5267308914318	-2.42433071673465	-2.4590611288669	-3.87296237632157	-3.74179725405864	-4.15328047049177	-4.47989106830693	-4.75412990717339	-5.59506981285291	-4.88118720363803	-5.29082600240568	-5.70556393961664	-5.76012502664674	-6.00588792839043	-6.55590388448608	-6.68740619288382	-8.00008176196814	-6.87080941554852	-8.42293861278817	-7.01484031748899	-6.6434180447508	-7.00321452725295
0159_AY44_33011_20171005_ST	4.14258083932145	1.20904611898093	-5.35162695830238	-3.8286982440785	-4.76336251815486	-4.95836133278705	-5.11849062768014	-5.8394848940273	-5.85159260005923	-6.09975893356541	-7.67520077338737	-8.28116908679734	-8.06390444718291	-8.32236797363555	-8.47173083147675	-10.6028034483276	-9.62126321057212	-9.09730458720397	-11.0356675306239	-9.50846771642678	-13.5746414016822	-10.1679038396444	-10.2604553970097	-11.4345752381859	-11.5377594744211	-13.37397070622	-25.4700737243395	-14.6732536903503	-11.0291101300777	-13.6264074584009	-10.4345603059206	-10.3367625626445	-11.729287473515	-29.8858416895859	-28.3251977139446	-26.5365567648905	-26.321561463852	-23.083784226004	-23.2786499412647	-19.7675854199707	-26.3403555195345	-14.725019747069	-22.8496585010905	2.3953223437765	1.25569763630708	1.26109425124214	-1.1901865409811	-2.43650008874698	-2.21060549739359	-2.27437105503667	-3.37348648836948	-3.46621628299405	-3.92075192791421	-4.60457441056453	-5.12289735223839	-4.33161837432393	-5.26139656634117	-5.11566525114682	-5.78911383020908	-5.76470670985684	-4.79745268727894	-6.82290317785269	-5.42539827666286	-8.53425437552085	-6.10448389419203	-8.58974711378234	-6.50550257434306	-8.34963002908843	-6.19360412101828
0159_AY44_33013_20170917_ST	2.62006024069192	-0.277903071154104	-2.34215716953781	-3.78013158272554	-4.77360050581864	-5.03108290488616	-4.93058437811406	-5.77715647265026	-5.92208382596831	-6.06651458173121	-7.83161333205885	-8.32352478617882	-8.9344964474673	-9.53260813576757	-8.53737420155329	-9.12767735842285	-8.93790102802088	-8.76950700724112	-10.4916974021429	-9.88230850526781	-12.7217118023021	-10.8628130302364	-10.1576175111603	-11.1884352508336	-13.6380025341763	-12.2681622463558	-25.4686053316399	-12.0175147855556	-10.3652700365173	-5.0450370769866	-10.1293505456714	-8.95583694883019	-10.7490702576765	-29.8793033131521	-28.3186593375108	-26.5300183884567	-26.3150230874182	-23.0772458495702	-15.4764580763889	-19.7610470435369	-26.3338171431007	-18.9474550263607	-22.8431201246567	2.24552001378845	1.04031238804785	1.14529952972623	-1.32033747662643	-2.54152259718333	-2.24178266244022	-2.47056395886131	-3.41564039235678	-3.58986501868978	-3.67757928328672	-4.70378313777788	-5.22861088245758	-5.20749395901666	-5.399604037289	-4.37275925527033	-5.58885099489635	-5.65037465480265	-6.1256521050656	-7.17203695635437	-6.76191417797222	-8.38092377548273	-6.92727992861962	-7.76720372855411	-6.79105206509349	-7.94042397110172	-6.26590974332243
0159_AY44_33014_20171028_ST	3.73886918858884	0.899732350574913	-4.63860153916375	-3.69815008349707	-4.657195573064	-5.04515526219804	-4.9826770515624	-5.58349009689647	-5.9203993085327	-5.93948245643927	-8.13190199773321	-8.22262096339808	-8.74228723033086	-8.21790824849488	-8.22080575142752	-9.17067081291258	-9.56538382572735	-8.32233155696133	-10.3236108412841	-10.3537638794548	-14.9387313581254	-10.1429408125286	-11.6428944921211	-11.918306471981	-11.5888272708508	-12.9999896985487	-25.465093715027	-15.1210529149193	-10.9584268452808	-8.97673842889423	-11.0833086379623	-9.75888968056052	-10.934888632844	-29.8856959088197	-28.3250519331784	-26.5364109841244	-26.3214156830858	-23.0836384452378	-23.2785041604986	-19.7674396392046	-26.3402097387684	-18.9538476220283	-22.8495127203244	2.27248451544821	1.13584622642521	1.25515294388419	-1.29721606180738	-2.61040313618982	-2.15055595382072	-1.98852898435715	-3.92645316125773	-3.6779086965606	-4.15173058448175	-4.30929082613301	-4.90649634143194	-5.84498396194909	-5.73944318174857	-5.42920964002142	-5.41255116324571	-5.14389140350303	-6.70286732615181	-9.15885093647056	-7.26041602700338	-7.78914070336621	-7.63165112227344	-8.30929997712045	-6.69948704124299	-7.09906400672593	-7.37089987963819
0159_AY44_33015_20170917_ST	2.57028908920498	-0.256233376112382	-2.3140557130926	-3.82847509334366	-4.51149427116335	-4.8849176641282	-4.89171001491555	-5.72883657215372	-5.80146227828697	-5.890823198967	-9.69794854456599	-7.8261463676644	-8.51929354822434	-7.68304552402372	-9.29248343645783	-8.51929354822434	-8.94417674218961	-8.74886798986885	-11.7773900862458	-9.69794854456599	-27.0321169592022	-9.29248343645783	-9.83147993719051	-19.458353792732	-20.4105517477624	-11.2665644624798	-25.4647997588056	-24.5251585380569	-11.2665644624798	-4.99867370681293	-10.0356263092266	-8.04319614453635	-10.4410914173347	-29.878797359542	-28.3181533839007	-26.5295124348466	-26.3145171338081	-23.0767398959601	-23.2716056112208	-19.7605410899268	-26.3333111894906	-18.9469490727506	-22.8426141710466	2.15130693064253	1.18958826296031	0.881416949945736	-1.19133933450596	-2.59429007045353	-2.35667805064656	-2.56225071670892	-3.52751931805573	-3.66688711998041	-4.53094089409605	-4.66909123257687	-4.43205289294384	-4.87894894717943	-5.41288214595557	-4.46842053711472	-5.98776540602178	-5.97249793389099	-5.55698248992932	-15.9713578817416	-6.101709665371	-7.11763023819399	-5.97249793389099	-7.67724602612942	-7.27178091802125	-7.52309534630216	-7.19173821034771
0159_AY44_33017_20170921_ST	4.14794199534379	1.23984345430184	-5.38778544964563	-3.75963573325381	-4.80745793951201	-4.9712983011445	-5.08185144732995	-5.72262249636351	-5.8976976446367	-5.96172056895955	-9.97111773841287	-8.25813914703793	-8.75809509856702	-8.63134339292788	-9.1909591808633	-8.69906156698283	-8.81843822847449	-8.7226931715161	-11.6758658306513	-9.88410636142324	-27.0360901741149	-10.171788433875	-11.6758658306513	-19.4623270076447	-10.7595750987771	-12.5513345680052	-25.4687729737183	-24.5291317529696	-10.4920957336429	-22.4701856367502	-11.7289356341032	-10.0241875418648	-11.0357884535433	-29.8858446856978	-28.3252007100565	-26.5365597610025	-26.3215644599639	-23.083787222116	-23.2786529373767	-19.7675884160827	-26.3403585156465	-18.9539963989065	-22.8496614972025	2.35880109989353	1.14445628414299	1.33755953525151	-1.2456622430505	-2.32105151754797	-2.05141434661835	-2.34333842118921	-3.17818599390443	-3.41046773510323	-3.92943416013081	-4.64592351418326	-4.42413040196692	-4.81617248974294	-5.29938294647596	-5.77328521613735	-4.57306946068913	-5.63352327376219	-5.45180576410228	-7.38272312857145	-5.79433862533518	-7.51625452119598	-6.62895132619507	-8.13155921499199	-6.68957594801151	-7.99582760145786	-7.15957957725724
0159_AY44_33019_20170913_ST	4.14956464543562	1.19995067331399	-5.3495153187496	-3.89866320101817	-4.78218418202099	-4.86434053782169	-5.11051313433492	-5.88027224363006	-5.83350766822598	-6.1469196977595	-7.45799412847574	-8.2437741110693	-8.12904584540787	-8.28174070899315	-8.36819678749558	-9.40788398629572	-9.54691346844385	-9.07751146360211	-9.8178953515785	-9.87301465079958	-12.1110612226561	-9.98954846705553	-10.9816772753212	-12.804208403216	-12.0504366008396	-13.7049949485542	-13.1789018526574	-14.8836499448958	-10.6493019235724	-12.1013968627096	-11.3510912683097	-9.89765760435215	-12.6320251137717	-29.8858419796259	-14.9346102067658	-26.5365570549305	-26.321561753892	-23.083784516044	-23.2786502313048	-19.7675857100107	-26.3403558095745	-18.9539936928345	-22.8496587911305	2.42605137602368	1.18399867225427	1.3226074318506	-1.16860792055	-2.32997701527755	-2.42723250999958	-2.27009709843989	-3.2317596478934	-3.45597920287504	-4.57921746899593	-4.60925429925859	-4.99457626088843	-4.95982123304944	-5.21140824169457	-5.34923239313604	-4.99460390358811	-5.696740818713	-5.45893150077598	-8.47487695279686	-6.09184649458407	-7.79463997657918	-6.72590475877401	-8.15347659153431	-6.61238093247703	-7.55492799891773	-6.91041450024852
0159_AY44_33021_20170916_ST	3.86737414695637	0.818394384560408	-4.68576853151678	-3.81841328239367	-5.08449753346437	-5.16260223125141	-5.2623590865939	-5.8315394756605	-6.12785432992101	-6.27284988513599	-8.11496905336479	-8.5126520210309	-8.64381318263346	-9.65541409431194	-8.70230938931507	-9.23958619916823	-10.3485612748719	-8.80403232254978	-10.0200572078999	-10.5308828316658	-27.0429193526404	-11.1752398480564	-12.2738521367245	-10.9616657477583	-13.5266151052198	-12.4851612303917	-12.0225377084436	-24.5359609314951	-10.486068815876	-9.32424478437768	-10.3538642015588	-9.93515386670065	-11.270154933433	-13.572740026427	-28.3250850063373	-26.5364440572832	-26.3214487562447	-14.265887206987	-23.2785372336574	-19.7674727123634	-26.3402428119272	-18.9538806951872	-22.8495457934832	2.51035600890474	1.07689586212254	1.59556578735745	-1.30198884021092	-2.01479736922517	-1.98990211658482	-2.01182174958896	-3.19411433127837	-3.22060663542845	-4.26058249785537	-4.50642289047669	-4.71683545812195	-5.46091833338473	-5.37253276351703	-4.90745059035273	-4.53826723353942	-5.34276866161058	-6.00606287902084	-8.28427938099793	-6.3410182401142	-7.87881427288977	-7.26262813346595	-8.08360868553578	-6.49251991176988	-6.59650962529392	-6.90262539943454
0159_AY44_33022_20170915_ST	3.84463794220112	0.97968395649598	-4.8243218986971	-3.84959534360316	-4.59201891918443	-4.85619773553473	-5.03053112693304	-5.57638378833279	-5.78689592678223	-5.92336140151055	-10.3782211316164	-8.08975284575994	-8.03435067540343	-7.6633929454841	-8.89578684571961	-9.15949621578035	-10.0366044199297	-8.70724036445527	-10.5244269651377	-10.2826056782082	-15.2635451236355	-10.8467145667669	-11.1140812621923	-13.4999565313741	-12.0183519904499	-13.0622137643466	-13.7972080548421	-15.6690102317436	-10.7890532612895	-9.53908034932721	-12.0671288812592	-9.42255683178546	-12.4471149040664	-29.8857506099873	-28.3251066343461	-26.536465685292	-26.3214703842535	-17.1105539981785	-23.2785588616662	-19.7674943403722	-26.340264439936	-18.953902323196	-22.849567421492	2.28153991918147	1.30042141615678	1.19304392545441	-1.15159061223392	-2.40182575110686	-2.35297185973826	-2.25323334688305	-3.27780733745917	-3.62945615491514	-4.54625168148812	-4.42107396675591	-4.77287708914657	-5.5218458266325	-5.11287259348274	-5.06277934151064	-5.44716250981719	-5.41442742986523	-5.99445857094635	-7.38507060906921	-6.65913954532176	-7.76929359443004	-7.23094623360979	-8.10831070612859	-6.69709235270004	-7.31718311720844	-7.14003621620451
0159_AY44_33025_20170915_ST	3.71225326553965	0.852228758396856	-4.56448202393651	-3.78615958997059	-4.70861058854895	-4.92684100549068	-5.01090635212804	-5.61504110808662	-5.84673722661487	-6.01845182376929	-7.01118185735896	-8.12610055939315	-8.21291076672423	-7.42132351335103	-8.56589793758378	-9.28767183957016	-9.93959306680815	-8.81664285234525	-10.9924199318086	-10.4488044852196	-27.0335546223237	-10.3274436282153	-11.6855671123685	-11.9368815406494	-11.2437343600895	-13.6935496900662	-15.2690860508246	-15.2690860508246	-10.8887274732515	-8.70979373084428	-11.047853212032	-9.81918779511568	-12.2334768776897	-29.8856726106781	-14.6313721504881	-26.5363876859827	-26.3213923849442	-23.0836151470962	-23.278480862357	-19.7674163410629	-26.3401864406267	-18.9538243238867	-22.8494894221828	2.30094076712955	1.18662228826064	1.22271638406575	-1.2163862725598	-2.32524488660511	-2.16331130664685	-2.2621105313898	-3.52094838096956	-3.59740412073617	-4.58506828140728	-4.58056376928618	-4.68871881536979	-5.59031576337509	-5.1297908780839	-5.29441285777845	-5.67469174550696	-5.61455492291275	-6.23529499278993	-8.44294719328841	-6.99418012259637	-7.36659337522124	-7.17679714401058	-8.47749957479507	-6.78561799314989	-8.14470783803075	-6.76367818635097
