mouse_id	liver.ENSMUSG00000021492	liver.ENSMUSG00000026621	liver.ENSMUSG00000018677	liver.ENSMUSG00000076435	liver.ENSMUSG00000030313	liver.ENSMUSG00000033306	liver.ENSMUSG00000021676	liver.ENSMUSG00000078578	liver.ENSMUSG00000083563	liver.ENSMUSG00000031482	liver.ENSMUSG00000003746	liver.ENSMUSG00000044749	liver.ENSMUSG00000031010	liver.ENSMUSG00000070704	liver.ENSMUSG00000033684	liver.ENSMUSG00000037095	liver.ENSMUSG00000034158	liver.ENSMUSG00000039196	liver.ENSMUSG00000033898	liver.ENSMUSG00000044533	liver.ENSMUSG00000039197	liver.ENSMUSG00000000326	liver.ENSMUSG00000069805	liver.ENSMUSG00000090150	liver.ENSMUSG00000004207	liver.ENSMUSG00000022766	liver.ENSMUSG00000024085	liver.ENSMUSG00000029695	liver.ENSMUSG00000029716	liver.ENSMUSG00000024892	liver.ENSMUSG00000025347	liver.ENSMUSG00000023224	liver.ENSMUSG00000028980	liver.ENSMUSG00000022821	liver.ENSMUSG00000005373	liver.ENSMUSG00000037942	liver.ENSMUSG00000025261	liver.ENSMUSG00000028179	liver.ENSMUSG00000021091	liver.ENSMUSG00000073988	liver.ENSMUSG00000025393	liver.ENSMUSG00000030122	liver.ENSMUSG00000063856	liver.ENSMUSG00000006373	liver.ENSMUSG00000033308	liver.ENSMUSG00000031980	liver.ENSMUSG00000026664	liver.ENSMUSG00000030382	liver.ENSMUSG00000022877	liver.ENSMUSG00000064345	liver.ENSMUSG00000052974	liver.ENSMUSG00000025130	liver.ENSMUSG00000021876	liver.ENSMUSG00000092746	liver.ENSMUSG00000006522	liver.ENSMUSG00000026365	liver.ENSMUSG00000026874	liver.ENSMUSG00000027249	liver.ENSMUSG00000092702	liver.ENSMUSG00000064367	liver.ENSMUSG00000064341	liver.ENSMUSG00000003053	liver.ENSMUSG00000022875	liver.ENSMUSG00000027597	liver.ENSMUSG00000059481	liver.ENSMUSG00000017344	liver.ENSMUSG00000073418	liver.ENSMUSG00000028307	liver.ENSMUSG00000027513	liver.ENSMUSG00000058207	liver.ENSMUSG00000021922	liver.ENSMUSG00000037798	liver.ENSMUSG00000035540	liver.ENSMUSG00000064373	liver.ENSMUSG00000025991	liver.ENSMUSG00000056035	liver.ENSMUSG00000032554	liver.ENSMUSG00000024164	liver.ENSMUSG00000099021	liver.ENSMUSG00000020609	liver.ENSMUSG00000099250
m34	-7.22702654981489	-7.21913554760624	-7.1628707090201	-7.15597780245235	-7.00834377924267	-7.06281298212689	-7.20861586853529	-7.0468079108017	-6.9666839946704	-7.25181819503659	-7.16233063199029	-6.91545143252159	-7.0326112116753	-6.98670336525299	-7.20395996316187	-7.69278999160167	-7.02512445256162	-7.35455780963378	-7.08641325320306	-6.9042589887188	-7.09890225915687	-6.93011460763621	-7.10985987659912	-6.97790714276331	-6.92990044807067	-6.99992971392707	-6.92307495401115	-6.85716560799004	-6.93451270502827	-6.75338353030542	-6.96054346983291	-6.83970609957762	-6.82168148252075	-6.75293522967697	-6.90527199683243	-6.80747317636855	-6.63540608778995	-6.62833655322295	-6.97633806060107	-6.65269372516009	-6.35044811751319	-6.49098821695491	-6.48967807408359	-6.32236966810646	-6.30595074166863	-6.43876562737687	-6.23731536022308	-6.24123120033259	-6.15006086335742	-6.06720193545665	-5.95774355601347	-6.17208610946864	-6.09586803554494	-6.05699140723758	-6.28473189320977	-6.003323140952	-6.0055414808161	-5.93299512194432	-5.82190923294108	-5.77791124726286	-5.61015504594928	-5.23481574332277	-5.49718084471755	-5.40513633611474	-5.45930842288467	-5.4963817096056	-5.45169297973002	-5.30922525411936	-5.32875850256282	-5.0819680771978	-5.3798740513266	-4.71825029538649	-4.77435272199998	-4.4745661290713	-4.23518733231602	-4.09296089994821	-3.82323376347399	-3.51224667928803	-3.47307763995795	-3.18631551479459	-3.13592131810835
m35	-7.24005407708058	-7.070014088192	-7.06697436218995	-7.11518762857673	-7.04015922435996	-6.98553711315012	-7.15007409346204	-7.06656374084319	-6.94233450696154	-7.01273652126133	-7.08184607477822	-7.00895407251019	-7.11001680771756	-7.0683549104868	-6.87705955551495	-6.53642320915796	-7.19279038659284	-6.22376686305073	-7.07416758544696	-6.86918194195942	-7.00661352141243	-6.72347125319907	-6.94944428441743	-7.05041905180409	-6.934711277149	-6.84417576931167	-6.73113299688206	-6.67953653886886	-6.63288244801757	-6.68696208290459	-6.74154046518992	-6.51968304921683	-6.72533217440212	-6.55254071423889	-6.69768019746075	-6.56140499231279	-6.58583257241763	-6.45786431337195	-6.02731988090446	-6.66780619908337	-6.47267883925278	-6.43633975060098	-6.42742130964233	-6.40354637474272	-6.13132343715699	-6.32584868047769	-6.23659068649144	-6.16478549298677	-5.94473051780653	-6.06434664774802	-5.87562836512774	-5.93605522583502	-5.96619950587573	-6.01604748842193	-5.43770268736121	-5.77185996223881	-5.67553700972962	-5.77768679762773	-5.69279098272168	-5.53096933133359	-5.51693312331926	-5.35041301079298	-5.29719268271967	-5.17738192091423	-5.21635961166486	-5.14882099529512	-4.97357338616516	-5.24314182669051	-5.58436384959568	-4.75535381016164	-4.65768111954775	-4.50754799926156	-4.65067511044454	-4.52124699080661	-4.02959874427022	-4.39633546716197	-3.77732846729822	-3.18438350349411	-3.38822211754293	-3.28892234579266	-2.95678008028942
m36	-7.21915081217867	-7.07434242148702	-7.09540578037496	-7.02962251164003	-6.97896543918426	-7.02050376883316	-6.96389765169963	-7.18948181722345	-7.43598986357915	-7.24448643896358	-7.0207570135322	-6.74253830763513	-6.9755977028858	-6.94622850946725	-6.7367066464699	-6.19134757495072	-7.27591997913449	-6.96184508477526	-7.03299008462494	-6.83778843842504	-6.73147740821664	-6.6649879442203	-6.9263278189541	-6.64513390865727	-6.9422400004552	-7.00181515266935	-6.56300921061888	-6.71847614165927	-6.5197304759313	-6.4756006260931	-6.62030667455833	-6.52303529806551	-6.4612407321349	-6.64931791980856	-7.05162154597908	-6.57429010056522	-6.60858144582502	-6.77816225610123	-5.90059948344955	-6.39150270682602	-6.45806135170385	-6.86066298081743	-6.3128706399809	-6.26137303017018	-6.11136649774306	-6.2578827284726	-6.20693944956606	-5.9701785108147	-5.74126295682132	-6.28664607429726	-6.01436758812676	-5.77635990180726	-5.41351148552131	-6.26064764219726	-5.77811281912661	-5.81002809255451	-5.69396102493968	-5.8164866532778	-5.87597772422071	-5.83210482255293	-5.81603099455829	-5.487360663862	-5.29539545994358	-5.09148221089242	-5.30938241003078	-5.36739219963425	-4.97261747339129	-4.98013798657919	-4.93099250489535	-5.02849039266246	-4.76185925220953	-4.31651319905963	-4.63438287229376	-4.31621662658785	-4.2653680119974	-4.33258287191633	-3.78853185391874	-3.28282661448785	-3.61244765956352	-3.06589967889533	-3.31172231260772
m37	-7.11347896272293	-7.06734346409762	-6.94568969202459	-7.22724518140377	-7.18070305092849	-6.977147566433	-7.21104954631262	-7.14972373330643	-7.29609651095353	-6.69266318280246	-7.09251902213771	-7.04897261831836	-6.99397317530044	-7.34054650790815	-6.72844623079732	-6.11595705333991	-6.93859619891752	-6.62691685483083	-7.03806712039836	-6.88591715071712	-6.86634082901989	-7.35243040972034	-6.33349515874198	-7.00223023454994	-6.89170429671708	-6.80961970482107	-6.71374227505395	-6.25027532413389	-6.49827153846025	-6.61771060581324	-6.43503820194395	-6.42575212342997	-6.88723659191338	-6.27623366684731	-7.09280700022167	-6.70745016364953	-6.5616152683491	-5.90960177229344	-6.22642702252083	-6.90750034962083	-6.27699794367757	-6.58709506955492	-6.55444120037335	-6.59337096725125	-6.09762808062158	-6.08471619368259	-6.22032656177927	-6.3139972613376	-6.22316062059851	-6.29898145274646	-6.42088352660896	-5.88235011308141	-5.83487415752527	-5.91476577015841	-5.3285950779131	-5.61221325859052	-5.60216318464114	-5.76627441209402	-5.56103637570615	-5.90678168311068	-5.6903803755397	-5.91008738191907	-5.36635473582674	-5.33620036619916	-5.27288380211154	-5.06311121552461	-5.07743998059783	-5.16145175381668	-4.65015006782788	-5.14984707506241	-4.38610261203346	-4.15708890709275	-4.73151555637459	-4.61873508613012	-3.90551187443785	-4.0768348671028	-3.5893510268141	-2.99177677174065	-3.2353508188761	-3.27615065626546	-2.99254754078196
m38	-7.22213791883553	-7.20559062204884	-7.0977499196449	-7.10688358890347	-7.14495221429045	-7.19684755359881	-7.04857518445969	-7.24112121118673	-6.84256844205657	-7.19627689947105	-7.11587769826409	-7.05276728726374	-7.1996018247505	-7.06394948670567	-7.12593016106809	-7.0900253881558	-7.1494766044209	-7.00294813752098	-7.04603470458534	-6.97082176676866	-6.93714882154864	-6.90541000166049	-6.78756043297214	-6.89756114966013	-6.90040977533079	-6.94554898147088	-6.60605277243669	-6.82090176700366	-6.66565275931078	-6.74370848882504	-6.63565307259495	-6.66305552282773	-6.78576145520257	-6.75190562930938	-6.77148422024672	-6.73431917234006	-6.67594108256467	-6.88222172139013	-6.80082155016266	-6.63280754221964	-6.48122924232406	-6.39947857182779	-6.44855969091814	-6.31288248780652	-6.28302860041881	-6.295871497143	-6.31412135292869	-6.10573143239786	-6.140599455675	-6.11698688853501	-6.17749939996292	-6.12303788476085	-5.91333290523063	-5.62800277021297	-6.16044719353928	-6.01809912327323	-5.88371482477117	-5.82682833479422	-5.38797802784046	-5.47717329145054	-5.53638966275461	-5.57338081516784	-5.45857245997645	-5.26491217856073	-5.42472304823483	-5.46465858840057	-5.21843112987619	-5.19818704060385	-4.91325729466761	-5.31028233992724	-4.97364239236284	-4.63644210819243	-4.7160102975586	-4.44270748806681	-4.26306279755091	-4.46779158505676	-3.77805145026504	-3.43077750263713	-2.93302084556211	-3.3567732133056	-2.58091270096578
m39	-7.24520057503979	-7.11088660770467	-7.14537278377583	-7.13714920043943	-7.01624829829415	-7.09296899510426	-7.02642084091447	-7.0409035153633	-7.11229968733519	-7.07940141650834	-7.0047701848571	-6.8152182576987	-7.10500251880037	-6.94986815146358	-7.29932855082594	-7.90443294888383	-7.03930531159294	-7.38564487562816	-6.90929927665578	-6.93937438452841	-6.72098453908837	-7.07084718789502	-6.9351780609767	-6.85465900928617	-6.98649084247493	-6.79296243086399	-6.62798305595004	-6.62348842587824	-6.94632268675143	-6.73497161000272	-6.73987768661367	-6.88069278337327	-6.89824564749047	-6.58013054314777	-6.94161521242431	-6.60928198498959	-6.64039450586454	-6.60780930813373	-7.13410052271233	-6.4671361246316	-6.3688457108775	-6.53124544238496	-6.36975669135989	-6.2363961844676	-6.19673636582785	-6.37983171413407	-6.14097066535963	-6.07449184654766	-6.03792277001302	-6.03141452171658	-5.65430512391064	-6.04598107184145	-5.90127756561154	-6.30918004375443	-6.62466363968871	-6.2367286667774	-6.17666118833106	-5.91017857937687	-5.92126341305109	-5.66977816916812	-5.54879270874923	-5.49045330416681	-5.45475037622486	-4.96141464519049	-5.53636681346821	-5.60413761742745	-5.65666118155268	-4.95571411782421	-4.76277405028041	-4.85015415388133	-5.45117373755169	-4.4446306733268	-4.7039297536809	-4.37462448552178	-3.95238011347019	-4.28678955878774	-3.79353104327409	-3.58720113060105	-3.44315752440894	-3.24453763575467	-3.24762857927945
m04	-7.33922458237582	-7.2454290779367	-7.2295988305401	-7.08707006093996	-7.12884010851685	-7.18857111600824	-7.22715891668826	-7.0016422065229	-6.63180355475551	-7.11902567968551	-7.10923082525768	-7.13429675731035	-7.19416078164549	-7.13874862888118	-7.32261688354625	-8.12077372051749	-7.19587686043983	-7.80050677861963	-7.15951881518008	-7.03912460559259	-7.03142207646118	-7.15223426059181	-7.13097081189408	-7.06310619147428	-7.00208494677821	-6.89764917575167	-6.95127477692975	-6.67246676024121	-6.99088925278135	-6.93971623227475	-6.80275455611989	-7.00083477298015	-6.99695530846789	-6.69511353625883	-6.50277860937839	-6.94876784858158	-6.64944192999941	-6.56616202113696	-7.39941725582466	-6.79278336705269	-6.68180709174672	-6.1821223565365	-6.71682083450355	-6.35570932836907	-6.30688968774482	-6.27662781567773	-6.43675700139809	-6.19966172795742	-6.38100566247004	-6.01116617110695	-6.03081592888423	-6.21068774377979	-6.25276259635516	-5.58523674334382	-6.47318737285292	-6.35349919559114	-6.28304069036197	-5.86985145244346	-5.31259594423405	-5.35232555174332	-5.39025917242733	-5.50899573880076	-5.608347335969	-5.33071871716044	-5.47040010494687	-5.50996280827592	-5.58577205834315	-5.27287834197037	-5.24082027031541	-5.38395376093641	-5.5072781171977	-4.58672854507271	-4.78029979204625	-4.64118111848181	-4.32152239749979	-4.4209665089601	-3.87019469366142	-3.63982476852804	-2.98333043403851	-3.39412787571569	-2.64210696681725
m40	-7.10922512492422	-7.14223094354207	-7.07287005775356	-7.2838162117476	-6.97884036519369	-7.29730190835449	-7.17773497216159	-7.32112929855443	-8.34792573887928	-7.18354671903909	-7.14134826602981	-6.92589541385659	-7.12357465170771	-7.11393538199144	-6.7700103776963	-6.41185050951738	-7.26443042498503	-6.83087463744408	-7.19354701202692	-6.96412965149398	-7.00595293996723	-7.04018004167585	-7.01278286342443	-6.8958838200206	-6.90664022660025	-6.80921283266053	-6.51930474655255	-7.12878143154523	-6.50418380661799	-6.74467101494102	-6.67394893672887	-6.63819852318729	-6.68097656748275	-6.7733633578748	-6.89370041303966	-6.76182768732804	-6.57865978288327	-7.06031630160306	-6.53706564668586	-6.73023777469636	-6.57056696313524	-6.79548815415543	-6.47302696920057	-6.48584668508623	-6.30541644504019	-6.28841546677241	-6.51985741552775	-6.05720179367422	-6.17172969590203	-6.59028919646501	-6.23824610001063	-6.07759887367482	-5.61969941959655	-6.39146938570184	-5.67600709489968	-5.58823999545584	-5.61180724928925	-5.79677314152466	-6.2471673208617	-6.16257092927288	-6.00474424703804	-5.84691624518744	-5.45702620622434	-5.4082331703505	-5.40751734670829	-5.20127401260632	-4.82280906652013	-5.36790367023959	-4.75106152138804	-5.1566122895292	-4.85221252325708	-4.62991736403736	-4.78678156327927	-4.64369933307704	-4.39503267740976	-4.50369780961785	-3.29230952968511	-3.33020270657515	-3.22964644150346	-3.31542615341029	-2.9587970083203
m41	-7.05213200658851	-7.17788930804395	-7.15095771384134	-7.36315270442571	-7.22991503869386	-7.20320029844296	-7.20029569442209	-7.21086545210266	-7.05467513600038	-7.08421607356591	-6.93931983940253	-7.09329599002189	-7.06762014694606	-6.98561712789222	-7.34203073225629	-8.07144133267541	-6.83641938834647	-8.0833411822724	-7.0675622045565	-7.07391582140152	-7.08631657522688	-7.13232435421878	-7.03048446624928	-6.87052713223719	-6.89014076611825	-6.86610493604702	-6.88193260459073	-6.87352974545913	-6.73618950796879	-6.82941058421751	-6.81660742610893	-6.72069671815855	-6.74339530375949	-6.63947655472148	-6.3821105113614	-6.82230509433746	-6.68704404818729	-6.32604374587876	-7.44144018425997	-6.81846179677259	-6.52909519454752	-6.41537117745855	-6.41454462866578	-6.46391123853667	-6.43482582875684	-5.88910332225469	-6.34675039872834	-6.20483407921085	-6.24655673035444	-5.77672148441307	-6.5035747388251	-6.29712427197134	-6.34513726328855	-5.67962336266265	-6.07556151616305	-6.25397006767601	-6.11665942561458	-5.79779600030036	-5.45690501073998	-5.67421763824059	-5.49023064817296	-5.6357554140715	-5.66634328324669	-5.39170715227612	-5.44331953393713	-5.34235905259106	-5.52136976738663	-5.29546060069663	-5.09275849487483	-5.3455752131916	-5.24618425878637	-4.61401771330611	-4.68214759980081	-4.42191730904084	-4.59669669380381	-4.70668521311619	-3.56032489672366	-3.47719260086663	-3.0617151398679	-3.11382062095739	-2.67466737203518
m42	-7.16969769810901	-7.26700362259153	-7.249160410135	-7.50726532186064	-7.25611981368076	-7.32926779265749	-7.32085023453796	-7.16092850926147	-8.12385593950434	-7.12292658391662	-6.93257603823274	-7.13677615513691	-6.9592047639081	-6.86906821845112	-7.45820772151291	-8.26639013977515	-6.65988493397745	-8.40411237522761	-7.0033133129366	-7.08284954473135	-7.17387005431836	-7.16283523900416	-7.17483522204149	-6.79725375424922	-6.89330916063142	-6.85751637263129	-6.86752823482371	-7.1984521158114	-6.82036003951546	-6.94298936557861	-6.86634515275729	-6.92715823454224	-6.66658853414123	-6.8624508830258	-6.43625712776492	-6.71073445233166	-6.65867992369632	-6.47571013092178	-7.76956764197568	-6.96963863682133	-6.49379344984453	-6.69736473167086	-6.48778311703063	-6.52599547207382	-6.53554753117717	-5.8861738163913	-6.39534438558386	-6.32659516712144	-6.50881334871501	-6.30809510424895	-6.29191626623618	-6.32549304887659	-6.40040415442731	-6.28890963998616	-6.14266096874384	-6.09405076529903	-6.16815607786341	-5.84250652689118	-6.0851037793588	-6.11411511313308	-5.8878168007751	-5.64979437911279	-5.75578964985878	-5.55215572789148	-5.57062640942746	-5.35002647644713	-5.79019651621072	-5.2854271499442	-4.93934497569285	-5.23109215606036	-5.29424973026634	-4.84981570898261	-4.72568449716051	-4.39147490511935	-4.729500950128	-4.60772726772641	-3.52694333783156	-3.57538104521738	-3.39685051588137	-3.05474724832065	-3.10224756763897
m43	-7.17103814581436	-7.13938054120542	-7.08480604514274	-7.07527484816789	-7.15231809302132	-7.13938054120542	-7.29820013573735	-7.09910829753677	-6.99380035086054	-7.06363930288678	-7.04592230403284	-7.14308786252478	-7.10605388776729	-7.04734238060059	-7.21396054546609	-7.95272383306893	-6.96889129737195	-7.80370455436737	-7.04929970836441	-7.03382302479576	-7.05268570082102	-7.09854686109759	-7.03043312699038	-6.81674819266616	-6.91167070518716	-6.85367237004155	-6.96814037958021	-6.87392734990815	-6.86708055676964	-6.86426615704496	-6.77287000839605	-6.97208677950591	-6.75613601683932	-6.69311279021034	-6.34972001679698	-6.88277829277751	-6.61647509112478	-6.58309514017846	-7.4071053352279	-6.70489914621415	-6.48237380954104	-6.32250617798929	-6.39771682664571	-6.29987558099013	-6.2750341451281	-6.30021212552235	-6.2942553159813	-6.07081894708871	-6.29049802660838	-6.09124101758005	-5.92156879370672	-6.18733585035915	-6.42173524288296	-5.77247197051917	-6.31812736099868	-6.28855757956362	-6.15545209332612	-5.80195298318347	-5.59907673973003	-5.96731731815096	-5.63954275913076	-5.43818876117184	-5.61912134357907	-5.3560273907696	-5.43078889014057	-5.44546472741731	-5.48602305400492	-5.22000066175998	-5.35186611970471	-5.2727362383053	-5.39071850665086	-4.79898587429508	-4.70206334523528	-4.56077178154518	-4.42827078666676	-4.30521111467067	-3.75929442186998	-3.59880375563306	-3.1653153062831	-3.28597703607504	-2.78750282216337
m44	-7.20669399808505	-7.24781989732251	-7.35034953967957	-7.13333287985938	-7.17303558463758	-7.22404120328663	-7.14554443302508	-7.16201192089935	-7.25259808448732	-7.171769302814	-7.03439989137917	-7.1563880060868	-7.12798151842872	-7.2131021698662	-7.11729010423411	-7.49691799310596	-6.90879665210929	-7.79096510711062	-7.04512668821423	-7.19012753602731	-7.0679045671993	-6.90415667616945	-7.06335296272656	-6.71705595825965	-6.87141577747908	-6.85215875876536	-7.07391016185648	-7.12059068483151	-6.80931433781563	-6.7588717546767	-6.7210790967009	-6.82194258649869	-6.63619898900109	-6.8883073920073	-6.46858958015317	-6.67364559750529	-6.600461326789	-7.29392129910004	-7.22955592314514	-6.61521983922231	-6.59538254928032	-6.55916251537101	-6.48995537806507	-6.44544971468388	-6.48405400920976	-6.31778313212745	-6.4810370564232	-6.27798377930489	-6.42395571735353	-6.04704046237167	-6.24020630593319	-6.29435833787235	-6.30979325307954	-5.9223033638458	-6.09927610828799	-6.02965140823378	-5.97865001336437	-5.85996927676302	-5.64990158626416	-5.98824243871547	-5.69345930187923	-5.76313199015378	-5.56274662881354	-5.60951107034357	-5.41175938225187	-5.43382446165623	-5.44544031252441	-5.33474696859452	-5.17614140933748	-4.92237597328351	-5.22353459108423	-5.1305438387311	-4.74319104369623	-4.54299455141077	-4.71450494577286	-4.475977453692	-3.69086400565268	-3.55613467186323	-3.04506958664433	-3.29205546927106	-2.95282876237629
m45	-7.230334886307	-7.36075770734471	-7.36749988000316	-7.25779575552717	-7.22223200546472	-7.2711478900024	-7.29449466405308	-7.14664406818315	-7.17111292577291	-7.37262826137296	-7.11497632703537	-7.17167113662673	-7.03792164732307	-6.99801255771841	-7.35032311360602	-8.0091147056082	-6.8996073791795	-8.22843506219524	-7.07350107160463	-7.20195092855677	-7.13910670586104	-7.1101301766738	-7.17970713737649	-6.79379746660564	-6.86875926086113	-6.87812215975572	-6.98757629942141	-7.2217406917499	-6.86326319453786	-6.81920363429645	-6.8718705638973	-6.89917879708738	-6.69878047626414	-6.95384591475718	-6.72611956863077	-6.86525830717532	-6.63476247037415	-7.40842173374016	-7.51630139169797	-6.78637228428815	-6.55098459725928	-6.51264071191826	-6.55529645091458	-6.51707203379293	-6.51587441489546	-6.37766722524635	-6.51735405163242	-6.37399468860136	-6.58987129142944	-6.0493550393222	-6.51974070732386	-6.28457543948176	-6.37496953354876	-5.87634669649714	-6.29344218855732	-6.01943701122021	-6.10559778242283	-5.88982955101732	-5.56571975360148	-5.56752607799213	-5.67468052363288	-5.90423933364342	-5.67229754355471	-5.75261844981141	-5.56378091789536	-5.47260594948459	-5.62308476417657	-5.38820978796892	-5.62820259962042	-5.19790166289659	-5.33258573881577	-5.09735530478996	-4.73022987837733	-4.61904836514541	-4.75751882391279	-4.36248675942023	-3.66305502922707	-3.64000414139364	-3.21037778208091	-3.20693097138482	-2.96571828517927
m46	-7.19699825350325	-7.09311037474082	-7.23209980996695	-7.57523686457051	-7.02581434913988	-7.00039173658462	-7.31526176824167	-7.09989212604988	-7.99097016309517	-6.83890899477959	-6.9666262276317	-6.98571594005082	-6.86183895746558	-7.06512037358317	-7.20944772109519	-7.87812684247643	-6.42364159835176	-7.97304221228626	-6.89794578986978	-6.87216723190608	-7.04850068215469	-7.47235308286422	-6.93974446794316	-6.98374519942127	-6.92606928721828	-6.8203442658369	-6.81841674018228	-6.66253445819075	-6.83930231066889	-7.01998648528116	-6.78186342372247	-6.81099840341866	-6.61439051281371	-6.3597666347076	-6.59850057498927	-6.48394553227988	-6.54318426781843	-6.37522319100865	-7.2865606196375	-6.71763050655161	-6.41764843980764	-6.81418921659173	-6.76687634878223	-6.54973749940833	-6.04018838799164	-6.37703799868348	-6.48394553227988	-6.23360137083236	-6.40093519637045	-6.42845836611317	-6.46971366318437	-6.29686509900831	-6.42241104208955	-7.01125518151228	-6.07296734179976	-6.06520001682706	-5.83391136197677	-5.88397225661707	-6.86789614625339	-6.15679672699156	-5.98368686716974	-5.66400562807962	-5.54885978162986	-5.486677767837	-5.43580396646233	-5.28107132356295	-5.32026906472682	-5.30049238535166	-4.7636776565261	-5.40723962863279	-5.17131220093092	-4.69196403903404	-4.76624691723509	-4.78869372529845	-4.0741515846213	-3.93387826111692	-3.70644562852975	-3.51895383584783	-4.08979629659882	-3.29307431765882	-3.70410237222422
m47	-7.32086323945295	-7.12197636600316	-7.18474220503525	-7.5549002642702	-7.22654818362367	-6.91204853234899	-7.3118015759824	-7.08217486172837	-8.06432959497455	-6.85838236484519	-7.10363650155178	-7.11768127774053	-6.96127775188883	-7.38857528103705	-6.99912851514432	-7.90115074120241	-6.76825835380406	-8.22137323660085	-6.99784908541099	-6.90801330015563	-7.16567527347293	-7.11326216862454	-6.98614308387565	-6.9797752261736	-7.0209369593577	-6.77559179202286	-6.98289165851387	-6.57060384111157	-6.90313230838903	-7.05403160783251	-6.8161833769097	-6.92693045687441	-6.75202461743654	-6.51138306017372	-6.83959939386291	-6.76942080632952	-6.57350135109067	-6.50230838411968	-7.26470216207777	-6.75291723028708	-6.46309212546482	-6.84731011842597	-6.60303420582041	-6.59436170285341	-6.3341323979237	-6.55534451061261	-6.49308570798117	-6.43317911559877	-6.68884682628497	-6.60363624009595	-6.52211487198001	-6.22470472469151	-6.73964818111751	-7.02399551954378	-5.71887532897073	-5.94996259845972	-5.90208266621714	-5.91783875714572	-6.77884503587258	-6.35204274030225	-6.00864655301611	-6.17885895738507	-5.54054321889186	-5.52382480364758	-5.51337114095155	-5.28716778976943	-5.46586779287173	-5.33389454992723	-5.50527613107183	-4.56398786385326	-5.37482805913966	-4.70174071217057	-4.76131473900148	-4.64177398614083	-4.08062938366337	-4.07585743916732	-3.50502383182156	-3.43612732534002	-4.16263210706212	-3.30420348131429	-3.80577364472667
m48	-7.38092194897404	-7.14999874527201	-7.32516087104512	-7.26241860886307	-7.09836172228013	-6.98761995298153	-7.26184403029986	-6.97399547916203	-7.49530249359262	-7.07083834734641	-7.03568480087587	-7.07303770413588	-7.08526310980478	-7.05002868107234	-7.37155099437731	-8.00035861366531	-6.99499412624199	-7.82293074470688	-6.99953616842533	-7.19598959551043	-7.02453590950089	-7.31149409489736	-7.10678470950633	-6.92277013094205	-7.03856752173122	-6.79931197069395	-7.07083834734641	-6.75383364873488	-6.83115122179058	-6.98128671842674	-6.82942412258433	-7.09594477249713	-6.91213602884633	-6.64510148761936	-6.52862354457327	-6.83796589276632	-6.55712947730642	-6.42439054054396	-7.47626422515308	-6.65065277404192	-6.64951945432449	-6.57017005898819	-6.57293232394878	-6.39562265442689	-6.25702655389731	-6.21348084778071	-6.5811686396387	-6.14814992121457	-6.60619428839784	-6.35301776803692	-6.03772227639348	-6.1916170154859	-6.4006904727551	-6.77571938367628	-6.277400365494	-6.25389387437345	-6.1447876316923	-6.04242461103023	-6.47702714817195	-6.03979115431634	-5.69485589676108	-5.63276924635582	-5.61947063118635	-5.58108220022265	-5.64415833640038	-5.48567061810378	-5.58221551648116	-5.14874830029962	-5.5891089880773	-5.43492936280873	-5.46877159175379	-4.77787966748815	-4.79775438858236	-4.60922293180855	-4.2801763902548	-4.34626663394188	-3.85749967596333	-3.71852411181466	-3.9633276423581	-3.2997608011642	-3.63031616483987
m49	-7.20394619367572	-7.20715548669973	-7.23494678696999	-7.04199600670601	-7.1720789215666	-7.16702758281536	-7.13409358561977	-7.02880356076908	-7.01324457955874	-7.17649936098468	-7.05883483628386	-7.0504100642519	-7.10375835530957	-6.988437889343	-7.32157094436426	-8.16697379820456	-7.04103217400968	-7.73112083189139	-7.0112879645916	-6.97974287861834	-7.00006102112703	-6.98423221170103	-6.9234362506002	-6.80036610026333	-6.87167488308917	-6.82939505134912	-7.10297170555949	-6.76408495458331	-6.90813873454424	-6.79609475110647	-6.71377253325135	-6.8755535622066	-6.79039078721834	-6.65636460535155	-6.5433233372743	-6.68515842343169	-6.61088912886402	-6.60355322448246	-7.30632757583079	-6.73570438198378	-6.51982018727057	-6.44429398513103	-6.46228595237396	-6.32352165922879	-6.38197440692616	-6.22688700326436	-6.20075933444699	-6.24198211223972	-6.34208253081515	-5.88054183832265	-6.07482888245528	-6.17541756187772	-6.17184530727502	-5.83186377990805	-6.33251206218978	-6.22206961427018	-6.11988682322759	-5.83498214036025	-5.60443617571608	-5.73897236856916	-5.36963589383224	-5.45366540383957	-5.57105853118332	-5.4840148547843	-5.39561457016214	-5.43264645265356	-5.57128619418277	-5.17123050195894	-5.41930928360072	-5.40192544448977	-5.45395840195593	-4.75449357347378	-4.74648790357289	-4.5482179668199	-4.38762042800611	-4.19400748579518	-3.81471962339768	-3.56332675083909	-3.28160938788811	-3.19726941590656	-2.81975658033918
