Variable	beta
log_POS_00137.0376160	2.13727938544126
log_POS_00073.0283560	3.14078522948872
log_POS_00322.0180460	2.13394397606477
log_POS_00324.0137760	2.48867610402164
log_POS_00129.0200060	1.25219927544329
log_POS_00132.9047260	0.413293812878132
log_NEG_00213.1133440	2.22820713012229
sqrt_POS_00382.0558060	174359.563612085
log_POS_00100.0504860	4.04739878533913
log_POS_00313.1547460	3.16778326580626
log_POS_00160.1079760	2.87368981287949
log_POS_00132.0767160	3.92757618459971
log_NEG_00309.0745640	0.315716100984407
sqrt_NEG_00403.0217640	1.2751804505271
log_POS_00341.0473660	2.65022748005347
log_NEG_00229.1446540	1.43264166232656
log_POS_00321.0905160	0.464655084969275
orig_POS_00171.0359360	1.22493437753832
NEG_00193.8839140	2.28171920129774
log_NEG_00336.1026640	0.493481400499735
log_POS_00106.0497860	2.06488435817389
log_POS_00325.1128660	1.61844223254984
log_NEG_00112.9856240	0.846691637008302
sqrt_POS_00368.2797560	3.04329856097844
log_POS_00343.1234260	1.57099707942546
log_NEG_00246.9449940	2.90804029278824
log_POS_00299.5632660	7.5956538125223
log_POS_00249.1557660	4.15152933166675
log_NEG_00209.0567340	1.6312884036072
log_POS_00162.0248260	0.65378055266977
POS_00137.0457360	2.8998632673968
log_POS_00072.0270260	1.52881396938083
log_NEG_00187.1087940	2.20180558101924
log_POS_00118.0650760.2	1.57623670583846
log_NEG_00245.1394940	5154.42472966343
log_NEG_00273.8273040	0.569443278394879
sqrt_POS_00220.9617360	2.19021549128053
log_POS_00163.0600360	1.37706620421872
log_POS_00115.0376760	1.69161099095179
log_NEG_00241.0872040	0.284091353917062
NEG_00292.0587540	2.5094556947785
log_POS_00190.9431460	2.76531443447031
log_POS_00289.0915760	1.24786989882178
log_POS_00295.1289660	31.6829789177226
log_POS_00246.1084460	2.09632730684849
sqrt_POS_00203.1388760	1.94590528790229
sqrt_POS_00284.9947260	2.40446336571245
log_POS_00286.5205360	1.46503503553457
log_POS_00172.1331560	0.309278379397894
log_NEG_00193.0870740	0.561161940264661
log_POS_00204.9793260	1.915404161051
log_POS_00156.0266060	2.70861476925292
log_POS_00284.2068460.1	3.47188872532501
log_NEG_00269.0669840	1.51419785276277
log_POS_00397.1247860	1.42239234666467
POS_00131.5221160	2.47140514461664
log_POS_00282.9957360	1.52113163171173
log_POS_00243.1591460	0.783074607487059
log_NEG_00145.0505840	1.11425927016551
log_POS_00249.9837760	0.635169283741452
sqrt_NEG_00088.9886740	2.85324607346161
log_POS_00209.1019860	1.74887079370141
log_NEG_00313.9499840	0.913424536780694
orig_POS_00337.2011560	1.25351931989458
log_POS_00148.0603060	2.81415210986666
log_POS_00189.0733760	1.52587684205648
log_NEG_00192.0666740	2.44759008591782
log_NEG_00264.0878340	1.79725699532113
log_NEG_00201.1132340	0.954896585956977
log_NEG_00198.0497840	4.9785647246434
log_POS_00157.0835160	1.19023366669747
log_POS_00133.9655160	1.21160490970007
log_NEG_00239.0169640	0.551018954302016
sqrt_POS_00114.1276460	3.69054150391372
log_POS_00125.0708860	1.64504212946821
log_POS_00152.0690960	1.60027959049629
log_NEG_00363.0292140	1.14240100191221
log_POS_00173.0291860	4.33176679803246
log_NEG_00185.0820140	3.04055628225478
log_NEG_00143.0713040	1.76958956382057
log_POS_00453.3437160	0.38252486718383
log_POS_00167.0854660	0.324452930731767
sqrt_NEG_00229.9725240	1.38023531242918
sqrt_NEG_00331.0913740	1.14607135033461
orig_NEG_00334.0473540	0.991044611075972
log_NEG_00216.0337240	1.23438878529271
log_NEG_00145.0619040	2.06717287671135
log_POS_00211.1441160.1	3.90504272180456
log_POS_00151.0964560	2.86581285759982
log_POS_00189.0757360.1	3.14189006852054
log_NEG_00245.1394540	1.75674284209073
log_POS_00100.0755960	0.833698604606844
log_POS_00294.0031160	1.78507961240378
sqrt_NEG_00375.9712840	3.22137842641056
orig_POS_00153.9558560	2.25269563361968
log_POS_00123.0651060	0.446790990016658
log_POS_00103.0946160	1.15615593692118
log_NEG_00396.0541140	3.26613885574159
POS_00343.9939060	2.06032609368852
log_POS_00146.0811260	0.693718428127192
log_POS_00138.0548860	1.30613018214476
log_NEG_00115.0765340	3.43527679426406
log_NEG_00235.0976840	0.442708085450559
log_NEG_00495.2238840	0.278444112662418
log_NEG_00187.0612040	1.83092891181381
log_POS_00209.1383460	1.23723869858943
log_NEG_00211.0976740	1.52852371810256
log_POS_00243.1590760	2.2534210408527
log_NEG_00224.0235740	1.70153081181327
log_NEG_00339.0698840	0.402964852063887
log_POS_00071.0483360	2.93176120841128
log_NEG_00151.0512540	4926.19434142283
log_NEG_00191.1077840	0.704623372843059
log_POS_00167.0855060	0.304702498532101
log_NEG_00274.1046540	1.78652270570866
sqrt_POS_00309.1082160	2.14475041071016
sqrt_POS_00182.9984660	1.82398877880007
sqrt_NEG_00276.0051840	2.29346042425285
log_NEG_00207.0873440	1.6879837119128
NEG_00215.0330240	2.62812469554371
POS_00176.1028860	2.0256133030564
log_POS_00181.0971360	0.926388880630559
log_POS_00257.1383660	1.19726878264715
log_NEG_00185.1183540	1.57204367606001
log_NEG_00243.1602640	1.75359430633171
sqrt_NEG_00102.0560940	3.09521841389806
log_POS_00114.0549260	0.985000314234659
log_POS_00243.1342260	1.8316920938937
log_NEG_00361.1507540	1.274006484093
log_POS_00240.1149860	0.322830927179134
orig_NEG_00128.0101540	1.15539750559463
log_NEG_00201.1495840	2.17807634281636
POS_00666.8241860	1.90423439719595
log_POS_00225.9135560	1.11090569504716
log_POS_00224.1127160	0.992472995078921
POS_00177.1121860	2.24151325716511
log_POS_00259.0924760.1	2.29420518509487
log_POS_00260.1678160	0.811562172188032
orig_POS_00290.6389760	1.10550570944404
log_NEG_00270.0620840	0.317840670193863
log_NEG_00108.0217240	0.398551177928522
NEG_00350.9376140	1.89462742189193
log_NEG_00093.0346140	7566.82870218312
log_POS_00328.2484060	0.779384762446348
log_NEG_00144.0778240	1.61992261049093
log_POS_00115.0501360	1.18087290993672
orig_POS_00524.2998660	2.37955374196766
sqrt_NEG_00311.1403940	2.1936299323406
NEG_00241.1445340	1.67054831066264
log_NEG_00218.8173040	2.86734928963442
log_POS_00177.1345360	0.627593936914799
sqrt_POS_00116.0341060	1.246652869014
log_POS_00111.0094460	0.650003290130102
log_POS_00319.0737060	0.971975764561259
log_NEG_00549.1672940	0.672707391059991
log_POS_00608.3125660	0.254179641144299
orig_NEG_00160.8926840	1.0978544551925
log_POS_00261.9768960	1.90728903934654
POS_00794.8127760	2.06644111586034
log_POS_00251.9926060	2.09509588573062
log_NEG_00191.9949840	2.57306112436547
log_POS_00114.0913160	4.74034634948345
sqrt_POS_00159.0763360	1.87528971972947
sqrt_NEG_00197.0821040	2.73048978808819
log_POS_00149.0121160	1.79572105587308
log_NEG_00150.0230340	2.04894177567998
log_NEG_00183.1026540	0.92923853747483
log_POS_00100.0756060	4.75681085662827
log_POS_00073.0283660	1.05973219646116
log_NEG_00203.0674140	2.19503396262624
sqrt_NEG_00124.0403240	2.26831062088286
orig_POS_00277.0242960	7.11862519487374
log_NEG_00211.0613440	0.515717702417765
log_NEG_00123.0451540	0.420442311068742
log_POS_00101.0232660	2.50977213842526
log_NEG_00359.0986240	0.439163605630099
log_NEG_00255.0876340	1.9123156176556
log_NEG_00220.8143640	2.75790063701224
NEG_00074.0247840	2.57765562411955
log_POS_00234.0184960	1.54958359008142
POS_00417.0534960	1.96283348838254
orig_POS_00420.8852960	0.993000478572912
log_POS_00132.9582060	1.43148920860916
log_POS_00071.0490860	2.09551950152322
log_POS_00157.0835760	0.965274375826098
sqrt_NEG_00343.1258040	1.93617455427974
log_NEG_00277.0695140	0.521396117063424
log_POS_00175.1116860	2.7640705666178
sqrt_NEG_00263.1040740	1.23563287182748
log_POS_01520.6314660	2.00630005511725
log_NEG_00267.0116040	1.80730338661557
log_POS_00195.9776260	1.77207383306062
sqrt_POS_00238.9709360	2.36992609989063
log_NEG_00361.0711640	2.43362678998074
log_POS_00105.0545560	1.21644215122353
log_POS_00247.0924560	1.26632275289646
log_POS_00242.1121360	0.312823034516124
log_NEG_00161.0456440	1.08008382590117
log_POS_00279.1339860	2.83046624375623
log_NEG_00135.0312540	0.588371225177792
log_NEG_00213.0404640	0.447404646510423
log_POS_00253.9096660	2.27281865074653
log_NEG_00188.0024340	0.412428573044299
sqrt_POS_00254.5625560	1.39454314143052
log_POS_00217.1295260	2.26997248834753
log_NEG_00264.0410140	2.16132087193959
log_POS_00421.2046760	0.302590729555801
log_NEG_00111.0199940	2.30426677613498
log_POS_00162.0583260	0.337774321086749
log_NEG_00128.0352940.1	1.44055834661166
sqrt_POS_00245.1859660	2.39720453287388
sqrt_POS_00508.1177560	1.30392305971854
log_POS_00094.5151060	1.72159919491336
log_NEG_00182.0458840	0.460805706177094
orig_POS_00130.0472560	0.890163528643294
log_NEG_00259.9990340	0.872934596951544
log_POS_00183.1127860	1.45448950547775
log_NEG_00125.0607540	1.51378898579108
log_NEG_00099.0451440	2.72057152672503
NEG_00342.8728040	3.08438524960204
log_POS_00257.1131360	1.06940354556575
log_NEG_00359.0986240.1	0.40373704671118
log_POS_00242.5619960	6.367805453452
sqrt_POS_00181.9616060	1.66447675915501
log_POS_00179.9714960	1.54423489436216
orig_POS_00198.0848860	2.27260130185626
sqrt_POS_00338.1348760	2.18081956084134
POS_00598.8367660	1.53031754083286
log_POS_00233.9820460	2.52965054349851
log_POS_00272.0764760	0.271834355399965
sqrt_POS_00185.1284260	11.6537168595699
orig_POS_00131.9739860	2.07424716804998
log_POS_00375.1782160	5191.94732879503
log_POS_00151.9765560	1.10036248495608
log_POS_00211.1441060	3.33324697733349
orig_NEG_00189.9572440	2.15963394051555
log_NEG_00215.1149840	1.39534755944647
log_POS_00157.0800460	1.72484773381321
log_NEG_00156.0666040	2.058629289122
log_POS_00169.0184160	1.82433719182824
NEG_00149.0455740	3.63153068548705
POS_00103.0581360	1.73120580128228
sqrt_POS_00253.1182860	5.23342321006052
log_POS_00110.0705460	32.2189591646701
log_NEG_00227.0926040	2.00161657137195
orig_POS_00151.0753160.1	3.4700890347029
log_POS_00357.2121560	4.50859555235738
log_NEG_00271.0825840	1.71595574565179
log_POS_00145.0494560.1	1.13971579649157
log_NEG_00196.0728940	1.60536825761045
sqrt_POS_00131.9297460	0.635289301470557
log_POS_00358.2954160	3.55386835412776
sqrt_POS_00235.1651660	2.67175825902513
sqrt_POS_00346.0095960	1.29770440165894
sqrt_POS_00100.0380960	2.01322398382451
log_POS_00398.0334760	1.40082250829651
sqrt_NEG_00131.0655940	1.02035313645037
log_NEG_00168.0303040	0.543528494304581
log_POS_00205.9871560	1.51559698530465
log_NEG_00355.0127940	2.03637448102186
log_NEG_00213.1133040	1.27432591968101
log_NEG_00174.9561340	0.628681106268033
POS_00207.9664460	2.80497942084914
NEG_00188.9496240	1.51916355242142
log_NEG_00142.0508640	2.05604216320002
log_NEG_00267.1238140	0.81829427006244
log_NEG_00199.0976840	1.39360311132946
log_POS_00312.2170060	2.55937175229825
log_NEG_00230.8430840	2.55015154369275
log_NEG_00229.9022440	2.97201332971941
orig_POS_00387.1344760	1.14551877019895
log_POS_00160.0967260	2.00863494359076
sqrt_POS_00173.0919960	1.39143750116035
sqrt_POS_00143.0505360	2.60586665790892
log_POS_00213.1121460	0.704361135226861
log_POS_00152.0375160	2.27632329433909
log_POS_00188.0226160	1.24719466241307
POS_00600.8828460	2.71362980407832
log_POS_00071.0296960	2.69707198002376
log_POS_00314.2327160	2.55427518717396
log_POS_00252.1592860	3.91919143146458
POS_00303.0636860	1.76600738008542
log_POS_00397.1601860	393.733423008672
POS_00169.0834360	2.30843498010364
sqrt_POS_00257.1471060	2.71365576752141
log_NEG_00198.1136140	2.13736279826726
log_NEG_00181.0718040	1.26613689776828
log_POS_00230.0845360	0.279236399462184
orig_POS_00090.0912860	111248.683246613
log_POS_00597.1169460	1.71071853324921
POS_00248.9929960	2.02981342430074
log_POS_00214.0629460	0.27982703316143
log_POS_00214.1438360	0.811654268041778
POS_00267.1082860	1.83223386184326
NEG_00171.9469540	2.49374616092623
log_POS_00245.1284060	0.427665026552207
sqrt_POS_00156.0654660	1.60618469076496
log_POS_00306.8948860	1.68855080127492
log_POS_00202.9623260	2.77134255769048
sqrt_POS_00125.1072660	109607.957676754
log_POS_00165.9876560	2.78129440954702
POS_00389.8847860	3.94856150710541
log_POS_01472.7077960	1.71060239856214
orig_POS_00180.0865260	1.07254748973262
log_POS_00218.0481360	0.902441843888017
sqrt_POS_00162.0256060	1.04626231692403
log_POS_00158.1174760	0.560229357023107
NEG_00353.9367140	1.60511145364862
log_POS_00944.3596260	1.11049082784848
POS_00174.1124360	2.1707907194664
sqrt_POS_00207.1103660	6.37771959407093
log_NEG_00126.8809740	0.755372697646086
log_POS_00151.0991260	0.268093826101371
log_NEG_00176.0717740	0.953281716635787
log_NEG_00147.0661940	4.18903890439398
log_NEG_00172.0978740	1.59155581892917
log_NEG_00220.0616840	1.12898192525061
log_POS_00212.1029760	2.13185973127784
orig_POS_00129.0545660	0.93870926886357
NEG_00302.1013140	2.30937021772139
log_POS_00087.0440260.3	1.4748182369049
orig_NEG_00277.9733740	2.55337416166774
log_NEG_00468.8967640	5.82471805869425
log_POS_00181.0858660	1.92780329198166
log_POS_00290.1169160	2783.1982399689
log_NEG_00241.1196240	5.10510822546038
log_POS_00261.1233460	3.38437946070151
log_POS_00146.0633760	0.333784653443125
NEG_00229.0234140	2.03473529579779
log_POS_00166.0837260	8.23064781335688
log_NEG_00194.0493040	1.72577769093003
log_POS_00207.0975060	1.52257935516615
log_POS_00096.0079360	2.464070073555
sqrt_POS_00240.1018760	1.42791185030294
log_POS_00233.0218860	0.356137738368926
log_POS_00113.0345060	2.45543400045642
log_POS_00143.1178360	40.647933739191
log_NEG_00181.0507140	3.28210666731391
log_NEG_00135.0451040	0.884372364664286
log_POS_00126.0912660	42.6705091636681
log_POS_00205.0818660	2.6268496979716
NEG_00204.0569440	2.61705993295348
POS_00253.9096560	3.32190233794973
log_POS_00195.1128360	2.53403142568062
POS_00189.9558860	2.16743215056839
log_POS_00207.0176660	2.33729636983321
sqrt_NEG_00195.0524440	2.92114785598986
log_NEG_00121.0295040	1.59184276916881
log_POS_00257.1534560	1.16381582142281
NEG_00242.0801440	2.27909633206353
log_POS_00302.2327260	1.028581577912
log_NEG_00200.8510540	2.8814050223837
log_POS_00153.0115660	2.2518916622643
log_POS_00144.1017960	10.170665861274
log_NEG_00255.1213540	4.0459413876229
log_NEG_00331.1763440	2.96996572682477
sqrt_POS_00181.0583360	2.36659013767893
log_POS_00207.1591060	5.26933982015523
sqrt_NEG_00116.0353240	2.94424523036157
log_POS_00282.0785560	2.88322847074749
log_POS_00129.0545860	0.667569161939443
sqrt_POS_00231.1703260	0.891203153105718
log_POS_00196.1458160	4.72740425324504
log_NEG_00360.0975940	1.05576241890573
log_POS_00245.1496060	2.08246392454199
log_NEG_00187.1339940.1	2.27398167312669
log_POS_00294.0999560	4.5188377955571
log_POS_00214.0896460	0.271859229606571
log_NEG_00257.0781640	1.57717252168854
log_NEG_00173.0617940	1.54072615915966
log_NEG_00087.0451940	0.500133570730527
log_POS_00290.1599460	1.38007040896753
log_NEG_00227.0902240	1.42986851272492
log_POS_00199.0964760	2.41885730720853
sqrt_POS_00300.0599360	1.15731239261538
log_POS_00197.9609160	1.80739700482478
log_NEG_00279.0989040	1.91162312173179
log_NEG_00244.1302840	2.97034117986826
log_POS_00178.1073760	1.17399270915245
log_POS_00201.0391860	1.98746301021409
log_POS_00157.0835160.1	0.973507422948679
sqrt_NEG_00103.0401740	1.39847443812477
orig_NEG_00131.0655540	1.27057124802981
log_NEG_00269.1032740	0.627094215078572
log_NEG_00243.1352040	1.64633697228241
log_NEG_00218.0492640	7168.97548112277
log_POS_00370.2953960	2.08726183488805
log_POS_00473.2594360	1.5790469955088
NEG_00307.9977640	2.71209709647791
orig_POS_00303.0210960	1.33174053025359
log_POS_00128.0317660	1.94815524642409
log_POS_00429.2332360	1.46809438512524
log_POS_00446.2598160	1.46467261560611
orig_POS_00112.0393260	99585.0711674145
log_POS_00189.0071160	2.43956860140367
log_NEG_00157.0869940	1.02588624640556
log_NEG_00144.0301440	1.31389633299992
log_POS_00170.0785460	3.6691222064345
log_POS_00244.9980860	2.14235478546683
log_NEG_00159.1027840	1.56800059870157
log_POS_00287.9259860	57.3948783089472
log_NEG_00144.0123940	3.30389481156897
log_NEG_00206.0824540	1.6429198972683
log_POS_00490.2860760	1.69350109422346
log_NEG_00313.1518840	7.23351060629952
log_NEG_00353.1568240	1.39024261071618
log_POS_00312.2382760	21.3100061390767
log_POS_00081.0334560	1.77909943829975
log_POS_00159.0263560	2.79427595744735
orig_NEG_00157.0119340	254209.775409491
POS_00103.5203260	2.25142457865016
log_POS_00235.0786760	2.06958561851124
NEG_00337.1255640	2.20236564520544
POS_00386.2902560	2.14692437703244
log_POS_00134.0447260	3.84478861176933
log_POS_00147.0763060	1.97260018667323
orig_POS_00162.0762360	1.13266357215863
log_POS_00187.0712660	464491.578630651
POS_00195.1226660	1.69739631284558
log_POS_00229.1411060	4.66259209507759
POS_00174.9765660	4.48124476261922
log_POS_00114.0913160.1	2820.46489208281
log_POS_00238.0994560	0.309918772633173
orig_NEG_00156.8956640	1.12424425912851
log_POS_00281.1132160	2.20955916608764
log_NEG_00151.0400740	2.46773058104274
log_POS_00207.1227460.1	1.14348362472241
log_POS_00228.0786060	0.285616018363781
log_POS_00341.1807760	1.26583817469284
log_NEG_00245.0933040	2.21335149606082
log_NEG_00227.0646640	1.31754125895036
log_POS_00256.1098260	0.332812083350223
log_NEG_00151.0070040	1.51126979603704
sqrt_POS_00155.0563460	2.73737028550635
log_POS_00239.0913660	1.72478144863169
log_POS_00160.1331160	1.52668254809983
log_NEG_00116.0353040	0.614020374903678
log_POS_00173.9721160	1.68338899085178
log_POS_00162.0582760	2.3252217501084
log_POS_00211.0520360	0.311380146854029
sqrt_POS_00197.0669160	67195.0553515199
log_NEG_00157.0506640	0.531297292021795
log_NEG_00228.8461040	29.7866211300596
log_NEG_00243.1714640	3.16683481727852
log_POS_00230.0756860	0.288247364888782
log_NEG_00151.0400940	6.072967976137
log_POS_00316.2483760	1.76766786081574
POS_01284.7196060	1.8401522335931
log_NEG_00223.8573640	8.95330386814666
log_NEG_00297.0472240	0.482456773465199
log_POS_00456.2018660	0.321697757192135
log_POS_00377.1420660	0.3783762802465
log_NEG_00124.9913340	1.47012228822481
sqrt_POS_00419.0879160	2.57132577900602
log_POS_00385.2070460	1.24531737220888
log_POS_00129.0657860	1.7319505096542
log_NEG_00212.0929440	2.66006695955926
log_POS_00148.0967360	1.56994329656518
log_NEG_00301.0809040	2.70846088818918
sqrt_POS_00279.1703760	4.7627989494869
log_POS_00140.1069260	0.498699528271364
log_POS_00247.0488860	0.340772783240871
log_NEG_00353.1455840	0.400334429180168
orig_POS_00074.0599960.1	1.1842749566703
log_POS_00124.0280660	0.32627579517441
log_NEG_00172.0979040	2.34840621662908
log_POS_00311.1338160	0.34013076983344
log_NEG_00170.9968240	1.06743526565215
log_NEG_00088.0404740	2.53948911863327
log_NEG_00173.1183040	1.63285880366487
log_NEG_00241.8236340	1.67436896032645
log_NEG_00247.0826540	2311.36682236149
log_POS_00130.0497560	1.55941796797972
log_NEG_00107.0502340	1.75368421375225
POS_00361.8894660	2.41136551837372
log_NEG_00185.1183440	2.0554773437826
log_POS_00285.9880060	1.97470898030389
log_NEG_00217.1082940	2.09399504194502
log_NEG_00182.0459640	1.53713347951997
log_POS_00107.0702260	2.29952155575575
log_NEG_00247.9626340	17.688512619453
NEG_00196.0227540	1.97510914599397
orig_POS_00414.0454260	1.54939716152968
log_POS_00119.0160260	2.32423479498718
log_POS_00328.1604360	0.412226035586463
log_NEG_00309.1194240	0.368147720163167
log_POS_00421.1682260	0.429218722839921
sqrt_POS_00137.0684660	2.73037503853637
log_NEG_00442.1944640	3.42354260311209
log_POS_00386.2385760	2.60512441940486
POS_00215.9714660.1	2.52701563769946
log_NEG_00206.0460740	1.05882470057319
log_NEG_00251.8523940	9.83317713631375
log_NEG_00441.1980740	0.478807125293747
log_POS_00399.1863260	0.331608945088708
POS_00161.9609760	1.40078174619757
log_POS_00416.2128260	0.326189893282994
log_POS_00355.1600760	0.353850150016257
log_POS_00215.0525960	11.4084236345227
log_POS_00156.0767060	5.18482273293052
log_POS_00191.1389860	1.97275168037884
log_POS_00145.0317360	2.04927977529198
log_POS_00193.9872260	2.14572664785569
orig_POS_00148.0603360	1.47814728708235
log_POS_00237.9994560	2.69227555200559
log_NEG_00340.1249840	2.48740153735119
orig_NEG_00308.0961340	1.51314278311056
log_POS_00277.0480660	1.81331952114077
log_POS_00561.3120360	2.01646591474698
log_NEG_00149.0244340	1.2928375837816
POS_00301.9609960	2.19448485431919
POS_00176.1028960	3.14690283747116
log_POS_00132.0654660	2.45870954314817
log_NEG_00397.1718240	0.466737216059891
sqrt_POS_00132.0767060	28.2609276500553
POS_00152.0354560	1.80454457905983
log_POS_00205.0817660	4.55654379207387
log_POS_00074.0243360	4.06013977436269
log_POS_00221.9821160	1.96390615971944
log_POS_00131.0337560	2.67714106774104
log_POS_00364.0354160	2.08254940443405
sqrt_POS_00110.0086560	3.56724083482599
log_POS_00254.0941960	0.286096021345479
log_POS_00372.1866660	0.391716913294292
log_POS_00129.0153060	3.79959912019665
log_NEG_00211.1340040	1.41692144593314
log_POS_00277.1182760	2.16322470302867
log_NEG_00255.1352640	3.77064714860137
log_POS_00108.0443160	0.521974401332616
log_POS_00257.1496060	4.96123405481372
log_POS_00243.9663860	4.66588239530759
log_NEG_00158.0822240	1.32791397267695
log_NEG_00339.0326240	2.83962853746022
log_NEG_00277.1560540	5.43939411146688
log_POS_00153.0331860	2.37842042088947
log_POS_00130.0861960	1.73591700612204
log_POS_00131.1065860	8.19985974696389
log_POS_00247.1076760	1.18221997122542
log_POS_00158.1174460	2.20826744243636
log_NEG_00151.0072040	2.14887059080105
log_POS_00265.1280860	0.405587882183027
POS_00161.0407660	2.21319139588446
POS_00443.2582060	1.95320394095689
NEG_00209.0669140.1	2.77852249658527
log_NEG_00185.0567740	2.10931623225143
sqrt_POS_00104.1068760	2.74399212080211
log_POS_00088.0392560.1	2.37135536144084
log_POS_00143.0015960	1.54687688651795
POS_00416.2855360	1.98041910453166
POS_00133.9499760	1.85429705643445
log_POS_00460.2390960	0.496215304491142
log_POS_00144.1018060	7.08562417031876
log_NEG_00193.0355040	3.25897412134124
log_NEG_00280.9084740	1.94555166839248
log_POS_00126.0549160	1.84413202397608
log_POS_00158.1174660	2.08330320250617
log_POS_00179.1066160	1.3302641418918
log_POS_00243.1354960	1.86815720369073
log_NEG_00119.9468840	1.54733680200814
orig_POS_00298.0526160	1.32470886752495
log_POS_00203.9715260	1.99148752574853
log_POS_00278.2114260	0.29217251416726
log_NEG_00187.0724240	1.64390872749803
sqrt_NEG_00130.0623040	6.26459999226711
orig_POS_00205.0031360	0.861057830074624
log_NEG_00245.0779440	31.285522884711
log_POS_00443.2124660	0.464763701089513
log_POS_00149.9403160	1.05572095020366
log_POS_00239.1276960	1.74864450211472
log_NEG_00130.0622040	7.98407130142438
orig_POS_00125.9609560	3.6110285838405
log_NEG_00341.1089140	1.67119246502403
POS_00163.9765460	3.13414118906954
log_NEG_00199.0380340	0.563780009095878
log_NEG_00213.0324740	0.434204610770559
POS_00263.0016560	1.99768382972282
log_POS_00216.0689260	0.337933360183827
log_POS_00316.1967360	1.01930766141584
log_POS_00202.0385460	1.96568616442738
log_POS_00156.1382560	0.353239839202582
log_POS_00276.1190460	1.94426116858415
log_POS_00297.1544960	0.973572901522379
POS_00275.0086760	2.06603621211875
log_NEG_00251.1138340	1.11711497285491
log_POS_00219.9867760	4.99161701303099
log_POS_00110.0123160	0.873931018234631
log_POS_00249.0968660	0.265584009240502
orig_NEG_00154.8987140	3.96785343072494
log_POS_00161.0121060	1.48357889274325
log_POS_00487.2387560	0.40360243208138
log_POS_00217.0031860	2.08499378573989
sqrt_POS_00131.9297460.1	0.681108809707775
log_NEG_00213.1496840	1.69536635798687
log_POS_00500.6433560	4205.81218103954
log_POS_00211.1441160.2	5.6178379357668
log_POS_00260.0180160	0.324893615788291
log_POS_00191.9827560	1.91865799539243
log_NEG_00265.0931840	0.455089064627799
log_NEG_00134.0246840	0.642283042643247
POS_00313.1799660.1	3.20102547112017
log_POS_00197.1284760.1	1.2236503886423
log_POS_00174.1488360	0.343142807168127
POS_00081.0446360	4.02693117856635
log_POS_00945.3625960	1.24691923544743
orig_POS_00299.0621060	1.17590162083923
POS_00219.9664460	2.75550730040407
log_POS_00100.0249260	2.63389979906938
POS_00159.0763460	3.05776153968348
log_NEG_00219.0276440	0.288586384984326
log_POS_00161.0225660	1.06997101800021
log_NEG_00234.9567440	2.17009174434516
log_NEG_00145.0505640	1.75271939855823
log_NEG_00118.0510140	2.42896941397327
log_POS_00199.0447460	1.27493421672692
sqrt_POS_00182.0326760	1.99466338596943
log_POS_00288.2169560	1.41927768279007
orig_NEG_00253.0932040	166543.984624662
POS_00210.0012660	1.78457410288341
log_POS_00302.2327260.1	1.61634111388993
log_POS_00161.9609860	3.48970670788874
orig_POS_00135.9452960	2.23308885660677
orig_POS_00292.1755060	152180.289093236
log_POS_00265.1182360	1.30044893664376
sqrt_POS_00162.0202760	1.42461609668498
log_POS_00094.0650460	1.23551217410134
log_NEG_00387.1144040	1.66914558581629
log_NEG_00166.0510340	0.470039879103068
log_POS_00504.2653260	0.524568577938945
log_POS_00285.1544060	2.3708078910116
log_POS_00217.9872060	3.24705909019919
log_POS_00133.0494860	2.54967059481115
log_POS_00231.1451760	4.63545506755703
orig_POS_00412.0501260	1.16115010998618
sqrt_NEG_00135.0312940	2.15963296691329
log_NEG_00172.0978940	1.48536071882267
log_NEG_00295.1401440	1.23866189977985
sqrt_POS_00178.0862260	2.64093608463021
log_POS_00262.0133860	1.67012707496136
orig_NEG_00306.0043340	130458.593579417
log_NEG_00471.2449940	2.09932238322212
log_POS_00533.3340960	0.64900893153446
orig_POS_00186.9925860	2.17409380612873
log_POS_00112.0392560	507674.015826908
log_POS_00157.0495460	0.342989841816074
log_POS_00253.1281660	0.966592804873519
sqrt_POS_00141.9945560	6.2727619417974
log_POS_00283.1627860	31.863240572099
log_POS_00261.1808260	6921.80198852837
log_POS_00149.0184560	0.951791700254595
log_POS_00267.1702760	0.614373337220254
POS_00116.0340960	1.78173011538693
sqrt_NEG_00203.0188040	2.5456630485524
log_POS_00141.0657860	2.44725049701868
POS_00225.9148460	1.55053508444679
log_POS_00118.9792660	1.32597303311652
POS_00168.9855060	2.25805978464782
log_NEG_00383.1926940	1.36664748110209
log_NEG_00170.0822140	4.78264342327668
sqrt_NEG_00251.1038440	3.45916858991735
log_NEG_00427.2187640	1.56635487641504
log_POS_00179.0226960	3.46807227549165
orig_POS_00121.5194060	0.807855636783786
POS_00239.1276560	1.52737080511247
log_NEG_00160.0615540	1.37352379364376
log_NEG_00442.1944940	3.42636147135499
log_NEG_00287.0774440	0.394299621786741
log_NEG_00339.1662240	1.33561169448743
POS_00175.0964460	2.24756274378492
log_NEG_00149.0482040	0.465369227589505
log_POS_00219.1339260	31.7655668981894
log_POS_00112.0510560	3.01997084040898
log_NEG_00138.0560940	2.16085211864828
log_POS_00175.9766260	1.95786851698668
